DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	Dallas Urban Hash	DUH.png	TRAIL CANCELED	683	TRAIL CANCELED	7:00 PM	TRAIL CANCELED		$7.00	YES		9:69 PM	Wednesday, February 1, 2023	The weather is too dangerous ... stay home ON ON	1/31/23 20:52 (HGiovanini) 1.28
2	DUMB H3	happy3.png	Sax in the City / Groundhog Day	69	--	7:00 PM	Mojito Bar; 1152 Buckner Blvd	https://goo.gl/maps/vncmFjyNWfWtCsJ46	PAYG (pay as you go)	na		6:27 PM	Thursday, February 2, 2023	It's too cold/wet to bike, so cum out for the live sax show and have a mojito or six.	1/31/23 12:48 (big_g) 1.28
4	Fort Worth Hash	ftworth.png	B-Day Hash	973	Dude where's my White Girl/Whitney	2:00 P.M.	J.A Carr Park 508 Simmons Dr, Euless Tx 76040	https://goo.gl/maps/5M3j7opsHuc7cavSA	$7.00 cash- Pay Pal (Ftworthh3@gmail.com) BYOB prelube beer	Yes. must be on leash 		9:69 PM	Saturday, February 4, 2023	Orale Putas, I know we all been stuck inside due to this nasty weather. Well, now it's time muthafuckin party!<br /><br />Dude, turns 51, so that's a good reason to come celebrate and get drunk with her. <br />So bring virgins, fleshlight, vessels, chairs, perrors, gatos and all your usual hash gear. <br /><br />See you there putas!<br /><br />on-on<br />Whitney Muthafuckin Houston and Dude , Where's My White Girl?	2/2/23 21:26 (Tanned Peaches) 1.28
5	Full Moon	02-Snow_moon@4x.png	Full Moon Hash	51	Whore Paint	6:00 PM	<br />Grease Monkey<br />200 N Mesquite St<br />Arlinginton, TX 76011	https://www.google.com/maps/place/Grease+Monkey+Burger+Shop/@32.7383757,-97.1081566,17z/data=!3m2!4b1!5s0x864e7d7719618eaf:0xfb64360a7636527d!4m5!3m4!1s0x864e7d77196f9101:0xf8c390412c97f3eb!8m2!3d32.7383757!4d-97.1059626	BYOB	idk		9:69 PM	Sunday, February 5, 2023	<br />WEAR A ONSIE! BRING A FLASH LIGHT! That is all the hare told me.	2/2/23 9:16 (HGiovanini) 1.28
8	Dallas Urban Hash	DUH.png	FRUITY TO THE RESCUE	684	Fruity Pebbles	7:00 PM	The CockPit<br />9454 Marsh Ln, Dallas, <br />TX 75220<br /><br />If the parking lot is full, park next door at the Target	https://www.google.com/maps/place/The+Cockpit+Bar/@32.8628942,-96.8577606,17z/data=!3m1!4b1!4m5!3m4!1s0x864e9dc7502f6e29:0xe46d105e305f9193!8m2!3d32.8628698!4d-96.8556377	$3.00	idk		9:69 PM	Wednesday, February 8, 2023	<br />Fruity is going to hare since BDB Blonde Dyked this week thinking the trail was torrow but it is next week. <br /><br />dress warm. bring a flashlight. bring virgins.	2/7/23 12:48 (HGiovanini) 1.28
9	Happy Hour	happy3.png	We Need Sax!	69	Sax in the City	7:00 PM	The Mojito Bar - 1152 N Buckner Blvd Suite 126, Dallas	https://goo.gl/maps/8ErHUpMDpAE1FgHM8	Pay As You Go (Drink)	Nah		6:33 PM	Thursday, February 9, 2023	HoHo still wants her sax, damnit!  Looks like she may get it two nights in a row!	2/8/23 20:48 (big_g) 1.28
11	Dallas Hash	dallas.png	DallasH3 is all up Allen	1129	BDB and Ovulator	2:00 PM	Parking lot in:  when you drive in you will pass the softball fields on the left and then you will see railroad ties making a parking lot on the right hand side. The map link will take you there<br />1120 N Cedar Dr, <br />Allen, TX 75002	https://www.google.com/maps/place/33%C2%B006'45.6%22N+96%C2%B039'54.4%22W/@33.112656,-96.6662205,263m/data=!3m2!1e3!4b1!4m9!1m2!11m1!3e4!3m5!1s0x0:0x8e8daa52423cf547!7e2!8m2!3d33.1126555!4d-96.6650978	$10.00 - https://www.paypal.me/DallasH3DFW	YES!!!!		9:69 PM	Saturday, February 11, 2023	We all know Ovulator loves shiggy but BDB said no to shiggy. So  some tall grass is about as shiggy is it will get. It is a really stroll through nature surrounding Allen. The high is 54 and mostly sunny. <br /><br />Bring virgins!!!! Even if they are born again virgins, no judgement<br /><br />	2/10/23 11:10 (HGiovanini) 1.28
12	Sunday Brunch	superbowl 2023.jpg	Hash Super Bowl Party !	6969	Just Pushkar, Nice Spread, Just Troy	4:30 PM	6603 Elvedon Dr, Dallas	https://goo.gl/maps/teUMy9Gg8fhCNCjf9	BYOB, and/or dish to share	No		6:35 PM	Sunday, February 12, 2023	Will the eagle soar high on the horizon away from the arrowheads of the chiefs or will the chiefs’ arrowheads pierce the heart of the eagle and make it fall to the ground?<br />Come and find out.<br />You know the routine. Frozen pizza, champagne (mimosa possibility), red and white wine, and beer on the docket ready to be consumed to your hearts content or enough that you can still drive off home safely when all is said and done.<br />Please feel free to bring booze, snacks and food (especially if you have food restrictions) to add to the mix.<br />4:30 PM onwards at 6603 Elvedon Dr. Dallas TX 75248<br />Your hosts are Just, Nice, Dong, with a sploodge from Hank<br />P.S. - ASK hosts for knotty games, if you are interested in the same. BYOT for sound activated fun.	2/8/23 14:44 (WrongDongThong) 1.28
13	NODUH Hash	NoDHHH2.png	BDB Hares Again	299	BDB	7:00 PM	 <br />City Line Bush Dart Parking Lot EAST SIDE<br />1300 N President George Bush Hwy, <br />Richardson, TX 75082<br /><br />Park east of the Dart Tracks 	https://www.google.com/maps/place/CityLine%2FBush+Station/@33.0038376,-96.7052804,17z/data=!3m1!4b1!4m5!3m4!1s0x864c1926f02d1807:0xb2137e016d3a8f0!8m2!3d33.0038376!4d-96.7030864	$7.00	YES		9:69 PM	Monday, February 13, 2023	A to A trail. with no false trails it is 3.3 miles. So i am guessing with false trails it may be 4 miles. CUM OUT AND PLAY!!!! There is no RAIN TODAY.<br /><br />BRING A FLASHLIGHT 	2/13/23 15:45 (Martha) 1.28
15	Happy Hour	hash69.jpg	Day Drinking! Single Awareness Day!!	6969	Nice Spread & Wrong Dong Thong	12:00 PM	Campisi's - 1520 Elm St, #111 Dallas	https://goo.gl/maps/xeRWLxKzhqpGXRnL8	PAYG	Yes, on patios, but there won't be many patios.		6:38 PM	Wednesday, February 15, 2023	Feb 15 is Singles Awareness Day ... AND ... Wrong Dong's and Nice Spread's Epic Day Drinking Extravaganza! Yes, this is the day after VDay. We did this last year and it was a blast so we're doing it again!<br />Where are we drinking?<br />We'll start at Campisi's by the big eyeball downtown (near the Akard station). From there we'll head to ? who knows? Maybe Woolworth or Uno Mas Tex Mex, The Joule, Main St. Garden, The Statler Waterproof rooftop bar, Neiman Marcus, Pegasus City Brewery, Rodeo Bar, AT&T Discovery District.<br />What are we wearing?<br />Red and black!<br />Why are we doing this?<br />Because the weather looks nice and WD needs some day drinking buddies. Well, who doesn't?!?<br />List of venues is a rough idea of where we can go. Follow this page for updates as we move along our loose route and catch up to us when you can. Join when you can and leave when you need to.<br />Time: 12:00PM<br />Start address: Campisi's by the giant eyeball; 1520 Elm St #111, Dallas, TX 75201<br />Hares: Nice Spread & Wrong Dong Thong<br />Hash cash: PAYG<br />TURDs: TURDs are Tethered Urban Running Dogs. “Not Friendly” means that the ON-IN is at a bar and dogs are not allowed. “Friendly” means that dogs are welcome at the ON-IN. Yes, on patios, but there won't be many patios.<br /><br />Note: This has a hard stop of 5pm so that hashers can make the DuHHH tonight in Plano! 	2/13/23 15:46 (WrongDongThong) 1.28
