DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	Dallas Urban Hash	DUH.png	Return to Club Schmitz Again	308	My Boyfriend Joe	7:00 PM	<br />Park at Bachman Station<br />9739 Denton Dr, Dallas, TX 75220<br />and walk to Club Schmitz	https://www.google.com/maps/place/32°51'10.8%22N+96°52'40.1%22W/@32.85301,-96.8778,17z/data=!3m1!4b1!4m2!3m1!1s0x0:0x0	$7.00			9:08 PM CDT	Wednesday, July 1, 2015	<br />Some guy named Donny volunteered to hare this DUHHH from inside a pool Monday evening. Donny's real (hash) name is My Boyfriend Joe. If you don't know where Club Schmitz used to be, then try and imagine where it should be. The sign is gone, but Club Schmitz used to be right next to it. Club Schmitz was actually there before the train station and the RaceTrac. It's not there anymore but the good news is that it hasn't moved from where it used to be.<br /><br />It's A to B. You'll need rides back to the car, we'll provide that and <br />a bag truck.<br />	7/1/15 14:11 (Hopper) 1.28
2	FU H3 Hash	fuh3.png			Anal Apologist	7:00 PM		http://www.fuh3.com/?ai1ec_event=fuh3-thursday-is-a-drinking-day-july-2nd				9:08 PM CDT	Thursday, July 2, 2015		Fri, Jun 12, 2015 at 8:50 AM (minimock)
3	Happy Hour & Kaboom Town! Bike Ride	kaboom.png	Torchy's Tacos		Nice Spread	6:00 PM ish	<br />Torchy's Tacos<br />14760 Preston Rd<br />Dallas, TX 75254	https://www.google.com/maps/place/Torchy's+Tacos/@32.9490428,-96.8027322,17z/data=!3m1!4b1!4m2!3m1!1s0x864c211aa91ce0b7:0xe4f2dd6acccb183c	BYOB			9:08 PM	Friday, July 3, 2015	Hash Happy Hour & Kaboom Town! bike ride:<br />When: July 3rd<br />Time: 6ish pm<br />Where:  Torchy's Tacos at Preston & Alexis (south of Belt Line)<br />14760 Preston Rd #124, Dallas 75254<br />Happy Hour ends at 7.<br />Bike: If you want to continue the Happy Hour into the evening, get your red, white & blue on and join us on a bike ride to Addison's Kaboom Town! fireworks show. We will ride as a group back to Torchy's; after that I will be hosting a super secret, clothing-optional, pool party at my house, a short ride away. The first rule of the super secret after party is don't mention it to anyone. I will give you my address on site, or PM me for it.<br />———<br />FB event page: <a style="border:none;" href="https://www.facebook.com/events/983617728335609/"><img src="facebook2.png"\></a> <br />Yep, that's right, your favorite costume-clad leisure bike ride is back for our annual Ride-White-and-Blue short trek to Addison's fabulous Kaboom Town! holiday fireworks event! 5ish-mile round trip.<br />We gather around 6:30pm at Torchy's Tacos at Alexis & Preston (just south of Belt Line) where they have spicy tacos, happy hour and a patio! Please bring cash to make our exit quicker.<br />Around 7:30pm, as a group, we will ride out to the parking garage at Arapaho and the DNT where our friends will have a great spot ready for us — music, food and drinks! If you would like to eat & drink, please plan to make a donation to the lovely people of French Camp who put on the party in the parking garage.<br />We will then hang out and enjoy Addison's Kaboom Town! (Ranked 3rd best fireworks show in the U.S.!!) till the fly-bys and the fireworks conclude and the traffic thins a bit; at around 10:15pm we will ride back to our cars, to disperse into the warm summer night!<br />PLEASE BRING: <br />• A bike with lots of lights, ready to ride, plus any safety gear such as a helmet<br />• Festive but comfortable holiday attire, or something red, white & blue<br />• Water enough for a few hours<br />• Your beverages of choice & a bag to carry your trash home<br />• Cash to pay for food and drink, and<br />• A cheery, freedom-loving attitude!!<br />	6/26/15 9:23 (clodhopper) 1.28
3	Happy Birthday Happy Hour	happyBirthday.png	Trail — <br />Then Fireworks		Son of a Peach 	6:00 PM gather 7:00PM trail, 9:45PM fireworks	<br />The parking lot at<br />210 E South St<br />Arlington, TX 76010	https://www.google.com/maps/place/210+E+South+St,+Arlington,+TX+76010/@32.7346715,-97.1051893,18z/data=!3m1!4b1!4m2!3m1!1s0x864e7d708cc274b9:0x317e000fd1260b19	$1.00 (ice) — BYOB	Sure!		9:08 PM	Friday, July 3, 2015	<em>Bring:</em> Camp Chair! We’ll have a great spot to ourselves for the Fireworks! Bring Virgins and a VESSEL. Cum celebrate SOAP turning another year older and the 11th day of EOP.  This is the same spot as last year. Show up early enough to claim parking spots and to prelube. Its byob and liquor.  Prelube will start around 6pm, trail will begin around 7pm, Fireworks at 9:45pm Food is NOT being provided, however there will be a grill to cook your meat, as well as festival food nearby. Crash space is definitely available with several hashers in Arlington…so there are no excuses not to CUM! Wear your best Red, White and Blue!!!<br /><br />If someone see me laying trail GIVE ME A GOD DAMN BEER because it will be fucking hot.<br /><br /><br />Also hasher with little offspring can bring them for trail and for the firework show. 	7/3/15 16:36 (Hopper) 1.28
4	Fort Worth Hash	ftworth.png	<span style="color:#09b;">BRING YOUR OWN<br />POOL PARTY</span><br /><span style="color:#000;">and Trail</span>	776	Son of a Peach<br />Mystery Hares	4:00 PM — 4:30 pack away	TRE Centreport (Hwy 360 and Trinity)<br />14470 Statler Blvd<br />Fort Worth, Tx 76155	https://www.google.com/maps/place/32°49'07.2%22N+97°03'08.6%22W/@32.8186703,-97.0523963,19z/data=!3m1!4b1!4m2!3m1!1s0x0:0x0	$7 and a Side Dish or $10 w/o side dish (Hares will be providing lots of meat)<br />BYO Pool Party!!!	<span style="color:red;">ON IN IS NOT TURD FRIENDLY</span>(There are chickens on premises)		9:07 PM CDT	Saturday, July 4, 2015	<br />BYOP, BYOP, BYOP.... BRING YOUR OWN POOL PARTY!!!!..and swimsuit<br />Cum and celebrate EOP Day 12 starting with a trail laid by SOAP and mystery hares.  <br />Bring your own Pool whether it be a blowup, plastic, or a huge 30 ft above ground pool.  <br />Tanned Peaches will be cooking up lots of good meat, so bring a side dish, dip, or dessert to share.<br /> 	6/29/15 12:58 (Hopper) 1.28
7	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team H<sup>3</sup>	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				9:07 PM	Tuesday, July 7, 2015	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	7/5/15 10:41 (Hopper) 1.28
7	Happy Birthday Happy Hour	happyBirthday.png	Moved to the<br />Libertine Bar		Skippy	7:00 PM	<br />The Libertine Bar<br />2101 Greenville Ave<br />Dallas, TX 75206	https://www.google.com/maps/place/The+Libertine+Bar/@32.8156743,-96.7703806,17z/data=!3m1!4b1!4m2!3m1!1s0x864e9f4823a133e1:0xc27563951d9c21a2				9:02 PM CDT	Tuesday, July 7, 2015	Please join me in celebrating my special day!!! <br /><br />HH at The Truckyard! Greenville ave across from Trader Joes!<br /><br />July 7th at 7:00 pm!!! Possible Pub Crawl to follow!<br /><br />On Bday!!!<br /><br />Skippy	7/7/15 16:40 (Hopper) 1.28
8	Dallas Urban Hash	DUH.png	It's Only Gay If You Get A Boner	309	Lost in Mickey's Muffin	6:30 PM	The Ivy Tavern, 5334 Lemmon Avenue	http://goo.gl/maps/8LgeC	$7.00			9:07 PM CDT	Wednesday, July 8, 2015	It rained rainbows and lube as the gay's got marriage equality late last month! Therefore, Lost in Mickey's Muffin decided to celebrate by laying trail!  It's A to A and full of blow jobs/boob checks (for the lesbians).  They have parking in the back and along the two side streets. Possible shot check who knows?!  So bring your ass and remember that its only gay if you get a boner.	Tue, Jul 7, 2015 at 4:37 PM (Penis Fly Crap)
9	FU H3 Hash	fuh3.png			I Am Not Spartacus!	7:00 PM		http://www.fuh3.com/?ai1ec_event=fuh3-135-july-9th				9:06 PM CDT	Thursday, July 9, 2015		Mon, Jul 6, 2015 at 3:47 PM (minimock)
11	Dallas Hash	dallas.png	SWALLOW or SPIT Hash!	935	12 Below<br />Just Cat	3:00 PM	1490 Valley Ridge Drive, Lewisville, TX 75077	https://goo.gl/maps/Vt0um	$7.00	It will be TURD friendly, but please be prepared to keep them tethered if requested to do so by the homeowner (if asked, please don't bitch about it, just do it).		9:06 PM CDT	Saturday, July 11, 2015	It's gonna be hot. And in the heat you're gonna get wet and sticky, or is it sticky and wet.  Walkers, runners, and wankers, will sweat.  And at the checks, we'll provide the sticky.  The question is will you swallow or spit?! (Or both!)<br /><br />Will there be shiggy? Perhaps, but not too much.  We'll do our best to avoid PI.  Unfortunately, PI is tricky and mean, so a PI cleaning station will be available at the on-in for you to scrub yourself clean.  A turkey eagle split for the FRBs is a distinct possibility.<br /><br />On-In and After will be in the pool-it's a SPIT hash folks (12' fence for those that prefer a more natural swim).  In addition to the usual snack and treats provided by the Biermeister, we'll have some burgers and brats, but feel free to bring something else to grill if you want or some yummy side you wanna share.	Thu, Jul 9, 2015 at 4:19 PM (Penis Fly Crap)
12	Sunday Brunch	Brunch.png			Blond Dyke Bar<br />Tit Cock Tit Cock	11:00 AM	<br />Anvil Pub<br />2638 Elm St<br />Dallas, TX 75226	https://www.google.com/maps/place/Anvil+Pub/@32.7841975,-96.7850408,17z/data=!3m1!4b1!4m2!3m1!1s0x864e98ddbd79d24d:0x7d842665d93a5a59				9:05 PM	Sunday, July 12, 2015		7/12/15 4:43 (Hopper) 1.28
13	NODUH Hash	NoDHHH2.png	5 Year Streak<br />Celebration	135	Martha F. Stewart<br />Gets It For Free	7:00 PM	<br />Parking lot east of 24 Hour Fitness<br />SW corner of Marsh Ln & Trinity Mills<br />2770 E. Trinity Mills Rd.<br />Carrollton, TX 75006	https://www.google.com/maps/place/24+Hour+Fitness/@32.9847796,-96.8567822,17.35z/data=!4m7!1m4!3m3!1s0x864e9f288c587965:0x64f7aafabbafc9e8!2s4154+N+Central+Expy,+Dallas,+TX+75204!3b1!3m1!1s0x0000000000000000:0xf83107c704653a78	$7.00			9:05 PM CDT	Monday, July 13, 2015	<br />The Nudist and the Streaker have combined to hare and celebrate 5 years of me not missing a NoDUH.  The streak started on July 5th, 2010 I missed the2nd NoDUH.<br /> <br />So come out and help celebrate. It’s a SPIT hash so bring your swimsuit and towel, but the pool is clothing optional.  It’s an A to B, not an A to Z like last time.  The start is 3-5 minutes away by car.  Or depending on how fast you run.<br /> <br />Even though it’s a SPIT, it’s a real trail.  In fact, you might want to wear long pants or gaiters.  But it won’t be as long as last time.<br /> <br />To give some perspective on how long this streak has been going on, think of all of the things you thought happened a long time ago.  When this streak started:<br /><br />I was still named Can’t Cum Yet, had been hashing less than 3 months, and hadn’t laid my first trail for any hash.<br />The NoDUH tyrant at the time was its founder, 8-Second-Ride,<br />The DUH wasn’t even a year old yet and its founder, 71-1, was the tyrant,<br />The Dallas GM was Xena the Warrior Princess, who may have only appeared twice at hashes that year.<br />The FUH3 even didn’t exist yet and it’s founder, Yellow Toes wasn’t even hashing yet.<br />Fucking Beaver Shit, Pro Bone Her, Yellow Toes, Mouthful, and Free Ho Lay (all DFW mis-management) lived in Dallas, not the Pacific Northwest<br />Wrong Dong Thong was Just Dave aka Showtime’s virgin,<br />EeeyWhore hadn’t even started hashing,<br />The Rangers had never been to a World Series,<br />The Mavericks had never won the NBA Championship,<br />Obama was only a year and a half into his first term.<br />Schwarzenegger was a governor instead of making Terminator movies.<br />Osama bin Laden was alive.<br />and I was still technically married,<br /><br /><em>BRING:</em><br /><ul><li>A flashlight</li><li>Swimsuit (optional)</li><li>Towel</li><li>Gaiters or long pants</li><li>Bug spray</li><li>Whistle</li><li>Virgins</li></ul>	7/13/15 12:03 (Hopper) 1.28
14	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team H<sup>3</sup>	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				9:04 PM	Tuesday, July 14, 2015	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	7/5/15 10:41 (Hopper) 1.28
15	Dallas Urban Hash	DUH.png	Running of the Bulls	310	MILFshake<br />HOrny HOoker	7:00 PM	<br />The Underpass <br />650 Exposition Ave<br />Dallas, TX 75226	https://www.google.com/maps/place/The+Underpass/@32.7832705,-96.7699908,17z/data=!3m1!4b1!4m2!3m1!1s0x864e989559c4b1b7:0xd046ddeb818d90ad	$7.00			9:04 PM CDT	Wednesday, July 15, 2015	<img src="pamplona.jpg" width="100%" /><br />So you have been thinking ...I need a vacation!!!  I've always wanted to go to Spain, don't they Run with the Bulls there? Oh wait, how much does it cost? More than $7.00? Fear not fellow hashers! Your Harriettes this week, MILFshake and HOrny HOoker, are bringing the Bulls to you.  Bulls you say...YES BULLS.  They may look more like hashers with Horns on their Heads, Head...Who Said Head?, but we all know how dangerous a herd of Horny Hashers can be!<br /><br />If you don't know about The Running of the Bulls in Pamplona Spain, LOOK IT UP!  Its Thrilling! Its Scary! Its Dangerous! It's Bloody!  Our version involves running an awesome trail thru the streets of Dallas in search of the golden nectar whilst encountering Bulls who will likely chase you, gore you with their giant horns, slap you on your ass and cause general mayhem.    <br /><br />But wait there's more!  Wear WHITE!!!!!!! A white dress, a white tutu, a white shirt and shorts, white undies, white thong, white bra, or tighty whities. You get the idea, JUST WEAR WHITE! We will provide you with a red scarf and belt.  <br /><br />There will be GOOD beer and tasty SANGRIA!  There will be prelube to get you prepared - just in case you take a horn up the A$$!<br />	7/13/15 22:32 (Hopper) 1.28
