DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	Happy Hour	happy3.png	Bowling		BTAU	6:30 PM	<a href="http://pinstackbowl.com">PINSTACK</a> Las Colinas - 2750 west interstate 635, Irving, TX 75063	https://goo.gl/maps/7vUYD1Nyxyu	PAYG			5:48 PM	Friday, December 1, 2017		12/1/17 17:09 (Hopper) 1.31
2	Dallas Hash	dallas.png	4th Anal High School Hash	998	I Eat Dick<br />Eeeywhore<br />Petered Out<br />Private Brown Eye	2:00 PM	<br />Global High School Waxahachie<br />600 W. 2nd Street,<br />Waxahachie, Tx 75165	https://goo.gl/maps/kZMFbRLDd7u	$7.00	Yes		5:48 PM	Saturday, December 2, 2017	<br />DOWN THE FIELD, OVER THE LINE, LETS DO IT ONE MORE TIME... GO HASHERS!!!!<br /><br />Keg Beer & keg water: Bring a vessel if you want to drink.<br /><br />It's time once again for the anal high school hash, so pull out those poms poms and letter man jackets, band uniforms or whatever suits ya and come on down for the 4th anal high school hash... Your hares are laying out a good trail for you.. there will be beer.. there will be shots (don't be scared, IED will be sober when she makes them this time) penis checks.. maybe.. boob checks.. probably... <br /><br />Start time 2:00.. hares away 2:30<br /><br />What to bring.. The usual of course, vessels, virgins, whistles, megaphones, poms poms, band instruments.. anything you like that reminds you of high school days...<br /><br />And as IED always says.. come on down.. it's not that far... 	12/2/17 11:56 (Double Dribble) 1.28
3	Sunday Brunch	Brunch.png	Bubbles Birthday Brunch (BBB)		BubbleCumm	11:00 AM	Winewood Grill, 1265 South Main Street, Grapevine	https://www.google.com/maps/place/Winewood+Grill/@32.926019,-97.0795527,17z/data=!3m1!4b1!4m5!3m4!1s0x864c2b26ebe8121b:0x3a9e46be122404f!8m2!3d32.926019!4d-97.077364	PAYG	not really, maybe, ask Bubble		5:48 PM	Sunday, December 3, 2017	It's my birthday brunch, cum play with me.<br /><br />On Brunch<br />BubbleCumm	12/3/17 8:43 (WrongDongThong) 1.28
3	Happy Hour	happy3.png	Fuzzy Balls		Jousting For Tampons	2:00 PM	Gussie Field Park<br />2610 Valley View Lane, Dallas, Texas 75234	https://goo.gl/maps/oZPu2dMuNw72	BYOB			5:48 PM	Sunday, December 3, 2017	Bring tennis rackets, fuzzy balls and beers. Let us tennis bitches.<br /><br />https://www.facebook.com/events/1610268275700299/	12/3/17 8:43 (WrongDongThong) 1.28
5	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team C U  Next Tue	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				5:48 PM	Tuesday, December 5, 2017	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	11/11/16 20:43 (Hopper) 1.30
5	Dallas Urban Mountain Bike Hash	DUMB.png	Mountain Biking w/o Mountains is DUMB	37	Deflated Rubber	7:00 PM	White Rock Spillway		Pay-as-you-go	Only if they have their own bike AND are tethered to you.		5:48 PM	Tuesday, December 5, 2017	Dumb-Da-Dumb-Dumb... time for the Dallas Urban Mountain Bikers (DUMB) H3 to ride again. (And, yes, Dallas *still* doesn't have mountains.)<br /><br />Rumor has it, if it's really cold, that the hare may just go to the newest bar in town less than a mile from the start. If, once again, the weathermen (and women) screwed up the forecast, the trail may be quite a bit longer.	12/5/17 16:55 (BigGulp) 1.28
6	Dallas Urban Hash	DUH.png	Just Laken's Virgin Lay	435	... He's Still Limping & Just Laken	7:00 PM	The Quarter Bar<br />3301 McKinney Ave, Dallas, TX 75204	https://goo.gl/maps/kGC7QZL6So92	$7.00	Trail: yes<br />On-In: Patio Only		5:48 PM	Wednesday, December 6, 2017	It’s JustLaken’s virgin lay and we all know what that means... Who’s ready for a shitty trail?!?! There will be fun... there will be games... but most importantly, there will be BEER and a possible naming!!!! <br />So get off your asses and get to uptown!!!!	12/5/17 12:16 (Lumber) 1.28
8	FU! Friday is a Drinking Day!	santacon.png	Fort Worth Santacon		FUH3 Admin & SantaCon Fort worh	5:00 PM		http://www.fuh3.com/?ai1ec_event=fuh3-santa-rampage-friday-dec-8-2017				5:48 PM	Friday, December 8, 2017		12/6/17 21:16 (Random Man Hole) 1.28
9	Grapevine Quarterly	GQhash.png	GQ/Ft Worth combined hash	45	Lil' Chicken Choker, BubbleCumm 	2:00 PM	Oak Grove Loop N (by Darren G. Medlin Trail parking lot). <br />	https://www.google.com/maps/place/C+Shane+Wilbanks+Trail/@32.965921,-97.0821767,240m/data=!3m1!1e3!4m5!3m4!1s0x864c2b5826be26a9:0x6b690c11ecb12af6!8m2!3d32.9664144!4d-97.0818499	$7.00 &mdash;BYOB prelube beer	yes		5:48 PM CST	Saturday, December 9, 2017	***NOTE***<br />Start location changed slightly. There’s a soccer game going on. We are now on the other side of the soccer fields at the empty parking lot. Not the paid one you went too far. On Darren G. Medlin Trail. Call if lost 214-684-5356.<br />***********************************<br /><br />Next Saturday, Saturday, Saturday's hash! <br /><br />Special GQ/Ft. Worth combined hash<br /><br />Hares: Bubble Cumm and Lil' Chicken Choker<br /><br />Start location: Grapevine soccer fields parking lot., first parking lot you see. <br /><br />Start Time: 2pm<br /><br />Hash Cash: $7 (normal Ft. Worth hash cash)<br /><br />Special instructions: Extra special hash, Chicken and I are celebrating a couple of big birthdays. (60/50). We will have a slim keg of Santa Fe's 7K IPA as well as the regular Ft. Worth beer. Patches for you patch whores (just show up). Might need a shot check if it's cold. <br /><br /><br />But wait! There's more!<br />After circle we will go back to my house (1210 Killarney St), have BBQ (done by Lefty), and sit by the fire (as long as it's not windy). Please bring a chair and some extra beer, I can't say if Ft. Worth will let us kill the keg or canned beer. Friendly TURDs welcome.<br />	12/9/17 13:16 (WrongDongThong) 1.28
9	Fort Worth Hash	ftworth.png	Ft Worth/GQ combined hash	841	BubbleCum, Lil Chicken Choker	2:00 PM	On Oak Grove loop N (by Darren G. Medlin Trail parking lot)	https://www.google.com/maps/place/C+Shane+Wilbanks+Trail/@32.965921,-97.0821767,240m/data=!3m1!1e3!4m5!3m4!1s0x864c2b5826be26a9:0x6b690c11ecb12af6!8m2!3d32.9664144!4d-97.0818499	$7.00 &mdash; BYOB prelube beer	yes		5:48 PM	Saturday, December 9, 2017	****NOTE****<br />Start location changed slightly. There’s a soccer game going on. We are now on the other side of the soccer fields at the empty parking lot. Not the paid one you went too far. On Darren G. Medlin Trail. Call if lost 214-684-5356.<br />************************<br /><br />Next Saturday, Saturday, Saturday's hash! <br /><br />Special GQ/Ft. Worth combined hash<br /><br />Hares: Bubble Cumm and Lil' Chicken Choker<br /><br />Start location: Grapevine soccer fields parking lot. 32.9660628,-97.085491, first parking lot you see. <br /><br />Start Time: 2pm<br /><br />Hash Cash: $7 (normal Ft. Worth hash cash)<br /><br />Special instructions: Extra special hash, Chicken and I are celebrating a couple of big birthdays. (60/50). We will have a slim keg of Santa Fe's 7K IPA as well as the regular Ft. Worth beer. Patches for you patch whores (just show up). Might need a shot check if it's cold. <br /><br /><br />But wait! There's more!<br />After circle we will go back to my house (1210 Killarney St), have BBQ (done by Lefty), and sit by the fire (as long as it's not windy). Please bring a chair and some extra beer, I can't say if Ft. Worth will let us kill the keg or canned beer. Friendly TURDs welcome.<br />	12/9/17 13:16 (WrongDongThong) 1.28
