DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	TXIH 2021	TXIH-21.png	Texas Interhash			9:00 AM						8:35 PM	Saturday, May 1, 2021	The 38th Annual Texas Interhash is scheduled for April 30th through May 2nd, 2021 at Apache Pass Event Center in Rockdale, Texas. Hosted collaboratively by the GM's of the Texas hashes. <br /><br />Registration information is cumming soon.	12/21/20 17:38 (The Hopper) 1.31
1	Fort Worth Hash CONTRA!!!!!!	ftworth.png	When One Mexican Drinks, Everyone Drinks!	928	Schweddy Ballz and Whitney Muthafuckin Houston	3:00 PM	<br />Euless Yacht Club<br />200 Dickey Dr # 8<br />Euless, TX 76040	https://www.google.com/maps/place/200+Dickey+Dr+%238,+Euless,+TX+76040/@32.8361126,-97.0773084,17z/data=!3m1!4b1!4m5!3m4!1s0x864e8061bca3ac41:0x21a26f5c7a7c7da4!8m2!3d32.8361126!4d-97.0751197	BYOB	YES		8:35 PM	Saturday, May 1, 2021	<br />Here are the Contra Hash deets putas! There will be a trail, beer and some snacks.<br />Hares: Schweddy Ballz and Whitney Muthafuckin Houston<br />When One Mexican Drinks, Everyone Drinks!<br /><br />Bring your usual hash gear!!<br /><br />Respect social distancing!	5/1/21 13:19 (BDB) 1.28
2	TXIH	TXIH-21.png	Texas Interhash			9:00 AM						8:36 PM	Sunday, May 2, 2021	The 38th Annual Texas Interhash is scheduled for April 30th through May 2nd, 2021 at Apache Pass Event Center in Rockdale, Texas. Hosted collaboratively by the GM's of the Texas hashes. <br /><br />Registration information is cumming soon.	12/21/20 17:43 (The Hopper) 1.31
2	Contra Hash	Flour Mound H3-01.png				1:00 PM			BYOB			8:36 PM	Sunday, May 2, 2021		12/17/20 13:38 (BDB) 1.28
4	Dallas Urban Mountain Bike Hash	DUMB.png				7:00 PM			Pay-as-you-go			8:38 PM	Tuesday, May 4, 2021		12/15/20 16:42 (The Hopper) 1.31
5	Dallas Urban Hash	DUH.png	Stinco De Mayo Trail	592	Fruity Pebbles	6:30 PM Gather — 7:00 PM Pack away!	Rusty Taco,  4802 Greenville Ave, Dallas, TX 75206	https://maps.apple.com/?q=32.845789,-96.769373&sll=32.845789,-96.769373&sspn=0.002688,0.003728&t=h	$5.00	Yes		8:38 PM	Wednesday, May 5, 2021	While I am not Mexican American, because of my love for Tacos (or at least pink ones), I am laying the Stinco De Mayo Duhh trail, tomorrow May 5th, 6:30pm.  Start and end locations is Rusty Taco,  4802 Greenville Ave, Dallas, TX 75206	5/4/21 23:21 (The Hopper) 1.31
6	KayakH3	kayakh3.png	Kayak Trail		Just Mark	6:30 PM	California Crossing Park<br />1775 California Crossing Rd., Dallas<br />32.8685240, -96.9236340	https://goo.gl/maps/gNC5qhG7a9TfpTua7	BYOB	yes		8:39 PM	Thursday, May 6, 2021	We Putin at California crossing before the spillway. Kayak upstream to Royal Ln. and back.<br />Putin & take-out: (32.8685240, -96.9236340)<br />A to A Trail<br />Watch the sunset, after it getting dark, star gaze, Socailize, just have fun.<br />BYOB, Bring food to share, Beer, Wine, Crackers, What ever floats your boat. Bring head lamps, boat party lights or flashlights. Remember to bring a Life Vest and Whistle...it's the law.<br />Ben Dover<br />Has a canoe and extra kayaks. For who would like to come, but don’t have kayak. all are welcome. Please confirm contact Benjamin 24-48hours before event. Seats fill fast.<br /><br />If you have any questions, please contact Benjamin<br /><br />***Kayak Safety Rules That All Boaters Should Follow***<br />As with all recreational activities, there is always the possibility of injury or death. Always use common sense and follow safety rules at all times.<br />Be aware of weather conditions and water temperature. Prepare for changes in weather and the possibility of a capsize.<br />Beware of off-shore winds that make it difficult to return to shore.<br />Always follow the boating rules of the area you're in.<br />Brush up on self-rescue first in calm, warm, shallow water, and again in more extreme conditions.<br />Most importantly, WEAR YOUR PERSONAL FLOATATION DEVICE. Coast Guard regulations require that all kayaks have a lifejacket on board. Wearing your lifejacket will help keep your head above water and add insulation to your body, keeping you warmer in cold water. There are great PFDs designed specifically for paddlers. Buy one that fits well, and always wear it while you paddle.<br />Stay hydrated. Always bring plenty of water and food.<br />HARES: When paddling in a new area, check with the locals regarding currents, shoreline conditions and weather patterns. Plan an "escape" route - an alternative place to get off the water should environmental conditions dictate it.<br />It is important to check conditions such as weather and tides before going out in your kayak. Whether you are going on a multi-day excursion or just paddling for an afternoon, being aware of current conditions can help you plan a more safe and efficient trip. An excellent way to monitor sea conditions is to use the National Marine Forecast located at www.weather.gov/om/marine/home.htm<br />On~On!	3/2/21 17:29 (Ben Dover R My Panties Showin') 1.28
7	YakH3 Happy Hour	YAKH3-HH.png	Happy Hour<br />The Flying Saucer<br />Lake Ray Hubbard			5:00 PM	Unnamed Park<br />5400 Lake Hubbard Pkwy<br />Garland, TX 75043	https://www.google.com/maps/place/5400+Lake+Hubbard+Pkwy,+Garland,+TX+75043/@32.8588255,-96.549206,16z/data=!3m1!4b1!4m5!3m4!1s0x864ea8f9a2510345:0xfe5637ea9856ddb5!8m2!3d32.858102!4d-96.5493171	PAYG	Water TURDs/Patio TURDs		8:40 PM	Friday, May 7, 2021	<br />Join us for another YakH3 Happy Hour!<br /><br />Start/End:<br />Lake Ray Hubbard Greenbelt/Marina<br />5400 Hubbard Pkwy<br />Garland, TX 75043<br /><br />Have a beer or two while we wait for the group to gather. We then will paddle off at 6pm towards the Flying Saucer Draught Emporium to continue our drinking. Order craft beers and barfood before we paddle on back to the marina. The paddle is about 1.25 miles each way. If the wind is in our favor, this should be an easy paddle.<br /><br />What to Bring: Kayak, canoe, or SUP. Your PFD, whistle, and party lights for your boat or self (it may start getting dark on the way back). Booze for the journey to the bar. Money for beers and food at the bar.<br /><br />BANK-WANKERS welcum! Don't like getting wet? Meet us on the patio. Here's a link to their website: http://www.beerknurd.com/locations/lake-flying-saucer<br /><br />Flying Saucer Draught Emporium<br />4821 Bass Pro Drive<br />Garland, TX 75043<br /><br />Paddle On~On!	5/6/21 13:38 (Three Strokes) 1.28
8	Dallas Hash	dallas.png	Stinko De Mayo	1086	Wrong Dong Thong & How Big Is Your Mouth	3:00 PM	Oak Cliff Brewing Co<br />1300 S Polk St #222, Dallas, TX 75224	https://g.page/oakcliffbrewing?share	$7.00 - https://www.paypal.me/DallasH3DFW	Yes		8:41 PM	Saturday, May 8, 2021	Get the tacos and tequila ready! It’s time to celebrate the victory of Mexico in the Battle of Puebla. Or as we call it, Cinco de Mayo!<br /><br />If Americans get drunk on Cinco De Mayo.... Do Mexicans get drunk on the fourth of July?<br />Lets take shots of tequila until we're convinced that we're actually Mexican.<br /><br />(LOOK FOR HASHERS NEAR BEER GARDEN)<br /><br />RIDE: DART TO TYLER/VERNON STATION<br /><br />TRAIL:  A TO A PRIME. <br />TEQUILA SHOTS, MARGARITAS and cold beer.<br />There will be SHIGGY!<br /><br />THEME: Cinco De Mayo - Sombrero, bright flowing dresses, <br />something bright and colorful, Flowers, Ruffled off-the-shoulder tops, etc. We are hashers and we can make any theme slutty.....<br /><br />BRING the usual hash stuff, Dry bag, vessel, maybe a change of cloth, folding Chair. There will be snacks and something special from Tan Peaches at the On-In!<br /><br />On-After -  OAK CLIFF ask the hare.<br /><br />On-On!<br />	5/5/21 13:06 (Ben Dover R My Panties Showin') 1.28
9	YakH3	YAKH3.png	Let's Get Wet on Rowlett		Bedside Spectator	12:30 PM	Garland Shooting Range<br />2606 Pleasant Valley Road<br />Garland, TX 75040	https://www.google.com/maps/place/Garland+Public+Shooting+Range/@32.9449584,-96.5945718,17z/data=!3m1!4b1!4m5!3m4!1s0x864c1d25d7993ddf:0xa602c24296278528!8m2!3d32.9449828!4d-96.5924048	BYOB	Water TURDs		8:42 PM	Sunday, May 9, 2021	<br />Let's get wet on Rowlett! <br /><br />Should be a great day to run this beautiful trail. We will meet at the "pull out" point, the west parking lot before actually entering the gun range parking. From there we will load boats and humans into a couple vehicles and ride to the "put it in" spot. This trail is usually fairly quick unless the WWFB show up and want to show off their skills in this creek. <br /><br />After trail there is an option for a cook out and more tasty adult beverages within about five miles of exiting the creek. Bring your bathing suit and a towel cause we gotta break this new pool in! Burgers and brats will be served!<br /><br />What to bring you might ask???<br />Your kayak, paddle, PFD, sunscreen, bug spray and most importantly your BOOZE!<br /><br />***Basic Kayak Safety Rules That All Yakkers Should Follow***<br />As with all recreational activities, there is always the possibility of injury or fatality. Always use common sense and follow safety rules at all times.<br /><br />Be aware of swift water currents, water levels, weather conditions and water temperature. Prepare for changes in weather and the possibility of a capsize. In cold water, bring a change of clothes if you get wet. In warm weather, a long sleeve YakH3 shirt can provide sun protection.<br /><br />Beware of off-shore winds that make it difficult to return to shore (especially if you are on a SUP). Always watch for boaters in lakes and creeks nearby lakes. They sneak up on us fast!<br /><br />Brush up on self-rescue first in calm, warm, shallow water, and again in more extreme conditions. Yak hosts several safety events along with other local kayak groups. Please ask an admin if you have questions or concerns.<br /><br />Most importantly, WEAR YOUR PERSONAL FLOATATION DEVICE. Coast Guard regulations require that all kayaks have a lifejacket on board. Wearing your personal floatation device (PFD) will help keep your head above water and add insulation to your body, keeping you warmer in cold water. There are great PFDs designed specifically for paddlers. Buy one that fits well, and always wear it while you paddle. Bringing a whistle is also required. If paddling at night, bring bright lights to attach to your boat or a headlamp so others can see you (party lights are hash-acceptable).<br /><br />Stay hydrated. Always bring plenty of water and food...and beer!<br /><br />HARES: When paddling in a new area, check with the locals regarding currents and shoreline conditions. Plan an "escape" route - an alternative place to get off the water should environmental conditions dictate it. Please check the weather to advise folks what to bring and check the water levels (cfs) at: https://waterdata.usgs.gov/nwis/rt OR riverflows.net (app)<br /><br />Paddle On~On!	5/6/21 13:41 (Three Strokes) 1.28
