DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team C U  Next Tue	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				8:52 PM	Tuesday, August 1, 2017	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	11/11/16 20:42 (Hopper) 1.30
1	Dallas Urban Mountain Bike Hash	DUMB.png		33		7:00 PM			Pay-as-you-go			8:52 PM	Tuesday, August 1, 2017		11/11/16 20:28 (Hopper) 1.30
2	Dallas Urban Hash	DUH8th.png	DUHHH 8th year Hash Analversary	417	Silver Fux & Lumberjack Off	7:00 PM	Haymaker Dallas - 1520 Greenville Ave, Dallas, TX 75206	https://goo.gl/maps/HQznDnjAZSU2	$7.00	Yes, need to be on leash at ON IN - no exceptions		8:52 PM	Wednesday, August 2, 2017	Well, it's been a whole year since the last time we've done this. Lets get together for a hell of a trail. <br /><br />Length: 4.69 miles<br />Girth: 6.69<br />Shiggy: 0.69 - 1.69<br />Elevation: 430.69<br /><br />There are gimmies this year at no extra cost	7/30/17 19:09 (Lumberjack Off) 1.28
3	FU H3 Hash	fuh3.png	Birthday Trail, LIVE LAY		Mystery Birthday Hares	6:30 PM		http://www.fuh3.com/?ai1ec_event=fuh3-august-3rd-trail184				8:51 PM	Thursday, August 3, 2017		8/1/17 13:58 (Random Man Hole) 1.28
4	Happy Hour	happy3.png	Stan's Blue Note - Mystery Hare		Mystery Hare (CPS probably)	5:30 PM	Stan's Blue Note - 2908 Greenville Ave, Dallas, TX 75206	https://goo.gl/maps/pkaVFKRw7JK2	PAYG			8:50 PM	Friday, August 4, 2017	Hey you wanks...this week's happy hour hosted by a mystery hare will be at Stan's Blue Note on lower Greenville Ave. 2908 Greenville Ave, Dallas, TX 75206. Start time is at 5:30 pm to enjoy HH drink specials.<br />NOTE: earlier start time than usual.<br /><br />-CPS	8/2/17 12:16 (Lumber) 1.28
5	Fort Worth Hash	ftworth.png	INAGURAL YBF<br />by COBRA!	832	Whitney Houston<br />I am not Sparticus	3:00 PM	5001 Old Denton Road, Fort Worth<br />(actually <i>Holtom City, TX 76117</i>	https://www.google.com/maps/place/5001+Old+Denton+Rd,+Haltom+City,+TX+76117/@32.8377035,-97.2736138,17.27z/data=!4m5!3m4!1s0x864e778ec49d9991:0xcbc43c7b05d4c73b!8m2!3d32.8376198!4d-97.2716953	$7.00 &mdash; BYOB prelube beer	Yes		8:49 PM	Saturday, August 5, 2017	Saturday I think is the day, anywell Whitney has some ybf's for you. Start is 3pm cuz it's cooler pack off 330. There will be water, shiggy and a blow-up pool at the On-in. Will have food and deadhead will do an improv of something. Cum one and bring virgins to sacrifice. We will have the grill going.<br /><br /><em>Editor’s note:</em> I changed to map location from <a href="https://goo.gl/maps/9f2xr1TWbGE2">OLD MAP</a>, which actually points to 5700 Old Denton Road. The new map location now points to 5001 Old Denton Road, <b><i>Holtom City, TX</i></b>, which is the VFW Hall that we hashed  on New Year's Day.	11/16/17 23:55 (Hopper) 1.31
7	NODUH Hash	NoDHHH2.png	Staycation Vacation	188	Casting Cooch	7:00 PM	<br />Mills Pointe Shopping Center<br />2810 E Trinity Mills Rd<br />Carrollton, TX 75006<br />SE Corner of Trinity Mills and Marsh Lane, near Quinlan's bar	https://www.google.com/maps/place/32%C2%B059'09.7%22N+96%C2%B051'15.2%22W/@32.986013,-96.8547612,154m/data=!3m2!1e3!4b1!4m5!3m4!1s0x0:0x0!8m2!3d32.986013!4d-96.854214	$5.00	Friendly. On-After has a dog patio		8:47 PM	Monday, August 7, 2017	I, your friendly neighborhood Casting Cooch, am on vacation but don't have enough money to actually go anywhere fun. <br />So I'm laying a shitty trail for you wankers and wankettes while I try to enjoy my staycation.<br />If you're like me and can't afford a real vacation, dig up $5 in change out of your nasty-ass car seats and the sofa with the mystery stains on it and cum out and distract me from my depression about not being able to go to Cancun, or Canada, or Copenhagen, or Cleveland, or, shit, anywhere!<br /> <br /><em>Bring:</em><br />Vacation Destination T-shirts. Leave your twinkie hash shirts at home, we've seen them a million times before. Instead, wear a T-shirt with the name of nice vacation spot you've been to in the past when you actually had a few bucks in your pocket. You know, before you blew all your money on hookers...or divorces...or both. Hawaiian shirts and flower leis are good too (so are Hawaiian lays). And virgins, nothing goes with a vacation like a virgin who doesn't want to be a virgin anymore. 	8/6/17 9:59 (Hopper) 1.31
8	Dallas Urban Mountain Bike Hash	DUMB.png			Deflated	7:00 PM	 Trinity Hall in Mockingbird Station	https://goo.gl/maps/NgW21SnGox52	Pay-as-you-go			8:46 PM	Tuesday, August 8, 2017	The August DUMB H3 will start tomorrow (Tues) night at 7pm at Trinity Hall in Mockingbird Station. Expect a disorganized ride of approximately 10-15 miles that may check the status of the Mockingbird bridge, the Red-Line bridge, and a couple bars in the area.<br />On-On,<br />Deflated	8/8/17 16:03 (Lumber) 1.28
8	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team C U  Next Tue	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				8:46 PM	Tuesday, August 8, 2017	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	11/11/16 20:42 (Hopper) 1.30
9	Dallas Urban Hash	DUH.png		418	Saint Skidmark, the Turd	6:45 PM	<br />Hidden Door Inc<br />5025 Bowser Ave<br />Dallas, TX 75209	https://goo.gl/maps/gbhsQaSoM2q	$7.00	Turds: On-Trail is fine, at On-in on Patio Only (IIRC, there is a back gate at this Gay Bar).		8:45 PM	Wednesday, August 9, 2017	6:45 Gather, 7:00 Pack-away.<br /><br />Basics: Beer Check (YES), Shot Check (NO), Brass Monkeys (YES), and Turkey-Eagle's Aplenty.<br /><br />Length: How many Eagles do you intend on running?<br /><br />Shiggy: Not unless you're dead set on self harm.	8/8/17 18:50 (Double Dribble) 1.28
