DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	FU H3 Hash	DayofDead.jpg	Day of the Dead Hash		Three Strokes	7:00 PM	River Bottoms Pub<br />7920 Randol Mill Road<br />Fort Worth, TX 76120	https://www.google.com/maps/place/River+Bottoms+Pub/@32.7796985,-97.1841934,1518m/data=!3m2!1e3!4b1!4m5!3m4!1s0x864e7bfefb6becd7:0x28d7b6061f2da6a7!8m2!3d32.779694!4d-97.1819994	Pay your own way at pub.	Yes		7:02 PM	Thursday, November 1, 2018	Day of the Dead runs from October 31-November 2 this year!  Come out and honor hashers we lost. Bring photos and trinkets that remind you of your loved ones. Feel free to go all out and dress for the occassion!  This is hash acceptable and the hare will buy your first drink!<br /><br />Trail is A to A and includes a beer stop with a wide selection of beverages. The temps are dropping, so dress accordingly. <br /><br />What to Bring:  Money for beer, photos or items of our departed hash family, flashlight, and warm clothes.<br /> <br />(River Bottom Pub cheap beer costs $2.75...we will set up the altar on the patio)	10/30/18 19:40 (Three Strokes) 1.28
2	Happy Hour	happy3.png	Another Ryan Goslin Movie Screening ;)		wHOre Paint<br />Bubble Cum	6:30 PM	wHore Paint and Bubble Cum's House<br />1210 Killarney Street<br />Grapevine, TX 76051	https://www.google.com/maps/place/1210+Killarney+St,+Grapevine,+TX+76051/@32.9520033,-97.0920887,1224m/data=!3m1!1e3!4m5!3m4!1s0x864c2b4c63e39a99:0xc2d8403bfec59c08!8m2!3d32.9520033!4d-97.0899	BYOB			7:01 PM	Friday, November 2, 2018	Happy hour November 2nd (Friday). At wHOre Paint’s and Bubbles. Happy hour starts at 630pm. We will have a movie that we will project on the shed and a fire. In case of rain we will be inside drinking. Bring a chair and you favorite adult beverage! Movie starts at 7pm. No word on what the movie is but will not star Ryan Gosling or the like!	10/19/18 12:23 (Three Strokes) 1.28
3	Fort Worth Hash	ftworth.png	What? a visitor laying trail? 	865	Mystery Hare	2:00 PM	RIVER LEGACY (east parking lot off Collins)<br />3105 N Collins St, Euless, TX 76040	https://goo.gl/maps/XfaoEDoaC5L2	$7.00 &mdash; BYOB prelube beer	YES, bring 'em if you got 'em		7:00 PM	Saturday, November 3, 2018	Saturday, Saturday, Saturday,<br /><br />FWH3 Trail, 11/3/18<br /><br />UPDATED START. -   UPDATED START -  UPDATED START <br /><br />RIVER LEGACY (east parking lot off Collins)<br />3105 N Collins St, Euless, TX 76040<br />Drive to the far end, look for hashers.<br /><br />https://goo.gl/maps/XfaoEDoaC5L2<br /><br />Time: 2:00 show (BYO Prelube)<br /><br />2:20 ish pack away<br /><br />Hash Cash: still $7<br /><br />Hare: Mystery harriette<br /><br />Turds: Yes, leashed on park trails<br /><br />We have a visiting harriette laying a FWH3 trail! There will be beer, there will be trail, and there will be a sexy harriatte laying said trail.<br /><br />Temps low 70s, no rain, and a sunny day. Bring your normal hash shit, dry clothes, virgins, and thirst for beer. <br /><br />Cum see what this sexy harriette has instore for us. <br /><br />OnOn<br /><br /><br />	11/3/18 11:44 (WrongDongThong) 1.28
4	YakH3	Xgames.jpg	XGAMES - Last Paddle of the Season	29	NaySayer	10:00 AM	Little Elm Cemetery<br />Frisco, Texas	https://www.google.com/maps/place/Little+Elm+Cemetery/@33.1578676,-96.9275364,760m/data=!3m1!1e3!4m5!3m4!1s0x864c3754eaa4a4a5:0x535fb1189a86495d!8m2!3d33.1577593!4d-96.9258247	BYOB	Water TURDs		6:59 PM	Sunday, November 4, 2018	Cum out and play with the Yak on their last paddle of the season! <br />Haven't had an opportunity to kayak with us yet?  NO PROBLEM!  We'll bring all our available boats for you to try.  A great opportunity to see if it's something you may want to invest in.<br /><br />What are the XGames?  An event where you challenge yourself or a friend to complete or compete in any of all of our events.<br /><br />Events include: "Yak and Back" races, Battleship, Rodeo, and Paddle Ball.  Survival games include fishing, hunting, campfire, etc.  Land games for bank wankers will include cornhole and other activities.  And drinking games, of course!!!<br /><br />Start is 10:00am (NOTE: Daylight Savings Ends).  Buy your booze on Saturday.<br /><br />Grills will be cooking, so feel free to bring some food to toss on the coals.  Snacks and food will be provided.<br /><br />Have more questions?  Ask us!<br /><br />On~On!<br />3 Strokes<br />	10/26/18 23:21 (Three Strokes) 1.28
6	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team C U  Next Tue	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				5:58 PM	Tuesday, November 6, 2018	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	11/29/17 0:21 (Hopper) 1.31
7	Dallas Urban Hash	DUH.png		483	Mr. E. Hare	6:30 PM	Double Wide Bar<br />3510 Commerce Street<br />Dallas, TX 75226<br />(Park on the street.  Should be plenty of free parking in the area)	https://www.google.com/maps/place/Double+Wide+Bar/@32.7856815,-96.7742472,534m/data=!3m1!1e3!4m5!3m4!1s0x0:0x2e3e13b9bb6dea1f!8m2!3d32.7851219!4d-96.7737459	$8.00	Yes		5:57 PM	Wednesday, November 7, 2018	Meet at 6:30, pack out at 7PM.  <br />Mr. E. Hare has stepped up to lay a urban trail in Deep Ellum and has given me the following details:<br /><br />Bring the usual...$8 gets you booze at the beer stop and beer at the end (until cash runs out).  Bring additional cash for drink specials, prelube, and on-after drinks and food.  Double-Wide does not serve food.  However, snacks will be provided at the bar.<br />Bring a flashlight, whistle, hobo repellant, and a thirst for beer!<br /><br />On-On!	11/6/18 19:21 (Three Strokes) 1.28
9	Happy Hour	happy3.png	Do214 Beer Launch Party at Noble Rey Brewing Company	6969	HBIYM & WDT	6:00 PM	2636 Farrington St, Dallas, TX	https://goo.gl/maps/xaWcEDrTSiQ2	PAYG	No		5:56 PM	Friday, November 9, 2018	Happy hour Friday! Claimed by HBIYM and WDT. Click the link to rsvp for free entry and a chance for a growler. Noble Rey brewery 6pm <br />---------------------------<br />It’s party time for our first ever beer collaboration, Certified Dank, an 8%+ Hemp Ale brewed w/ our friends at Noble Rey. DJ Leo J will be bringing the party vibes, Pint Services will be live printing limited edition shirts, & we’ll be filling crowlers, the only way period to take the Dank home.<br />RSVP to win a prize pack including swag, a Crowler of CD, & more!<br /><br />Register here for HBIYM party: <br /><br />http://ntxbeerweek.do214.com/users/sign_up	11/8/18 6:47 (WrongDongThong) 1.28
10	Dallas Hash	dallas.png	Marine B-Day Hash	1022	Son of a Peach<br />Petered Out<br /><mark><span style="color:black;">2:00 PM start</span></mark>	<strong>2:00 PM</strong>	Rickel Park<br />2100 Rickel Park Drive<br />Hurst, TX 76053	https://www.google.com/maps/place/Rickel+Park/@32.8136298,-97.1510817,1455m/data=!3m2!1e3!4b1!4m5!3m4!1s0x864e7eee7ae07655:0x2b9dc8f7ce13e11f!8m2!3d32.8136253!4d-97.1488877	$7.00	Yes		5:55 PM	Saturday, November 10, 2018	Saturday Saturday Saturday November 10th. Well hell it's that time again to celebrate the Marine's birthday. What better way to do it for all those crayon eating, devil dogs than other with a nice, shiggy trail. I will not try to kill anyone on this trail.<br /><br />Direction to the actually start is off highway 10 and bluebonnet, so from dallas area go towards HEB, get on 10 and head west, turn right onto bluebonnet trail and then look for hashers on your right.<br /><br />Someone please post to the calendar<br /><br />Bring your usual hash stuff, this is a SOAP trail, if anyone planned on bringing virgin's to trail, they may hate you for that	11/10/18 11:38 (The Hopper) 1.31
12	NODUH Hash	NoDHHH2.png	My 44th NoDUH trail	221	Martha F. Stewart	7:00 PM	<br />3840 E Park Blvd<br />Plano, TX 75074	https://www.google.com/maps/place/33%C2%B001'48.1%22N+96%C2%B039'23.9%22W/@33.03002,-96.6588287,556m/data=!3m2!1e3!4b1!4m5!3m4!1s0x0:0x0!8m2!3d33.03002!4d-96.65664?hl=en&authuser=1	$7.00	Yes		5:54 PM	Monday, November 12, 2018	Another miseriable Monday.  Why are my trails almost always bad weather?<br /><br />But for lack of a theme, it's my 44th NoDUH trail.  44 was the number of two baseball greats, Hank Aaron and Reggie Jackson.<br /><br />So come freeze your baseballs off and we will have beer and on-in at a covered (though not heated) on-in.<br /><br />Trail will be 99.9% pavement, but you'll need a flashlight as some areas are NOT very well lit and even flour is kind of hard to see.<br /><br />BRING:<UL><br /><LI>Flashlights<br /><LI>Warm Clothes<br /><LI>Virgins<br /><LI>Your thirst<br /></UL><br />	11/12/18 8:29 (joel) 1.28
13	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team C U  Next Tue	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				5:53 PM	Tuesday, November 13, 2018	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	11/29/17 0:21 (Hopper) 1.31
