DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	Yak H3	YAKH3-HH.png	Happy Hour<br />The Flying Saucer<br />Lake Ray Hubbard			6:00PM	Unnamed Park<br />5400 Lake Hubbard Pkwy<br />Garland, TX 75043	https://www.google.com/maps/place/5400+Lake+Hubbard+Pkwy,+Garland,+TX+75043/@32.8588166,-96.5448179,16z/data=!3m1!4b1!4m5!3m4!1s0x864ea8f9a2510345:0xfe5637ea9856ddb5!8m2!3d32.858102!4d-96.5493171	BYOB	Water TURDs		9:08 PM	Friday, July 1, 2022	<br />Join us for another YakH3 Happy Hour!<br /><br />Start/End:<br />Lake Ray Hubbard Greenbelt/Marina<br />5400 Hubbard Pkwy<br />Garland, TX 75043<br /><br />Have a beer or two while we wait for the group to gather. We then will paddle off at 6pm towards the Flying Saucer Draught Emporium to continue our drinking. Order craft beers and barfood before we paddle on back to the marina. The paddle is about 1.25 miles each way. If the wind is in our favor, this should be an easy paddle.<br /><br />What to Bring: Kayak, canoe, or SUP. Your PFD, whistle, and party lights for your boat or self (it may start getting dark on the way back). Booze for the journey to the bar. Money for beers and food at the bar.<br /><br /><br />BANK-WANKERS welcum! Don't like getting wet? Meet us on the patio. Here's a link to their website: http://www.beerknurd.com/locations/lake-flying-saucer<br /><br />Flying Saucer Draught Emporium<br />4821 Bass Pro Drive<br />Garland, TX 75043<br /><br />Paddle On~On!	5/13/22 10:34 (Three Strokes) 1.28
2	Dallas Hash	dallas.png	Soap B-Day Hash/4th of July Celebration	1115	Soap	3:00 PM	<br />Murrell Park<br />800 Simmons Rd<br />Flower Mound Tx 75022<br /><br />Hash starts at end of "Trail 2".	https://goo.gl/maps/AmHKrh2seeDNxZes9	$10.00	Yes on leash		611 PM	Saturday, July 2, 2022	This Saturday will be special. We will have 1 keg of angry orchard cider, 1 keg of bud light and assortment can beers for trail. Dallash3 will be getting to the park @11:30 am to set up. We will also be cooking hot dogs/burgers/Veggie hot dogs<br />We will also have a Canopies for shade. We will be setup near the lake, so bring your folding chair, drinking vessel, kayak, float, SUP, pool paddle, sunscreen, hats, sunglasses, swimsuits, towles, change of clothes, usual hash stuff, extra water. Did I say it going to be HOT. <br /><br />Since your paying extra to get in the park. DallasH3is covering food/kegs.<br /><br />SOAP Trail: A to A trail<br />There might be shiggy, water, mud or not. <br /><br />So come out join us for a great time at the Lake.	7/2/22 9:35 (Double Dribble) 1.28
4	NODUH Hash	NoDHHH2.png	Fourth of July Hash	284	MBFJ	1:00 PM	<br /><B>Baylor Scott & White</B><br />6800 Scenic Dr,<br />Rowlett, TX 75088<br /><br />Use south lot on SW end of lot.  See the map link.	https://www.google.com/maps/place/32%C2%B054'58.4%22N+96%C2%B030'33.8%22W/@32.9162261,-96.5099425,200m/data=!3m2!1e3!4b1!4m14!1m7!3m6!1s0x864c020c3e2d707f:0x790471e362ff5c99!2s9425+Shearer+St,+Rowlett,+TX+75088!3b1!8m2!3d32.916651!4d-96.5101215!3m5!1s0x0:0xcd9eb2a68ed879f8!7e2!8m2!3d32.9162253!4d-96.5093944?hl=en&authuser=0	$10	OK, but it's hot out there - keep them cool and hydrated			Monday, July 4, 2022	A to A'<br /><br />It's an early hash, 1pm.  Cum do a short trail.  Bring chairs for the on-in.  If you want to bring something for the grill, do so.<br /><br />Expect the normal NoDUH cusine (slightly modified - I think Cheddar Jalapeno Cheetos are no longer being made).<br /><br />It's not going to be an all day thing so we can all finish the hash and get on to other things.  Like one of the nearby bars or fireworks someplace.  That's on you.<br /><br />There may be a chance to go in the pool, so bring a suit in case, or don't if you're comfortable nekkid.	7/4/22 12:33 (Three Strokes) 1.28
6	Dallas Urban Hash	DUH.png		653	Fruity Pebbles	6:30pm	<br />Harry Moss DORBA Trails<br />7610 Greenville Ave,<br />Dallas, TX 75231<br /><br />Dirt Road behind<br />Barking Hound Village Lake Highlands<br />7610 Greenville Ave<br />Dallas, TX 75231<br />	https://goo.gl/maps/wSaCz2ShK8htySMT6	$5.00 to include beer check and On-in + snacks and water.	FRiendly On-In		6:08 PM	Wednesday, July 6, 2022	<br />Bring your own prelube.<br />Turd Friendly on-in.	7/4/22 9:58 (Double Dribble) 1.28
8	Spit Hash	mermaids.jpg	Nice Inappropriate Spread HH + Pool Party	6969	Nice Spread & Inappropriate	6:30 PM	Nice Spread's back yard. 6603 Harvest Glen Dr Dallas 75248, enter though side or back gates	https://goo.gl/maps/jTBGgn2xWoVAzGsY9	food and/or drinks to share, or cash donation	Well-behaved dogs are welcome and please keep them outside.		9:07 PM	Friday, July 8, 2022	 Inappropriate is visiting and we're hosting Friday Hash Happy Hour! I am planning to make shish kabobs with beef and lots of veggies. Bring something to go with that please. Suggestions: hummus and crackers, veggies, salads, fruit, more meat, desserts, bar booze. Cash donations are always welcome if that's easier for you.<br />What to bring: towel, sunscreen, bathing suit (optional), food and drink, vessel, bug spray.	7/5/22 17:02 (WrongDongThong) 1.28
9	Fort Worth Hash	ftworth.png	Pub Crawl	958	Whitney/Kinky Candied Ham	6:00 PM	200 N Mesquite St #103 Arlington Tx 76011	https://goo.gl/maps/h1cuSQJRpzbX7qTf6	PAY'GO	No		6:05 PM	Saturday, July 9, 2022	It's going to be a hot one out there, folks. So we've talked  it over and have decided to make a horrible march for all of you by going from one AC bar to another in downtown Arlignton. And to make it worse, we asked that all of you wear your finest black dreses in honor of Wanker Yanker.<br />We'll be meeting up the Grease Monkey Burgers in downtown Arlington of N. Mesquite. There should be plenty of parking nearby but an Uber/Lyft is always recommended. No has cash, this will be pay as you go. Always recommended to bring cash to make the transactions go by faster.<br />Your lovely hares of Whitney MF Houston adn Kinky Candied Ham will be leading you from  Pub to Pub.<br /><br />Come out everyone and raise a beer in honor of Wanker Yanker...	7/7/22 16:26 (Tanned Peaches) 1.28
13	Full Moon	Calendar Icons-07.png	Full BUCK Moon<br />*JOINT with DUHHH*	44	Bedside Spectator<br />Myster co-hare	6:30pm	Goodfriends Beer Garden<br />1154 Peavy Road<br />Dallas, TX 75218	https://www.google.com/maps/place/Goodfriend+Beer+Garden+%26+Burger+House/@32.83951,-96.6988924,17z/data=!3m1!4b1!4m5!3m4!1s0x864ea10e3d741e8f:0xb20ae95baa66aa3d!8m2!3d32.8395015!4d-96.6967306	$2	Yes on patio		6:48 PM	Saturday, July 13, 2021	<br />*** JOINT HASH w/ DUHHH***<br /><br />TIME: Meet at 6:30pm. On-out at 7:00pm.<br /><br />LOCATION: Goodfriends Beer Garden<br />1154 Peavy Road, Dallas, TX 75218<br /><br />HARE: Bedside Spectator and Mystery Cohare<br /><br />HASH CASH: $2 includes cheap beer; $1 non-alcohol price.<br /><br />DESCRIPTION: Cum out and beat the heat with a cold beer and trail. This is a joint Full Moon/DUHHH Hash. Trail is A to A as usual with a bar patio ending. Patio is turd friendly. Hares will provide beer check. On-In is BYOB.<br /><br />FULL BUCK MOON: July is the month of the Full Buck Moon. At this time, a buck’s antlers are in full growth mode. This Full Moon was also known as the Thunder Moon because thunderstorms are so frequent during this month.<br /><br />Full moon “peaks” at 1:38pm.<br /><br />On~On!	7/13/22 11:07 (Three Strokes) 1.28
16	Dallas Hash	dallas.png		1116	Tanned Peaches & Mystery Hare	4:00 PM packed off 4:30	River Legacy Park Arlington, Go to the entrace (Gate) from Collins st.		$10.00	Yes  on leash		611 PM	Saturday, July 16, 2022	Not SOAP shiggy  trail, this is nice easy walking in the park trail.l lol. What more there to say about this shitty trail. Come out and see  it for yourself. Hare's don't lie!!!<br /><br />What to bring:  Virgins, swim suit, all your typical stuff. 	7/10/22 21:46 (Tanned Peaches) 1.28
17	Yak H3	YAKH3.png	Misery Loves Company<br />Hotter Than Hell, F*** You	S5E10	Pecker Periscope	10:30am	Under 66 Bridge<br />9900 Lakeview Parkway<br />Rowlett, TX 75088	https://www.google.com/maps/place/TOKYO+HANA/@32.9213634,-96.5051657,18z/data=!4m5!3m4!1s0x864c035379a1cf01:0x9efb02fd02cb8fd9!8m2!3d32.920924!4d-96.5059347	BYOB	Water TURDs		9:03 PM	Sunday, July 17, 2022	<br />F*** this heat. F*** this drought. <br />Let’s find a place to paddle and swim in a shaded cove.<br /><br />Drop boats off under the Route 66 (Lakeview Parkway). <br />You can park your vehicle at the Tokyo Hana parking lot.<br /><br />Trail is A to A. <br /><br />What to Bring: Kayak, SUP, or canoe. Sunscreen and bug spray. BOOZE!<br />There are a couple bars and places to eat nearby for on-after.<br /><br /><br />***Basic Kayak Safety Rules That All Yakkers Should Follow***<br />We are a drinking club, and as with all recreational activities, there is always the possibility of injury or fatality. Always use common sense and follow safety rules at all times.<br /><br />Be aware of swift water currents, water levels, weather conditions and water temperature. Prepare for changes in weather and the possibility of a capsize. In cold water, bring a change of clothes if you get wet. In warm weather, a long sleeve YakH3 shirt can provide sun protection.<br /><br />Beware of off-shore winds that make it difficult to return to shore (especially if you are on a SUP). Always watch for boaters on lakes and creeks nearby lakes. They can be more drunk than us and speed racers sneak up on us fast!<br /><br />Brush up on self-rescue first in calm, warm, shallow water, and again in more extreme conditions. Yak hosts several safety events along with other local kayak groups. Please ask an admin if you have questions or concerns.<br /><br />Most importantly, WEAR YOUR PERSONAL FLOATATION DEVICE. Coast Guard regulations require that all kayaks have a lifejacket on board. Wearing your personal floatation device (PFD) will help keep your “head“ above water and add insulation to your body, keeping you warmer in cold water. There are great PFDs designed specifically for paddlers. Buy one that fits well, and always wear it while you paddle. Bringing a whistle is also required. If paddling at night, bring bright lights to attach to your boat or a headlamp so others can see you (party lights are hash-acceptable).<br /><br />Stay hydrated. Always bring plenty of water and food...and beer!<br /><br />HARES: When paddling in a new area, check with the locals regarding currents and shoreline conditions. Plan an "escape" route - an alternative place to get off the water should environmental conditions dictate it. Please check the weather to advise folks what to bring and check the water levels (cfs) at: https://waterdata.usgs.gov/nwis/rt OR riverflows.net (app)<br /><br />Paddle On~On!	7/15/22 18:03 (Three Strokes) 1.28
18	NODUH Hash	NoDHHH2.png	Unemployed Hash	285	Gets it for Free, It's Never Long Enough	7:00 PM	<br />In the parking lot of the strip mall that has an Autozone, and other shops on the SW corner of Trinity Mills and Marsh Ln.<br /><br />2770 E Trinity Mills Rd.<br />Carollton, TX 75006	https://www.google.com/maps/@32.986234,-96.8564448,185m/data=!3m1!1e3?hl=en&authuser=0<br />	$7.00				Monday, July 18, 2022	Gets It For Free is now unemployed. 😔  And teachers like It's Never Long Enough are sort of unemployed for the summer.  So come help them have some fun with their time off.<br /><br />You know who the hares are, you know where trail starts.  What're the odds we might end up in their pool?  Maybe for circle.  If you're more comfortable with a swimsuit than without, bring one.  Bring a towel.  Maybe a chair.<br /><br />	7/18/22 15:54 (Martha) 1.28
