DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
2	Dallas Urban Mountain Bike Hash	DUMB.png	The Pour House	21	Gay Boyfriend	7:00 PM	<br />Pour House<br />1919 Skillman St<br />Dallas, TX 75206	https://www.google.com/maps/place/The+Pour+House,+1919+Skillman+St,+Dallas,+TX+75206/@32.8130756,-96.7612985,18z/data=!4m2!3m1!1s0x864e9f4e688d54cb:0xfeb8b0af7cf718ad	$45 — or pay-as-you-go			8:52 PM	Tuesday, August 2, 2016	<br />Start is The Pour House: 1919 Skillman St, Dallas, TX 75206<br /><br />End is Buzzbrews: 5815 Live Oak St #102, Dallas, TX 75214 <a href="https://www.google.com/maps/place/Buzzbrews+-+Lakewood,+5815+Live+Oak+St+%23102,+Dallas,+TX+75214/@32.8130756,-96.7612985,18z/data=!4m2!3m1!1s0x864e9f4e0ca2caeb:0x3e4d85c0bebcdd57" >MAP</a><br /><br />In between the start and end is TBD. As the kids say: A to A’, so be prepared to ride, walk or crawl to your car.<br /><br />Also for the youths there will be Pokémon.	7/30/16 10:27 (Hopper) 1.30
2	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team C U  Next Tue	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				8:52 PM	Tuesday, August 2, 2016	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	7/30/16 10:22 (Hopper) 1.30
2	Fort Worth Happy Hour	FWMPcrawl.png	Hash Drinking Practice		EeeWhore	7:00 PM	200 N Mesquite St, Arlington, TX 76011		Buy your own drinks	no		8:52 PM	Tuesday, August 2, 2016	To get our livers ready for hashing, we must practice by misusing them. Join us every first Tuesday of the month at The Grease Monkey for $1 PBR's and $1 Ziegs.	2/4/16 14:21 (Hopper) 1.28
3	Dallas Urban Hash	DUH7th.png	The DUHHH is 7 Years Old!	365	Silver Fux, LJMO, MILF, BTAU, BDB	7:00 PM	600 S Riverfront Blvd, Dallas, TX 75207	https://goo.gl/maps/ZdzyYev7rDr	$7.00	Yes, but they're going to die in the heat.  Your call.		8:51 PM	Wednesday, August 3, 2016	The 7th anniversary is upon us...time to show up and celebrate!  We're going to have a turkey/eagle split in this heat just to prove how insane some people are.  It's always a big group...come on out and join us!	Wed, Aug 3, 2016 at 11:50 AM (TimCarr)
4	FU! Thursday is a Drinking Day!	fuBird.png			Blonde Dyke Bar	6:00 PM		http://www.fuh3.com/?ai1ec_event=fuh3-august-4th				8:50 PM CDT	Thursday, August 4, 2016		8/2/16 9:31 (minimock) 1.28
5	Happy Hour	BandB.png	Bowl & Barrel		…He's Still Limping	7:00 PM	<br />Bowl & Barrel<br />8084 Park Ln #145<br />Dallas, TX 75231	https://www.google.com/maps/place/Bowl+%26+Barrel,+The+Shops+at+Park+Lane,+8084+Park+Ln+%23145,+Dallas,+TX+75231/@32.870016,-96.767387,16z/data=!4m2!3m1!1s0x864e9f944ff89763:0xaf03e205fa98653a				8:49 PM	Friday, August 5, 2016	Dibs on Happy Hour this week!!!<br />Bowl & Barrel 8084 Park Ln #145, Dallas, TX 75231<br />Though I do need a head (HEAD! Who said head!?) count so I can try to reserve some lanes, so let me know if you want to bowl and I'll reserve some lanes for Friday, I'm thinking 7 pm.<br />	Tue, Aug 9, 2016 at 10:52 AM (minimock)
6	Dallas Hash	dallas.png	Ride the Rash	963	Analthrax	2:30 pack away 3	2601 S Story Rd, Irving, TX 75060	https://www.google.com/maps/place/Running+Bear+Park/@32.7867186,-96.9828409,17z/data=!3m1!4b1!4m5!3m4!1s0x864e84719b24cd9b:0x1479bf9d3d094b57!8m2!3d32.7867186!4d-96.9806469	$7.00	Yes 		8:48 PM	Saturday, August 6, 2016	Starting at running Bear park near the kids playground.<br /><br />Trail is laid in flower, surveyors tape and chalk.<br /><br />There will be a shot check supplied by the hare.<br /><br />Technology is not recommended past the shot check. You will have a safe place to deposit items that you don't want to get wet at the shot check.<br /><br />All Pokémon Stop are marked and can be accessed pre shot check.<br /><br />After the shot check there will be 2 water crossings, one is mandatory and waist deep. The other is shallow but very challenging there is a marked path around the optional shiggy. I completed both with a dog on leash, you should be just fine.<br /><br />You will need a change of clothes. Socks and shoes at least - toe shoes would be a good option.<br /><br />Totals distance including blow jobs was well under 10k.	8/6/16 11:13 (Ez) 1.28
7	POP Hash	pop.png	POP SPIT Hash		Doctor Whorvian & Over ANALized	3:00 pm (SHT)	<br />2628 Teakwood Ln<br />Plano, TX 75075	https://goo.gl/maps/MtcFuyqaDzn	 BYOB and something to share	 Yep		8:47 PM	Sunday, August 7, 2016	<br />Fuck it's hot! But damn we gotta run "some" before NOLA, so cum follow our shitty ass trail in the fucking heat! But be pretty and carry a parasol and keep your shade moving.<br /><br />This is gonna end in a large puddle of cold water where coolers to hold your beverages and a hot grill for you to grill your favorite meat will be ready!<br /><br />Bring your own meat, maybe bring some foodies to share, what do we care!<br /><br />Remember when in doubt pinkie out.<br /><br />ON After open to penis holders. SPIT IS CLOTHING OPTIONAL<br /><br />blah, blah, blah, sunscreen, blah, turkey's, eagles, blah, blah, blah, virgins, blah, blah, vessels, blah, all penis runners must wear a bikini on the run	Thu, Aug 4, 2016 at 3:53 PM (Double)
8	NODUH Hash	NoDHHH2.png	Don't Worry, Be Stupid	162	Casting Cooch	7:00 PM	Target, Addison Town Center, 3730 Belt Line Rd, Addison, TX 75001	https://www.google.com/maps/place/Target/@32.9506871,-96.8543531,15z/data=!4m5!3m4!1s0x0:0x5a74e07d6b3d3d25!8m2!3d32.9506871!4d-96.8543531	$5.00 - Summer rate	Trail and On-In: Yes (Water and bowl provided by hare 'cause it's stupid hot). On-After: Negative		8:46 PM	Monday, August 8, 2016	Bring: A love of stupid holidays, a stupid crazy love of beer, your stupid self, and stupid sexy virgins (the greatest love of all)<br />On-After: Humperdinks, 3820 Belt Line Rd, Addison, TX 75001. In the same stupid shopping center as the start. If you can make it back to your stupid car, you can make it to the on-after. If you get kicked out of Humperdinks you can always stumble over to the 24 hour IHOP next door for some stupid flap jacks.<br /><P>Description:<br />"It's the TURD days of Summer. Why should I go hashing?" I hear you complain.<br />"August is boring, there are no holidays to celebrate. Why should I cum out to the hash?" you annoyingly whine.<BR><br />You're stupid, you're stupid, you're really fuckin' dumb!<br />There are so many stupid reasons to celebrate! Ate ate is full of stupid holidays, such as:<BR><br /><B>Don't Worry, Be Stupid. (Or Happy.)</B><br />It's Friggin' <B><A HREF="https://www.daysoftheyear.com/days/odie-day/">Odie Day (dog from Garfield comics)</A></B><BR> <BR><br /><br /><B><A HREF="https://www.daysoftheyear.com/days/happiness-happens-day/">Happiness Happens Day:</A></B><BR> <br /><B>Save a Couple of Bucks:</B><BR><br />Hey, Stupid! Hash cash is only $5. Cheap!<BR><br />How appropriate it's <B><A HREF="http://www.nationaldaycalendar.com/national-dollar-day-aug…/">National Dollar Day:</A></B><BR> <BR><br /><B><A HREF="http://holidaysofyear.com/dalek-day">DALEKS!</A></B><BR><br />Are you listening, Dr. Whorvian?<BR><br />Look out, Stupid! There are Daleks cumming!<BR><br /><br />Bestiality's best:<BR><br />Why choose dogs or cats? Choose both, stupid!<BR><br /><B><A HREF="https://www.daysoftheyear.com/days/international-cat-day/">International Cat Day</A></B><BR><br /><B><A HREF="http://www.assistancedogweek.org/">Assistance Dog Week</A></B><BR><br />Vegetarian Dildos:<BR><br />Only the stupid would remain frustrated. Grab a zucchini or sneak one to your neighbor.<BR><br /><B><A HREF="https://www.punchbowl.com/holidays/national-zucchini-day">National Zucchini Day</A></B><BR> <br /><B><A HREF="http://www.wellcat.com/august/sneak_some_zucchini_onto_your_ne.htm">Sneak Some Zucchini Onto Your Neighbor's Porch Day</A></B><BR><br /> Totally Tubular Eighties:<br />Stupid radical! <B><A HREF="https://www.yahoo.com/music/martha-martha-martha-35-years-later-original-vj-quinn-remembers-mtvs-early-days-042906236.html">MTV is 35 years old this month</A></B><BR><br />8/08 is a good day to <B><A HREF="https://en.wikipedia.org/wiki/808_State\">celebrate the eighties band 808 State</A></B><BR><br />Not to mention the eighties' favorite drum machine, the <B><A HREF="https://en.wikipedia.org/wiki/Roland_TR-808">TR808</A></B><BR><br />Hey, Stupid, get off your lazy ass and get something done:<br /><B><A HREF="http://ablogaboutnothinginparticular.com/?p=3104">The Date to Create day</A></B><BR> <br />You're Environmentally Conscious<br />Stupid people ruining the earth for everyone else.<br /><B><A HREF="http://www.overshootday.org/">Earth Overshoot Day</A></B><BR><br />Frozen Jizz<br />Don't be stupid, freeze that jizz and save it for later.<BR><br /><B><A HREF="http://www.nationaldaycalendar.com/national-frozen-custard-day-august-8/">National Frozen Custard Day</A></B><BR> <br />You like Bowling?<br />Bowling, a sport even stupid people can enjoy.<br />There's a Bowlmor right across the street if you're up for some drunken bowling.<br /><B><A HREF="https://www.daysoftheyear.com/days/bowling-day/">Bowling Day</A></B><BR> 	8/8/16 14:58 (joel) 1.28
9	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team C U  Next Tue	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				8:45 PM	Tuesday, August 9, 2016	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	2/14/16 19:22 (Hopper) 1.29
