DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
3	Dallas Urban Hash	DUH.png	Just the Tip of Star Wars	696	Undercovers	6:30PM show, 7:00 PM go	Marcus Park off of Dennis Road, Dallas	https://goo.gl/maps/zL3TF5ibkA5iw31T9	$5.00	Yes, on leash.		9:69 PM	Wednesday, May 3, 2023	Almost May the 4th be with you! Dress for it for bonus points! <br />Duh hash 696 ? <br />Date: May 3, 2023<br />Hare: Undercovers<br />Start time:  6:30, pack away 7:00 p.m.<br />Start place: Marcus Park off of Dennis Road, Dallas <br />Hare: undercovers<br />Bring: $5 hash cash, mugs or coozies, whistles, flashlights, virgins!<br />Details: A to A trail, TURD friendly, all URBAN! Prelude beer, beer check, on in beer, and snacks!	5/2/23 9:22 (HGiovanini) 1.28
5	Full Moon	05-Flower_moon@4x.png	Fool’s Stinko-de-Mayo Moon Hash	54	Schweddy Balls & Mystery Hare	7:00 PM	32.925889, -96.684389<br />32°55'33.2"N 96°41'03.8"W<br />Like kinda at the address 3601 O Henry Drive<br />Park on the street behind the Garland Fire Station<br />	https://www.google.com/maps/place/32%C2%B055'33.2%22N+96%C2%B041'03.8%22W/@32.92589,-96.6850326,19z/data=!3m1!4b1!4m4!3m3!8m2!3d32.9258889!4d-96.6843889	BYOB	No, please		9:69 PM	Friday, May 5, 2023	<br />Bring your usual hash crap, virgins, and sense of adventure. Mystery hare will provide On-In grub for you wankers.	5/1/23 21:42 (Three Strokes) 1.28
6	Contra Hash	contra.svg	Cinco Made Me Do It	69	MBFJ	2:00 PM	Downtown Carrollton Train Station	https://goo.gl/maps/GGeD5ZCzxmg1BK9b8	BYO Cash	Nah		8:39 PM	Saturday, May 6, 2023	Absolutely no shiggy. Shortest trail ever laid. Straight to 3 Nations Brewing. Hare has first round for some obscene reason. Trail will be laid!	5/6/23 7:45 (big_g) 1.28
6	Fort Worth HashS	fortWorthCamp.png	Fwh3 Spring Camp out	980	Son of a Peach	3:00 PM	13947 Reel Ln, Madill OK 73446		$50 hash cash or paypal Ftworthh3@gmail.com	Yes		9:69 PM	Saturday, May 6, 2023		12/22/22 7:23 (Tanned Peaches) 1.28
7	Fort Worth Hash	fortWorthCamp.png		 		1:00 PM						9:69 PM	Sunday, May 7, 2023		12/13/2022 00:08 (G) 1.28
8	NODUH Hash	NoDHHH2.png		305	LGBT	7:00 PM	<br />Erwin Park, County Road 1006, McKinney, TX<br />Pecan Grove Pavillion<br /><br />On entrance, stay to left when you start to see bokers.  Look for first pavilion on your left.<br /><br />Use the map link to help.	https://www.google.com/maps/place/33%C2%B015'17.0%22N+96%C2%B039'20.6%22W/@33.2547201,-96.6563681,205m/data=!3m2!1e3!4b1!4m4!3m3!8m2!3d33.254719!4d-96.655723?authuser=0	$7.00	Bring all your TUrDS, unless scared of mountain bikers		9:69 PM	Monday, May 8, 2023	No more rain expected.<br /><br />Laid thick dollops after this morning's rain.  Prepare for mostly pavements with some white rock road and dirt pathways mixed in<br /><br />Eagles expect a nice run!  I saw horses, cows, and absoletely old favorite spot of which you will have great view!<br /><br />Turkeys also will have amazing park views with trail options.<br /><br />We will be out in nature so prepare to sing loud and make fun of my washed away trail, if only I thought of contingencies...<br /><br />Bring bug spray because the mosquitos will be chasing you.<br /><br />Martha will have his usual delightful spread of junk food, drinks, and water we all demand.<br /><br />Get off your ass and plan to go!	5/8/23 15:40 (Martha) 1.28
10	Dallas Urban Hash	DUH.png		697	Fruity Pebbles	6:30 PM	<br />Harry Moss DORBA Trails<br />7610 Greenville Ave<br />Dallas, TX 75231	https://goo.gl/maps/LdbuoeMemgaLU1Pe7	$5.00 to include Beer Check and On-In	TURD friendly		9:69 PM	Wednesday, May 10, 2023	A2A	5/8/23 18:16 (Double Dribble) 1.28
12	YakH3	YAKH3.png	Naughty-cal Campout		It's Never Long Enough	3:00 PM	86 County Road 2411<br />Leesburg, TX 75451		BYOB			8:44 PM	Friday, May 12, 2023	<br />More details to cum	4/26/23 9:18 (Three Strokes) 1.28
13	YakH3	YAKH3.png	Naughtical Campout		It's Never Long Enough	12:00pm	86 County Road 2411<br />Leesburg, TX 75451		BYOB			8:45 PM	Saturday, May 13, 2023	<br />More details to cum	2/20/23 18:15 (Three Strokes) 1.28
13	Dallas Hash	dallas.png		1135	BDB and Ovulator	2:00 PM	Farthest North Parking Lot  at Cinemark 14?	https://goo.gl/maps/CzksaQppU811DDf89?coh=178572&entry=tt	$10.00 - https://www.paypal.me/DallasH3DFW	?		9:69 PM	Saturday, May 13, 2023	Saturday Rain Saturday Dry Saturday WTF<br /><br />BDB and Ovulator are teaming up again to explore Way Far North Dallas!!!<br /><br />On In is covered<br />2pm  meet 2:30 on out<br /><br />Farthest north parking lot of Cinemark 14<br />wear a raincoat: Poncho<br />Bring: Change of shoes, leg wear, shirt<br /><br />Thank you Meat Stump for helping out Ben Dover<br /><br />Pls Cum out-even if it's down pour-<br />We can figure it out together<br /><br /><br /><br />On-On Bitches<br />BDB	5/12/23 15:49 (Tanned Peaches) 1.28
14	YakH3	YAKH3.png	Naughtical Campout		It's Never Long Enough	12:00pm	86 County Road 2411<br />Leesburg, TX 75451		BYOB			8:46 PM	Sunday, May 14, 2023	<br />More details to cum	2/20/23 18:16 (Three Strokes) 1.28
17	Dallas Urban Hash	DUH.png	The Royal Excursion 	698	Pits and Slits	7:00 PM	Royal Park<br />3461 Royal Ln, <br />Dallas, TX 75229	https://www.google.com/maps/place/3461+Royal+Ln,+Dallas,+TX+75229/@32.8968539,-96.8657305,18.25z/data=!4m6!3m5!1s0x864c27646d9a8c6b:0x2cdd22910af85563!8m2!3d32.8970982!4d-96.8634755!16s%2Fg%2F11ggsbbwn5	$5.00	YES		9:69 PM	Wednesday, May 17, 2023	<br />A to A Trail Woo hoo 	5/16/23 16:50 (HGiovanini) 1.28
20	Dallas Hash	dallas.png	3's Amigos hash	1136	Little Chicken Choker, Son of a Peach, Bubble Cumm	2:00 P.M.	<br />Exact Start: 32.9103393,-96.9332065<br /><br />My suggested directions:<br /><br />Set your GPS to:<br />T.W. Richardson  Grove, Irving Tx 75063<br /><br />It is the intersection of:<br />E La Villita Blvd & E Lyndon B. Johnson Fwy, Irving, TX<br />(This is the Map Link)<br /><br />Just before entering T.W. Richardson  Grove,<br />turn right onto gravel parking area<br />go about 300 yards to the right of the park entrance.<br /><br />Underneath: 101 Lyndon B Johnson Fwy, Irving, TX 75039	https://goo.gl/maps/tsoxMiWpnzyf1xZH8	$10.00 - https://www.paypal.me/DallasH3DFW	Please don’t bring your Turd’s, unless they can swim really well .		9:69 PM	Saturday, May 20, 2023	The 3 Amigos hash is back. Saturday May 20th. Hares are Bubble Cumm, Lil chicken choker adn SOAP. This will NOT be a did you die trail. Start location is where we normally park  under 635 next to TW Richardson  Grove Park. (32.9103393,-96.9332065). Start time is 2pm. I expect it to be a nice plesent shiggy trail. <br /><br />This should be a short(ish) medium shiggy trail. Expect one river crossing. Please don't bring your Turd's unless they can swim really well. Please bring a change of clothes and a chair. Again this NOT  a did you die trail. 	5/23/23 7:56 (WrongDongThong) 1.28
22	NODUH Hash	NoDHHH2.png	How Can This Go Wrong?	306	Blonde Dyke Bar & LGBT	7:00 PM	<br />Behind Shepton High School<br />5505 W Plano Pkwy<br />Plano, TX 75093	https://www.google.com/maps/place/33%C2%B001'06.4%22N+96%C2%B048'40.8%22W/@33.018431,-96.8138999,1018m/data=!3m2!1e3!4b1!4m4!3m3!8m2!3d33.018431!4d-96.811325?authuser=0	$7.00	yes		9:69 PM	Monday, May 22, 2023	<br />Trail is A to B. No water crossings. The map link takes you behind the high school, there in gate. Drive around back. <br /><br />Bring bug spray and chairs for ON IN	5/22/23 14:34 (HGiovanini) 1.28
24	Dallas Urban Hash	DUH.png	National Scavenger Hunt Day	699	Krickets Fly Free<br />Red Rocket Rider	6:30 PM	<br />Veterans of Foreign Wars<br />9179 Garland Rd,<br />Dallas, TX 75218	https://goo.gl/maps/m19D7cCvqa9VSHTK9	$5 for Beer Check Beers Margarita Check and food at On-In<br />Pay as you go for prelude and On-In drinks.	Yes		9:69 PM	Wednesday, May 24, 2023	<br />Time: 6:30pm; <br />Packaway 7:00<br /><br />Be prepared for a fun and laid back trail.<br /><br />This is an A to A trail.<br /><br />****Special Instructions*****<br /> In honor of National Scavenger Hunt Day, you’ll have to find out where the BX and MX (margarita check) are at. <br />And…. Also national cock-tail day. <br />Wear red, white, and blue in honor of Memorial Day. <br /><br />On-On	5/23/23 19:59 (Double Dribble) 1.28
