DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
2	NODUH Hash	NoDHHH2.png	Playboy/Easter Bunny Hash	205	Casting Cooch <br />Tit Cock Tit Cock	7:00 PM	15203 Knoll Trail Drive, Dallas	https://goo.gl/maps/rwYZRDp5L9n	$7.00	 Yes, on trail and in circle. No, on-after.		8:13 PM	Monday, April 2, 2018	Easter and April Fools day was yesterday and that combination gave us a tremendous idea to make hashing great again. Announcing the first-ever(?) Playboy/Easter Bunny Hash NODUH hash. The critics will say you can't put together Playboy bunnies and Easter bunnies. Fake news!<br />It's gonna be a fantastic hash, just super.<br />You're gonna be so happy with these bunnies.<br />People all over are saying we have the best bunnies.<br />Believe me, it's gonna be terrific. Bigly.<br /><br />What to bring: <br />Bunnies, duh! Easter bunnies, Playboy bunnies, bunny ears, bunny tails, virgins, virgin bunnies, virgin playboy bunnies (unlikely!), flashlights, fleshlights, covfefe, and anything else that's tremendous.	Mon, Apr 2, 2018 at 11:45 AM (Penis Fly Crap<br />)
3	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team C U  Next Tue	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				8:14 PM	Tuesday, April 3, 2018	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	11/29/17 0:18 (Hopper) 1.31
3	Dallas Urban Mountain Bike Hash	DUMB.png		41		7:00 PM			Pay-as-you-go			8:14 PM	Tuesday, April 3, 2018		10/16/17 17:27 (Hopper) 1.31
4	Dallas Urban Hash	DUH.png	Not The Hare We Deserve, But The Hare We Need	452	Penis Fly Crap	7:00 PM	9655 Audelia Road, Dallas	https://goo.gl/maps/iLf8ikT3jt82	$8.00	Yes		8:14 PM	Wednesday, April 4, 2018	Too long? Too short? Too much shiggy?  Too flat?  Too hilly?  Too far to beer?  Too easy?  Too hard?  Too wet?  Too far from Downtown? Too many count backs?  Not enough boob checks?  Too many dick checks?  Not enough flour?  Too much purple chalk?<br /><br />The hare doesn't care care what you don't like about this trail, because you aren't the hare.  No one else volunteered to hare, so Penis Fly Crap is pulling this shitty trail out of his ass and there's no telling what you won't like about it. You will like the new On-In, with buckets of beer.  If you don't like it, lay your own trail.<br /><br />Bring $8, Flashlight, Whistle, Virgins, and money for food at the On-In.	Mon, Apr 2, 2018 at 12:49 PM (Penis Fly Crap<br />)
6	Happy Hour	happy3.png	Cum out to the West Side		I Can't Dive 55 & M R Dicks	7:00 PM	Taps and Caps - 6115 Camp Bowie Blvd #114, Fort Worth, TX 76116	https://goo.gl/maps/ciqCiPuVjDA2	PAYG	On the patio		8:16 PM	Friday, April 6, 2018	Come on out to the west side! Taps and Caps at 6115 Camp Bowie Blvd #114, Fort Worth, TX 76116<br />Plus po boys and seafood boils within walking distance. (Jeremy L. Johnson)	4/3/18 12:12 (Lumber) 1.28
7	Fort Worth Hash	ftworth.png	Shit Happens Trail	850	Wrong Dong Thong	3:00 PM	River Legacy Parks, Euless TX  (east entrance) Park towards the far end of the cul-de-sac.	https://goo.gl/maps/iuU4ywC6tk32	$7.00 &mdash; BYOB prelube beer	Yes, on leash		8:17 PM	Saturday, April 7, 2018	<br />Saturday - Saturday - Saturday<br /> FWH3 Trail #850<br /><br />It's a shit happens trail.<br /> When: Saturday 4/7/18<br /> Start; River Legacy Parks (east entrance)<br />Go to the far end of the cul-de-sac.  <br /> Euless, TX 76040<br />https://goo.gl/maps/iuU4ywC6tk32<br /> Show: 3:00<br /> Pack away 3:20ish<br /> Hare: WrongDong Thong<br /> Turds: Yes, leashed.<br /> Shiggy level: low<br /><br />It's a shit happens last minute trail, so expectation should be extremely low but beer will be cold and food will be hot. Bring virgins, whistle, and extra socks. It's a I'll figure this out in the morning kinda trail. <br /><br />Start is at River Legacy east entrance. If you go to the south entrance off NE Green Oaks you are at the wrong location. This entrance is off Collins Street just north of Green Oaks Blvd.<br /><br />See you wankers there!<br /><br />On ON WrongDong Thong<br />	4/7/18 13:01 (WrongDongThong) 1.28
8	Fort Worth Hash	rangers.jpg	Rangers Tailgate & Baseball Game		Wrong Dong Thong	12:00pm	Globe Life Park in Arlington	https://www.google.com/maps/place/Globe+Life+Park+in+Arlington/@32.7512802,-97.0846985,17z/data=!3m1!4b1!4m5!3m4!1s0x864e877a7401d9b5:0x2cebbaefcdc2c920!8m2!3d32.7512802!4d-97.0825044	$7 hash cash tailgate<br />$20 Rangers game ticket	No TURDS		8:17 PM	Sunday, April 8, 2018	Whip it out at the ballgame!<br /> Texas Rangers vs Toronto Blue Jays<br /> When: Sunday, April 8th<br /> Tailgate start: 12p<br /> Game start: 2:05p<br /> Tickets: $20 (pay in advance)<br /> Tailgate hash cash: $7 (pay day of)<br /> Hares: FWH3 admin<br /> TURDS: No TURDS<br /><br />UPDATE:<br />Ballpark rules: you may bring food, water, drinks into the ballpark. However no glass, cans, or alcohol. Spike your koolaide, cokes, that's ok.. Backpacks or soft coolers are OK. We have 22 confirmed in addition to some said they will be there for tailgate only. If you want to join us, tickets are still available at the box office. If you want to tailgate only, please let Peaches know. She would like to know how many to cook for.  Tailgate Lot N - starts at noon. The earlier you get there, the more you drink<br /> - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -<br /> It's baseball season! Cum join us for the Texas Rangers baseball hash. We are getting a block of 20 tickets. If you can't attend the game but want to tailgate, please comment below so Tanned Peaches gets enough beer and food.<br /><br /> Paypall for your tickets to jag75001@yahoo.com<br /><br /> Tailgate hash cash will cover:<br /> - beer<br /> - burgers & hot dogs<br /> - sides<br /> - orange food<br /> - water<br /><br /> (BYO liquor if you wish)<br /><br /> On Baseball Hash<br /> WDT<br /> 6823043346	4/2/18 20:40 (WrongDongThong) 1.28
10	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team C U  Next Tue	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				8:19 PM	Tuesday, April 10, 2018	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	11/29/17 0:18 (Hopper) 1.31
11	Dallas Urban Hash	DUH.png	Spring Jays	453	Just Joel & MBJ	7:00 PM	Green Door Public House - 600 S Harwood St, Dallas, TX 75201	https://goo.gl/maps/6PkmQCkuTq52	$8.00	Trail: Yes. On-In: On Patio		8:20 PM	Wednesday, April 11, 2018	Since it's Joe and I, we're going to be giving out enough blowjobs for everyone.<br />Low shiggy. 3.5-4 miles. Flashlights will be helpful but not required.<br /><br />Really good menu for on after. Free parking on site. 	4/10/18 9:17 (Lumber) 1.28
12	FU H3 Hash	fuh3.png	FUH3 7th Year Analversary - The Seven Year Itch!		3 Strokes and Yer Done & Eeeywhore	6:30PM gather, 7:00PM pack away	311 Magnolia St. Arlington TX 76011	http://www.fuh3.com/?ai1ec_event=fuh3-april-12th-trail-194	$1 plus a six pack to share	Yes		8:20 PM	Thursday, April 12, 2018	Get ready for a live lay to help us celebrate our 7th analversary and satisfy your itch for debauchery in lovely downtown Arlington. Bring virgins, a six pack of shitty beer, whistles, headlamps, and a floaty if you’re afraid of water.	4/12/18 14:48 (minimock) 1.28
13	Happy Hour	happy3.png	Drive-In Movie		Three Strokes	7:00 PM	Coyote Drive In Theater<br />1901 Midway Road<br />Lewisville, TX 75056	https://www.google.com/search?q=coyote%20drive%20in&oq=coyot&aqs=chrome.0.69i59j0j69i60l3j69i57.3983j0j1&sourceid=chrome&ie=UTF-8&npsic=0&rflfq=1&rlha=0&rllag=32905069,-97135004,24341&tbm=lcl&rldimm=14706975629808043723&ved=0ahUKEwjT67W7npPaAhXK5oMKHdgKCTIQvS4IPTAA&rldoc=1&tbs=lrf:!2m4!1e17!4m2!17m1!1e2!2m1!1e2!3sIAE,lf:1,lf_ui:1#rlfi=hd:;si:14706975629808043723;mv:!1m3!1d152133.973745075!2d-97.1350048!3d32.9050691!2m3!1f0!2f0!3f0!3m2!1i655!2i545!4f13.1;tbs:lrf:!2m1!1e2!2m4!1e17!4m2!17m1!1e2!3sIAE,lf:1,lf_ui:1	$4 - Classic Movie Double Feature!	Yes		8:21 PM	Friday, April 13, 2018	Movie Screening:  Footloose and Dirty Dancing<br />That's right!  Another 80's classic movie night at the Drive-In!  So kick off those Sunday shoes and footloose with us at the drive-in!<br /><br />Pre-order your tickets in advance at this link:<br />http://37762.formovietickets.com:2235/T.ASP?WCI=BT&Page=schedule&SelectedDate=20180413<br />Check out the website for more details. PAYG or descreetly BYOB.	4/9/18 21:34 (Three Strokes) 1.28
14	Dallas Hash	dallas.png	Salute to Retirement	1008	Whitney MF Houston & Wrong Dong Thong	3:00 PM	C.P. Waggoner Park 2122 N. Carrier Pkwy, Grand Prairie	https://goo.gl/maps/KVr8By7SZgL2	$7.00	Yes, on leash (busy streets) 		8:22 PM	Saturday, April 14, 2018	We support those who served.<br /><br />I retired from military service in Apr 1999. This is a tribute to those who have served in any capacity in military service.  Wear your camo's, BDU's, anything military like.  <br /><br /> C.P. Waggoner Park, enter park and go left and north. Park in most north western lot. Look for hashers. <br /><br />Trail update:<br />Shiggy level: 6.9<br />Water crossing: Yes, waist high to MBFJ<br />Railroad crossings: No<br />PI: Some, but avoidable<br />Shot Check: Yes<br />BX:Yes<br />BOOB Checks: Plenty<br />VIrgins: bring 'em if you got 'em. <br /><br />Bring dry bag, virgins, whistle, and thirst for beer. <br /><br />OnON<br /><br /><br />	4/12/18 22:55 (WrongDongThong) 1.28
15	Bike Hash	bikeHash.png				1:00 PM			$3.00			8:23 PM	Sunday, April 15, 2018		10/16/17 17:18 (Hopper) 1.31
15	POP Hash	pop2.png	POP does Flower Mound	10	Three Strokes and Yer Done<br />Back That Ass Up	1:01 PM	Home Depot<br />852 Long Prairie Rd.<br />Flower Mound, TX 75028	https://www.google.com/maps/place/The+Home+Depot/@32.9922963,-97.0601653,1319m/data=!3m1!1e3!4m5!3m4!1s0x864c2ced59acbdf1:0x59c607675851688a!8m2!3d32.9924403!4d-97.0605934	$5.00	Yes		8:23 PM	Sunday, April 15, 2018	SLIT Hash!  Lake ending with beer, hot dogs, hamburgers and orange food at the on-in!<br />What to bring:  Your regular hash gear including shiggy socks, bug spray, sunscreen, and a whistle.  Bring a swimsuit, towel, sandles, and floatie as we will be lakeside.  <br />Trail is A to B with a beer check. Shiggy Level: 2.  <br />Boys allowed!!!<br /><br />On-after:  Bring your kayak out to the lake!  We will be dusting our babies off and taking them for their first paddle of the season :)  All are welcum!	4/11/18 23:02 (Three Strokes) 1.28
