DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	Fort Worth Hash	ftworth.png		1025	Principal Bitch & Son of a Peach (co-hare)	2:00 PM	115 E Main St, Richardson, TX 75081	https://maps.app.goo.gl/nnG3dA9BPnYRJzUE9	$7.00 cash - <A HREF="https://www.paypal.com/paypalme/FWH3/7">Paypal $7</A> - Pay pal (FWH3) or Zelle 817-689-9363 - BYOB prelube beer	Yes  trail only. (not on in)		9:69 PM	Saturday, February 1, 2025	Give me a S<br />Give me a A<br />Give me a T<br />Give me a UR<br />Give me a DAY<br />What do we get?!?!? <br />A Hashing day!!!<br />A to A<br />Tavern on Main St. Richardson<br />Mostly urban<br />On after is the Tavern- they have indoor/outdoor seating. They ask for ID.<br />Hash Cash- $7 <br />Bring pre-lube or buy at the bar so get there early. <br />The trail will be shitty because why not! <br />Ok bye	1/28/25 4:35 (TannedPeaches) 1.28
5	Dallas Urban Hash	DUH.png	Harry Moss Trail Fork in the A$$ Hash	787	Fruity Pebbles	6:30 PM	7610 Greenville Ave, Dallas, TX 75231	https://www.google.com/maps/place/7610+Greenville+Ave,+Dallas,+TX+75231/data=!4m2!3m1!1s0x864e9ffa5ed58f07:0x22c856bb314405ff?sa=X&ved=1t:242&ictx=111	$5.00	Yes		9:69 PM	Wednesday, February 5, 2025	Live trail.  Beer check and on In covered in hash cash.	2/5/25 10:29 (dm365) 1.28
7	Happy Birthday Happy Hour	happyBirthday.png	Birthday Celebration 		Dude wheres my white girl. 	6:30 PM	Dudes House 		None			6:31 PM	Friday, February 7, 2025	Come join celebrate Dude's b-day. There will be dance and Karaoke party. 	1/20/25 22:56 (TannedPeaches) 1.28
8	Dallas Hash	dallas.png	The X-Hash: the Trail is Out There	1190	LGBT, Likes It in the Kitchen	2:00 PM	Location update!<br> Kharisma Night Club / Chihuahua Express parking lot<br/>1818 Storey Ln, Dallas TX 75220<br>Park under the billboard on the right side 	https://www.google.com/maps/place/Chihuahua+Express/@32.8522015,-96.8869623,17z/data=!4m6!3m5!1s0x864e9d19b7aeb6d5:0xaad6e776d01b9e7c!8m2!3d32.8526972!4d-96.8853315!16s%2Fg%2F11vjhrk7zr?entry=ttu&g_ep=EgoyMDI1MDIwNS4wIKXMDSoASAFQAw%3D%3D	$10.00 - Pay Online: <A HREF="https://paypal.me/DallasH3DFW/10">Paypal $10</A>	Yes, if they will work for government wages		REDACTED PM	Saturday, February 8, 2025	 Welcome to The X-Hash, shrouded in mystery, conspiracy, and the unexplained. Strange occurrences have been reported along the route—flashing lights, eerie sounds, and unidentified footprints leading into the unknown. Hashers are advised to stay alert, keep an open mind, and trust no Juan… especially the hares.<br /> Dress as your favorite X-Files character—whether you're a skeptical Scully, a wide-eyed Mulder, or a shadowy figure from the Syndicate. Together, we will delve into the heart of this paranormal trail, dodging government cover-ups, cryptid sightings, and the occasional alien abduction.<br /> Rumors suggest that a lost cache of misappropriated black-project beer may lie at the end of the trail, but reaching it will require solving cryptic clues, evading shadow operatives, and perhaps even making first contact with a Mr. E. Hare. Remember, the trail is out there—you just have to believe.<br />(X) REDACTED PARAGRAPH.<br /> For this reason, bring shiggy shoes. A-to-APrime<br />	2/4/25 21:49 (kitchen) 1.28
10	NODUH Hash	NoDHHH2.png		335		7:00 PM			$7.00			9:69 PM	Monday, February 10, 2025		12/30/2024 00:29 (G) 1.28
12	Dallas Urban Hash	DUH.png	Red Rocket Rider does Fruity Pebbles 	788	Red Rocket 🚀 Rider	6:30 PM 7:00 Packaway	The Royal Pour Bar & Grill  9909 Garland Rd Dallas Tx 75218 (park behind Walgreens)	https://maps.app.goo.gl/ZShabVBWar2mMa6aA	$3 (Beer Check)	Yes - on the patio		9:69 PM	Wednesday, February 12, 2025	This will be Red Rocket 🚀 Riders’ attempt to do a Fruity Pebbles inspired trail. <br />She’s gonna do a live lay from start to beer check. <br /> Wear ‘Red’ 😉 for Valentine’s Day!!❤️❤️<br />Catch her if you can 🚀🚀🚀<br /> On-on	2/7/25 7:28 (TannedPeaches) 1.28
12	Full Moon	02-Snow_moon@4x.png	It's the DUH, stupid!	76	Red Rocket Rider	7:00 PM	wherever the DUH is		BYOB	Not in the bed, Amber!		9:69 PM	Wednesday, February 12, 2025	It's a double header. Go to the DUH, that's also the Full Moon. Defer to DUH.<br />	4/16/25 14:05 (kitchen) 1.28
14	Happy Hour	happy3.png	Captain and Camille	69	Pork Me Now	9:00 PM	Barley House<br />5612 SMU Boulevard, Dallas, TX 75206	https://www.google.com/maps/place/Barley+House/@32.8417839,-96.7745538,919m/data=!3m1!1e3!4m14!1m7!3m6!1s0x864e9f0d23059775:0x79c43d8402129b9e!2sBarley+House!8m2!3d32.8417794!4d-96.7719789!16s%2Fg%2F1v_s68x2!3m5!1s0x864e9f0d23059775:0x79c43d8402129b9e!8m2!3d32.8417794!4d-96.7719789!16s%2Fg%2F1v_s68x2!5m1!1e2?entry=ttu&g_ep=EgoyMDI1MDEyOS4xIKXMDSoASAFQAw%3D%3D	PAYG	No		6:37 PM	Friday, February 14, 2025	It will be a full Valentine's Day show devoted to romantic love songs from the 1970's. Bring your date! <br /><a href=" https://www.facebook.com/events/575856625446198/"> Link to FB Event</a> 	2/3/25 13:09 (kitchen) 1.28
15	Fort Worth Hash	ftworth.png	Whitney MuthaFuckin Houston's 11th Anal Hash Bash w/ Hog Straddler	1026	Whitney & Hog	2:00 PM Pack off 2:30	1201 Municipal Way Grapevine Tx (Behind the GV library back by the soccer field )	https://maps.app.goo.gl/WcpQ7pY4edLjL9aQ9	$7.00 cash - <A HREF="https://www.paypal.com/paypalme/FWH3/7">Paypal $7</A> - Pay pal (FWH3) or Zelle 817-689-9363 - BYOB prelube beer	Yes		9:69 PM	Saturday, February 15, 2025	Hey Putas, it's that time of the year again to celebrate Hog and Whitney's muthafuckin birthdays. We have a badass trail for you all, so cum join the madness. There will be 🍻 BX, SX, YBFs, and a lot of shenanigans. And don't forget, as tradition to this hash, we will be feeding you all some awesome grub. <br />Make sure you bring flashlights and a change of shoes for water ankle deep. <br />Bring virgins, chairs and your usual hash gear. <br />On-On Putas <br />Whitney MuthaFuckin Houston.	2/9/25 11:02 (TannedPeaches) 1.28
19	Dallas Urban Hash	DUH.png		789	My Boyfriend Joe	6:30 PM Pack off 7PM	Pegasus City Brewery  1508 Commerce St Dallas Tx 75201	https://maps.app.goo.gl/49zXD2wfoyjLEseX8	$5	No 		9:69 PM	Wednesday, February 19, 2025	  I believe I volunteered to hare and was not out voted. Fruity (David Morley) has the option to fire me, which is OK, I might do the trail anyway, it'll be fun, cold, but fun.  Start is at Pegasus City Brewery.  The BX will be indoors.  Hash Cash is $5 smackolas.  Trail is GUARANTEED to be less that 3 miles and will probably be a live lay.  If you get lost, it's because you got too close to the hare on the live lay.  Rule #69 for live lays, "if the FRBs are getting too close, stop laying trail".  It'll be in pink chalk, because I have so much of it and it's hard to see at night.  Love, MBFJ.  Fruity, you should do what the majority of the hash wants and fire me immediately.	2/17/25 22:25 (TannedPeaches) 1.28
