DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
3	Dallas Urban Mountain Bike Hash	DUMB.png	DUMB's 5 year hashiversary	69	Deflated Rubber	7:00 PM	The Lake House<br />7510 E. NW Hwy<br />Dallas, 14 Texas	https://goo.gl/maps/MS7NAFkKoPWofaLf6	Pay-as-you-go	Nah.		5:48 PM	Tuesday, December 3, 2019	The 5 year hashiversary DUMB will start at the same place as the Inagural DUMB.  In on-her of that, I'll simply recycle DUMB H3 #1's announcement:<br /><br />Inaugural DUMB,  or, as the DFW H3 Website says, the FIRST Inaugural DUMB Hash.<br />What? The first inaugural hash -- can you have a second inaugural? That's DUMB.<br /><br />That's right - the first Tuesday of the month we're having a Dallas Urban Mountain Bike [DUMB] Hash.<br />What? Mountains in Dallas? That's DUMB.<br /><br />This ride will usually be road bike friendly -- think of it as a Bike and Imbibe [Mountain Bike Optional].<br />What? A BIMBO Ride? Bimbos are DUMB.<br /><br />Since this is the inaugural ride, we'll make it road bike friendly, start at a bar, and make it a group ride.<br />What? You're calling it a hash, but you're not laying flour? That's DUMB.<br /><br />OK - but we're starting it at a bar -- the same bar that we'll end at. And we're not calling it Tasty Tuesday.<br />Tasty Tuesday? Not only is that a lame name.... That's DUMB.<br /><br />What: Dallas Urban Mountain Bikers (DUMB) Hash Ride #1<br />When: Tuesday, Dec 2. Gather at 6:45pm, wheels rolling at 7pm<br />Where: The Lake House parking lot. (Also the parking lot of Dallas Bike Works)<br />7510 E. NW Hwy. (The south side of east northwest highway? That's dumb, too.)<br />Hash Cash: Free<br />Hare: Not really.<br />Turd Friendly? No -- we're on bikes. Who asked that? That's DUMB.<br /><br />Note: On Tuesdays, The Lake House has specials on Texas Pints (including Velvet Hammer).<br />Note: I'll have a few extra sets of headlights in case some of you would like to try night riding and are w/o lights.<br /><br />On-On,<br />Deflated Rubber<br /><br />PmS: Future DUMB Hashes may have flour, may recommend actual mt bikes, etc. Hare(s) to decide / announce.	12/2/19 11:31 (big_g) 1.28
3	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team C U  Next Tue	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				5:48 PM	Tuesday, December 3, 2019	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	8/27/18 19:04 (The Hopper) 1.31
4	Dallas Urban Hash	DUH.png	End of Prohibition Eve	539	Deport-a-Potty & A Potential Mystery Hare	6:30 PM	<br />Quarter Bar Uptown<br />3301 McKinney Ave<br />Dallas, TX 75204	https://goo.gl/maps/pXTxFSRotQuPuXtq5	$1++. PAYG at the On-In.<br />You are welcome to bring your own Pre-Lube & Beer-Check beverages. You can also get beers from the Beer-Check-Meister for $2 each.<br />Waters included.			5:48 PM	Wednesday, December 4, 2019	<br />Deporta is moving out of Dallas to enjoy the sunshine and warm weather in Seattle!<br /><br />But before he leaves, he wants to lay one last Fuck off trail for favorite wankers from his Mother Kennel.<br /><br />Weather is gonna be beautiful, there will be turkey eagle splits for you runners.<br /><br />So come out out for what promises to be a truly shitty trail!<br /><br />	12/3/19 13:21 (Double Dribble) 1.28
7	Dallas Hash	dallas.png		1050	Adventures with Dentures, Chanclas VanDamn, and Just Ceaton	2:00 PM, Hares out 2:15pm, Pack out 2:30pm	1213 E. Trinity Mills Road<br />Carrollton, TX 75006<br />(far NE corner of the Walmart parking lot, near the Lowe's garden center)	https://www.google.com/maps/place/1213+E+Trinity+Mills+Rd,+Carrollton,+TX+75006/@32.985984,-96.9081773,17z/data=!3m1!4b1!4m5!3m4!1s0x864c25e437acc771:0x3bb8229271b37b5f!8m2!3d32.985984!4d-96.9059886	$7.00	Yes		5:48 PM	Saturday, December 7, 2019	Saturday, December 7th -- a hash that will live in infamy (hopefully not!):<br /><br />Come and join us on Pearl Harbor Day for beer, shiggy, and all the usual fun hashy hijinks! Saturday's trail will be LIVE-HARED by Adventures with Dentures, Chanclas Van Damn, and Just Ceaton! Right now it looks like it should be a beautiful day for hashing. We'll have a walker-runner split, and both walkers and runners should be prepared to get their feet wet (shin-deep at the most unless YFFs are just really clumsy). The walkers' trail is all dog-friendly, but if you're planning on taking your pooches on the runners' trail you might have to help them out at one part. Leashes are, of course, always a good idea for road crossings.<br /><br />The substitute Beer-Meister promises some Japanese beer and sake.	12/7/19 12:52 (Double Dribble) 1.28
9	NODUH Hash	NoDHHH2.png		249	My Boyfriend Joe	7:00 PM	<br />Downtown Carollton Dart Station<br />Belt Line and I-35E<br />About 1101 N Denton Dr<br />Carrollton, TX 75006	https://www.google.com/maps/place/32%C2%B057'18.4%22N+96%C2%B054'27.3%22W/@32.9551005,-96.9088213,512m/data=!3m2!1e3!4b1!4m13!1m6!3m5!1s0x0:0x1385a54daf165fa6!2sDwntn+Carrollton!8m2!3d32.9544381!4d-96.9082677!3m5!1s0x0:0x0!7e2!8m2!3d32.955098!4d-96.9075895	$7.00			5:48 PM	Monday, December 9, 2019	A to B! - No walking back from on-in.  (ie not where we ended last time - if you can trust the hare's word for it).<br /><br />True trail is 4 miles.<br /><br />Bring flashlights!	12/8/19 11:06 (Martha) 1.28
10	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team C U  Next Tue	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				5:48 PM	Tuesday, December 10, 2019	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	8/27/18 19:04 (The Hopper) 1.31
10	Happy Hour	happy3.png	Drinking with Visitors		Bubble Cumm & wHOre Paint	8:30 PM	<br />Chill Bar & Grill Grapevine<br />814 S Main St<br />Grapevine, TX 76051	https://g.page/Chill-Grapevine?share	PAYG			5:48 PM	Tuesday, December 10, 2019	<br />Tuesday December 10th, Dis My Tutu and Who Flung Poo from Little Rock will be in town for one night. Don't say anything because Poo does not know about this.<br /><br />They are flying in to Love Field at 8pm and will be going out for drinks. We will be at Chill (main street Grapevine) starting about 8:30 pm or so. Depending on if we need to pick them up at the airport or not.<br /><br />We may or may not do a couple or three bars. It will not be a late night, but please join us if you can. 	12/10/19 17:18 (Double Dribble) 1.28
11	Dallas Urban Hash	12Cold Moon.png	DUH3-FULL COLD ALIEN MOON	540	Red Rocket Rider<br />Krickets Ride Free	6:30 PM	White Rock Alehouse and Brewery<br />7331 Gaston Avenue #100<br />Dallas, TX 75214	https://www.google.com/maps/place/White+Rock+Alehouse+%26+Brewery/@32.8136771,-96.7324404,17z/data=!3m1!4b1!4m5!3m4!1s0x864ea1f491989625:0xeffc7a84bcde746f!8m2!3d32.8136771!4d-96.7302517	$1.00	OK at on it (patio)...please keep on a leash.		5:49 PM	Wednesday, December 11, 2019	JOINT HASH - DUHHH and Full Moon<br /><br />Come on out to enjoy another Wednesday hash. In addition there is a cold full moon in the sky.<br />NOTE - there will be alien themed gimmies, but get creative and wear an alien themed outfit. Tin foil hats.... etc.<br /><br />-Be sure to bring your flash light , a virgin or two, a flashlight, hash cash , flashlight, and whatever else you want to bring. This trail should be easy, well-marked trail and no Arkansas.<br />-Not a lot of shiggy<br /><br />On -On<br /><br /><br />FULL COLD MOON : This is the month when the winter cold fastens its grip and the nights become long and dark. This full Moon is also called the Long Nights Moon by some Native American tribes. Full moon peaks at 11:12pm.<br /><br />Hash Cash: $1 includes beer stop.  BYOB at on-in<br /><br />Location: White Rock Alehouse<br /><br />What to Bring: Hash gear for cold weather including a headlamp. Money for on-after (if applicable). Kilts and Happi Coats for circle. Ends at a bar.<br /><br />On~On	12/3/19 6:19 (Three Strokes) 1.28
12	Grapevine Quarterly	GQhash.png	CANCELLED		Bubble Cumm<br />MR Dicks	7:00 PM						5:49 PM	Thursday, December 12, 2019	One of the Hares is sick.	12/12/19 13:25 (Double Dribble) 1.28
13	Grapevine Quarterly	happy3.png	GQ Part Deux		wHOre Paint	6:00 PM	Grapevine, TX	Sauce'd Pizza and Pasta<br />110 N Main Street<br />Grapevine, TX 76051	PAYG	https://www.google.com/maps/place/Sauce'd/@32.9416236,-97.0796488,17z/data=!4m8!1m2!2m1!1sSauce'd+pizza+and+pasta!3m4!1s0x864c2b46ebd7930f:0x5260e5f112393106!8m2!3d32.9415992!4d-97.0774651		5:49 PM	Friday, December 13, 2019	December 13 6pm<br />GQ Part Deux<br />FRIDAY HAPPY HOUR-PUB CRAWL<br />Meet at Sauce’d Pizza & Pasta<br />110 N Main St., Grapevine, TX<br />BYOB restaurant, then 7pm OnOn bars on Main St to see the Holiday Lights!!!	12/3/19 6:17 (Three Strokes) 1.28
