DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	Dallas Hash	dallas.png	Walk of Shame	1209	Principal's Bitch and Flat Cake is a Mistake	2:00 PM	101 W 3rd St, Irving, TX 75060	https://maps.app.goo.gl/XNZJFA86NuDvLiLH9	$10	Yes			Saturday, November 01, 2025	The sun is up, the party is over, and your costume has seen better days. You've got a killer headache, you're sore in places not usually sore, a half-empty bottle of something in your hand, and you’re pretty sure your underwear is missing. And is that… a cum stain on your bunny ears? You could have sworn you didn't have a butt plug in, yet now you do... <br />Congratulations—you've officially earned your Walk of Shame.<br />Join us for a hash that celebrates the beautiful disaster of a night well spent. We're running a trail of debauchery in costumes that are torn, sticky, and a lot more revealing than they were last night—complete with mysterious smudges and unidentifiable marks that tell a story we probably don't want to know. <br />Follow the trail of discarded lingerie, glitter, and other tell-tale signs of a night of bad decisions and good fun (maybe if the hares get to it). Or just flour.<br />This is a hash for those who didn't just party—they performed.	11/10/25 16:32 (kitchen) 1.28
5	Dallas Urban Hash	DUH.png	Joint with the Full Moon	827	Undercovers	6:30 PM	Markus Park, 11510-11532 Dennis Rd, Dallas, TX 75229	https://maps.app.goo.gl/soJzWbdLbTdMD4vH7		Yes			Wednesday, November 05, 2025	joint with the Full Beaver Moon, come see Beaver Breath!	11/10/25 20:04 (kitchen) 1.28
7	7-Eleven Hash House Harriers	eleven7-200x99.png	ELEVEn-7 Hash	711 #2	Likes It In the Kitchen	7:11 PM	7-ELEVEn<br />3702 Greenville Ave, Dallas, TX 75206	3702 Greenville Ave, Dallas, TX 75206	BYOB	No		5:57 PM	Friday, November 7, 2025	OMG you guys, this one has a restroom!	11/10/25 18:59 (kitchen) 1.28
8	Ft Worth Hash	ftworth.png	Marine Corps Birthday Hash	1045	SOAP	2:00 pm gather 2:30 pack off	1190-1198 Elm Park Dr, Carrollton, TX 75006(Elm Park)	https://maps.app.goo.gl/A3AYtXTJ7yMgh9uZ6	$7	Yes			Saturday, November 08, 2025	Y'all know the routine by now, bring y'all usual stuff after a SOAP trail. Virgins good luck<br />Saturday, Saturday, Saturday it's that time of the year again for the Marine Corp B Day hash. So come on out and enjoy a nice, easy, gentle trail. Grab some crayons, a coloring book, plenty of booze to make you regret your life choices and celebrate the Marines 250th birthday with a wonderful Soap trail.<br />	11/10/25 16:23 (kitchen) 1.28
10	NODUH Hash	NoDHHH2.png		367		7:00 PM	Location  for NODUH Hash		$7.00	Yes			Monday, November 10, 2025	Event for NODUH Hash Run #367	(calgen 1.0) 2025-11-10 20:53:00 UTC
12	Dallas Urban Hash	DUH.png	Pegasus City Hash	828	My Boyfriend Joe	6:30 PM	Pegasus City Brewery<br />1508 Commerce St, Dallas, TX 75201	https://maps.app.goo.gl/KzUfypM4aNduoVGS6	$0. Don't bring beer. Bring PAYG cash for the on-in	Yes			Wednesday, November 12, 2025	All the usual details apply. BYOB - buy your own beer at the On In. Edited original post to clarify. Do NOT bring beer unless you want to carry it or give to a domicialy challenged person, or however they are classified.<br /><br />	11/12/25 14:10 (kitchen) 1.28
15	Dallas Hash	dallas.png	M-Streets canned food drive hash	1210	Fruity Pebbles	2:00 PM	Glencoe Park-3700 Glencoe St, Dallas, TX 75206	https://www.bing.com/maps/search?FORM=HDRSC6&q=3700+Glencoe+St%2C+Dallas%2C+TX+75206&cp=32.832550%7E-96.778519&lvl=16.7&style=r	Hash cash:</em> $10.00 - Pay Online: <A HREF="https://paypal.me/DallasH3DFW/10">Paypal $10</A>	Yes			Saturday, November 15, 2025	A to A prime trail.   Start will be at Glencoe Park - <b>Salty Balls</b> will also be having a canned food drive, so bring cans, preferably pop top.<br /><br />Bring a DONATION CANNED GOOD(S), your bowl and a spoon if you want soup. Otherwise, NO SOUP FOR YOU!	11/13/25 18:20 (dm365) 1.28
19	Dallas Urban Hash	DUH.png		829		6:30 PM	Location  for Dallas Urban Hash			Yes			Wednesday, November 19, 2025	Event for Dallas Urban Hash Run #829	(calgen 1.0) 2025-11-10 20:53:00 UTC
22	Fort Worth Hash	ftworth.png	20 yrs Hash Analversary	1046	Chew Toy	2:00 PM			$7.00 cash - <A HREF="https://www.paypal.com/paypalme/FWH3/7">Paypal $7</A> - Pay pal (FWH3) or Zelle 817-689-9363 - BYOB prelube beer			9:69 PM	Saturday, November 22, 2025		2/13/25 19:33 (TannedPeaches) 1.28
24	NODUH Hash	NoDHHH2.png		368		7:00 PM	Location  for NODUH Hash		$7.00	Yes			Monday, November 24, 2025	Event for NODUH Hash Run #368	(calgen 1.0) 2025-11-10 20:53:00 UTC
26	Dallas Urban Hash	DUH.png		830		6:30 PM	Location  for Dallas Urban Hash			Yes			Wednesday, November 26, 2025	Event for Dallas Urban Hash Run #830	(calgen 1.0) 2025-11-10 20:53:00 UTC
29	Dallas Hash	dallas.png		1048	BDB and Ovulator	2:00 PM			Hash cash:</em> $10.00 - Pay Online: <A HREF="https://paypal.me/DallasH3DFW/10">Paypal $10</A>				Saturday, November 29, 2025		11/13/25 13:02 (kitchen) 1.28
