DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	OAR U?	Brunch.png	Second Anal Kayak Hash		EeeyWhore, Porta Hottie, Bangers and Snatch	11:00 AM	Scott's Landing Marina<br />2500 Oak Grove Loop South<br />Grapevine, Texas 76051	https://www.google.com/maps/place/2500+Oak+Grove+Loop+S,+Grapevine,+TX+76051/@32.9601573,-97.0797145,17z/data=!3m1!4b1!4m2!3m1!1s0x864c2b5b9eaace95:0x61cfb3b5eca7f7dc	BYOB, Camp Chair, $$ For Big Daddy's Marina for ON After			8:35 PM	Sunday, May 1, 2016	Cum celebrate the 2nd Anal Kayak Hash where it all began. Bring your Kayak, Canoe, Blowup Doll, Life Preservers, or whatever floats your boat. Bring brunch food and snacks to share	4/30/16 9:48 (Anthony) 1.28
2	NODUH Hash	NoDHHH2.png		155	Blonde Dyke Bar, Always the Bitch 	7:00 PM	1300 E. President George Bush Turnpike, Richardson 75082  parking lot West of the Dart train tracks under Bush	https://www.google.com/maps/place/33%C2%B000'14.6%22N+96%C2%B042'18.0%22W/@33.0040538,-96.7068788,709m/data=!3m2!1e3!4b1!4m2!3m1!1s0x0:0x0?hl=en	$7.00			8:36 PM	Monday, May 2, 2016	So there i was (fantastic incredible holy hell shit fire tell us about it mother fucker) bowling with my friend and drinking beer when i had ppl texting me asking where tomorrow's start was located. Being the asshole that i am, i thought they assumed i knew where trail was because i am that kewl. Turns out I volunteered to hare!!! So after bowling and drinking i scouted and laid part of tomorrow's trail. Trail is NOT shiggy unless you are a moron and make it shiggy.  Hopefully the weather is nice. And it is an A to B trail BUT good news, we can grab cars at the end!!!!! YAY see you there or be a tuna fish!<br />	5/1/16 20:17 (joel) 1.28
3	Dallas Urban Mountain Bike Hash	DUMB.png	Dumb-da-Dumb-Dumb...	18		7:00 PM			Pay-as-you-go			8:37 PM	Tuesday, May 3, 2016	It's May; and May is National Bike Month.  (Yay.)<br /><br /><br />Tres de Mayo will be the first Tuesday of the Month, time for a DUMB Hash.<br /><br />(This year, Tres de Mayo lands on May 3rd.)<br /><br /><br />Hash Start:  White Rock Spillway Parking Lot<br /><br />Hash Time:  7pm on May 3rd, 2016<br /><br />Hash Hare:  Deflated Rubber<br /><br />Hash Cash:  $0  (pay as you go)<br /><br /><br />The location of the first beer check is still up in the air - but will probably be near Fair Park.<br /><br />Since this is an election year, we might leave the decision up to the pack.<br /><br />	5/1/16 11:34 (Hopper) 1.30
3	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team C U  Next Tue	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				8:37 PM	Tuesday, May 3, 2016	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	5/1/16 9:33 (Hopper) 1.30
3	Fort Worth Happy Hour	FWMPcrawl.png	Hash Drinking Practice		EeeWhore	7:00 PM	200 N Mesquite St, Arlington, TX 76011		Buy your own drinks	no		8:37 PM	Tuesday, May 3, 2016	To get our livers ready for hashing, we must practice by misusing them. Join us every first Tuesday of the month at The Grease Monkey for $1 PBR's and $1 Ziegs.	2/4/16 14:19 (Hopper) 1.28
4	Dallas Urban Hash	DUH.png	Cold Beer Company	352	 Jagged Little Bitch<br />I Love You Period	7:00 PM	<br />CBC — Cold Beer Company<br />3600 Main St. <br />Deep Ellum, Tx. 75226  	https://www.google.com/maps/place/Cold+Beer+Company,+3600+Main+St,+Dallas,+TX+75226/@32.7855388,-96.7745092,17z/data=!4m2!3m1!1s0x864e98c1a49b387f:0x5c420cf5068fe99c	$7.00	Welcome		8:38 PM	Wednesday, May 4, 2016	<br />This is my VIRGIN trail and my B-DAY!  We are gonna have a variety of German beers, pre-lube, blow jobs, boob checks, back checks and whatever other kinda checks I can come up with.  Turds are welcome and wieners are half off!  Come dressed in any Star Wars crap you have and May the 4th be with you!!! 	5/2/16 15:47 (Hopper) 1.30
5	Happy Hour	happy3.png	Contra FU - Drinko de Mayo		DBL and Tractor Wacker	6:30 PM	On The Border - 4855 Belt Line Road, Addison, 75001	https://goo.gl/maps/8Tfa6o9zXf32	Pay as you go			8:38 PM CDT	Thursday, May 5, 2016	Contra FU - Drinko de Mayo<br /><br />Start: On the Border<br />4855 Belt Line Rd, Addison, TX 75001<br /><br />Start: 6:30pm<br /><br />Wear your Armenian Best -- Sombreros and all that jazz<br /><br />Pay as You go<br /><br />Call the Hare if you are showing up later to see where we are: 8175262111<br /><br />On Margaritas,<br />DBL	Tue, May 3, 2016 at 10:10 AM (TimCarr)
5	FU H3 Hash	fuh3bus.png	Cinco de Mayo Hash!		Just Lynda and Wrong Dong Thong	7:00 PM		http://www.fuh3.com/?ai1ec_event=fuh3-may-5th				8:38 PM CDT	Thursday, May 5, 2016		Wed, May 4, 2016 at 9:00 AM (minimock)
6	Happy Hour	bww.png	Buffalo Wild Wings		 Deodorcunt<br />Kane In The Arse<br />Stalker Bait	7:00 PM	Buffalo Wild Wings<br />2315 I-20 West<br />Grand Prairie, TX 75052<br />972-641-9464	https://www.google.com/maps/place/2315+Interstate+20+West,+Buffalo+Wild+Wings,+Grand+Prairie,+TX+75052/@32.6751176,-97.0391892,17z/data=!4m2!3m1!1s0x864e88f277b37be9:0x9a6862ba06a1307f				8:39 PM	Friday, May 6, 2016	Cum join us as we welcome some of the Huzzah Hashers to DFW & kick off an amazing "You Know You Love Hashing More Than You Love Your Mom" weekend of FUN!!!  	5/6/16 15:58 (Hopper) 1.30
7	Fort Worth Hash	ftworth.png	STINK O DE MAYO	798	Wrong Dong Thong, WMFH, Just Flacko aka The Mexicants	3:00 PM	<br />Kroger Parking Lot<br />1060 N Main St<br /><strong><i>probably</i></strong><br />Euless, TX 76039	https://www.google.com/maps/place/Kroger,+Harwood+Crossing,+1060+N+Main+St,+Euless,+TX+76039/@32.8512758,-97.0807357,19z/data=!4m6!1m3!3m2!1s0x864e806e088948e7:0xdf91a19e58675c64!2s1060+N+Main+St,+Euless,+TX+76039!3m1!1s0x864e806e088948e7:0x290416dca947ca44	$7.00 &mdash; BYOB prelube beer			8:40 PM	Saturday, May 7, 2016		5/6/16 17:02 (Hopper) 1.30
