DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	Dallas Urban Hash	DUH.png		648	Fruity Pebbles	6:30pm	<br />Coffee Park<br />3400 Northwest Pkwy<br />Dallas, TX 75225	https://goo.gl/maps/W9roJ8aUn8YP2EHH9	$5, includes On-In.	Friendly		6:08 PM	Wednesday, June 1, 2022		5/30/22 9:48 (Double Dribble) 1.28
4	Dallas Hash	dallas.png	Rainbow Pride	1113	Whitney/Mysterious Harriet	2:00 PM (Pack away 2:30)	West  Irving Station (TRE) 4200 Jackson St, Irving TX 75061	https://goo.gl/maps/7LfPXUKB3UjgUs4e8	$10.00	Yes		611 PM	Saturday, June 4, 2022	Orale putas it's time to party!<br />So bring virgins, fleshlight, vessels, chairs, perros, gatos and all your usual hash gear. <br />See you there putas!<br /><br />on-on<br />Whitney Muthafuckin Houston	6/3/22 23:35 (Tanned Peaches) 1.28
6	NODUH Hash	NoDHHH2.png	12 Year Analversary	284	My Boyfriend Joe	7:00 PM	<br />Trinity Fork Park<br />2205 West Hebron Parkway<br />Carrollton, TX, 2205	https://goo.gl/maps/SgBm4hpy8oBkEqab6 	$7.00	YES			Monday, June 6, 2022	Some shiggy, not too bad. Usual NoDUHHH start time. Not the usual place though. 	6/6/22 14:31 (BDB) 1.28
8	Dallas Urban Hash	DUH.png	Let's Get Our Pride On [WEAR RAINBOW ATTIRE]	649	Worst Lesbian Ever aka Blonde Dyke Bar & Double Dribble	6:30pm	THE USUAL PLACE<br />Back Parking Lot of Mockingbird Station<br />[4400 Worcola St, <br />Dallas, TX 75206	https://www.google.com/maps/place/32%C2%B050'20.3%22N+96%C2%B046'19.6%22W/@32.8389604,-96.7727673,18z/data=!3m1!4b1!4m5!3m4!1s0x0:0x57f073a376ca3478!8m2!3d32.838959!4d-96.772104	$4. Pay As You Go On-In.	YES		6:08 PM	Wednesday, June 8, 2022	<br />It's PRIDE MONTH!! CUM OUT AND CELEBRATE PRIDE!! Wear Rainbows and colorful clothing. This is a THEMED HASH!!!  Rainbows unicorns OH MY.<br /><br />we are providing PRELUBE. <br />Pay As You Go On-In.<br /><br />see you then!	6/8/22 15:14 (Double Dribble) 1.28
11	Fort Worth Hash	ftworth.png	Wax Hash	956	Po, Ied and Pie Hole	2:00 PM	400 south Grand Ave, Waxahachie, Tx 75165	https://goo.gl/maps/qVbxzvf6Q2gLQJs48	$7.00 hash cash/ Pay Pal (Ftworthh3@gmail.com/Please use Friends-Family) BYOB Prelube Beer	Yes- Must be on  leash		6:05 PM	Saturday, June 11, 2022	Just like herpes, just when you think IED and Petered Out are gone we surface again..Cum one cum all to the Hachie mermaids and banana hammock trail.. PO, OneTired Pile Hole and honorary hare Just Kevin will be laying a live trail for you half minds. .So don your best mermaid and banana hammocks and cum on down South...there will be beer..there will be shots and of course a great shitty lay trail.<br /><br />We will beby the Chautauqua Auditorium. <br /><br />Bring virgins, change of shoes...virgin..mermaids and banana hammocks and of course virgins.	6/4/22 22:00 (Tanned Peaches) 1.28
12	Yak H3	YAKH3.png	Wine-O Yak	S5E7	Three Strokes	12:00pm	Marshal Creek Boat Ramp<br />2711 Trophy Park Drive<br />Trophy Club, TX  76262	https://www.google.com/maps/place/Marshal+Creek+Boat+Ramp/@33.0257363,-97.1815364,17z/data=!3m1!4b1!4m5!3m4!1s0x864dd18a74a919cb:0xe8eeba71f7dd02e6!8m2!3d33.0257363!4d-97.1793477	BYOB	Water TURDs		9:04 PM	Sunday, June 12, 2022	<br />Wine-O Yak 2022 ~ Will we make it to the winery this year?<br /><br />The 4th annual wine-o yak is here, ladies and gentleman. So let's class it up with more booze in our boats!<br /><br />Trail is A to A and starts inside Trophy Club Park. There is a $5 per vehicle fee to enter the park, so consider carpooling.<br /><br />Marshal Creek Boat Ramp<br />2711 Trophy Park Drive<br />Trophy Club, TX 76262<br /><br />What to Bring: Kayak, canoe, or SUP. Sunscreen and gator repellant, BOOZE (beer, seltzer, wine, or whatever floats your boat), $5 park fee, PFD and water shoes, snacks and fishing gear (optional), and money for the on-after WINERY!<br /><br />Water dogs are welcome.<br /><br />This year's winery: Leela's Win Bar<br />Open from 4-10pm and has a patio for our smelly asses.<br /><br />Leela's Win Bar<br />2980 TX-114 Frontage Road<br />Trophy Club, TX 76262<br /><br />Paddle On~On!<br /><br /><br />***Basic Kayak Safety Rules That All Yakkers Should Follow***<br />We are a drinking club, and as with all recreational activities, there is always the possibility of injury or fatality. Always use common sense and follow safety rules at all times.<br /><br />Be aware of swift water currents, water levels, weather conditions and water temperature. Prepare for changes in weather and the possibility of a capsize. In cold water, bring a change of clothes if you get wet. In warm weather, a long sleeve YakH3 shirt can provide sun protection.<br /><br />Beware of off-shore winds that make it difficult to return to shore (especially if you are on a SUP). Always watch for boaters on lakes and creeks nearby lakes. They can be more drunk than us and speed racers sneak up on us fast!<br /><br />Brush up on self-rescue first in calm, warm, shallow water, and again in more extreme conditions. Yak hosts several safety events along with other local kayak groups. Please ask an admin if you have questions or concerns.<br /><br />Most importantly, WEAR YOUR PERSONAL FLOATATION DEVICE. Coast Guard regulations require that all kayaks have a lifejacket on board. Wearing your personal floatation device (PFD) will help keep your “head“ above water and add insulation to your body, keeping you warmer in cold water. There are great PFDs designed specifically for paddlers. Buy one that fits well, and always wear it while you paddle. Bringing a whistle is also required. If paddling at night, bring bright lights to attach to your boat or a headlamp so others can see you (party lights are hash-acceptable).<br /><br />Stay hydrated. Always bring plenty of water and food...and beer!<br /><br />HARES: When paddling in a new area, check with the locals regarding currents and shoreline conditions. Plan an "escape" route - an alternative place to get off the water should environmental conditions dictate it. Please check the weather to advise folks what to bring and check the water levels (cfs) at: https://waterdata.usgs.gov/nwis/rt OR riverflows.net (app)<br />	6/8/22 19:31 (Three Strokes) 1.28
13	Full Moon	Calendar Icons-06.png	Full STRAWBERRY Moon<br />*JOINT w/ GQH3*	43	It's Never Long Enough	6:30pm	1999 Farris Branch Dr., Grapevine TX	https://goo.gl/maps/iWDpPd2DHKpYK2mX6	BYOB	Yes, on trail, but don't be a fucker: bring them water! And they have to stay outside at the On-In		9:05 PM	Monday, June 13, 2022	<br />***JOINT HASH with Grapevine Quarterly***<br /><br />Monday, Monday, Monday!<br />It's a joint Full Moon & GQ hash<br />Anyone else love a nice, big, juicy 🍓strawberry🍓 as much as me? Cum out to the Full Strawberry Moon trail & enjoy the fruit of many vines in Grapevine. GQ & I will bring something juicy, you'll bring your own beer, oh & I'll bring a hot sweaty Texas trail.<br />Date: June 13, 2022<br />Time 6:30p <br />Pack Away 7:00p<br />Start: Farris Branch Boat Ramp<br />1999 Farris Branch Dr, Grapevine, TX 76051<br />A to B trail<br />Hare:  It's Never Long Enough<br />👣🔛👣 <br />Ha$h Ca$h:  BYOB<br />Turds:  Yes, on trail, but don't be a fucker: bring them water! And they have to stay outside at the On-In<br />Bring virgins, fleshlights, vessels, all your usual hash gear, & $$ for QG hats 👒<br />On-On,<br />It's Never Long Enough<br /><br />FULL STRAWBERRY MOON: The June Full Moon is called the Full Strawberry Moon. This Full Moon got its name from the Algonquin tribes who knew it as a signal to gather the ripening fruit of wild strawberries. It has also been known as the Honey Moon, Mead Moon, and the Full Rose Moon in Europe.<br /><br />Full moon “peaks” at 6:52am (June 14).<br /><br />On~On!	6/13/22 0:24 (WrongDongThong) 1.28
15	Dallas Urban Hash	DUH.png	Undercovers Epic Trail	650	Undercovers	6:30pm	10210 Pensive Dr., Dallas, TX <br />(Intersection of Pensive Drive and Northhaven trail – there is a parking lot)	https://goo.gl/maps/gzYC6voQX5LCz9dC6	$5	TURD Friendly, on leash.		6:08 PM	Wednesday, June 15, 2022	Description: A to A trail with light, urban shiggy – approximately 5 miles, but walkers will have an option to make the trail shorter.<br />Hash cash includes prelube beer, BX, and ON-IN. 	6/13/22 0:16 (WrongDongThong) 1.28
16	Yak H3	YAKH3.png	BUFFALO RIVER TRIP			6:00am			BYOB			9:06 PM	Thursday, June 16, 2022	<br />THIRD ANNUAL BUFFALO RIVER TRIP!<br /><br />This will be 33 miles down the lower Buffalo River on Thursday June 16 through Sunday June 19th.<br /><br />Let’s be at the outfitters no later that 12 noon on Thursday (so 1pm YakH3 time).<br /><br />WILD BILLS OUTFITTERS<br />7855, 23 HWY 268 #1<br />Yellville, AR 72687<br />1-870-449-6325 - Call to reserve your vehicle transport<br /><br />This river is rated at class 1 which is the lowest scale, there are a few crunchy spots but nothing too bad,<br />Most of us have some experience but some may be new so I’ll put a basic list together and a few rules for the Buffalo River:<br /><br />1. No glass on the river! so bring your liquor in plastic bottles! If you’re a beer or soda drinker NO GLASS!<br />2. No Styrofoam, lose your cheap ice chest and live worms!<br />Ice chests need to have a latch to keep closed, if you flip in the drink!<br />you don’t want all you stuff getting out.<br />3. The outfitter we are using will supply mesh trash bags for 1 dollar they are great and reusable. We want to keep this river beautiful for everyone, like me...<br />4. If you don’t know about” leave no trace” look it up. Basically we want to leave our campsites like we were never there. Pack in pack out. Hashers Not Trashers.<br />5. We will be camping on the banks of the river for three nights.<br />6. I will do my best to pick spots that suit tent and hammock campers alike<br />7. Some good ideas for gear…<br />8. 1st and must have is your personal flotation device (life jacket) throw a whistle on there.<br />9. First aid! You don’t need to go crazy with it but have something for emergency.<br />10. Dry storage like dry bags, anything you want to stay dry for 4 days (don’t ever trust bulk heads) or cheap-o dry bags. Use something you can trust...like me.<br />11. Tent or hammock to sleep in (recommend a sleep pad as well) a hammock with a mosquito net is even better.<br />12. It’s a warm month but at night it gets chilly. bring a sleeping bag.<br />13. Sunblock, bug spray, sunglasses and a hat are a good idea!<br />14. We will have camp fires by night. but a mess kit and cook kit are a good idea! Jet cookers are really convenient.<br />15. Freeze dried meals are great if you don’t have a cooler that will keep ice for four days. Granola, Ramen, and tuna make good meals.<br />16. Coffee of course!<br />17. It could rain on our trip, so pack accordingly.<br />18. Fishing! Some of the best small mouth fishing can be found on the Buffalo, but we are going on this trip to paddle. That being said if you want to bring a rod and some tackle there is time to fish and I will be bringing mine as well!<br />19. Music, last year I told everyone not to bring there speakers while paddling I stand by that, you don’t want to screw with someone’s Zen while in such a beautiful place, but at night around a fire…We needed some crunchy tunes and needed them to be louder than Wax On’s phone, that was my fault so bring that shit if you want!<br />20. A utility knife is always a good idea.<br />21. A headlamp is also good!<br />22. There is no phone service on the river but if you like to take a lot of pictures or video with your phone, drone, or go-pro I recommend having a backup portable charger!<br />23. Party favors! Still no comment but sharing is caring ;)<br />24. In your toiletry's don't use soap in the river it could affect the delicate ecosystem. Wet wipes work great for lots of …things.<br />25. Clothes, pack what you think you will need for a 4 day trip without bogging you down too much.<br />26. A nice pullover fleece is recommended, and rain pull over.<br />27. Water shoes are a really nice thing to have.<br />28. Hope everyone can join if you have any questions feel free to hit me up anytime.<br />29. The price for “Wild Bills Outfitters” (1-870-449-6325) Shuttle service is our group rate after tax of $79.38 per vehicle. Bring an extra set of keys. You will leave one set with the outfitters and they will have your vehicle waiting for you when we get out locked with the key inside.<br />30. Our drop off point will be DILLARDS FERRY BRIDGE.<br />31. Our get out point will be Rileys Outfitter this is about 40 mile trip .<br />more details about meet up times will be posted closer to the trip!<br /><br />There will be more info to come. We will schedule a pack-out seminar for what to bring and how to balance your kayak for weight and comfort closer to the trip for any muggles that need some help!<br /><br />Any questions or concerns call Richie at 405-436-5620.<br /><br />Paddle On~On!	1/7/22 18:03 (Three Strokes) 1.28
17	Yak H3	YAKH3.png	BUFFALO RIVER TRIP			12:00pm			BYOB			9:06 PM	Friday, June 17, 2022	<br /><br />THIRD ANNUAL BUFFALO RIVER TRIP!<br /><br />This will be 33 miles down the lower Buffalo River on Thursday June 16 through Sunday June 19th.<br /><br />Let’s be at the outfitters no later that 12 noon on Thursday (so 1pm YakH3 time).<br /><br />WILD BILLS OUTFITTERS<br />7855, 23 HWY 268 #1<br />Yellville, AR 72687<br />1-870-449-6325 - Call to reserve your vehicle transport<br /><br />This river is rated at class 1 which is the lowest scale, there are a few crunchy spots but nothing too bad,<br />Most of us have some experience but some may be new so I’ll put a basic list together and a few rules for the Buffalo River:<br /><br />1. No glass on the river! so bring your liquor in plastic bottles! If you’re a beer or soda drinker NO GLASS!<br />2. No Styrofoam, lose your cheap ice chest and live worms!<br />Ice chests need to have a latch to keep closed, if you flip in the drink!<br />you don’t want all you stuff getting out.<br />3. The outfitter we are using will supply mesh trash bags for 1 dollar they are great and reusable. We want to keep this river beautiful for everyone, like me...<br />4. If you don’t know about” leave no trace” look it up. Basically we want to leave our campsites like we were never there. Pack in pack out. Hashers Not Trashers.<br />5. We will be camping on the banks of the river for three nights.<br />6. I will do my best to pick spots that suit tent and hammock campers alike<br />7. Some good ideas for gear…<br />8. 1st and must have is your personal flotation device (life jacket) throw a whistle on there.<br />9. First aid! You don’t need to go crazy with it but have something for emergency.<br />10. Dry storage like dry bags, anything you want to stay dry for 4 days (don’t ever trust bulk heads) or cheap-o dry bags. Use something you can trust...like me.<br />11. Tent or hammock to sleep in (recommend a sleep pad as well) a hammock with a mosquito net is even better.<br />12. It’s a warm month but at night it gets chilly. bring a sleeping bag.<br />13. Sunblock, bug spray, sunglasses and a hat are a good idea!<br />14. We will have camp fires by night. but a mess kit and cook kit are a good idea! Jet cookers are really convenient.<br />15. Freeze dried meals are great if you don’t have a cooler that will keep ice for four days. Granola, Ramen, and tuna make good meals.<br />16. Coffee of course!<br />17. It could rain on our trip, so pack accordingly.<br />18. Fishing! Some of the best small mouth fishing can be found on the Buffalo, but we are going on this trip to paddle. That being said if you want to bring a rod and some tackle there is time to fish and I will be bringing mine as well!<br />19. Music, last year I told everyone not to bring there speakers while paddling I stand by that, you don’t want to screw with someone’s Zen while in such a beautiful place, but at night around a fire…We needed some crunchy tunes and needed them to be louder than Wax On’s phone, that was my fault so bring that shit if you want!<br />20. A utility knife is always a good idea.<br />21. A headlamp is also good!<br />22. There is no phone service on the river but if you like to take a lot of pictures or video with your phone, drone, or go-pro I recommend having a backup portable charger!<br />23. Party favors! Still no comment but sharing is caring ;)<br />24. In your toiletry's don't use soap in the river it could affect the delicate ecosystem. Wet wipes work great for lots of …things.<br />25. Clothes, pack what you think you will need for a 4 day trip without bogging you down too much.<br />26. A nice pullover fleece is recommended, and rain pull over.<br />27. Water shoes are a really nice thing to have.<br />28. Hope everyone can join if you have any questions feel free to hit me up anytime.<br />29. The price for “Wild Bills Outfitters” (1-870-449-6325) Shuttle service is our group rate after tax of $79.38 per vehicle. Bring an extra set of keys. You will leave one set with the outfitters and they will have your vehicle waiting for you when we get out locked with the key inside.<br />30. Our drop off point will be DILLARDS FERRY BRIDGE.<br />31. Our get out point will be Rileys Outfitter this is about 40 mile trip .<br />more details about meet up times will be posted closer to the trip!<br /><br />There will be more info to come. We will schedule a pack-out seminar for what to bring and how to balance your kayak for weight and comfort closer to the trip for any muggles that need some help!<br /><br />Any questions or concerns call Richie at 405-436-5620.<br /><br />Paddle On~On!	1/7/22 18:02 (Three Strokes) 1.28
