DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
2	Dallas Urban Mountain Bike Hash	DUMB.png				7:00 PM			Pay-as-you-go			6:50 PM	Tuesday, March 2, 2021		12/15/20 16:35 (The Hopper) 1.31
3	Dallas Urban Hash	DUH.png		583	Fruity Pebbles	6:30 PM Gather — 7:00 PM Pack away!	Harry Moss Park<br />Corner Lot on Royal Ln. and Greenville Ave.<br />(not the Soccor fields)<br />7601 Greenville Avenue<br />Dallas, TX 	https://www.google.com/maps/place/Harry+S+Moss+Park/@32.8903366,-96.7523087,17.96z/data=!4m5!3m4!1s0x864e9ff7f371d567:0x11931f45b19dbbef!8m2!3d32.8892169!4d-96.7509115	$5.00	Yes		6:51 PM	Wednesday, March 3, 2021	<br />Cum out and play!<br /><br />Hash will start at Harry Moss Park at the corner of Royal and Greenville Avenue.<br /><br />Hash cash $5.00 covers beer and snacks.<br /><br />Turd Friendly. <br /><br />On~On!	3/2/21 10:21 (Three Strokes) 1.28
4	KayakH3	kayakh3.png	First Trail of the Season!		Just Mark	6:30 PM	32.850100, -96.718001	https://goo.gl/maps/udh6whNtjN2B4uqE7	BYOB	yes		6:51 PM	Thursday, March 4, 2021	start: 32.850100, -96.718001<br />https://goo.gl/maps/udh6whNtjN2B4uqE7<br />Trail: A to A<br />Hares: Ben Dover<br />Hash cash: BYOB<br />Time: 6:30 gather<br />Description: Start at the boat ramp at the marina. paddle upstream White rock creek as far as we can go. Watch and enjoy the beautiful sunset, star gaze and check out the Dallas skyline.<br />BYOB, Bring food to share, Beer, Wine, Crackers, What ever floats your boat. Bring head lamps, boat party lights or flashlights. Remember to bring a Life Vest and Whistle...it's the law.<br />Ben Dover<br />Has a canoe and extra kayaks. For who would like to come, but don’t have kayak. all are welcome. Please confirm contact Benjamin 24-48hours before event. Seats fill fast.<br /><br />If you have any questions, please contact Benjamin<br /><br />***Kayak Safety Rules That All Boaters Should Follow***<br />As with all recreational activities, there is always the possibility of injury or death. Always use common sense and follow safety rules at all times.<br />Be aware of weather conditions and water temperature. Prepare for changes in weather and the possibility of a capsize.<br />Beware of off-shore winds that make it difficult to return to shore.<br />Always follow the boating rules of the area you're in.<br />Brush up on self-rescue first in calm, warm, shallow water, and again in more extreme conditions.<br />Most importantly, WEAR YOUR PERSONAL FLOATATION DEVICE. Coast Guard regulations require that all kayaks have a lifejacket on board. Wearing your lifejacket will help keep your head above water and add insulation to your body, keeping you warmer in cold water. There are great PFDs designed specifically for paddlers. Buy one that fits well, and always wear it while you paddle.<br />Stay hydrated. Always bring plenty of water and food.<br />HARES: When paddling in a new area, check with the locals regarding currents, shoreline conditions and weather patterns. Plan an "escape" route - an alternative place to get off the water should environmental conditions dictate it.<br />It is important to check conditions such as weather and tides before going out in your kayak. Whether you are going on a multi-day excursion or just paddling for an afternoon, being aware of current conditions can help you plan a more safe and efficient trip. An excellent way to monitor sea conditions is to use the National Marine Forecast located at www.weather.gov/om/marine/home.htm<br />On~On!	3/2/21 17:25 (Ben Dover R My Panties Showin') 1.28
6	Fort Worth Hash	ftworth.png	But did you Die	924	Soap, Bubble and Little Chicken Choker	2:00 PM	Lonestar Cricket ground, Campion trail Irving	https://goo.gl/maps/fW86Ee3DheEL4Mhz8	$7.00 - BYOB prelube beer	Yes		6:53 PM	Saturday, March 6, 2021	This Saturday trail will be great. It will be a great SOAP trail and I managed to talk in a couple of people to lay this wonderulf trail. I will try my best not to kill anyone. Come do a SOAP trail, I heard Tanned is cooking and she is making a jello shots. <br /><br />It's SOAP trail , so bring all your extra clothes, shoes and what ever else y'all need	3/4/21 10:47 (Tanned Peaches) 1.28
7	Flour Mound H3	Flour Mound H3-01.png				3:00 PM			BYOB			6:54 PM	Sunday, March 7, 2021		12/17/20 13:35 (BDB) 1.28
10	Dallas Urban Hash	DUH.png	To Commemorate <i>Tron</i>, The movie	584	Pink Panty Poacher	6:30 PM, Pre-Lube<br />     : 7:00 PM, Game Talk<br />     : 7:05 PM, Light Cycle away<br />     : 7:10 PM, Pack away!	Corner Parking Lot on Alta and Summit<br />5601 Alta Avenue, Dallas, TX	https://www.google.com/maps/dir//32.8136442,-96.7720358/@32.8136479,-96.7728938,632m/data=!3m1!1e3!4m2!4m1!3e0!11m1!5shttps:%2F%2Fgoogleads.g.doubleclick.net%2Fpagead%2Fconversion%2F%3Fai%3DCGE_xOxJIYOuvG4SSBYTMkbgD2fOk1GG7j-yEpQ1kEAEg2Oq2IGDJpu6M5KTAE6ABtOzX-QPIAQngAgCoAwHIA5sEqgSmAk_QJg7boV_LdrqzaO2t0CX06QQR-d82Tt9pnb7Th-gR60VfnO_Vo_l5UblLKOOtlTMYcqcnKkJOo6AiztBN3oK7PQiKe3TQ61cgwJPirKGkc298IsuDroJ1KPAYHnb51aqlXPmoVydsvFjeXT6rvvJswWOjdAajCtnKHes9-ueB65-pCkQHMa4hpIrA7hNfSt1MS6O6n8P7IDecAZFS_lFaE8PYqRO3by7hESt6fom5YktWp-q1pI1bj4sZhhQQ1TrE9IOb-OsaMkNehczgDCaCXmTrkPg1kWx9vpV5KSJbP-DRe2sk4a0J7QMLgjgTaCKt3j-aj8tqjUlWZTyOPARiYpSZDZy5vaTMQb0U43W2WWGL2g2llS8Z7AIG5jEpbI4xD36Sk8AErrW8rPEC4AQBoAYugAf36YbCAagH1ckbqAfw2RuoB_LZG6gHjs4bqAeT2BuoB7oGqAfulrECqAemvhuoB-zVG6gH89EbqAfs1RuoB5bYG9gHANIICQiA4YBAEAEYHfIIG2FkeC1zdWJzeW4tNjU3NDM2NjEzODU2NzE2ObEJTp8JI1Fb6VWACgOYCwHICwGADAGYDMTpv4n-ArgMAdgTDg%26sigh%3DIs_eMDaKMBw%26label%3D_AITNAME_%26value%3D_AITVALUE_	$5.00	TURDs are are welcome on trail and On-In.		6:56 PM	Wednesday, March 10, 2021	Theme: Tron — To commemorate the release of Tron the movie 14,124 days ago!<br />Game: Stop the Light Cycle's jet trail and get control of the beer!<br />This is a full technology game than a trail. BRING A FULLY CHARGED SMARTPHONE: iPhone or Android.<br />Got a Microsoft phone or flip phone? Then you are screwed!<br />Get a better view & advantage of the Light Cycle Arena activity by downloading the app called Glympse before pre-lube.<br />Hash cash $5.00 covers beer and snacks.<br />I hope this idea is fun. On~On!	3/10/21 9:34 (The Hopper) 1.31
12	Grapevine Quarterly	GQhash.png				7:00 PM			BYOB			6:58 PM	Friday, March 12, 2021		12/15/20 16:28 (The Hopper) 1.31
13	Dallas Hash	dallas.png	St Patty Day - Greenville	1082	BDB	12:00 PM noon	4400 Worocla St., Dallas, TX 75206	https://goo.gl/maps/t17HgauRxZtDAGhh9	$10.00	Yes On a leash, On-In outside only, On-after "NO"		6:58 PM	Saturday, March 13, 2021	ST Patty Day <br /><br />BDB here, YES THIS IS A TRAIL. If you want to do the pub crawl after circle kewl, if not, you will be able to get a ride back to the start. The start is at the "usual place".  The weather calls for rain (so irritating) so while you dress in green make sure you are dressed to stay DRY and WARM. Also, respect social distancing. <br /><br />Park at Mockingbird Station if driving. – OR -<br />Take DART Red, Blue, or Orange Line Rail to Mockingbird Station;<br /><br />Best Recommendation for getting there:<br />- Take DART Rail to Mockingbird Station, <br />- Take Uber or Lyft, or even one of those scooters – just be careful!<br /><br />NO PARKING AT KROGER – They will tow.<br />-------------------------------------------<br /><br />Optional - St. Paddy's 5K is at Panther Island in Fort Worth (not Lower Greenville this year)<br />6:30-8:00 Registration<br />8:00 – 5K start<br /><br />Registration link (suggested to pre-register):<br />https://www.runproject.org/events/dash-down-greenville-race<br /><br />---------------------------------------<br />A to B Trail<br />Hash Cash:$10<br />Start Time: 12 noon<br />Theme: GREEN<br />No Parade this year. <br /><br />Theme: Get your Green Dresses, cloths, kilts etc any thing Green<br /><br />What to bring: ID, Money, hash bag, Folding chairs, etc<br />VESSELS – bring them for your beer containment, CAMERAS, Sunscreen.<br /><br />KIDS are required to be in presence of parent or guardian, and are their responsibilities.<br />HASHER FRIENDS of legal age are welcome, provided they can prove their hash-connection and pay hash-cash<br /><br />Start:<br />Mockingbird Station<br />4400 Worcola St., Dallas, TX 75206<br /><br />On-On!	3/9/21 10:47 (BDB) 1.28
14	YakH3	YAKH3.png	SEASON 4 KICKOFF PADDLE		Just Richie	11:00 AM	River Legacy Park<br />Canoe/Kayak Launch<br />N. Collins Street<br />Euless, Texas 76040	https://www.google.com/maps/place/Canoe%2Fkayak+Launch/@32.7882261,-97.102519,17z/data=!3m1!4b1!4m5!3m4!1s0x864e7e077b2a1b31:0xd046938209c09d7c!8m2!3d32.7882261!4d-97.1003303	BYOB	Water TURDs		7:59 PM	Sunday, March 14, 2021	<br />Cum join us for the YakH3 Season 4 Opener!<br /><br />Season 4 is here, Sunday March 14th we will kick off the season of shenanigans at 11:00 am at the River Legacy Park, Canoe/Kayak Launch and pile up boats to take fewer vehicles to the start, the starting location is near River Bottom Pub, (Randol Mill and Precinct Line Road)<br /><br />We will begin prelubing and loading at 10am. Cum early to socialize and stuff your face with breakfast tacos and mimosas.<br /><br />What to bring?<br />BOOZE! Kayak, canoe, or SUP, face mask (optional), PFD, sunglasses sun block, whistle, towel, and dry clothes. Money for on after (optional)<br /><br />We look forward to seeing ye ole wankers and some new recruits!<br />Remember this is a Sunday so get your booze Saturday!!<br /><br />Should be a real shit show.<br /><br />ON~ON !<br /><br />***Basic Kayak Safety Rules That All Yakkers Should Follow***<br />As with all recreational activities, there is always the possibility of injury or fatality. Always use common sense and follow safety rules at all times.<br /><br />Be aware of swift water currents, water levels, weather conditions and water temperature. Prepare for changes in weather and the possibility of a capsize. In cold water, bring a change of clothes if you get wet. In warm weather, a long sleeve YakH3 shirt can provide sun protection.<br /><br />Beware of off-shore winds that make it difficult to return to shore (especially if you are on a SUP). Always watch for boaters in lakes and creeks nearby lakes. They sneak up on us fast!<br /><br />Brush up on self-rescue first in calm, warm, shallow water, and again in more extreme conditions. Yak hosts several safety events along with other local kayak groups. Please ask an admin if you have questions or concerns.<br /><br />Most importantly, WEAR YOUR PERSONAL FLOATATION DEVICE. Coast Guard regulations require that all kayaks have a lifejacket on board. Wearing your personal floatation device (PFD) will help keep your head above water and add insulation to your body, keeping you warmer in cold water. There are great PFDs designed specifically for paddlers. Buy one that fits well, and always wear it while you paddle. Bringing a whistle is also required. If paddling at night, bring bright lights to attach to your boat or a headlamp so others can see you (party lights are hash-acceptable).<br /><br />Stay hydrated. Always bring plenty of water and food...and beer!<br /><br />HARES: When paddling in a new area, check with the locals regarding currents and shoreline conditions. Plan an "escape" route - an alternative place to get off the water should environmental conditions dictate it. Please check the weather to advise folks what to bring and check the water levels (cfs) at: https://waterdata.usgs.gov/nwis/rt OR riverflows.net (app)<br /><br />Paddle On~On!	3/13/21 11:29 (Three Strokes) 1.28
17	Dallas Urban Hash	DUH.png	St. PATRICK DAY HASH	585	HOW BIG IS YOUR MOUTH?	6:30 PM Gather — 7:00 PM Pack away!	<br />Cannons Corner Irish Pub<br />1314 W Davis St,<br /> Dallas, TX 75208	https://www.google.com/maps/place/1314+W+Davis+St,+Dallas,+TX+75208/@32.7492561,-96.8459183,17z/data=!3m1!4b1!4m5!3m4!1s0x864e9a2e50418f35:0xbbc13d8be4c39f54!8m2!3d32.7492561!4d-96.8437296	PAYG	Trail Yes and Bar Patio Yes		8:01 PM	Wednesday, March 17, 2021	<br />Come on out for a hilly trail that will remind you of the rolling greens of Ol Ireland. Beer check,shot check, Irish Bar for on in. No hash cash your lucky! TURDs okay on trail and patio of bar. SLAINTE!! -How Big is Your Mouth?!?	3/17/21 14:31 (BDB) 1.28
