DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	KayakH3	kayakh3.png	Kayak Trail - White Rock Creek/lake		Just Sara	6:30 PM	32.850100, -96.718001	https://goo.gl/maps/udh6whNtjN2B4uqE7	BYOB	yes		8:12 PM	Thursday, April 1, 2021	start: 32.850100, -96.718001<br />https://goo.gl/maps/udh6whNtjN2B4uqE7<br />Trail: A to A<br />Hares: Ben Dover<br />Hash cash: BYOB<br />Time: 6:30 gather<br />Description: Start at the boat ramp at the marina. paddle upstream White rock creek as far as we can go. Watch and enjoy the beautiful sunset, star gaze and check out the Dallas skyline.<br />BYOB, Bring food to share, Beer, Wine, Crackers, What ever floats your boat. Bring head lamps, boat party lights or flashlights. Remember to bring a Life Vest and Whistle...it's the law.<br />Ben Dover<br />Has a canoe and extra kayaks. For who would like to come, but don’t have kayak. all are welcome. Please confirm contact Benjamin 24-48hours before event. Seats fill fast.<br /><br />If you have any questions, please contact Benjamin<br /><br />***Kayak Safety Rules That All Boaters Should Follow***<br />As with all recreational activities, there is always the possibility of injury or death. Always use common sense and follow safety rules at all times.<br />Be aware of weather conditions and water temperature. Prepare for changes in weather and the possibility of a capsize.<br />Beware of off-shore winds that make it difficult to return to shore.<br />Always follow the boating rules of the area you're in.<br />Brush up on self-rescue first in calm, warm, shallow water, and again in more extreme conditions.<br />Most importantly, WEAR YOUR PERSONAL FLOATATION DEVICE. Coast Guard regulations require that all kayaks have a lifejacket on board. Wearing your lifejacket will help keep your head above water and add insulation to your body, keeping you warmer in cold water. There are great PFDs designed specifically for paddlers. Buy one that fits well, and always wear it while you paddle.<br />Stay hydrated. Always bring plenty of water and food.<br />HARES: When paddling in a new area, check with the locals regarding currents, shoreline conditions and weather patterns. Plan an "escape" route - an alternative place to get off the water should environmental conditions dictate it.<br />It is important to check conditions such as weather and tides before going out in your kayak. Whether you are going on a multi-day excursion or just paddling for an afternoon, being aware of current conditions can help you plan a more safe and efficient trip. An excellent way to monitor sea conditions is to use the National Marine Forecast located at www.weather.gov/om/marine/home.htm<br />On~On!	3/2/21 17:26 (Ben Dover R My Panties Showin') 1.28
2	YakH3 Happy Hour	YAKH3-HH.png	Happy Hour<br />Sneaky Pete's<br />Lewisville Lake			5:00 PM	YAK: Tower Bay Park<br />BANK WANKERS: Sneaky Pete's	https://www.google.com/maps/place/Tower+Bay+Park/@33.0873571,-97.026888,17z/data=!4m12!1m6!3m5!1s0x864c3215afc269d7:0xf3c1c9e51de35348!2sSneaky+Pete's!8m2!3d33.0837524!4d-97.0194315!3m4!1s0x864c3239a26740f3:0xd5e2c9731b821fce!8m2!3d33.0873651!4d-97.025561	BYOB and cash for bar	Yes. Water and atio TURDs		8:13 PM	Friday, April 2, 2021	<br />Join us for another spectacular Happy Hour on Lewisville Lake!<br />Sneaky Pete's! Where they never turned us away during the pandemic last year. Paddle on over from Tower Bay Park and chill at Sneaky Pete's Gather indoors, on the patio, or on the lakeshore...they will come serve you.<br /><br />YAKKERS:<br />Tower Bay Park<br />3000 N Stemmons Fwy<br />Lewisville, TX 75077<br /><br />BANK WANKERS:<br />Sneaky Pete's <br />2 Eagle Point Road<br />Lewisville, TX 75077<br /><br />Special early paddle if you have today off! Meet at Tower Bay Park at 3pm.<br />Or paddle out anything after...It gets dark around 8pm, so bring kayak party lights to illuminate your way back. It's a short paddle and the weather looks perfect!<br /><br />Bank wankers are welcome to show up at Sneaky Pete's anytime. <br /><br />What to Bring: Kayak, SUP, BOOZE, money for bar, boat lights, PFD, whistle, and sunscreen (if heading out early).<br /><br />Paddle On~On!	4/2/21 11:11 (Three Strokes) 1.28
3	Fort Worth Hash	ftworth.png		926	HoPaint	3:00 PM	1201 Municipal Way (far east end of the library parking lot) Grapevine		$7.00 - BYOB prelube beer	Yes		8:14 PM	Saturday, April 3, 2021	Food & Fire at the On On In. Moderate shiggy (1210 Killarney Street) with a fire. Please bring your own beer for the on after.  <br />Park behind the grapevine Public Library<br /><br />Bubble is not the co-hare	4/2/21 10:27 (Tanned Peaches) 1.28
4	YakH3	YAKH3.png	Easter Brunch and YAK<br />Hickory Creek			10:00 AM	Pilot Knoll Park<br />218A Orchid Hill Lane<br />Argyle, TX 76226	https://www.google.com/maps/place/Pilot+Knoll+Park/@33.1033259,-97.0706203,16.13z/data=!4m13!1m7!3m6!1s0x864c33206e7fefe3:0x7e287c25fefad8fa!2sBoat+Parking,+Highland+Village,+TX+75077!3b1!8m2!3d33.1039551!4d-97.0729543!3m4!1s0x0:0x796e548265bc762e!8m2!3d33.1020744!4d-97.0692261	BYOB	Yes, Water TURDs		8:14 PM	Sunday, April 4, 2021	<br />Join us for a fun day on the water Easter Sunday! Breakfast is from 10-12(noon). <br />Pilot Knoll Park. There is a parking fee, but you can park at the entrance and walk in if you'd like.<br /><br />Bring a dish to share...or mimosas. We know how you wankers roll.<br /><br />We will meet at the get-out location, have brunch, then pile up boats into fewer vehicles and drive to the start at noon. If you are running late, you can meet us at noonish at our put-in spot.<br /><br />12:00 launch:<br />Old Alton Bridge Road<br />Argyle, TX 76226<br />(33.130329, -97.104123)<br /><br />This paddle should take about 4 hours. We can on-after at The Blue Goose Cantina in Highland Village.<br /><br />Bank-wankers welcum!<br /><br />What to Bring:<br />Kayak, SUP, or canoe. Sunscreen. PFD and whistle. BOOZE! Money for parking and on-after (optional).<br /><br />Paddle ON~ON!<br /><br />***Basic Kayak Safety Rules That All Yakkers Should Follow***<br />As with all recreational activities, there is always the possibility of injury or fatality. Always use common sense and follow safety rules at all times.<br /><br />Be aware of swift water currents, water levels, weather conditions and water temperature. Prepare for changes in weather and the possibility of a capsize. In cold water, bring a change of clothes if you get wet. In warm weather, a long sleeve YakH3 shirt can provide sun protection.<br /><br />Beware of off-shore winds that make it difficult to return to shore (especially if you are on a SUP). Always watch for boaters in lakes and creeks nearby lakes. They sneak up on us fast!<br /><br />Brush up on self-rescue first in calm, warm, shallow water, and again in more extreme conditions. Yak hosts several safety events along with other local kayak groups. Please ask an admin if you have questions or concerns.<br /><br />Most importantly, WEAR YOUR PERSONAL FLOATATION DEVICE. Coast Guard regulations require that all kayaks have a lifejacket on board. Wearing your personal floatation device (PFD) will help keep your head above water and add insulation to your body, keeping you warmer in cold water. There are great PFDs designed specifically for paddlers. Buy one that fits well, and always wear it while you paddle. Bringing a whistle is also required. If paddling at night, bring bright lights to attach to your boat or a headlamp so others can see you (party lights are hash-acceptable).<br /><br />Stay hydrated. Always bring plenty of water and food...and beer!<br /><br />HARES: When paddling in a new area, check with the locals regarding currents and shoreline conditions. Plan an "escape" route - an alternative place to get off the water should environmental conditions dictate it. Please check the weather to advise folks what to bring and check the water levels (cfs) at: https://waterdata.usgs.gov/nwis/rt OR riverflows.net (app)	3/31/21 12:38 (Three Strokes) 1.28
6	Dallas Urban Mountain Bike Hash	DUMB.png				7:00 PM			Pay-as-you-go			8:16 PM	Tuesday, April 6, 2021		12/15/20 16:36 (The Hopper) 1.31
7	Dallas Urban Hash	DUH.png		588	Fruity Pebbles	6:30 PM Gather — 7:00 PM Pack away!	Prather Park (in Highland Park). Between St. Johns and Drexel<br />3854 Lexington Ave, Dallas, TX 75205.	https://www.google.com/maps/place/3854+Lexington+Ave,+Dallas,+TX+75205/@32.8266274,-96.798132,20z/data=!4m5!3m4!1s0x864e9eddf940c78f:0x2258dc3ce5815c01!8m2!3d32.8266714!4d-96.7976304	$5.00	Yes		8:17 PM	Wednesday, April 7, 2021	<br />Start address:<br />Prather Park (in Highland Park). Between St. Johns and Drexel<br />3854 Lexington Ave, Dallas, TX 75205.<br />Map: https://goo.gl/maps/gHWkE6UDh9HvSgic6<br /><br />Hare: Fruity Pebbles<br /><br />Hash cash: $5.00<br /><br />TURDs (Dogs): Yes / Yes<br /><br />Bring: Masks, flashlights, virgins, hash cash ($5/$1)<br /><br />Description:<br />Another beautiful night run through the town of Highland Park!<br />Cum out for a safe, fun run amid these beautiful parks and estates!	4/5/21 12:25 (Three Strokes) 1.28
10	Dallas Hash	dallas.png	Birthday Hash!!!	1084	ADHD	3:00 PM	4444 N Galloway Ave, Mesquite, TX 75150	https://goo.gl/maps/njgU6MHuVLwsLLWGA	$7.00	???		8:19 PM	Saturday, April 10, 2021	Northwest corner of the Lowes parking lot<br /> 4444 N Galloway Ave, Mesquite, TX 75150<br /><br /><br />It's my birthday you fuckers! I want everyone to cum - But only once because I'm 31 and I'm too old for that shit. I took allot of time scouting this trail from the comforts of my couch. I promise it's not going to be a 9 mile, 6 parking garage ball buster and It's going to be a beautiful day for hashing! <br />Recommend attire: 2x40oz containers of your favorite malt liquor or beer, and duct taped!<br />There will have snacks and hot dogs at the on-in.<br />ON-ON	4/7/21 13:36 (Ben Dover R My Panties Showin') 1.28
11	Flour Mound H3	Flour Mound H3-01.png				1:00 PM			BYOB			8:20 PM	Sunday, April 11, 2021		12/17/20 13:42 (BDB) 1.28
14	Dallas Urban Hash	DUH.png		589	Fruity Pebbles	6:30 PM Gather — 7:00 PM Pack away!	5644 Winton Street<br />Dallas, TX 75206	https://www.google.com/maps/place/5644+Winton+St,+Dallas,+TX+75206/@32.8353685,-96.7724904,17z/data=!3m1!4b1!4m5!3m4!1s0x864e9f6cb7a5861f:0xc843559fa4ca41f5!8m2!3d32.8353685!4d-96.7702964	$5.00	Yes		8:22 PM	Wednesday, April 14, 2021	Just cum out and have fun!	4/12/21 19:26 (Three Strokes) 1.28
15	KayakH3	kayakh3.png	Kayak Trail - Upper Rowlett Creek		Just Chris	6:30 PM	32.893897, -96.592392	https://goo.gl/maps/MLFb9CRAqWqW9Q5v5	BYOB	yes		8:23 PM	Thursday, April 15, 2021	Start Location:<br />https://goo.gl/maps/MLFb9CRAqWqW9Q5v5<br />A to A Trail.<br />We start on miller road. paddle up stream. Turn a round at 66 (2 miles) or Rowlett rd. (5 miles) but we can turn around at any time. get a good workout in the beginning and chill on the way back<br />.<br />It’s great get out of the house for a couple of hours.<br />Though If anyone is interested. Come join.<br />Watch the sunset, after it getting dark, star gaze, Socailize, just have fun.<br />BYOB, Bring food to share, Beer, Wine, Crackers, What ever floats your boat. Bring head lamps, boat party lights or flashlights. Remember to bring a Life Vest and Whistle...it's the law.<br />Ben Dover<br />Has a canoe and extra kayaks. For who would like to come, but don’t have kayak. all are welcome. Please confirm contact Benjamin 24-48hours before event. Seats fill fast.<br /><br />If you have any questions, please contact Benjamin<br /><br />***Kayak Safety Rules That All Boaters Should Follow***<br />As with all recreational activities, there is always the possibility of injury or death. Always use common sense and follow safety rules at all times.<br />Be aware of weather conditions and water temperature. Prepare for changes in weather and the possibility of a capsize.<br />Beware of off-shore winds that make it difficult to return to shore.<br />Always follow the boating rules of the area you're in.<br />Brush up on self-rescue first in calm, warm, shallow water, and again in more extreme conditions.<br />Most importantly, WEAR YOUR PERSONAL FLOATATION DEVICE. Coast Guard regulations require that all kayaks have a lifejacket on board. Wearing your lifejacket will help keep your head above water and add insulation to your body, keeping you warmer in cold water. There are great PFDs designed specifically for paddlers. Buy one that fits well, and always wear it while you paddle.<br />Stay hydrated. Always bring plenty of water and food.<br />HARES: When paddling in a new area, check with the locals regarding currents, shoreline conditions and weather patterns. Plan an "escape" route - an alternative place to get off the water should environmental conditions dictate it.<br />It is important to check conditions such as weather and tides before going out in your kayak. Whether you are going on a multi-day excursion or just paddling for an afternoon, being aware of current conditions can help you plan a more safe and efficient trip. An excellent way to monitor sea conditions is to use the National Marine Forecast located at www.weather.gov/om/marine/home.htm<br />On~On!	3/2/21 17:27 (Ben Dover R My Panties Showin') 1.28
