DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
2	Fort Worth Hash	ftworth.png	Horseshit Mountain	1001	Just Korinne & WDT	2:00 PM	9802 S Farm to Market Rd 730. TX 76020, look for Hash Banner.	https://maps.app.goo.gl/tPQ4niLakbRoBQM68	$7.00 cash - <A HREF="https://www.paypal.com/paypalme/FWH3/7">Paypal $7</A> - Pay pal (FWH3) or Zelle 817-689-9363 - BYOB prelube beer	Yes, must be on leash, NO dogs inside the house.		9:69 PM	Saturday, March 2, 2024	<br />Details: (updated 2/22)<br /><br />9802 FM 730 S, Azle, TX 76020 is the USPS address. <br />In Apple Maps it sometimes shows up as 9802 Azle Hwy, Azle, TX 76020 or Farm to Market (FM) RD. Triple check that GPS is showing the location SOUTH of Azle!  NOT north!! Google Maps routed it OK (above).<br /><br />17 acre property. Cross street is Calhoun Bend.  I’m the 3rd driveway South of Silvercreek Elementary School on the East side of the street.  Black mailbox, black gate (will be open), drive ALL the way up gravel Driveway.  Park on gravel near the barn past the huge greenhouse. Large two story brick house is hidden behind a fence and trees, all gates will be open.<br />*DO NOT at anytime open a closed gate, this ensures you will stay on the correct property. <br /><br />No loose dogs and no dogs in the house (allergic). Neighbor's dogs are livestock gurardians and will kill other dogs on their property. <br /><br />Bring swimsuit/towels for the 19ft hot tub/Swimspa and warm clothes in case the weather is nice enough for a fire. Bring your camp chairs too. <br /><br />Plenty of crash space, bring bedding. Please RSVP if staying overnight. We will provide breakfast burritos Sunday morning. Also for those staying overnight, please BYOB for after circle, and champagne/mimosas if you so desire for Sunday breakfast.  First to RSVP gets bed/couches/hammocks. There is plenty of room for tents and RVs too.<br /><br />There will be moderate SHIGGY.  <br />Trail A to A with a T/E split. <br /><br />OnOn<br />Just Korinne<br /><br /><br /><br />	2/24/24 8:29 (WrongDongThong) 1.28
6	Dallas Urban Hash	DUH.png	Principal's Bitch is on a Roll!	740	Principals Bitch	6:30 PM	940 E Beltline Rd, Richardson TX 75081	https://www.bing.com/maps?mepi=23%7E%7ETopOfPage%7ELargeMapLink&ty=18&q=940+E+Belt+Line+Rd%2C+Richardson%2C+TX+75081&ppois=32.946974_-96.712033_940+E+Belt+Line+Rd%2C+Richardson%2C+TX+75081_%7E&cp=32.946979%7E-96.712036&v=2&sV=1&FORM=MIRE&qpvt=940+E+Beltline+Rd%2C+Richardson+TX+75081&lvl=16.6	$5.00	Friendly at On-in, maybe not at on-after		9:69 PM	Wednesday, March 6, 2024	Hashcash includes beer check and On-In. On-After is at Backdoor Comedy. Bring flashlights.	3/1/24 19:10 (dm36534) 1.28
9	Fort Worth Hash	ftworth.png	Holi - Note 1:00 PM Start!	1002	Pink Panty Poacher and Jack-A-Roo	1:00 PM	<br />112 W Campbell Rd<br />Richardson, TX 75080	https://maps.app.goo.gl/7MXJ1Vb5SinFiG946	$7.00; Prelube beer provided by Hares!<br />PayPal or Zelle	Yes		9:69 PM	Saturday, March 9, 2024	<br />Get ready to chase the rainbow on a trail filled with vibrant colors and festive cheer! As your Holi-themed Hares, we'll be laying down a trail that will lead you through a kaleidoscope of hues and excitement. Expect to encounter flour-filled checkpoints, rainbow-colored Circle, and maybe even a splash of colored powder along the way.<br /><br />So lace up your running shoes, don your most colorful white attire, and join us for a trail that promises to be as lively and spirited as the Holi Festival itself. On-on to a trail that will leave you feeling like you've just danced through a rainbow!<br /><br />Details:<br />Cum dressed in warm WHITE Hash attire. Bring virgins, a change of shoes and clothing... Or, towels to just cover your car seats for your way home. Circle will have plenty of seating so no need to bring chairs!<br /><br /><br />Note from BrokeBack:<br />I have an outdoor shower with hot water to share for after tomorrow’s amazing Holifest Trail!  🚿🚿 <br />Bringing the camper! ❤️ That way you rainbow brights can have a clean car. ❤️❤️🌈🌈🚗 On-On<br />	3/9/24 12:39 (Double Dribble) 1.28
10	Bike Hash	bikeHash.png	BASH HASH		Undercovers	12:00 PM pack away  12:30 PM	Canyon Ranch Elementary School, 1205 Santa Fe Trail, Irving, TX - look for the hare!	https://maps.app.goo.gl/bgWfnYp7s47UoMpW9	$7	No		7:56 PM	Sunday, March 10, 2024	Sunday March 10, 2024, BASH HASH (Bike Hash) at 12:00 noon, pack away at 12:30 - 69th day of the year! <br /><br />Details: A to A’ trail<br /><br />Bring: Bike, $7 hash cash, beer mug/coozie, whistle, virgins, helmet	3/9/24 10:08 (HGiovanini) 1.28
11	NODUH Hash	NoDHHH2.png		321	MBFJ	7:00 PM	Farmer's Branch DART Station<br />Farmers Branch, TX 75234	https://maps.app.goo.gl/7eTJLyCewgpC3XXNA	$7.00			9:69 PM	Monday, March 11, 2024		3/11/24 15:23 (Martha) 1.28
13	Dallas Urban Hash	DUH.png	My Boyfriend Joe 	741	My Boyfriend Joe	7:00 PM	3110 Commonwealth Dr., Dallas, TX 75247	https://www.bing.com/search?q=3110+Commonwealth+Dr.%2C+Dallas%2C+TX+75247&qs=n&form=QBRE&sp=-1&ghc=1&lq=0&pq=3110+commonwealth+dr.%2C+dallas%2C+tx+75247&sc=11-39&sk=&cvid=248888F4118547898C45D21716949CE5&ghsh=0&ghacc=0&ghpl=	?	?		9:69 PM	Wednesday, March 13, 2024	Community Beer Co. / Society Spirits & Restaurant. More details to cum.	3/12/24 21:26 (dm36534) 1.28
16	Dallas Hash	St Patrick.png	2024 Dallas St. Patrick's Day Parade & Hash Trail	1156	Inbred	11:00 AM	Parade: 4600 Greenville Ave., Dallas, TX 75206, (on or about 11-2pm)<br />Corner of Greenville ave and Dyer St<br />Hash: White Rock Station Parking Lot, Dallas, TX (on or about 3pm)	https://maps.app.goo.gl/efSTCcAEu8MHcgcH8	$10.00 - Pay Online: <A HREF="https://paypal.me/DallasH3DFW/10">Paypal $10</A>	TURDS (dogs) must be tethered and can't roam free.		9:69 PM	Saturday, March 16, 2024	Hares:<br />Parade: Dallas Admin<br />Hash:  Inbred<br /><br />Details: <br />2024 Dallas St. Patrick's Day Parade & Hash Trail<br />St. Paddy’s Parade, Festival & “Hash”<br />Saturday, March 16, 2024<br />HASH CASH: $10.00<br />PAYPAL: Dallash3dfw@gmail.com<br />PARADE: 11am-1pm<br />We will be meeting @ Dallas eye posthetics<br />4600 Greenville Ave., Dallas, TX 75206<br />Corner of Greenville ave and Dyer St.<br />Dropped pin<br />https://maps.app.goo.gl/ThMS4qBQ9v6Qj2AEA?g_st=ic<br />Included:<br />Mobile cart with Cooler with cold beer, water and wristbands. If you come to the parade and pay, keep your wristband; you will not have to pay for the hash trail 3pm. <br />No hash Porta-potty - you are responsible for finding one. The parade with provide Porta-potties. Or a tree, alloy, building, etc.<br />- VESSELS – bring them for your beer containment<br />- CAMERAS, Sunscreen.<br />-TURDS (dogs) must be tethered and can't roam free.<br />CHAIRS: bring your chair for the parade.<br />PARKING:<br />Park at Mockingbird Station if driving. – OR -<br />Take DART Red, Blue, or Orange Line Rail to Mockingbird Station.<br />Dropped pin<br />https://maps.app.goo.gl/GK1zdYmDf7zb8aeQ6?g_st=ic<br />Best Recommendation for getting there:<br />- Take DART Rail to Mockingbird Station, or up to Lovers station if taking Red or Orange Line.<br />- Take Uber or Lyft, or even one of those scooters – just be careful!<br />Parking in the area is minimal so plan to park at Mockingbird Station (anywhere around “The Usual Place”) and walk over or up to the parade.<br />NO PARKING AT KROGER – They will tow.<br />LOOKING FORWARD TO SEEING EVERYONE<br />Ben Dover (GM) 512-680-0759<br /><br />Hash trail You can take the DART train from Mockingbird station to White Rock station for the hash trail <br /><br />Face Down, Ass Up Hash Parade<br />Time: 3:00 PM<br />Start address: White Rock Station Parking Lot, Dallas, TX<br />Hare: Inbred<br />Hash cash: $10.00 - Pay Online: Paypal <br />TURDs: Yes<br />Description:<br />Keep on parading by joining me at the nearby hash start, which is easy to get to by train<br />from the St. Paddy’s Day parade. We will meet at the far end of the parking lot, away from<br />the train stop. If anyone is driving, parking is free. Bike racks are available for anyone with<br />bicycles. Wear green attire and bring shamrocks for our lucky hash through an urban/park<br />mix. Shiggy will be low-level, and there will be plenty of beer. Just keep your face down<br />and your ass up! ONON<br />	3/12/24 13:05 (WrongDongThong) 1.28
17	St Paddy's Day Pub Crawl	St Paddys Day 2024.jpg	And the green beer drinking continues!	32	Jedi Mind Wank & WDT	2:00 Pm	Life's Good Bar & Grill ( 3619 Greenville Ave., Dallas)	https://maps.app.goo.gl/NJEH4admk55qH9WS9	PAYG	yes, at some Lower Greenville bars		9:69 PM	Sunday, March 17, 2024	<br />St Patrick's Day Hash 2024 <br />And the green beer drinking continues!<br />When:  Sunday, Mar 17th<br />Where: Life's Good Bar & Grill ( 3619 Greenville Ave., Dallas)<br />Hares: Jedi Mind Wank & Wrong Dong Thong<br />Hash Cash: PAYG <br />Turds: on leash at some bars on Lower Greenville.<br />Description:<br />If you didn't get enough green beer or corned beef & cabbage, now is the day.  It will be a sunny day and it's Drinking on Jesus Day!  There will be several stops for sure. Some sushi or an oyster bar for those inclined.<br />Join the over achievers on this sunny St Patrick's Day for a day of hash shenenigans	3/16/24 20:26 (WrongDongThong) 1.28
20	Dallas Urban Hash	DUH.png	BDBs Birthday Trail	742	Principals Bitch and Vanilla CS	6:30 PM	300 N Coit Rd #130, Richardson, TX 75080	https://www.google.com/maps/place/Benders+Sports+%26+Spirits/@32.9754786,-96.8259749,14z/data=!3m1!5s0x864c21c7129d8dc9:0x76c2a6dcf1f7d291!4m10!1m2!2m1!1sBenders+Bar!3m6!1s0x864c21fb9ba5f983:0x42ee0fad00bf9637!8m2!3d32.9541258!4d-96.7685367!15sCgtCZW5kZXJzIEJhcloNIgtiZW5kZXJzIGJhcpIBDWJhcl9hbmRfZ3JpbGzgAQA!16s%2Fg%2F11lm4yw43w?entry=ttu	$5.00	Not Friendly		9:69 PM	Wednesday, March 20, 2024	BDBs birthday trail at Benders	3/16/24 19:17 (dm36534) 1.28
23	Dallas Hash	dallas.png	I Am the March Hare!<br />Map Link Update	1157	Likes It  In The Kitchen; Possible Mr E Hare	3:30pm meet 4pm pack away	<br />Reverchon Park Recreation Center<br />3505 Maple Ave, <br />Dallas, TX 75219<br /><br />If lot is full park along Hood across from Maple.	https://maps.app.goo.gl/XNKWoDjG8FsVJgaU6	$10.00 - Pay Online: <A HREF="https://paypal.me/DallasH3DFW/10">Paypal $10</A>	YES		9:69 PM	Saturday, March 23, 2024	I am the March Hare! For any of you that have their Un-birthday scheduled, come out for an Alice in Shiggyland Trail! Trail is Urban, A to A with a T/E split. If parking fills up, park along Hood across Maple. Maple is under construction.<br /><br />“I am the March Hare” hash is in collaboration with DFW Costume Crew Mad Hatter Mimosa Walk . I was already planning to do an Alice themed trail the very same day, this is just icing on the cake. If you want to double up on your drinking and walking that day, tickets for the pre-lube Mad Hatter Mimosa Walk are here:<br /> https://www.themimosawalk.com/events/dallas-mimosa-walk-mad-hatters-party-edition?fbclid=IwAR2muQh6YscXiQYyc39mfcRI7r_vE1CMvrcBqBpdrG7uFFUQfOxWD7_i2U4<br /><br />Note that the events are separate, and you don’t have to attend both, but you might get recognition if you do!<br /><br />Scavenger Hunt: (no pictures of stickers please)<br />Try to photograph these items and post them to the facebook group. The hound with the most Scavenger hunt items will receive a special prize at the next hash.<br />A pink flamingo, (bigger is better)<br />Jack of Diamonds<br />The Cheshire Cat<br />The March Hare<br />Twinkle Twinkle, Little Bat<br />The Mad Hotter<br />White Rabbit<br />A Teapot<br />Pastry, Crumpet, or Cake<br />Pansies<br />A Caterpillar<br />“Drink Me”, “Eat Me”, and “Smoke Me” (all three)<br />A Clock with Hands (Bigger is Better)<br />Tweedle Dee and Tweedle Dum (selfie between them)<br />Mushrooms<br />“This Way”<br />The Jabberwocky	3/23/24 16:08 (HGiovanini) 1.28
