DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	Fort Worth Hash	ftworth.png	TXIH 2022 Fort Worth H3 - 35 Year Anniversary, But did you die?			3:00 PM			$7.00 &mdash; BYOB prelube beer			8:12 PM	Friday, April 1, 2022		1/5/22 16:29 (Tanned Peaches) 1.28
2	Fort Worth Hash	ftworth.png	TXIH 2022 Fort Worth H3 - 35 Year Anniversary, But did you die?	951		2:00 PM			$7.00			6:05 PM	Saturday, April 2, 2022		1/5/22 16:28 (Tanned Peaches) 1.28
2	Contra Hash	contra.svg	Not Texas InterHash		My Boyfriend Joe	3:00 PM	2420 S Stemmons Fwy<br />Lewisville, TX 75067<br /><br />Near<br />At Home<br />2512 S Stemmons Fwy<br />Lewisville, TX 75067<br /><br />33°00'09.4"N 96°57'42.3"W<br />33.002612, -96.961745 <br /><br />Southern most part of the parking lot at the Northeast intersection of I35 and 121	https://goo.gl/maps/ZXCtcc1H8QDMq7iJ8	BYOB			8:13 PM	Saturday, April 2, 2022		4/1/22 21:00 (Double Dribble) 1.28
3	Fort Worth Hash	ftworth.png	TXIH 2022 Fort Worth H3 - 35 Year Anniversary, But did you die?			3:00 PM			$7.00 &mdash; BYOB prelube beer			8:14 PM	Sunday, April 3, 2022		1/5/22 16:29 (Tanned Peaches) 1.28
6	Dallas Urban Hash	DUH.png	Another Fruity Pebbles Hash	640	Fruity Pebbles	6:30pm	Shuck N Jive,  5315 Greenville Ave, Dallas, TX 75206	https://goo.gl/maps/jVyLz3ByV7WvZ1iL8	$8	yes		6:08 PM	Wednesday, April 6, 2022	Get rid of your TXIH Blues, cum hash a DUHH.<br />DART friendly start. <br />Next DUHH Hash will be tomorrow Wednesday 630 PM April 6 at Shuck-N-Jive.. Hash cash is $8 to include beer check and some pitchers for the on after. Just make sure you get there before 7pm or its BYOB.  Turds welcome.  Address is 5315 Greenville Ave, Dallas, TX 75206.<br />	4/6/22 14:49 (Double Dribble) 1.28
7	Dallas Urban Mountain Bike Hash	DUMB.png	April is Dumb	69	Deflated	7:00 PM	White Rock Ale House	https://g.page/White-Rock-Alehouse-and-Brewery?share	Pay-as-you-go	Nah		8:17 PM	Thursday, April 7, 2022	Same as always, show up with your bike, drink, follow hare to next bar, etc.	4/5/22 10:31 (big_g) 1.28
8	Happy Hour	happy3.png	Captain & Camille	69	It's a happy hour.	8:30 PM	The Barley House; 5612 SMU Blvd	https://www.facebook.com/barleyhousedallas/	PAYG, plus $5 cover	nah		8:17 PM	Friday, April 8, 2022	Listen to the wonderful sounds of the 70s while drinking wonderful beers of the 20s.	4/8/22 8:48 (big_g) 1.28
9	Dallas Hash	dallas.png	12th Analversary	1109	Martha F. Stewart, LGBT	3:00 PM	<br /><B>DART Mockingbird Station</B><br />5465 E Mockingbird Ln<br />Dallas, TX 75206<br />As usual, the NE corner	https://www.google.com/maps/place/32%C2%B050'19.7%22N+96%C2%B046'19.7%22W/@32.8388121,-96.7726975,191m/data=!3m2!1e3!4b1!4m6!3m5!1s0x0:0xd9ade29f31531dff!7e2!8m2!3d32.8388108!4d-96.7721495?hl=en&authuser=0	$10.00	YES 		611 PM	Saturday, April 9, 2022	12 years ago today, I met my first 6 Dallas hashers (at least that I knew were hashers) at the Press Box Grill for Hash Happy Hour.  The next day, I went on my first hash.  It was TXIH weekend and these were the left-behinds.  So it was called the Too Lazy to Interhash trail, laid by Fucking Beaver Shit.<br /><br />Help me celebrate a dozen years of hashing.<br /><br />I was going to re-lay my first Dallas trail from 2011, but the empty field next to the on-in is now filled with apartments and restaurants.  Even the pussy tree is hard to get to and that pussy has spread.  It now looks like it's pulled a train on every woodland creature in Dallas, including the zoo's great apes, every night since we last visited.<br /><br />So I went with old-faithful and started from "the usual spot".<br /><br />Trail is A to A'-ish.  You shouldn't need your shiggy clothes.  I tried, but the closest thing to shiggy is the George "<I><B>BUSH</I></B>" presidential library and I'm not laying white powder near that..  You shouldn't need your flashlight unless you can't follow the trail and get lost (or get drunk at the checks and wander off).  But bring your thirst and bring virgins so that 12 years from now, I can cohare with them on our shared analversary.<br /><br />Since we aren't passing by the pussy tree, no "Dirty Pussy" shots, but there will be a Milk & Cookies shot check.<br /><br />See you all at the hash.	4/8/22 23:33 (Martha) 1.28
10	Yak H3	YAKH3.png		S5E3		12:00pm			BYOB			8:19 PM	Sunday, April 10, 2022	<br /><br /><br /><br />***Basic Kayak Safety Rules That All Yakkers Should Follow***<br />We are a drinking club, and as with all recreational activities, there is always the possibility of injury or fatality. Always use common sense and follow safety rules at all times.<br /><br />Be aware of swift water currents, water levels, weather conditions and water temperature. Prepare for changes in weather and the possibility of a capsize. In cold water, bring a change of clothes if you get wet. In warm weather, a long sleeve YakH3 shirt can provide sun protection.<br /><br />Beware of off-shore winds that make it difficult to return to shore (especially if you are on a SUP). Always watch for boaters on lakes and creeks nearby lakes. They can be more drunk than us and speed racers  sneak up on us fast!<br /><br />Brush up on self-rescue first in calm, warm, shallow water, and again in more extreme conditions. Yak hosts several safety events along with other local kayak groups. Please ask an admin if you have questions or concerns.<br /><br />Most importantly, WEAR YOUR PERSONAL FLOATATION DEVICE. Coast Guard regulations require that all kayaks have a lifejacket on board. Wearing your personal floatation device (PFD) will help keep your “head“ above water and add insulation to your body, keeping you warmer in cold water. There are great PFDs designed specifically for paddlers. Buy one that fits well, and always wear it while you paddle. Bringing a whistle is also required. If paddling at night, bring bright lights to attach to your boat or a headlamp so others can see you (party lights are hash-acceptable).<br /><br />Stay hydrated. Always bring plenty of water and food...and beer!<br /><br />HARES: When paddling in a new area, check with the locals regarding currents and shoreline conditions. Plan an "escape" route - an alternative place to get off the water should environmental conditions dictate it. Please check the weather to advise folks what to bring and check the water levels (cfs) at: https://waterdata.usgs.gov/nwis/rt OR riverflows.net (app)<br /><br />Paddle On~On!	1/7/22 17:22 (Three Strokes) 1.28
11	NODUH Hash	NoDHHH2.png		280	III	7:00 PM	<br />LBJ/Skillman Station<br />10100 LBJ Frwy<br />Dallas 75243<br />North of Interstate 635 between Skillman Street and Miller Road, near Adleta Blvd<br /><br />Easiest to access from Miller off access road	https://www.google.com/maps/place/32%C2%B053'50.5%22N+96%C2%B042'42.8%22W/@32.8967233,-96.7119258,591m/data=!3m1!1e3!4m6!3m5!1s0x0:0x8a9f732430c94fae!7e2!8m2!3d32.8973524!4d-96.7118894?hl=en&authuser=0<br />	$7.00	YES (TURDs are Tethered Urban Running Dogs)			Monday, April 11, 2022	<br />Bring flashlights, virgins, friends, whistles.	4/11/22 8:41 (Martha) 1.28
13	Dallas Urban Hash	DUH.png	Divey Time at the Dive Bar	641	I-I-I	6:30pm prelube, 7:00 pack off.	Fireplace Lounge<br />3122 Samuell Blvd<br />Dallas, TX 75223	https://www.google.com/maps/place/Fireplace+Lounge/@32.7926851,-96.7430464,17z/data=!3m1!4b1!4m5!3m4!1s0x864ea20e5b1d9a79:0x8b4cceba1aaf721f!8m2!3d32.7926851!4d-96.7408577	$3 for BX beer and snacks after	yes, welcome		6:08 PM	Wednesday, April 13, 2022	<br />A fun trail through a rambling area of old East Dallas.<br />Start and On-In at one of the oldest and div-iest dive bars in Dallas!<br /><br />Some of the  cheapest beers also. PBRs are $2.50! A large backyard to hang out in !!<br />Also is an official bar for Green Bay Packer Cheese head fans.<br /><br />Bring flashlights, whistles, virgins.<br /><br />On~On!	4/13/22 7:11 (Three Strokes) 1.28
