DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	Dallas Hash	dallas.png	7th Anal Divorce Hash - Redneck Riviera Themed	1017	Deodorcunt; Mad Maxipad; Weekend Pedophile	3:00 PM	<br />Scott’s Landing Marina<br />2500 Oak Grove Loop S, <br />Grapevine 76051	https://goo.gl/maps/rAh3EpZqqFT2	$7.00	Bring your hash pup, unless your ex stole your dog in the divorce		8:17 PM	Saturday, September 1, 2018	<br />7th Anal Divorce Hash - Redneck Riviera Themed<br /><br />Date: Saturday, 9/1/18<br /><br />Time: 3:00 PM<br /><br />Start address: Grapevine Lake <br /> (specific location information to cum)<br /><br />Hares: Deodorcunt,<br /> Mad Maxipad,<br /> Weekend Pedophile <br /><br />Hash cash: $7.00 <br /><br />TURDs: Bring your hash pup, unless your ex stole your dog in the divorce<br /><br />Description: They may take our homes and our paychecks, but they will never take our FREEDOM!!! You guessed it, another siggylicious Divorce Trail is upon us to bring back memories of the muck you've made it through. Going through the big D? Judge wipe your ex’s tears with your wallet? Cum out and cummemorate your divorce and/or celebrate your newly found or impending freedom with the Hash. We’ve got boobs & booze! (No, you don’t have to be divorced, separated, or want to be divorced to hash with us.)<br /><br />Bring a change of clothes, your shiggy shoes, virgins, Tecnu, whistles, virgins, sunscreen, bug spray, your sense of fun & adventure, did I mention virgins?, camp chairs, swimsuits, towels, food & booze to share at the On In (we add a bit more awesome to celebrate), and a drinking vessel…’cause I swear to my attorney, you will NOT want to drink out of your shoes!!!<br /><br />This year’s hash is Redneck Riviera themed. Cum dressed for a shiggy hash, SLIT On In, and a “fancy” On After with paper towel napkins & “high class” entertainment. Bring food and booze to share while we play in the lake!!! Your hares are fattening up the hash snacks & libations, but we can’t do everything ourselves. <br /><br />Cum party with us post trail if you can’t make it out in time for trail. We’re not partying at someone’s house this year, so drunkards need to plan a sober ride or to sleep it off in their camp chair or car before driving home. Trail is A to B, so buzz Deodorcunt for On After details 214-205-7307.<br />	8/31/18 20:10 (WrongDongThong) 1.28
2	YakH3/Contra	YAKH3-icon2-01.png	JOINT HASH!  <br />YakH3 & Contra <br />Labor Day Hash	14	Foreplay (YakH3 Hare)<br />My Boyfriend Joe (Contra Hare)	12:00PM	Texas Loop 12 Service Road<br />Dallas, TX 75241<br />32.707067, -96.736413	https://www.google.com/maps/@32.7057768,-96.737892,670m/data=!3m1!1e3	$5	Yes		8:16 PM	Sunday, September 2, 2018	Start is at Mouthful's usual start on the Trinity. <br />Yak, tube and floatie Hare: 4-Play. <br />Foot Hare: My Boyfriend Joe. <br /><br />Yakers gather at 11:00, Transport trucks to the end and come back at 12, Yaks and tubes in the water at 12:30. There will be grilling, there will be beer, there will be crazy fun! TURDS are welcome. <br /><br />Bring skeeter repellent, lawn chairs and laughter. <br /><br />Hash cash is $5.00 we will provide beer and grill brats, dogs and maybe something else. If you are so inclined bring more food and beer. $5.00 only goes so far. <br /><br /><div style=" border: 1px solid red; padding:10px; margin: 0px 20px;<br />"> They have all this YAK sh!t going on but us real hashers have a shiggy trail at the same time. The big secret is that we’re gonna drink all those YAK sucka’s beer before they finish. I’m up, you in? Thought so, see you there at the start of the YAK. Let’s drink some beer! Oh, and hash in between.<br />MBFJ<br />Hashers Rule!!<br /></div><br />The Yak and foot hash will have the same beer check and On-In. If you want beer while on the river bring your own.	9/1/18 8:03 (The Hopper) 1.31
3	NODUH Hash	NODUHHSPIT.jpg	Labor Day SPIT	216	Gets It For Free, Community Skank	12:00 PM	2613 Belmeade Dr.<br />Carollton, TX 75006	https://www.google.com/maps/place/2613+Belmeade+Dr,+Carrollton,+TX+75006/@32.9802777,-96.8645772,672m/data=!3m1!1e3!4m5!3m4!1s0x864c269df9092fdb:0x16ae65f015993cdd!8m2!3d32.9802732!4d-96.8623885?hl=en	$10.00 for all day drinking and food	On the trail, dogs are ok but not OK at the On-In/Pool without pre-approval from Community Skank and our dog Simon.		8:14 PM	Monday, September 3, 2018	This HASH starts at noon to take advantage of the Memorial Day holiday and the daytime pool hours. This is a SPIT Hash. SPIT means "Some Pool In Texas".<br /><br />Bringing a side dish is optional just like swimming suits.  There will be a taco bar.<br /><br />Bring a virgin, whistle, sun glasses, towel, chair, sun screen.	8/30/18 14:53 (joel) 1.28
4	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team C U  Next Tue	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				8:13 PM	Tuesday, September 4, 2018	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	11/29/17 0:20 (Hopper) 1.31
4	Dallas Urban Mountain Bike Hash	DUMB.png		46		7:00 PM			Pay-as-you-go			8:13 PM	Tuesday, September 4, 2018		10/16/17 17:28 (Hopper) 1.31
5	Dallas Urban Hash	DUH.png	Shitastrophy Averted.....Or Is It?	474	Saint Skidmark	6:45 PM	Intersection of Taylor & Henry Street, Deep Ellum	https://goo.gl/maps/kpofqj94tRm	$8.00 & BYO Pre-Lube	Trail Yes. On In Patio Only.		8:12 PM	Wednesday, September 5, 2018	<br />Time- 645 gather, ~715 packaway<br /><br />Chalk Talk Location- Intersection of Taylor & Henry Street, Deep Ellum<br /><br />Chalk Talk Pin- 32.781176,-96.783642<br /><br />Parking- street parking in vicinity of start and Adam Hats Lofts.<br /><br />Trail Type- A to A prime, Pavement Pounder<br /><br />Other- food will be available at on in. Flashlight or fully charged cell phone suggested.	9/5/18 7:22 (WeeBonnieLass) 1.28
6	FU H3 Hash	fuh3.png	Mexican Hermano's Hash	6969	Whitney MF Houston<br />Wrong Dong Thong	7:00 PM	501 Sycamore Lane#101 Euless Texas 76039	https://goo.gl/maps/8Kr3gvKcVJy	$5	Turd Friendly		8:10 PM	Thursday, September 6, 2018	<br />Fu! Trail 👣<br />Thursday 9/6/18<br /> Start: 501 Sycamore Lane#101 Euless Texas 76039<br /> 6:30 show<br /> 7:00 pack away<br /> Hash cash: $5<br /> Mexican Hermanos Hash!<br /> Hares: Whitney MF Houston, WDT<br /> Turd Friendly<br /><br />Deets:<br /> Cum celebrate the FU at the Mexican Brothers hash hared by Whitney MuthaFuckin Houston and Wrong Dong Thong. So many great mammaries at the FU, cum join us for another muthaFUckin good time! Trail, mexican beer, boobs, pool and tacos! Now that's a recipe for sum epic shenanigans! Let's make the FU go out with bang! When one Mexican drinks, all hasher drink! Bring virgins! <br /><br />Hares providing BX beer, OnIn beer & OnIn food. <br /><br />On On Fu!<br /> WMFH & WDT<br />	9/4/18 18:55 (WrongDongThong) 1.28
7	Happy Hour	happy3.png	The Royal Pour!		Closet Porn Star	6:00 PM	The Royal Pour<br />9909 Garland Road<br />Dallas, TX 75218	https://www.google.com/maps/place/The+Royal+Pour+Bar+and+Grill/@32.83769,-96.700046,17z/data=!3m1!4b1!4m5!3m4!1s0x864ea10dd9e84249:0xf119a1252b858b28!8m2!3d32.83769!4d-96.697852	PAYG			8:09 PM	Friday, September 7, 2018	Happy Hour at The Royal Pour!<br />CPS will arrive by 6PM and food is served until 8PM.<br />There may be karaoke, there may be strippers.<br /><br />On-On!	9/7/18 16:52 (Three Strokes) 1.28
8	Fort Worth Hash	ftworth.png	redo	861	Three Strokes, ADHD, & Mystery Hare	3:00 PM	West Park<br />1502 Hickman Road<br />Fort Worth, TX 76108	https://www.google.com/maps/place/1501+Hickman+Rd,+Fort+Worth,+TX+76108/@32.7816378,-97.4725026,552m/data=!3m2!1e3!4b1!4m12!1m6!3m5!1s0x864e0b7a2b219bdb:0x7519eb47494d1dad!2sHip+Pocket+Theatre!8m2!3d32.7884212!4d-97.4880221!3m4!1s0x864e0b71e9a155d9:0x63c8c248b835056e!8m2!3d32.7816362!4d-97.4717417	$7.00 &mdash; BYOB prelube beer	Yes		8:08 PM	Saturday, September 8, 2018	If you missed it in February, consider yourself lucky.  It was a frigid day that continued to get colder at every beer check.  So we promised to re-lay this shitty trail during warmer months!  <br /><br />What to expect. The usual Saturday trail shenanaghans. Bring sunscreen, bug spray, camp chair for the end, change of clothes (optional...minor water on this one). We are ending by a lake, so bring a swimsuit and floatie if you want to play. Tanned is grilling hotdogs and hamburgers!<br />Trail is 3-5 miles with 1-2 beer/shot checks. Shiggy Level 3ish.<br /><br />On-After:  Hip Pocket Theater (those at the original trail ran through here). Bring extra money if you'd like to enjoy an evening of entertainment at a local quaint outdoor theater.  "The Wind in the Willows"  Saturday night at 8PM.  Check out their website for more info.<br />http://www.hippocket.org/<br />It's the opening weekend of this performance, so consider purchasing your ticket ahead of time on-line :)<br /><br />On~On<br />	9/7/18 0:03 (Three Strokes) 1.28
9	YakH3	YAKH3-icon2-01.png	Schweddy's Short But Schweet Trail	15	Schweddy Balls	12:00 PM	3300 N Interstate 35E<br />Carrollton, TX 75007	https://www.google.com/maps/place/3300+N+Interstate+35E,+Carrollton,+TX+75007/@32.9931255,-96.947635,17z/data=!3m1!4b1!4m5!3m4!1s0x864c2f3ed1666657:0x971a2416c48718f2!8m2!3d32.993121!4d-96.9454463	BYOB	Yes if they can swim a couple of miles		8:06 PM	Sunday, September 9, 2018	If you have thought about getting your feet wet or trying out your sea legs with the yak, this just might be your trail. I've got a friendly yak trail lined up. We will start behind the La Hacienda Ranch in Carrollton and end at McInnish Sports Complex 2335 Sandy Lake Rd, Carrollton, TX 75006. You check out the mileage and decide.	9/4/18 23:46 (Three Strokes) 1.28
11	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team C U  Next Tue	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				8:03 PM	Tuesday, September 11, 2018	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	11/29/17 0:20 (Hopper) 1.31
12	Dallas Urban Hash	DUH.png	Shit Show - The Growler Edition	475	Lulu's Traveling Shit Show 	7:00 PM	7328 Gaston Ave #110, Dallas, TX 75214	https://goo.gl/maps/FupG6oe5knD2	$8.00	Okay on trail, not at on-in		8:02 PM	Wednesday, September 12, 2018	Since none of you hash-holes felt like you could find it in yourselves to step up and run a trail, it falls to me. Expect it to be long, and shitty, and expect to get lost. Food is allowed to be brought into the On-In, and there are several places nearby that you can grab something while things get weird. Bring your growlers and condoms to share, vessels and rain ponchos to not share, curious spirits about curious spirits, fleshlights to help you find your directional pointers in the waning sunlight, friends, Romans, and fellow countrypersons (especially if they're of the virginal type).	9/11/18 19:03 (WeeBonnieLass) 1.28
13	Grapevine Quarterly	GQhash.png	Scouted in Iceland		Bubble Cum	7:00 PM	Grapevine Recreation Center<br />1175 Municipal Way<br />Grapevine, TX 76051	https://www.google.com/maps/place/The+REC+of+Grapevine/@32.9302365,-97.0753847,361m/data=!3m1!1e3!4m5!3m4!1s0x864c2b26b5595ef9:0xdf68c509fb046f5c!8m2!3d32.930588!4d-97.076	BYOB			8:01 PM	Thursday, September 13, 2018	Thursday Thursday Thursday! GQ trail! There will be a GQ trail this Thursday. Your hare will be Bubble! I have been busy scouting trail over in Iceland, so you know it will be the best trail ever! Rain or shine. Start location is at the Grapevine Recreation Center in the far back by the soccer field. Start time is 7pm. Hash cash is free, but the hash only provides down down beers. So BYOB! Trail will be short or long. A lot depends on the weather. The Brewery is half a block away for those that wish to to prelube.	9/12/18 22:02 (Three Strokes) 1.28
14	Choir Practice	choir-845x321.jpg	Choir Practice		Lumber Jackoff	7:00 PM	Lower Greenville - LG Taps - 3619 Greenville Ave, Dallas, TX 75206	3619 Greenville Ave, Dallas, TX 75206	PAYG	?		7:59 PM	Friday, September 14, 2018	Alright you wankers and wankettes, this is long overdue. <br /><br />I am going to set myself up at LG Taps on this glorious Friday, the 14th, and teach you how to sing! Or at least the lyrics to the songs. <br />Starting at 7pm... there will be socializing and getting our drink on. <br />Around 8:30pm, I attempt to form the semblance of a song circle. Now, this isn't a normal circle where we go around and make people to sing for down downs. No! This is where we bring our songbooks out, where you dig in your mind for some half remembered song of some glorious camp-out years past, and we sing, we go over the lyrics, we go over the different versions, and we drink for the sake of drinking. At some point, I will cover the hand/body motions associated with Swing Low; slowly. <br /><br />On-On,<br />Lumber	9/11/18 19:20 (Fancy Pants McGee) 1.28
15	Dallas Hash	dallas.png	PIRATE HASH	1018	Foreplay	3:00 PM	Downtown Carrollton Station<br />Carrollton, TX 75006	https://www.google.com/maps/place/Dwntn+Carrollton/@32.9544381,-96.9104564,17z/data=!3m1!4b1!4m5!3m4!1s0x864c263d721dee27:0x1385a54daf165fa6!8m2!3d32.9544381!4d-96.9082677	$7.00	Yes		7:58 PM	Saturday, September 15, 2018	Avast ye! All hands on deck! Batten down yer hatches scallywags! The swashbucklin Pirate Hash is upon ye. It be in downtown Carrrghllton 3PM. Thar be Pirate garb available fer purrrrrchase (Pirate T-Shirts!). Thar be shiggy, not so much, public exposure, beer checks, ON IN, chanteys, and libations. Tho the seas be high and fierce, you landlubbin bilge rats will be walkin the plank, tho it be a gang plank, o’er the rocky shores to the port o’ Carrrrghlton to carouse, pillage and partake, loaded to the gunwalls.<br /><br />Anyway, dress like a pirate, buy a t-shirt, hash and drink some beer. It’ll be fun.	9/14/18 9:02 (Three Strokes) 1.28
16	Contra Hash	YAKH3-icon2-01.png		17	Three Strokes<br />Bedside Spectator	12:00 PM	Trinity View Park<br />2221 E State Hwy 356<br />Irving, TX 75060	https://www.google.com/maps/place/Trinity+View+Park/@32.812924,-96.9099066,445m/data=!3m1!1e3!4m5!3m4!1s0x864e9ca50a6fff2f:0x307436818aacd586!8m2!3d32.8117994!4d-96.9106257	BYOB	Water TURDs		7:57 PM	Sunday, September 16, 2018	Rapids!  Water moccasins!  Gang turf wars and BEER!  That's why we show up.<br /><br />Bring extra cash for stickers and on-after at Lee Harvey's!<br /><br />On~On	9/15/18 18:36 (Three Strokes) 1.28
17	NODUH Hash	NoDHHH2.png	Pirate Hash part Doo	217	My Boyfriend Joe	7:00 PM	24 Hour Fitness<br />2770 E Trinity Mills Rd.<br />Carrollton,TX 75006<br />SW corner of Marsh & Trinity Mills	https://goo.gl/maps/NmZtwPTuDiq	$7.00			7:55 PM	Monday, September 17, 2018	We continue the Pirate Hash festivities on Monday for the NoDUHHH.<br />Start is at the 24 Hour Fitness parking lot at Trinity Mills and Marsh in faaarrrrgh North Caarrrrghllton.<br /><br />Same NoDUHHH info for time, etc...<br /><br />Wear your sweaty pirate cloths from Saturday, Smell Like a Pirate Day!<br /><br />I don't know if there's shiggy or not, how long it is (the trail) or where we're ending or having beer check or any of those typical auto wanker questions. The trail has not yet been laid or even planned, so show up and hope for the best, you scurvy landlubbin bilge rats!<br /><br />MBFJ	9/17/18 11:41 (joel) 1.28
18	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team C U  Next Tue	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				7:54 PM	Tuesday, September 18, 2018	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	11/29/17 0:21 (Hopper) 1.31
19	Dallas Urban Hash	DUH.png	Mystery Trail	476	Mystery Hare	7:00 PM	600 S Riverfront Blvd	https://goo.gl/maps/BBfkYcmcmiN2	$8.00	Mystery Turds		7:53 PM	Wednesday, September 19, 2018	Mister E is haring a trail for you	9/18/18 14:45 (Admin) 1.28
20	Yak H3	YAKH3-icon2-01.png	White Rock Lake	18	Soggy Bottoms	3:30 PM	White Rock Boat Club<br />389 E Lawther Drive<br />Dallas, TX 75218	https://www.google.com/maps/place/389+E+Lawther+Dr,+Dallas,+TX+75218/@32.8501633,-96.7201957,17z/data=!3m1!4b1!4m5!3m4!1s0x864ea1b26f9bfc39:0x817cb6a3bc9c00f5!8m2!3d32.8501633!4d-96.7180017	BYOB	Water TURDs		7:51 PM	Thursday, September 20, 2018	The trail is 3.4 miles<br />“Soggy Bottoms” hare. <br />Meet at start, 3:30pm for moving cars to the end.<br />{4pm kayak out in the water}<br /><br />Mark your calendars!!<br />BYOB, Hats, sunscreen, towel, water shoes and sunglasses. What else you want to bring. We are passing several parks, and the arboretum.<br /><br />Start: 389 E Lawther Dr, Dallas, TX 75218<br />End: (32.8259734,-96.7293573)<br />The on-after is: <br />Lake house bar and grill. <br />7510 E Northwest Hwy, Dallas, TX 75238	9/15/18 18:51 (Three Strokes) 1.28
21	Fort Worth Hash	fortWorthCamp.png	FWH3 Fall Camp Out	6969	FWH3 Admin	4:00 PM	Bridgeview Marina & Resort 	https://goo.gl/maps/Z9xoo1FYuZM2	$20.00 &mdash; BYO Liquor to share	Friendly turds are OK		7:50 PM	Friday, September 21, 2018	<br />Description: FWH3 Fall Camp Out<br />Fri, Sep 21 - Sun Sep 23<br />Location: Bridgeview Marina & Resort<br />Hares: FWH3 admin<br />Rego: $20<br />Turds: nice friendly turds OK<br /><br />What!? A $20 camp out!!??<br />Hell yea! <br /><br />$20 rego includes:<br />- Beer! Kegs tapped at 4p<br />- 3 days of camping<br />- trail Saturday<br />- meal after trail<br />- midnight Saturday hash with shot check. (contributions welcummed)<br />- flippy cup<br />- 3man<br />- bonfire<br /><br />Bring your camping gear, lake flotation devices, kayaks, vessels, camp chair, alcohol to share, and vigins! <br /><br />FWH3 will provide Sat meal after trail. We will have propane grill for your use if you need for other meals. Marina cafe is opened for your convenience (PAYG). <br /><br />Rego is limited to 35. <br /><br />Rego your $20 to jag75001@yahoo.com<br /><br />On Fall Camp Out<br />Bring virgins! <br /><br />Wrong Dong Thong<br />6823043346	9/21/18 16:50 (The Hopper) 1.31
22	Contra Hash	contra.svg	Too Lazy to Campout		Bedside Spectator	3:00 PM	Parking Lot at BRINKS Home Security<br />1990 Wittington Place<br />Farmers Branch, TX. 75234	https://www.google.com/maps/place/Brinks+Home+Security%E2%84%A2/@32.9167094,-96.914362,17z/data=!4m5!3m4!1s0x864c27c876f4ab5b:0xeeee1e3b509c7c59!8m2!3d32.9158673!4d-96.9140455	FREE	Yes		7:48 PM	Saturday, September 22, 2018	The Ft. Worth admin had taken their ball and gone up to Oklahoma to play. But one of their beermeisters will be left behind. A generous, giving beermeister.  So come out and enjoy the contra trail and drink Ft. Worth's beer courtesy of Bedside Spectator! If you have some old Lucky Lager, Strohs or Lowenbrau sitting in the back of your fridge feel free to add it to a community beer chest. It would be welcomed because we don’t turn down beer, but not mandatory. <br />And don’t worry about the chance of rain, our Mystery R.A. has you covered! (See what I did there)<br /><br />Trail will be over a mile at least but not more than ten. Turds are welcome on trail and On In. Bring bug spray, change of clothes, whistle, virgins, and your own pre lube. <br /><br />No hash cash today!<br />Some yellow food at On In<br />Working on a turd friendly on-after!	9/22/18 12:34 (Three Strokes) 1.28
