DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	NODUH Hash	NoDHHH2.png		356		7:00 PM			$7.00			9:69 PM	Monday, December 1, 2025		12/30/2024 00:29 (G) 1.28
3	Dallas Urban Hash	DUH.png		830		7:00 PM			$7.00			9:69 PM	Wednesday, December 3, 2025		12/30/2024 00:29 (G) 1.28
4	Full Moon	12-Cold_moon@4x.png	Virgin Lay	86	Just Christian & Shut Up, I'm Sparkling	7:00 PM	TBD<br />McKinney, TX		BYOB			9:69 PM	Thursday, December 4, 2025	Come on out to McKinney for Just Christian's very first lay	11/16/25 10:02 (kitchen) 1.28
6	Fort Worth Hash	ftworth.png	Pearl Harbor Daze	1047	Son of Peach & Tanned Peaches	2:00 PM	309 Maloney Court  Euless Tx 76040	https://maps.app.goo.gl/UaS1WtYoU6woZVWe8	$7.00 cash - <A HREF="https://www.paypal.com/paypalme/FWH3/7">Paypal $7</A> - Pay pal (FWH3) or Zelle 817-689-9363 - BYOB prelube beer			9:69 PM	Saturday, December 6, 2025		11/14/25 6:37 (TannedPeaches) 1.28
10	Dallas Urban Hash	DUH.png		831		7:00 PM			$7.00			9:69 PM	Wednesday, December 10, 2025		12/30/2024 00:29 (G) 1.28
13	Dallas Hash	dallas.png		1212		4:00 PM (Don't be aChristmas Lateness Virgin!)	 Downtown Dallas (Starting location to be announced by the Hare!)		$10.00 - Pay Online: <A HREF="https://paypal.me/DallasH3DFW/10">Paypal $10</A>			9:69 PM	Saturday, December 13, 2025	Dallas H3 Santa Rampage: The On-On-On the Town Pub Crawl!<br />Join the Dallas Hash House Harriers for the most festive, flour-covered, and frothy pub crawl of the season! Get your most fabulous Santa suit ready, because we're painting downtown Dallas red (and white) for a day of running, drinking, and holiday mayhem!<br />🗓️ Event Details<br />When: Saturday, December 13, 2025<br />Time: 4:00 PM SHARP (Don't be a Christmas Lateness Virgin!)<br />Where: Downtown Dallas (Starting location to be announced by the Hare!)<br />Attire: Full Santa Claus Outfit REQUIRED (The beard, the belly, the boots—the whole shebang!)<br />🏃 Pre-Crawl Hash Trail<br />Before the serious drinking starts, join us for a traditional trail!<br />The trail will be a fun 3-4 miles following a trail of flour and chalk with a good thirst guaranteed at the end!<br />🍻 The Pub Crawl<br />This is a Pay As You Go pub crawl. You are responsible for your own drinks at each stop.<br />Special Sponsored Stop! Mid-way through the rampage, the Dallas H3 will be sponsoring a festive checkpoint to keep your holiday spirits high!<br />What: Complimentary cookies, festive Christmas cocktails, and ice-cold beer!<br />Why: Because being Santa is thirsty work!<br />On-On! Get your Santa suit pressed, your running shoes tied, and prepare your liver for a rampage	11/11/25 8:42 (TannedPeaches) 1.28
13	Grapevine Quarterly	GQhash.png		70		7:00 PM			BYOB			9:69 PM	Saturday, December 13, 2025		12/30/2024 00:29 (G) 1.28
14	YakH3	YAKH3-Xmas.png	YAK Holiday Party	 		1:00 PM	Three Nations Brewery<br />1033 Vandergriff Dr, <br />Carrollton, TX 75006	https://www.google.com/maps/place/3+Nations+Brewing/@32.9510843,-96.9088449,17z/data=!3m1!4b1!4m6!3m5!1s0x864c27b575b2e6b1:0xe2aefacb57bd877d!8m2!3d32.9510798!4d-96.9062646!16s%2Fg%2F11bw6193mx?entry=ttu&g_ep=EgoyMDI1MTExMi4wIKXMDSoASAFQAw%3D%3D	PAYG	Patio TURDS on leash		9:69 PM	Sunday, December 14, 2025	Join us for the 7th Annual Yak Holiday party at 3 Nations Brewery! Pay for your own craft beers and bring a side dish/snacks (optional).<br /><br />WHITE ELEPHANT: Want to participate in this years White Elephant gift exchange? Bring a wrapped gift (approx. $25 value) for the gift exchange.<br /><br />There may or may not be a sneak-peak on what's to cum in Season IX, but you won't know if you don't cum!<br /><br />Paddle On~On!	11/17/25 7:57 (YakMan) 1.28
15	NODUH Hash	NoDHHH2.png		357		7:00 PM			$7.00			9:69 PM	Monday, December 15, 2025		12/30/2024 00:29 (G) 1.28
17	Dallas Urban Hash	DUH.png		832		7:00 PM			$7.00			9:69 PM	Wednesday, December 17, 2025		12/30/2024 00:29 (G) 1.28
20	Fort Worth Hash	ftworth.png	Ft Worth HashMas Party	1048	FtWH3 MisMan	6:30 pm - 10 pm	J. Gilligan's Bar & Grill<br />400 E Abram Arlington Tx 76010	https://maps.app.goo.gl/2pscUT6LN768p3fe6	$15 cash - To cover Taco Bar	NO			Saturday, December 20, 2025	It's that time of the year to cum together and celebrate alongside your fellow Hashers, with food, drinks and Fun! ❤<br />Wear your ugly sweater, naughty Santa, onesies, It's the Holidays ..Be fun..Get Creative! ❤<br />8:00 Pm White Elephant Gift Exchange.<br />Capping @2 Steals<br />**Gift Price Limit is from $10 to $20!**<br />Wrap those special gifts and watch to see who fights over them!<br />Who will get the "El Matador " this year.<br />There are 3 Matadors, so cum and see who gets a chance to get them this year.<br />Hashy Holidays to you all! ❤<br />We can't wait to see you guys at J. GIlligans!! ❤<br />ON-ON<br />Dirty Hairy<br />Son of a Peach<br />Meat-Stump<br />Whitney MF Houston<br />Deadhead<br />Tanned Peaches<br />Dude Where's My White Girl.	11/10/25 16:12 (kitchen) 1.28
24	Dallas Urban Hash	DUH.png		833		7:00 PM			$7.00			9:69 PM	Wednesday, December 24, 2025		12/30/2024 00:29 (G) 1.28
27	Dallas Hash	dallas.png		1213		3:00 PM			$10.00 - Pay Online: <A HREF="https://paypal.me/DallasH3DFW/10">Paypal $10</A>			9:69 PM	Saturday, December 27, 2025		12/30/2024 00:29 (G) 1.28
29	NODUH Hash	NoDHHH2.png		358		7:00 PM			$7.00			9:69 PM	Monday, December 29, 2025		12/30/2024 00:29 (G) 1.28
31	Dallas Urban Hash	DUH.png		834		7:00 PM			$7.00			9:69 PM	Wednesday, December 31, 2025		12/30/2024 00:29 (G) 1.28
