DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	YakH3	YAKH3-HH.png		 		12:00 PM			BYOB			9:69 PM	Friday, August 1, 2025		12/30/2024 00:29 (G) 1.28
2	Fort Worth Hash	ftworth.png	YBF Hash	1038	Whitney MuthaFuckin Houston & SOAP	2:00 PM	Rickel Park Dr 1001 Bluebonnet Hurst, TX 76054	https://maps.app.goo.gl/a7TNjo5yDt32vkTM7	$7.00 cash - <A HREF="https://www.paypal.com/paypalme/FWH3/7">Paypal $7</A> - Pay pal (FWH3) or Zelle 817-689-9363 - BYOB prelube beer			9:69 PM	Saturday, August 2, 2025		11/10/25 20:12 (kitchen) 1.28
6	Dallas Urban Hash	DUH.png	LIVE LAY	813	Lumber Jackoff	7:00 PM	Tenison Park<br />7007 E Grand Ave, Dallas, TX 75223	https://maps.app.goo.gl/dz5q8f2padTQKrMF8	FREE	yes		9:69 PM	Wednesday, August 6, 2025	It's been almost seven months since I last laid a trail for you wankers, so I decided it's probably been long enough that you'll have forgotten how terrible my trails are. Since it's my birthday month, I will be providing Beer Check and Circle Beer for Free (you're on your own for Pre-Lube)! True trail will be 3 miles.	11/10/25 18:24 (kitchen) 1.28
9	Dallas Hash	dallas.png	ABC- Anything But Clothes	1203	Principal's Bitch & Vanilla Cum Squat	3:00 PM	17902 Carrollwood Dr. Dallas	https://maps.app.goo.gl/qjWS4dgFoiaxoEcTA	$10.00 - Pay Online: <A HREF="https://paypal.me/DallasH3DFW/10">Paypal $10</A>	yes		9:69 PM	Saturday, August 9, 2025	Anything But Clothes on the very urban trail with children infested water features. Ideas for costumes shared previously. Check website<br />SPIT ending- swimwear required and mini hasheds will be there.<br />No wanking option with hare as vehicle will be full of hydration.	11/10/25 18:50 (kitchen) 1.28
9	Full Moon	08-Sturgeon_moon@4x.png	Ditto! Let's Do That Again!	82	Likes It In the Kitchen	11:59 P.M. -- EOH Dallas	wherever the Dallas hash ends		BYOB			9:69 PM	Saturday, August 9, 2025	Let's Do That Again! I will do a live lay from the end location of the Dallas Hash, A to A trail. Tired of hashing? Well, don't be. A TRUE double-header!	1/13/25 14:33 (kitchen) 1.28
10	YakH3	YAKH3.png		 		12:00 PM			BYOB			9:69 PM	Sunday, August 10, 2025		12/30/2024 00:29 (G) 1.28
11	NODUH Hash	NoDHHH2.png		348		7:00 PM			$7.00			9:69 PM	Monday, August 11, 2025		12/30/2024 00:29 (G) 1.28
13	Dallas Urban Hash	DUH.png	Cock Pit	814	Fruity Pebbles	7:00 PM	Cock Pit<br />9454 Marsh Ln, Dallas, TX 75220	https://maps.app.goo.gl/pXU2XqNb5zHnKBe76	$7.00			9:69 PM	Wednesday, August 13, 2025		11/10/25 18:40 (kitchen) 1.28
16	Fort Worth Hash	ftworth.png	Analversary 21 yrs 	1039	Deadhead & Tanned Peaches	2:00 PM	California Crossing Park 1633 Califronia Crossing Rd Dallas Tx 75220	https://maps.app.goo.gl/MSesxjZhmaVVYb2S8	$7.00 cash - <A HREF="https://www.paypal.com/paypalme/FWH3/7">Paypal $7</A> - Pay pal (FWH3) or Zelle 817-689-9363 - BYOB prelube beer	Yes		9:69 PM	Saturday, August 16, 2025	21 years ago Tanned & Dead tied the knot here and then he left her for a 1 year vacay in Iraq.<br />Bring the usual. Shiggy level will be variable.	11/10/25 20:14 (kitchen) 1.28
17	Bike Hash	bikeHash.png			Oral Coral Queef Quaffer ( red rocket 	1:00 PM	4700 Angel Fire Dr, Richardson Texas	https://maps.app.goo.gl/AdFA3NY66gvKJ1VN7	$3.00	No		8:36 PM	Sunday, August 17, 2025	( For the bikes… bring mtn bike, hybrid, or gravel bike. If you have road bike , that’s ok because there will be alternate route 	11/10/25 18:36 (kitchen) 1.28
20	Dallas Urban Hash	DUH.png	On Rotation Brewery 	815	Undercovers	7:00 PM	On Rotation Brewery <br />7701 Lemmon Ave.<br />Dallas, TX	https://maps.app.goo.gl/5Zihy7UJ3KDFXPKc8	$7.00	Yes		9:69 PM	Wednesday, August 20, 2025	A to A, 3ish mile trail with a chance to get wet!<br />Bring: Virgins and flashlight!	11/10/25 16:41 (kitchen) 1.28
23	Dallas Hash	dallas.png	It's HOT AF Hash	1204	Bacon Drippin's	3:00 PM	131 Villanova Circle, Forney Texas 75126	https://maps.app.goo.gl/UTS6aLhjQmHehh4UA	$10.00 - Pay Online: <A HREF="https://paypal.me/DallasH3DFW/10">Paypal $10</A>	yes		9:69 PM	Saturday, August 23, 2025	A to A SPIT Hash on the East side of Town!	11/10/25 23:20 (kitchen) 1.28
24	YakH3	YAKH3.png		 		12:00 PM			BYOB			9:69 PM	Sunday, August 24, 2025		12/30/2024 00:29 (G) 1.28
25	NODUH Hash	NoDHHH2.png		349		7:00 PM			$7.00			9:69 PM	Monday, August 25, 2025		12/30/2024 00:29 (G) 1.28
27	Dallas Urban Hash	DUH.png	Fireplace Lounge	816	3 Strokes N Yer Done	7:00 PM	Fireplace Lounge<br />3122 Samuell Blvd, Dallas, TX 75223	https://maps.app.goo.gl/7DFeXatR2iBxXyxL8	$7.00			9:69 PM	Wednesday, August 27, 2025		11/10/25 18:41 (kitchen) 1.28
30	Fort Worth Hash	ftworth.png	Spit Hash at Waxahachie	1040	Peter Out & IED Hooky Entertainment	3:00 PM	108 Broadhead  Waxahachie  Tx 75165	https://maps.app.goo.gl/9dAwwNXA7DbQC8Nd6	$7.00 cash - <A HREF="https://www.paypal.com/paypalme/FWH3/7">Paypal $7</A> - Pay pal (FWH3) or Zelle 817-689-9363 - BYOB prelube beer	NO		9:69 PM	Saturday, August 30, 2025	Description: Come on Down to Waxahachie, where the shiggy is pretty and water crossing will be a plentiful. Did I mention, it will be hot.<br />will be water crossing, some beer checks and a SPIT at the end. Wear your shiggy pants.<br /><br />Bring: Virgins, chairs, hat, sun screen, sunglasses, bug spray, bathing suit, towel and change of clothes. Temp up on 90"s	11/10/25 20:16 (kitchen) 1.28
