DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
2	NODUH Hash	NoDHHH2.png	Vitruvian Lights	340	Casting Cooch & maybe a mystery hare	7:00 PM or whenever the hare finishes trail (it's dark outside, man!)	Vitruvian Park. In the parking lot next to traffic circle at Ponte Ave & Bella Ln, Addison, TX 75001	https://www.google.com/maps/place/32%C2%B056'01.0%22N+96%C2%B051'02.3%22W/@32.9337161,-96.8514474,429m/data=!3m1!1e3!4m4!3m3!8m2!3d32.933612!4d-96.850624	$7.00	Yes, but probably not at On-After (Addison Ice House)		9:69 PM	Monday, December 2, 2024	December! Darkness! Christmas Lights! Trail! Beer! Good Times!<br /><A href="https://www.youtube.com/watch?v=E8gmARGvPlI">Last Hashmas</A>, we gave you a <A href="https://www.youtube.com/watch?v=E8gmARGvPlI">trail</A>.<br />But the very next <A href="https://www.youtube.com/watch?v=E8gmARGvPlI">hash</A>, you said it was <A href="https://www.youtube.com/watch?v=E8gmARGvPlI">trash</A>.<br />This year, there will be more beer.<br />And we'll make sure it's <A href="https://www.youtube.com/watch?v=E8gmARGvPlI">extra sh*tty</A>.<br />	12/1/24 19:33 (kitchen) 1.28
4	Dallas Urban Hash	DUH.png	My Boyfriend Joe Saves the Day!	779	My Boyfriend Joe	6:30 PM	3510 Commerce St, Dallas TX 75226	https://www.google.com/maps/place/3510+Commerce+St,+Dallas,+TX+75226/data=!4m2!3m1!1s0x864e98c1b3f6b565:0x874808320e1decca?sa=X&ved=1t:242&ictx=111	$3 or $5			9:69 PM	Wednesday, December 4, 2024	A2A at Doublewide Bar.  Hashcash pays for beer check only.	12/2/24 8:40 (dm365) 1.28
7	Fort Worth Hash	ftworth.png	Belated Wedding Hash	1021	Tanned Peaches	2:00 P.M.	309 Maloney Court Euless Tx 76040	https://maps.app.goo.gl/HZeuutvTTKroBaG9A	"$7.00 cash - <A HREF=""https://www.paypal.com/paypalme/FWH3/7"">Paypal $7</A> - Pay pal (FWH3) or Zelle 817-689-9363 - BYOB prelube beer"	Yes on leash 		9:69 PM	Saturday, December 7, 2024	Well it's about time Whitney and Dude had finally tie the knots. Come join me and wish them a belated congrats to this lovely couple. Due to Santa Rampage, this will be short trail and circle. So you have time to attend the Santa event at downtown Ft. Worth. <br /><br />	12/2/24 0:19 (TannedPeaches) 1.28
11	Dallas Urban Hash	DUH.png	Highland Park Christmas Lights at Flippen Park	780	Fruity Pebbles	6:30 PM	4421 N Versailles Ave, Dallas, TX 75205	https://www.google.com/maps/place/Flippen+Park/@32.8315021,-96.8067053,1480m/data=!3m1!1e3!4m6!3m5!1s0x864e9eeb6e1e8fc5:0x920e8042b820ac6d!8m2!3d32.8310153!4d-96.8111041!16s%2Fg%2F1vpq7967?entry=ttu&g_ep=EgoyMDI0MTIwNC4wIKXMDSoASAFQAw%3D%3D	$5.00	Yes		9:69 PM	Wednesday, December 11, 2024	Highland Park Christmas lights hash.  A2A.  Beer check and On-In Paid. This includes assortment of beer and some seltzers. Trail will be a fast 3 mile trail. be prepared to see lights, horses, carriages, and occasional angry cougar.  Turd Friendly as long as they are not like IIIs dog and try to piss on a Christmas light. 	12/7/24 17:42 (dm365) 1.28
13	Grapevine Quarterly	GQhash.png	Plan B	66	Bubble Cumm	7:00 PM	<br />Chill Bar & Grill Grapevine<br />814 S Main St<br />Grapevine, TX 76051	https://maps.app.goo.gl/3X9Ltw3cqmfDG8gK8	Pay As You Go	No		9:69 PM	Friday, December 13, 2024	<br />Executive decision, Fire and a movie night is cancelled.<br /><br />We are having a pub crawl in downtown Grapevine. Starting at Chill (814 S Main St, Grapevine, TX 76051) meet at 7pm (or earlier if you want). 	12/13/24 18:25 (Double Dribble) 1.28
14	Dallas Hash	dallas.png	Prelube to Santa Con	1185	Undercovers	12:30 PM	<br />DART White Rock Station<br />7505 E Northwest Hwy<br />Dallas, TX	https://maps.app.goo.gl/H6CU8uZJMdwujRYi6	$10.00 - Pay Online: <a href="https://paypal.me/DallasH3DFW/10%22%22">Paypal $10</A>	Yes		5:50 PM	Saturday, December 14, 2024	<br />This will be a hash run prior to Santa Rampage pub crawl.<br /><br />Gather 12:30 PM, pack away at 1:00 PM. A to A trail between 3-4 miles. Shiggy level, 1.5.<br /><br />Could be a prelube trail for Santa Con since it will be a short, urban trail.<br /><br />Wear a Santa outfit, or something red.<br /><br />Haberdashery will be available!	12/8/24 9:37 (Double Dribble) 1.28
14	Dallas Hash	dallas.png	Santa Rampage		Nice Spread	4:00 PM	The Operators Club<br />2019 N Lamar St Suite 100, Dallas, TX 75202	https://maps.app.goo.gl/4fc1Ko6gniPA8BCEA	PAYG + Charity Donations Welcome, see links	No		9:69 PM	Saturday, December 14, 2024	🎅 🎄 👣 Santa loves hashers!<br />Mark your calendar for Dallas Santa Rampage 2024: December 14, meet-up at 4, leaving around 4:30 from a restaurant/bar somewhere in Dallas. PAYG for Dart pass, food and drink.  Wear a Santa costume, not just a hat! And leave those ugly Christmas sweaters at home... you're repping Kringle tonight!<br /><br /><a href="https://www.facebook.com/events/561090156863340">Link to Facebook Event (authoritative)</A><br /><br /><br />"Follow the Facebook event for more info!.	12/13/24 19:45 (kitchen) 1.28
15	Full Moon	12-Cold_moon@4x.png		XXX		7:00 PM			BYOB			9:69 PM	Sunday, December 15, 2024	Contact Likes It In the Kitchen if you want to hare. <br />	12/15/24 13:22 (kitchen) 1.28
16	NODUH Hash	NoDHHH2.png		341		7:00 PM			$7.00			9:69 PM	Monday, December 16, 2024		12/29/2023 00:42 (G) 1.28
18	Dallas Urban Hash	DUH.png	Shortest Day / Shortest Trail	781	Double Dribble	6:30 PM	<br />"The Usual Place"<br />DART Mockingbird Station Parking Lot<br />Northeastern-most Corner<br />Near Worcola St & DART Rail Tracks<br /><br />Approx 4300 Worcola St	https://maps.app.goo.gl/uRPHKU4YWpdvWont9	$4.00 for Pre-Lube & Beer Check.<br />PAYG at On-In.	OK		9:69 PM	Wednesday, December 18, 2024	<br />Pre-Lube at 6:30 PM. Warm Glühwein will be served.<br /><br />Trail at 7:00 PM.<br /><br />Winter about to begin. Temperatures in the 40°s. On-In outdoors!	12/18/24 11:35 (Double Dribble) 1.28
