DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	NODUH Hash	NoDHHH2.png	Dallas 40th Analversary Day	218	Martha F. Stewart, It's Never Long Enough	7:00 PM	Downtown Carrollton DART Station<br />1141 N. Denton Dr.<br />Carrollton, TX 75006	https://www.google.com/maps/place/32%C2%B057'17.8%22N+96%C2%B054'27.1%22W/@32.954937,-96.9097257,565m/data=!3m2!1e3!4b1!4m5!3m4!1s0x0:0x0!8m2!3d32.954937!4d-96.907537?hl=en&authuser=0	$5.00 	OK on trail and on-in.  At the on-after?  Who knows?  No on-after yet.		7:36 PM	Monday, October 1, 2018	<br />On this date, October 1st, in 1978, the Dallas hash was founded by Pockets.<br /><br />You may have been part of Dallas' 40th official celebration this weekend. But this hash is not part of the rego. It open to everybody. All are welcome.<br /><br />Come celebrate 40 years of awesome trails and 40 years of shitty ones.	10/1/18 10:35 (joel) 1.28
2	Dallas Urban Mountain Bike Hash	DUMB.png	Nat'l Night Out	69	Deflated Rubber	6:59 PM	Trinity Hall	https://goo.gl/maps/2orEQ3C5pfJ2	Pay-as-you-go	If they can keep up.		7:35 PM	Tuesday, October 2, 2018	Let's crash (not literally) the Vickery Place block party.<br />Help Krickets find my phone at Blue Goose afterwards. 	9/30/18 14:08 (BigGulp) 1.28
2	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team C U  Next Tue	7:00 PM	<br /><br /><a href=http://www.malarkeystavern.com/>Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				7:35 PM	Tuesday, October 2, 2018	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	11/29/17 0:21 (Hopper) 1.31
3	Dallas Urban Hash	DUH.png	Plan B Hash		I-I-I	7:00 PM	The "Usual Place".<br /><br />Mockingbrd DART Station parking lot: Northeast-most corner, near Woro=cola Street & DART Tracks.	https://goo.gl/maps/5qoCPeH2Box	$8.00. BYO Pre-Lube	Probably OK		7:34 PM	Wednesday, October 3, 2018	<br />Thanks to I-I-I for saving the Hash.	10/3/18 16:46 (Double Dribble) 1.28
4	YakH3	YAKH3-icon2-01.png	White Rock Lake Musical	21	Soggy Bottoms	6:00 PM	White Rock Lake<br />Winfrey Point Area<br />32.828671, -96.715485	https://www.google.com/maps/place/32%C2%B049'43.2%22N+96%C2%B042'55.8%22W/@32.8286755,-96.717679,17z/data=!3m1!4b1!4m5!3m4!1s0x0:0x0!8m2!3d32.828671!4d-96.715485	BYOB	Water TURDs		7:32 PM	Thursday, October 4, 2018	We will be passing by the Dallas Arboretum<br />Where Live Music will start at 7pm<br />The Emerald City- Single. will be playing it's Dallas' Favorite Party Band.<br /><br />Since this trail is short and we will be close to the get out point. If you are not wanting to stay for the music you can leave at any time. its a .3 mile back the the cars.<br /><br />Please bring Flashlights, Head lamp, Beer, Snacks, Water, Off, carabiner to hook our boats together, maybe dinner. did i say beer.... of course vest, whistle, paddle and kayak<br />See you wankers out there.	10/1/18 19:19 (Three Strokes) 1.28
4	FU H3 Hash	fuh3.png	Trail		Open	7:00 PM						7:32 PM	Thursday, October 4, 2018		1/31/18 14:43 (WrongDongThong) 1.28
5	Happy Hour	happy3.png	CPS Re-Grand Opening	69	Closet Porn Star	7:00 PM	Seafood Daddy & Steaks, 10828 Ferguson Rd, Dallas Texas (Usual Place)	https://goo.gl/maps/gDamMbyGffG2	PAYG	No		7:31 PM	Friday, October 5, 2018	Tonight's Happy Hour:<br /><br />Seafood Daddy & Steaks<br /> 10828 Ferguson Rd.<br /> Dallas, TX 75228<br /><br />Join me at 6:00 pm for happy hour this week! It is their Re-Grand Opening so tons of food specials...happy hour until 7:00 pm. Tall, Dumb & STFU will be slinging drinks tonight.<br /><br />Come out & help support this local business.<br /> CPS<br /><br />TURDS: not specified, so NO. 	10/5/18 11:12 (WrongDongThong) 1.28
6	Fort Worth Hash	ftworth.png	Pretty in Pink!	863	ADHD<br />Just Tanya	2:00 PM	Marion Sansom Park<br />2501 Roberts Cut Off Road<br />Fort Worth, TX 76114	https://www.google.com/maps/place/Marion+Sansom+Park/@32.7955904,-97.4154484,17z/data=!3m1!4b1!4m5!3m4!1s0x0:0x4e19396ab016bc9b!8m2!3d32.7955904!4d-97.4132597	$7.00 &mdash; BYOB prelube beer	Yes.		7:30 PM	Saturday, October 6, 2018	It's Just Tanya's Virgin Trail! And it also happens to be her and Just Jenn's birthday!! Please wear pink!<br />Start Time: 2 pm<br />Hares: ADHD & Just Tanya<br />Where: Marion Sansom Park<br />2501 Roberts Cut Off Rd, Fort Worth, TX 76114<br />Pavilion #1<br /><br />https://maps.google.com/?cid=5627592339759742107<br /><br />What to bring.... Bug spray, dry shoes, warm clothing! Also, there is a chance of rain, so bring dry clothes! Camp chairs would also be a good idea!<br /><br />Just Tanya will be providing hot dogs and chips for after the trail.<br />ADHD will provide an ultra eagle option for those feeling adventurous, or drunk.<br />Gimmies for the first 5 people to finish the ultra eagle	10/4/18 10:59 (Three Strokes) 1.28
7	Sunday Brunch	Brunch.png	Visitor's Brunch!		Little Ring Riding Hood	11:00 AM	Wittens<br />1121 W Pipeline Road<br />Hurst, TX 76053	https://www.google.com/maps/place/1121+W+Pipeline+Rd,+Hurst,+TX+76053/@32.8231292,-97.1999367,17z/data=!3m1!4b1!4m5!3m4!1s0x864e7921af037a9d:0xbed988fa686d0327!8m2!3d32.8231292!4d-97.1977427	PAYG	No		7:29 PM	Sunday, October 7, 2018	Sunday Sunday Sunday.<br /><br />We have not one, not two, but three visitors. So let's have drinking on Jesus day.<br /><br />Where: Wittens 1121 W Pipeline Rd, Hurst, TX 76053<br /><br />Time: 11:00 am<br /><br />They have a great brunch and Mimosas!	10/6/18 20:48 (Three Strokes) 1.28
7	YakH3	YAKH3-icon2-01.png	Pick Up Yak	22	Soggy Bottoms	12:00pm	TOP Liquor, Beer and Wine store<br />7606 Greenville Avenue<br />Dallas, TX 75231	https://www.google.com/maps/place/7606+Greenville+Ave,+Dallas,+TX+75231/@32.8869997,-96.7593301,1102m/data=!3m2!1e3!4b1!4m5!3m4!1s0x864e9ffa5952d265:0x2fd04a5b2be87b5d!8m2!3d32.8869997!4d-96.7571361	BYOB	Water TURDs		7:29 PM	Sunday, October 7, 2018	Cum and play with us on White Rock Creek!<br />What to Bring:  Kayak, PFD (life vests), a whistle, snacks, and your own booze.  Remember, Sunday is a Jesus day, so get your booze on Saturday.<br /><br />Yak Borrowers:  If you plan on borrowing a kayak from a fellow yaker, you MUST coordinate with the lender when you will pick up the kayak and drop it off.  It is common coutesy to buy their beer for the yak ;)	10/7/18 9:15 (Three Strokes) 1.28
