DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	Fuzzy Balls H3	fuzzyBalls.png	Drunken Tennis <br />Game № 4		Jousting for Tampons	1:00 PM	<br />Nimitz High School<br />100 W Oakdale Rd, Irving, Texas 75060		BYOB and new balls. Don't forget your tennis rackets or we will fuck you up			6:26 PM CST	Sunday, February 1, 2015	<br />PLEASE NOTE THE TIME: 1:00PM.<br /><br />We will also be trying a new location which is the best halfway point between Dallas and Ft.Worth. Also this place has some seriously bad ass courts. 6 of them too!!<br /><br />Yes it is Super Bowl Sunday and that is why we are starting earlier. That way after tennis we can On After at some place for Super Bowl at 5:30PM CST - NBC.	Wed, Jan 28, 2015 at 11:49 AM (cwinborn)
1	Cowboy Watching Party — NOT!	Brunch.png	Stupid Bowl<br />Watching Party		Anal Adventure	4:30 PM	4201 Worth Forest Dr<br />Arlington TX 76016	https://www.google.com/maps/place/4201+Worth+Forest+Dr,+Arlington,+TX+76016/@32.6774975,-97.152749,15z/data=!4m2!3m1!1s0x864e633eae2bc283:0xd57fd173b6cbc389	BYOB			6:26 PM CST	Sunday, February 1, 2015	<br />Drinking on Jesus Day<br />Stupid Bowl Watching Party<br />When: 4:30 Sunday February 1st<br />Where: 4201 Worth Forest Dr Arlington TX 76016 Map: https://goo.gl/maps/Fg7NM<br />Hash Cash: $0, bring your own beer or mixer for fully stocked bar and a snack to share<br />What: We have two large screen TVs to accommodate all you wankers, one in the living room and one in the game room with pool table. If you Dallas hashers think it's too far to drive make your own party.<br />On football<br />Anal Adventure	Fri, Jan 30, 2015 at 5:04 PM (cwinborn)
3	Dallas Urban Mountain Bike Hash	DUMB.png	Swine Palace<br />Grapevine	3	Cabana Boy	6:30 PM	<br />Swine Palace<br />715 Forest St.<br />Grapevine, Tx 76051	https://www.google.com/maps/place/715+Forest+St,+Grapevine,+TX+76051/@32.946651,-97.089201,17z/data=!3m1!4b1!4m2!3m1!1s0x864c2b4a69822e77:0x76644ce256b82ab4	Pay-as-you-go			6:27 PM CST	Tuesday, February 3, 2015	<br />Waiting till the Day Before the Hash to Give Directions is DUMB!<br /> <br />Good Day All,<br /> <br />Feb. 3rd, 2015 will be a DUMB (Dallas Urban Mt. Bike) Hash<br /> <br />Start Time: 6:30 with riders away 7:04:55   <br />This will be a Live Hare Ride with the Hare needing at least a 5 second Head start.<br /> <br />Location:  Swine Palace, 715 Forest St.  Grapevine, Tx 76051<br />Wait....That Dumb, that's Tarrant County<br /> <br />Hash Cash:  $3 for Snackies & Food.   High Probability that Santa Fe Beer with be Provided by the Hare (Cabana Boy)<br /> <br />Beer Check:  YES!<br /> <br />Trial will be MTB  & Roadie Friendly.<br /> <br />Should be a Bright Moon, but Lights are Highly Recommended!!<br /> <br /> <br />ON-ON<br /> <br />Cabana Boy (Looks A lot Like Hog Straddler with a Helmet on)<br />__._,_.___<br />	Mon, Feb 2, 2015 at 2:53 PM (cwinborn)
3	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		The Champions<br />Return!	7:00 PM	<br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				6:27 PM CST	Tuesday, February 3, 2015	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight.	Wed, Jan 28, 2015 at 12:01 PM (cwinborn)
4	Dallas Urban Hash	DUH.png	Can you find the door?	287	Queen Ebola III	7:00 PM	Hidden Door Inc<br />5025 Bowser Ave<br />Dallas, TX 75209	https://www.google.com/maps/place/Hidden+Door+Inc/@32.824584,-96.818881,15z/data=!4m2!3m1!1s0x0:0x71c47fd1bc24d089	$7.00	Trail: Yes, On-In: No		6:28 PM CST	Wednesday, February 4, 2015	DUH3 (2/4) start location...<br />Hidden Door<br />5025 Bowser Ave<br />Dallas, TX 75209<br />Trail is TURD friendly, ON IN is not. Bring flashlights, warm-ish clothes, $7, whistles, and virgins.	Tue, Feb 3, 2015 at 7:26 PM (John)
5		stars.png	Stargazing Party 		Dr.Vagitarian Asserole	7:30 PM		http://www.fuh3.com/?ai1ec_event=fuh3-february-5th				6:29 PM CST	Thursday, February 5, 2015		Fri, Feb 6, 2015 at 4:21 PM (cwinborn)
6	Happy Hour	TheLine.png	The Line Bar & Grill		Field Tester	6:00 PM	<br />The Line<br />940 East Belt Line Road<br />Richardson, TX 75081	https://www.google.com/maps/place/The+Line/@32.946964,-96.711983,17z/data=!3m1!4b1!4m2!3m1!1s0x864c1f06c6520ba7:0x52f6798889d6fa8e				6:30 PM CST	Friday, February 6, 2015	Where: At The Line on Beltline in Richardson. Exit Beltline and go east one mile(ish), right after you pass Bowser, look on the right in the shopping center and it's next to a restaurant called Amigos. I'll get there at 5:30.<br /><br />Happy Hour Prices: Their happy hour specials every day until 7:00pm are $2.95 for all domestic beers, wells, house margaritas and wines. Also, their appetizers, and they have quite a few, are a dollar off during happy hour. <br /><br /><a href="http://www.thelinebarandgrill.com/">thelinebarandgrill.com</a><br /><br />Entertainment: They will be doing Karaoke at 8:30pm. And they have sports on the tvs, including the 150" tv which ought to be long enough for everyone.<br /><br />--Field Tester	Fri, Feb 6, 2015 at 4:07 PM (cwinborn)
7	Dallas Hash	dallas.png	National Cherry Month Hash	924	Penis Fly Crap<br />Just TJ	2:00 PM	The parking lot on the south side of the intersection of Horton Way & Red Fern Ave, Garland 	http://goo.gl/maps/EzKBg	$7.00	Yes		6:31 PM CST	Saturday, February 7, 2015	What does this Hash have to do with Cherries?  Nothing really.  It will be a beautiful day, and the hares will provide a crowd-pleasing trail featuring mixed retail, wooded creekside trails, and easy highway access.  Don't miss it!	Thu, Feb 5, 2015 at 1:13 PM (Penis Fly Crap)
8	Sunday Brunch	sb	Fuck Brunch		No I'm Not	11:00 AM	Anvil Pub<br />2638 Elm St<br />Dallas, Tx 75226	https://www.google.com/maps/place/Anvil+Pub/@32.784197,-96.785041,15z/data=!4m2!3m1!1s0x0:0x7d842665d93a5a59	Pay for yourself			6:32 PM CST	Sunday, February 8, 2015	Fuck Brunch	Sun, Feb 8, 2015 at 10:08 AM (John)
9	NODUH Hash	NoDHHH.png	Valentine Whitman's Sampler Full of Lust	124	Casting Cooch & Tit Cock Tit Cock	7:00 PM	6161 Alexis Drive, Dallas, TX 75254<br />Behind Hobby Lobby at Alexis & Belt Line	https://www.google.com/maps/place/Hobby+Lobby/@32.9567581,-96.8003926,15z/data=!3m1!5s0x864c210f88c08cef:0x7edf0a3a30f9a3b5!4m2!3m1!1s0x0000000000000000:0x35746d1155cd563a	$7.00	Trail is TURD friendly, On-After is not.		6:33 PM CST	Monday, February 9, 2015	Why: It's Valentine's week, dammit!<br /><br />Description:<br />What's your favorite hashing treat? Suburban pavement? A bit'o'shiggy? Parks? Cement running trails? Woods? Underpasses? Shot check? Water hazards? We have a little bit of everything for this Valentine's week so every hasher should find something they like. And if not, well, then you're one miserable, cantankerous, hard to please individual and no one loves you anyway. So cum out and run with your favorite Valentine...or the usual bunch of drunken half minds, we still love (lust for) you.<br />Wear Valentine's red if you are the amorous type. Just don't blame us when it all gets ripped to shreds on shiggy.Change of clothes recommended unless you like things wet and squishy (and who doesn't?) but we're talking about your feet, you perv!<br /><br />Gather and pre-lube 6:30<br />Pack's Away 7:00 (Oh, who are we kidding? More like 7:15)<br /><br />Shiggy: Yup<br />Water: Oh Yeah!<br />Bring: Valentines attire, flashlights, change of clothes, Valentine virgins	Sun, Feb 8, 2015 at 11:54 PM (John)
