DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	No-No-DUHHH	nonoduh.png	Labor Day SPIT Hash	3	Blondyke Bar, Likes It In the Kitchen	7:00 PM	Watson Family Dentistry<br />291 Renner Pkwy Suite 101, Richardson, TX 75080<br />	https://maps.app.goo.gl/Wf9Wxhpe5ebSpsp96	$10	Yes		8:17 PM	Monday, September 1, 2025	MONDAY MONDAY MONDAY… Labor Day… BDB and Kitchen are haring a SPIT hash in Richardson! <br />Meet up at 2pm pack away 2:30ish (maybe 2:45) <br />On In is clothing optional- Yes Yes Yes <br />Hash Cash: BYOB <br />Trail: A to B <br />Turds: Welcome (tell the home owners thank you)<br />Food: Bringing snacks, treats etc are welcome - NOTHING ALLOWED TO BE STORED IN THE HOMEOWNER’S REFRIGERATOR!<br />We will have COOLERS & ICE! <br />MORE DETAILS TO CUM.	11/10/25 17:53 (kitchen) 1.28
3	Dallas Urban Hash	DUH.png	Fuzzy Bush Hash	817	Blondyke Bar	7:00 PM	10910 N Central Expy Suite 800<br />10910 N Central Expy, Dallas, TX 75231	https://maps.app.goo.gl/mwanaAFfyP1F36ix8	$7.00	Yes		9:69 PM	Wednesday, September 3, 2025		11/10/25 18:05 (kitchen) 1.28
5	YakH3	YAKH3-HH.png		 	3 Strokes N Yer Done	12:00 PM	Safe Harbor Peir 121  YakH3 #NA 1481 E Hill Park Rd, Lewisville, TX 75056	https://maps.app.goo.gl/Pp6u1REW81ZxMpqc7	BYOB			9:69 PM	Friday, September 5, 2025		11/10/25 18:09 (kitchen) 1.28
6	Dallas Hash	dallas.png		1205	Son of a Peach	3:00 PM	1190-1198 Elm Park, Carrollton Tx 75006 (Elm Park)	https://maps.app.goo.gl/nSog2ycwgyWfRkfZ7	$10.00 - Pay Online: <A HREF="https://paypal.me/DallasH3DFW/10">Paypal $10</A>	Yes		9:69 PM	Saturday, September 6, 2025		11/10/25 18:04 (kitchen) 1.28
7	Full Moon	09-Harvest_moon@4x.png		83	3 Strokes 'N Yer Done	7:00 PM	Tokyo Hana<br />9900 Lakeview Pkwy, Rowlett, TX 75088	https://maps.app.goo.gl/Qb8xEnwmYMHuYVMRA	BYOB			9:69 PM	Sunday, September 7, 2025		11/10/25 18:07 (kitchen) 1.28
8	NODUH Hash	NoDHHH2.png		350		7:00 PM			$7.00			9:69 PM	Monday, September 8, 2025		12/30/2024 00:29 (G) 1.28
10	Dallas Urban Hash	DUH.png	Bubble-DUH	818	Bubble Cum	7:00 PM	The Usual Place<br /> 4400 Worcola St Dallas, TX 75206	https://maps.app.goo.gl/aDqAWqkLWkds3Efa6	$7.00			9:69 PM	Wednesday, September 10, 2025		11/10/25 18:01 (kitchen) 1.28
13	Fort Worth Hash	ftworth.png	Three's Amigos Hash	1041	Son of a peach & Bubble Cumm & Blonde Dyke Bar	2:00 PM	Village Creek Natural Area<br />2605 Dottie Lynn Pkwy, Arlington, TX 76012	https://maps.app.goo.gl/1jXdkBhEPFqEzQ9X8	$7.00 cash - <A HREF="https://www.paypal.com/paypalme/FWH3/7">Paypal $7</A> - Pay pal (FWH3) or Zelle 817-689-9363 - BYOB prelube beer	Yes		9:69 PM	Saturday, September 13, 2025	Bring your usual stuff for trail especially when you see SOAP as a hare.<br />	11/10/25 17:57 (kitchen) 1.28
13	Grapevine Quarterly	GQhash.png		69		7:00 PM			BYOB			9:69 PM	Saturday, September 13, 2025		12/30/2024 00:29 (G) 1.28
17	Dallas Urban Hash	DUH.png	Duhh Does Lower Greenville	819	Fruity Pebbles	7:00 PM	Lifes Good Bar & Grill, 3619 Greenville Ave, Dallas, TX 75206	https://maps.app.goo.gl/MBYwRAVsyKjKTEXM7	$7.00			9:69 PM	Wednesday, September 17, 2025		11/10/25 18:00 (kitchen) 1.28
20	Dallas Hash	dallas.png	Pirate Hash	1206	Foreplay	2:00 PM	Grapevine Lake Point, 880 Simmons Rd, Flower Mound TX 75002	https://maps.app.goo.gl/VkQxfpPACcZNQVmu5	$10.00 - Pay Online: <A HREF="https://paypal.me/DallasH3DFW/10">Paypal $10</A>	Yes		9:69 PM	Saturday, September 20, 2025	So the Pirate Hash is coming up, International Talk Like a Pirate Day is September 19. So the Hash, as usual is a day late. Hash start is at 2PM. Don’t believe the web site. BTW I’m writing this while sitting on the toilet, apologies for the typos and the noise. Hold on….. OK, so I was saying Pirate Hash. I mean what else would you think about sitting over a big pot of steaming shit stew? The Hash! And it’s not because my dick is in my hand, it’s more because of the God awful stench! My God, my own eyes are watering. Of course the theme of the Pirate Hash is “dress like a pirate” and….. Oof! That one was for Bubble. Yes, there will be a kayak contingent. Why do I think of kayaks when I see turds floating in the water? whitewater kayaks when I flush. Dress like a pirate, talk like a pirate shit like a pirate. I certainly sound like one on the toilet.<br />Details:<br />Start Time: 2PM<br />End Time: Thursday<br />Start Location: Grapevine Lake Point, 880 Simmons Rd, Flower Mound TX 75002<br />Other Shit:<br />Bring a kayak if you want to hit the high seas. If you are a good singer you can hit the high Cs.<br />Dress like a pirate.<br />Many beer checks at secret coves.<br />A to B<br />Doggies welcome<br />2025 Pirate T-shirts will be available!	11/10/25 17:54 (kitchen) 1.28
