DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	Happy Hour	happy3.png	EOP Day 9 Happy Hour 		My Ass is Fizzin	7:00 PM	200 N Oak St, Roanoke, TX	https://www.google.com/maps/place/200+N+Oak+St,+Roanoke,+TX+76262/@32.999716,-97.2306047,17z/data=!3m1!4b1!4m5!3m4!1s0x864dd0f95b252f33:0x785d58dccf656b26!8m2!3d32.999716!4d-97.228416	Pay as you go 	No		9:08 PM	Friday, July 1, 2016	Let's go cruisin' down Oak St!<br />1st stop: Bayou Jack Cajun Grill for an appetizer of dirty balls and beer! Those balls are sooo BIG!<br />2nd stop: T&A! Tits and ass? Maybe ... Tacos and Avocados for their finger licking avocado fries and their famous margaritas! <br />3rd stop: Jack's Grill for 50 beers on tap! No other words needed.	6/30/16 15:48 (Anthony) 1.28
2	Spit Hash	spit.png	POOPCHUTE SPIT IN THE POOL HASH 		Poop Chute Luge and Just John	4:00 PM	<br /><br />7555 Trail Lake Dr<br />Fort Worth, TX 76133<br /><br />32.633726,-97.398276	https://goo.gl/maps/b2xnsqbLhAT2	none	No		9:08 PM	Saturday, July 2, 2016	 Let's face it friends, it's hot. What better way to kick off the 4th of July weekend with a very short trail followed by some wanker who opens his home and pool to us? Trail you may ask will be short and no hash cash needed. The hares are providing beer check beer and there be no circle at the end, it will cut into the drinking and pool time.<br />For the pool party we will have grills for any meat YOU want to cook. Bring a side dish to share and your favorite adult beverages. We ask that no glass be in the pool area for safety reasons. Just John is offering up crash space if needed, but bring your own air mattress. The backyard is not big enough for tents. Swim suits are required while the sun is out and you must rinse off before getting into the pool. Questions are welcome, but may not be answered.<br /><br />Bring a swimsuit and a chair. I'll have a cooler at the start of you don't want to bring one to load your beverages.<br /><br />On-effing hot pool party<br />Poop	Fri, Jul 1, 2016 at 10:04 AM (Double)
3	Sunday Brunch	Brunch.png	The SOAP Birthday Pub Crawl EOP Day 11		Son Of A Peach!!!!!!!!!!!!!!!	2:00pm	400 E Abram St, Arlington, TX 76010	http://www.bing.com/local?lid=YN834x20821212&id=YN834x20821212&q=J+Gilligan%27s+Bar+and+Grill&name=J+Gilligan%27s+Bar+and+Grill&cp=32.7350883483887%7e-97.1030426025391&ppois=32.7350883483887_-97.1030426025391_J+Gilligan%27s+Bar+and+Grill	Pay as you go   	NO		9:08 PM	Sunday, July 3, 2016	I will update locations of bars we will be at on facebook so cum on out<br />	7/1/16 18:20 (Anthony) 1.28
4	Fort Worth Hash	ftworth.png	For over achievers only!		Wrong Dong Thong	1:30 PMish	Panther Island Pavilion<br />395 Purcey St, Fort Worth, Texas 76102	https://www.google.com/maps/place/Panther+Island+Pavilion/@32.7549421,-97.3450945,17z/data=!3m1!4b1!4m5!3m4!1s0x864e715cefe7ad55:0x70767db3bbe491a!8m2!3d32.7549421!4d-97.3429058	BYOB	yes but must remain on leash THIS MEANS YOU JACK!!!!!!!!!!!!!!!!!!!!!!!!!!!!		9:07 PM	Monday, July 4, 2016	For over achievers only!<br /><br />For those wanting to make a day out of this, we will start with a prelube tube hash at Panther Island! Tubing and tubes are free on a first cum first serve basis (or bring your own). Coolers are NOT allowed! You may bring 'water', and 'cokes' though in plastic bag. Or buy beer from the venue.<br /><br />Details:<br />Start: 2p<br />Location: Panther Island<br />Hare: Wrong Dong Thong<br />Hash cash: BYOB<br />Bring: sunscreen, towel, 'water' and/or 'cokes', vessels, cooler, virgins, munchies, lawn chairs.<br />Parking: $10 (so carpool)<br />Admission to Panther Island: Free<br />TURDS: yes but must remain on leash.<br /><br />More details:<br />We will meet at the start location and load up the car with chairs and shit. Then carpool to Panther Island for tubing on the river. I will have canopy shade. <br /><br />On EOP Day 12.<br /><br />WDT<br />6823043346<br /><br />And more details:<br />http://fortworthsfourth.com/	6/30/16 15:53 (Anthony) 1.28
4	Fort Worth Hash	ftworth.png	Fourth of July	802	SOAP <br />I AM not SPARTACUS	5:00 PM	<img src="fochyou.jpg" style="float:right;margin-left:10px;" />Start will be in the area of the pic in trinity park, Fort Worth.<br /><br />More deets will be posted tonight and tomorrow	https://www.google.com/maps/place/2700+Trinity+Park+Dr,+Fort+Worth,+TX+76107/@32.7443434,-97.3562141,17z/data=!4m2!3m1!1s0x864e73d95ac270e5:0xd5e537cedd9ebff2	$10.00 No side-dish needed (that's why $10)<br /> BYOB prelube beer	Yes		9:07 PM	Monday, July 4, 2016	Its the Last Day of EOP<br />Cum run, Drink and watch fireworks to celebrate our Independence. <br /><br /><br /><br /><br />	Mon, Jul 4, 2016 at 1:10 PM (Double)
5	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team C U  Next Tue	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				9:07 PM	Tuesday, July 5, 2016	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	6/24/16 15:45 (Hopper) 1.30
5	Fort Worth Happy Hour	FWMPcrawl.png	Hash Drinking Practice		EeeWhore	7:00 PM	200 N Mesquite St, Arlington, TX 76011		Buy your own drinks	no		9:07 PM	Tuesday, July 5, 2016	To get our livers ready for hashing, we must practice by misusing them. Join us every first Tuesday of the month at The Grease Monkey for $1 PBR's and $1 Ziegs.	2/4/16 14:20 (Hopper) 1.28
6	Dallas Urban Hash	DUH.png	Sweat (A La La La La Long)	361	How Big Is Your Mouth<br />Penis Fly Crap	7:00 PM	3176 Samuell Blvd  <br />Park in Samuell Grand Park, in the lot by Samuell Grand Pool.	https://goo.gl/maps/43AjKzQu6e92	$7.00	Yes 		9:07 PM	Wednesday, July 6, 2016	The hares want to make you sweat, but when it is 95 at 7:00, it's not that hard.  Too combat the heat, you will treated to some ice cold, frost brewed, cold filtered , blah blah blah blah cold beer.  Bring virgins, chalk, whistle, and your big brown eyes.	Tue, Jul 5, 2016 at 7:55 AM (Penis Fly Crap<br />)
7	FU SPIT Happy Hour!	spit.png	Pool Time Happy Hour!		Frowny McFuckface	6:00 PM		http://www.fuh3.com/?ai1ec_event=fuh3-july-7th				9:07 PM CDT	Thursday, July 7, 2016		Wed, Jul 6, 2016 at 10:52 PM (Mike)
8	Movie Night	Movie.png			Anal Thrax<br />I-I-I	6:00 PM	<br />Los Lupes & AMC 14<br />Irving Mall<br />3644 Irving Mall<br />Irving, TX 75062	https://www.google.com/maps/place/Irving+Mall/@32.8403959,-96.9966674,17z/data=!3m1!4b1!4m2!3m1!1s0x864e822d65725267:0xc2134946d94956ad	12$	No		9:07 PM	Friday, July 8, 2016	Anal Thrax – Movie HH at Los Lupes at 6:00 or sooner.  HH prices until 7:00.  <br /><br />(same location as Fuddruckers). This place is busy, it’s hopping. A great place.<br /><br />Then see Independence Day: Resurgence at Irving Mall AMC!  Deets on showtime coming!	7/7/16 11:40 (Ez) 1.28
