DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
2	Dallas Urban Hash	DUH.png		670	Sleazy Rider	6:30pm	<br />Jakes GameDay<br />10677 E NW Hwy<br />Ste 400<br />Dallas, TX 75238	https://goo.gl/maps/EWZMJLCigZNDun3a6	$3 for BX, PAYG for on-in	Sure		6:08 PM	Wednesday, November 2, 2022	Bring: Flashlights, whistles, virgins	11/2/22 9:15 (Double Dribble) 1.28
5	Dallas Hash	dallas.png	B-Day Hash	1124	Undercovers	2:00 PM	<br />Bird's Fort Trail Park<br />5756 Riverside Dr<br />Irving, TX 75039	https://goo.gl/maps/3jxshqkTHXzPusu89	$10.00	Friendly		611 PM	Saturday, November 5, 2022	<br />Cum celebrate Undercovers' birthday with her!<br />No gifts are necessary, but your attendance will certainly make her happy!<br /><br />This will be a fun "city" trail with a runner/walker split.<br /><br />Trail is A to A and is TURD (tethered urban running dog) friendly.<br /><br />Bring: Warm clothes for outside circle, change of shoes, whistle, mug, hash cash and VIRGINS!	11/1/22 18:06 (Double Dribble) 1.28
6	Yak H3	YAKH3.png	Season Ender	S5E17		12:00pm			BYOB			5:58 PM	Sunday, November 6, 2022	<br /><br /><br /><br />***Basic Kayak Safety Rules That All Yakkers Should Follow***<br />We are a drinking club, and as with all recreational activities, there is always the possibility of injury or fatality. Always use common sense and follow safety rules at all times.<br /><br />Be aware of swift water currents, water levels, weather conditions and water temperature. Prepare for changes in weather and the possibility of a capsize. In cold water, bring a change of clothes if you get wet. In warm weather, a long sleeve YakH3 shirt can provide sun protection.<br /><br />Beware of off-shore winds that make it difficult to return to shore (especially if you are on a SUP). Always watch for boaters on lakes and creeks nearby lakes. They can be more drunk than us and speed racers sneak up on us fast!<br /><br />Brush up on self-rescue first in calm, warm, shallow water, and again in more extreme conditions. Yak hosts several safety events along with other local kayak groups. Please ask an admin if you have questions or concerns.<br /><br />Most importantly, WEAR YOUR PERSONAL FLOATATION DEVICE. Coast Guard regulations require that all kayaks have a lifejacket on board. Wearing your personal floatation device (PFD) will help keep your “head“ above water and add insulation to your body, keeping you warmer in cold water. There are great PFDs designed specifically for paddlers. Buy one that fits well, and always wear it while you paddle. Bringing a whistle is also required. If paddling at night, bring bright lights to attach to your boat or a headlamp so others can see you (party lights are hash-acceptable).<br /><br />Stay hydrated. Always bring plenty of water and food...and beer!<br /><br />HARES: When paddling in a new area, check with the locals regarding currents and shoreline conditions. Plan an "escape" route - an alternative place to get off the water should environmental conditions dictate it. Please check the weather to advise folks what to bring and check the water levels (cfs) at: https://waterdata.usgs.gov/nwis/rt OR riverflows.net (app)<br /><br />Paddle On~On!	1/9/22 15:16 (Three Strokes) 1.28
7	Full Moon	fullmoon.png	Full BEAVER Moon<br />Founders Hash	48	Beaver Breath	6:00 PM	see directions below!	https://goo.gl/maps/SkMTsWe3qPf8gnYi6	BYOB	yes, on leash		5:57 PM	Monday, November 7, 2022	FULL BEAVER MOON HASH<br />Monday, November 7, 2022<br />Beaver Breath's 36th Analversary<br />Gathering of Harriers at 6:00 PM<br />Hounds off at 6:30 PM<br />Diserections:<br />From Dallas head to Grand Prairie on IH 20<br />Exit Lake Ridge Parkway and go South<br />Turn Right (West) on Lynn Creek Parkway and drive 0.1 mile<br />Turn Right into no-name parking lot<br />From Fort Worth head towards Grand Prairie<br />Turn South on Hwy 360<br />Exit Webb Lynn Road and turn left (East) on Webb Lynn Rd<br />Drive on Lynn Creek Parkway about 1 mile<br />Turn left into no-name parking lot<br />----------------------------------------------------------------------------------<br />HASH CASH: BYOB for this one. <br /><br />TRAIL DESCRIPTION: Trail can either be A to A/A’ or A to B. On-In can be at a park, a bar, some random place in the woods, or someone’s house. Hares can lay trail anywhere in the DFW area. We only ask that if the Full Moon is on a joint trail with another kennel, we work within their parameters. The trail can be road-rage trails, and possibly shiggy. Distance can vary from 3-6miles depending on what night the Full Moon falls on. Shorter trails are weekdays.<br /><br />FULL BEAVER MOON: For both the colonists and the Algonquin tribes, this was the time to set “beaver“ traps before the swamps froze, to ensure a supply of “warm winter furs”. This full moon was also called the Frost Moon.<br /><br />Full moon "Peaks" at 5:02am.<br /><br />On~On!	11/6/22 21:04 (WrongDongThong) 1.28
7	NODUH Hash	NoDHHH2.png		295	CANCELLED	7:00 PM			$7.00				Monday, November 7, 2022	<br />CANCELLED<br /><br />This caught me by surprise because we postpoted the Oct 24th one because I was just getting over Covid and did a Halloween one the following week.  To get back on the original schedule, tonight was the next NoDUH.  But since we had a hash last Monday, I forgot to ask for a hare.  And I'm still not up to haring yet.<br /><br />So everybody do Beaver Breath's Full Moon Hash tomorrow.	11/6/22 18:46 (Martha) 1.28
9	Dallas Urban Hash	DUH.png	Canceled?	671	Maybe You	6:30pm	<br />On Rotation Brewery & Kitchen<br />7701 Lemmon Ave<br />Suite 200<br />Dallas, TX 75209	https://goo.gl/maps/meihhc3jABZxbkGf8	BYOB for Beer Check	Friendly		6:08 PM	Wednesday, November 9, 2022	A2A<br /><br />2 Hares canceled. So now what?<br /><br />Show up at On Rotation and we'll decide.	11/9/22 17:55 (Double Dribble) 1.28
11	Happy Hour	happy3.png	Captain & Camille Happy Hour	69	Nice Spread	7:30 PM	Barley House, 5612 SMU Blvd., Dallas	https://goo.gl/maps/UGUSYGd6RwWm1rXZ6	$5 cover, PAYG	nope		5:54 PM	Friday, November 11, 2022	<br />Edit: If you want to meet for sushi beforehand at Oishii, lmk by noon Friday so I can reserve a table for 6:15. Bundle up and wear your captain’s hat! See ya tomorrow!! <br /><br />** if you arrive at 7:30 and don't see hashers yet, start savings some seats please.  Thanks :)<br /><br />Who's ready for the best yacht rock band in Dallas!?! Captain & Camille is back from maternity leave (I hear it was the drummer) and dazzling the Barley House stage once again with smooth '70s classics. We can meet for sushi or tacos across the street, but we need to get to Barley House by 7:30-8 ⏰ if we want to get seats for the show. Who's in and do you want tacos or sushi? Sushi might require a reservation, fyi, which means the dreaded c word, commitment. <br /><br />Cheers!<br />Nice Spread	11/10/22 12:17 (WrongDongThong) 1.28
12	Fort Worth Hash	ftworth.png	Marine B-Day Hash	967	Soap/PO	2:00 PM	1190-1198 Elm Park, Carrolton Tx 75006	https://goo.gl/maps/h1PguB6Carz7sTUn8	$7.00 hash cash- or Ftworthh3@gmail.com (used Friends/Family)	?		6:05 PM	Saturday, November 12, 2022	Saturday, Saturday, Saturday!!!!! is the Marine Corp Birthday Hash. Yes its that time again to celebrate those marine birthday again and what better way to do that then with wonderful SOAP/PO trail. No promises if this will be a but  did you  die trail,<br /><br />This is a Ft.Worth trail so bring vessel!!!<br />Y'all know the routine by now when you see SOAP laying trail, no need to say anything else. 	11/10/22 21:20 (Tanned Peaches) 1.28
16	Dallas Urban Hash	DUH.png	There WILL Be a Hash	672	Fruity Pebbles	6:30pm	<br />The Cockpit Bar<br />9454 Marsh Ln<br />Dallas, TX 75220	https://goo.gl/maps/EnJZFmt9daitcfdC8	Hashcash $3 for beer check.	Ending has a patio for turds,		6:08 PM	Wednesday, November 16, 2022	<br />We'll circle on patio. but expected to be cold, so dress warm.<br /><br />Lot's of parking at Target nearby.	11/16/22 17:26 (Double Dribble) 1.28
19	Dallas Hash	dallas.png	White Rock Lake Straw Hash	1125	Mr. Ehare	2:00 PM	<br />White Rock Lake<br />Parking Lot<br /><br />The Parking Lot past the<br />White Rock Boathouse<br />2920 White Rock Rd<br />Dallas, TX 75214	https://maps.app.goo.gl/yYBX8piAvM83gMNB7?g_st=ic	$10.00	Yes		611 PM	Saturday, November 19, 2022	<br />A to A trail<br /><br />Start time 2pm <br /><br />Come out and join Dallas on this Saturday hash trail. There will be cold beer, there will be snacks. Bring virgins, the usual hash stuff.	11/17/22 19:29 (Double Dribble) 1.28
