DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
2	Contra Hash	contra.svg	Contra Contra Contra	69	UNDERCOVERS	2:00 pm PACK AWAY 2:30	COMMUNITY PARK AT 6630 ESCONDIDO STREET, IRVING, TX	https://maps.app.goo.gl/fNQxBKsFayKWvvJB7	$7	Yes		5:48 PM	Saturday, December 2, 2023	A TO A' URBAN TRAIL, APPROXIMATELY 3-4 MILES, STROLLER FRIENDLY, AND CIRCLE BEHIND PRIVATE RESIDENCE. HASH CASH INCLUDES PRELUBE, BEER NEAR, ON IN AND SNACKS AT END. GOOD BEER, SELTZERS, MILLER LITE.	12/1/23 9:36 (big_g) 1.28
2	Dallas Hash	dallas.png	Winter Camp Out	1150	Ben Dover/Mr. EHare	3:00 PM	Possum Kingdom Lake 1012 Chaparrel Ln, Graford Tx 75449	32.8748616, -98.4631345) 	$10.00 - https://www.paypal.me/DallasH3DFW	NO		9:69 PM	Saturday, December 2, 2023	DallasH3 Winter Campout<br />November 30th Early Bird<br />December 1-3rd, 2023<br />Time: 4:00 PM<br />Start address:<br />Possum Kingdom Lake<br />Ben Dover - PK Lake House<br />1012 Chaparrel Ln. Graford Tx 75449<br />(32.8748616, -98.4631345)<br />https://maps.app.goo.gl/F5gguSxaqVHzr8Wu7?g_st=ic<br />Our neighborhood has a gate and you will need the gate code to get pass the armed guards. Follow the instructions on the keypad. Ben Dover will provide the code closer to the event.<br />Description:<br />A 2-night stay with optional 3-night, at the PK house, and property.<br />-Sunrise and Sunsets<br />-Stargazing<br />-Kayak/Canoe optional. The weather will be 50/50 warm or cold, Visit island and cliffs (4 miles)<br />-Mountain bike: optional. We have good road and off road trails. In the Gaines Bend Properties<br />-Hash Trail (hash) shoes, the usual hash stuff. 3miles: Shuggy: 1-5 level.<br />What to Bring:<br />Bring your tent, sleeping bag, Air mattress, folding chair. Anything you mite need for camping.<br />You will be able to camp on the property.<br />Bring your kayak, a whistle, a life vest, paddle, beer, a towel, drinking games, fishing gear/fishing license and anything else you may need for a weekend on the lake. Check the weather plan accordingly.<br />If you have a ATV, golf cart, motorcycle, you can bring it as long as you have a DL and insurance.<br />NO DOGS!<br />Lake House (We can use the kitchen, grill, patio, chairs, dock, fireplace, fire pit and floating devices)(In House toilets are off limits) Use Porte potty!<br />We will have a outdoor shower in a 4x4x7 enclosed canopy with a foam rubber floor. Propane heated. Bring a towel and shampoo, body wash or Soap.<br />Rego: $50 (Limited 25)<br />Please use friends and family because no one likes fees<br />Paypal:<br />DALLASH3DFW@gmail.com<br />Ben Dover / Benjamin Casey (512-680-0759)<br />For any questions, please text.<br />Please put in the notes!<br />Hash name:<br />Nerd name:<br />Home kennel:<br />Food, allergies:<br />Phone #<br />You will need to sign a waiver. (Located in DFW HHH Facebook page, under "Files" download, print, sign and Email to: (dallash3dfw@gmail.com) your signed page only.<br />DETAILS:<br />Thursday (November 30th): 4pm BYOE early bird, mowing, weed eat; get the house ready for the weekend. Get there, setup camp, get comfortable, fish, campfire, tell stories, relax and Sunset, Stargaze. PM Ben Dover if you are coming Thursday.<br />Friday: Arrive Anytime<br />Friday Dinner: 6pm<br />Keg Tapped at 3pm<br />Get there, setup camp, get comfortable, fish, campfire, tell stories and relax. Kayak, Mountain Bike, Hike, Sunrise, Sunset, Stargazing<br />Saturday Activities.<br />Kayaking optional<br />Bike trail 9-10 am<br />Running trail 3pm<br />Never leave camp trail, starts as soon as you get up (walk around, go fishing, chill in the lake if you dare) Kayak, Mountain Bike, Hike, Sunrise, Sunset, Stargazing.<br /><br />Food Menu<br />Friday:<br />Dinner: 6 pm<br />The Friday dinner:<br />Homemade cornbread with a fluffy centre, crispy golden edges and the perfect crumb and a big bowl of piping hot chili topped with shredded cheese, sour cream, and Fritos.<br />Saturday:<br />Breakfast: 8 am<br />Golden brown pancakes, sizzling bacon, perfectly cooked eggs and Coffee.<br />Lunch: 12 noon<br />Sandwiches<br />Turkey, chicken, ham<br />Bread, Cheese, lettuce, tomatoes Condiments.<br />Dinner: 6pm<br />Homemade hamburger patty that is bursting with flavor and cooked to perfection and accompanying potato salad, a refreshing and satisfying side dish.<br />Sunday:<br />Breakfast: 10am<br />Leftovers: Breakfast/lunch<br />Clean up, pack and load. Get ready to go home.<br /><br /><br />The drive is approximately 45 mins -1.5 hours away from Fort Worth. 2-2.5 hours away from Dallas. 5-6 hours from Austin, 6-7 hours from Houston. Carpool with a friend or cum alone. (but that's not as fun as Cumming with friends).<br />Parking:<br />We will not be parking our cars on the property. We need that space for the tents. I will have a sign where everyone needs to park there cars. You can drive up and drop your gear off but will need to move your car.<br />RV: No trailers. Van, Sprinter, or transports are fine.<br />See less<br />Palo Pinto, Texas<br />	11/14/23 16:50 (Tanned Peaches) 1.28
4	NODUH Hash	NoDHHH2.png	BDB Bringing ML Back	315	BDB	7:00 PM	Behind Shepton High School; 5505 W Plano Pkwy	https://www.google.com/maps/place/33%C2%B001'06.4%22N+96%C2%B048'40.8%22W/@33.0184444,-96.8113333,1254m/data=!3m2!1e3!4b1!4m4!3m3!8m2!3d33.0184444!4d-96.8113333?authuser=0&entry=ttu	$7.00	sure!		9:69 PM	Monday, December 4, 2023	<br />Rumor has it there may be options other than Miller Lite at the BX.<br /><br />Bring a coat, bring a flashlight. It will be 52 at the start temps will drop to 49 by 9pm. 	12/4/23 10:54 (HGiovanini) 1.28
6	Dallas Urban Hash	DUH.png	Highland Park Christmas Lights Troll	727	Fruity Pebbles	6:30 PM	<br />Mockingbird Station, 5465 Mockingbird Ln<br /><br />The Northeastern-most corner of the parking lot.<br />Near Kroger.<br />At DART tracks and Worcola	https://maps.app.goo.gl/imfxrzk3jXtWTeAx7	$3.00	Yes		9:69 PM	Wednesday, December 6, 2023	Usual Place (same spot back parking lot near Kroger). On-in at Milos.	12/4/23 15:21 (Double Dribble) 1.28
8	Happy Hour	happy3.png	Happy Hour		Bubble	6:30  PM	BoomerJacks, 201 W. State Hwy 114, Grapevine	https://maps.app.goo.gl/jCUJcmuavyMcBTEE7	PAYG	No		5:48 PM	Friday, December 8, 2023	I hate to say it, but due to projected winds, we will not be having a fire at our place Friday. We’ll host a HH at Boomer Jacks in Grapevine. 201 W State Hwy 114, Grapevine, TX 76051. Start time is 630pm. Hope to see you there.	12/6/23 13:59 (WrongDongThong) 1.28
9	Dallas Hash	dallas.png	Santa Rampage	1151	Nice Spread	4:00 PM	Lee Harvey's  1807 Gould St Dallas Tx 75215	https://maps.app.goo.gl/FQA2K6geRV8rpJ9n7	$5 & PAYG	NO		9:69 PM	Saturday, December 9, 2023	Saturday, December 9 2023<br />Hash Run № 1150<br />DallasH3 Invades Dallas Santa Rampage<br />Time: 4:00 PM<br />Start address: TBA, near the DART Red line<br />Map: TBA<br />Hares: Nice Spread<br />Hash cash: $5.00 & PAYG<br />TURDs: No<br />TURDs are Tethered Urban Running Dogs. “Not Friendly” means that the ON-IN is at a bar and dogs are not allowed. “Friendly” means that dogs are welcome at the On-IN<br /><br /><br />Description:<br />Saturday Saturday Saturday<br />DallasH3 is invading Dallas Santa Rampage.<br />Theme: Santa or Christmas Themed costume. No ugly sweaters, please. 👎<br /><br />We will gather around 4PM at an undisclosed location somewhere in Dallas. It will be an easy walk from a DART Red line station (NICE SPEAD WILL UPDATE AS SOON AS IT'S AVAILABLE.) Then we'll parade around town on foot and DART trains spreading holiday cheer and enjoying some tasty adult bevvies and bites.<br /><br />There is no ticket to buy for Dallas Santa Rampage. Pay as you go for train pass ($3), food and drink.<br /><br />Please throw Santa (Nice Spread) $5 bucks. Nice Spread is providing peppermint patties, cocktails, cookies, etc. DallasH3 will be providing lite beer. <br />After rampage, there will be an AFTER PARTY. Keep your eyes and ears open at the last stop for info on the after party; it will be a hop, skip and a jump from our last stop.<br />NOTE: Please RSVP and follow the event page for updates during rampage:<br />https://www.facebook.com/events/859421215730163<br />Icon for this message<br />Dallas Santa Rampage 2023<br />This Saturday at 4 PM<br />Write to Benjamin Casey<br /><br /><br /><br />Santa has posted a pdf and JPEG for you on Google Drive if you'd like a higher-quality version:<br />PDF = https://drive.google.com/file/d/1j79fvgOZI09_cUNLip3i2llB440WGSa-/view?usp=share_link<br />JPEG = https://drive.google.com/file/d/1WClbEaV3B0v_xhbt1jtrWLiB66rTbsaQ/view?usp=share_link<br />dallas-santa-2023fnl.pdf<br /><br /><br /><br />	12/9/23 11:03 (Tanned Peaches) 1.28
13	Dallas Urban Hash	DUH.png	Joint Hash	728	Bubble Cumm	6:30 PM	Chill 814 S Main St Grapevine, Tx 76051	https://maps.app.goo.gl/H6zmNj7kFXLzmnsb9	Pay as you go. 			9:69 PM	Wednesday, December 13, 2023	Dec 13th (Wednesday), joint DUH3/GQ Quarterly H3 pub crawl in Grapevine. Start is at Chill (814 S Main St, Grapevine 76051). Start time 7pm. We will be there early to eat. There will be a shot check. No hash cash, pay as you go pub crawl.	12/13/23 15:51 (Double Dribble) 1.28
13	Grapevine Quarterly	GQhash.png	See DUH	62		6:30 PM			BYOB			9:69 PM	Wednesday, December 13, 2023		12/13/23 15:53 (Double Dribble) 1.28
16	Fort Worth Hash	ftworth.png	HashmasParty	995	Fwh3 Admin	6:30 PM - 10:00 PM	J Gilligan's 400 E Abram Arlington Tx	https://maps.app.goo.gl/JXNrTh9zpZ8ZYAqY6	$20 drinker $10 non drinker  cash- <A HREF="https://www.paypal.com/paypalme/FWH3/20">Paypal $20</A> - <A HREF="https://www.paypal.com/paypalme/FWH3/10">Paypal $10</A>- Pay Pal (FWH3) or Zelle 817 689 9363 	No		9:69 PM	Saturday, December 16, 2023	It's that time of the year to cum together and celebrate with your fellow hashers, with food and Beers. <br /><br />Wear your ugly sweater, naughty Santa, onesies, whatever, just wear something. R-Wrap those gifts you don't want and see who's lucky one gets it. LOL<br /><br />Who will get the "El Matador " this year. There are 3 Matadors, so cum and see who gets a chance to get it this year. <br /><br />Beers for your Thirst. <br />Buffet Style<br /><br />8:00 Pm White Elephant Gift Exchange. Capping @2 Steals<br /><br />ON-ON<br />FWH3 Admin. 	12/15/23 21:05 (Martha) 1.28
17	Sunday Brunch	cowboys pic.png	Drinking on Jesus Day	6969	Jeep Her Keep Her and WDT	3:00 PM	Papa G's Sports Bar & Grill<br />2900 Hwy 121, Bedford	https://maps.app.goo.gl/M9NrNk4pb7T9NA37A	PAYG	yes, on the patio		5:51 PM	Sunday, December 17, 2023	Once you recover from the Hashmas party, come welcum Jeep Her Keep Her as he visits our fair city.<br />	12/16/23 10:43 (WrongDongThong) 1.28
