DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	Fort Worth Hash	ftworth.png	April Fools Day Hash	822	Three Strokes and Yer Done & Martha Fucking Stewart	2:00 PM	 Texas School of the Farts (park in the rear)<br />6025 Village Parkway<br />Edgecliff Village, TX 76134	https://www.google.com/maps/place/32%C2%B039'30.7%22N+97%C2%B019'56.7%22W/@32.6585278,-97.3342752,655m/data=!3m1!1e3!4m5!3m4!1s0x0:0x0!8m2!3d32.65853!4d-97.33241?hl=en	$7.00 &mdash;  includes beer stop, cocktail stop, on-in beer and orange food. BYOB prelube beer	Absolutely!		8:12 PM	Saturday, April 1, 2017	Description: Early start time of 2pm. Pack off at 2:30.<br />Bring dry clothes, dry shoes, a dry undies (optional), dry bag, bug spray, hobo repellent, sunscreen, rubbing alcohol, some band-aids, a flashlight, a whistle, a camera, spray paint, some rocks, your vessel and bring virgins if you dare ;)<br />Hope to see you there!<br /><br />3S<br /><br />	3/24/17 18:19 (joel) 1.28
3	NODUH Hash	NoDHHH2.png		179	Schweddy Balls	7:00 PM	AutoZone<br />3613 N Josey Ln<br />Carrollton, TX 75007		$7.00	Yes		8:14 PM	Monday, April 3, 2017	Cum dressed as your favorite camel toe hooker and join us in Carrolton for an epic NODUHH depicting the trails (that's right I said trails) and titillations (I just had to) of the Camel Toe Hooker. She was in the crotch of America, stolen from Arlington and brought to Carrolton. I don't even want to mention what she had to do for survival. Just cum and join us.<br /><br />Bring your usual Hash crap (ie. fleshlight, thirst for beer/adventure and virgins).	4/2/17 22:51 (joel) 1.28
4	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team C U  Next Tue	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				8:14 PM	Tuesday, April 4, 2017	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	11/11/16 20:39 (Hopper) 1.30
4	Dallas Urban Mountain Bike Hash	DUMB.png	Baseball Season!	29	Red Rocket Rider	7:00 PM	The Lot<br />7530 east Grand ave DT 75214 	https://www.google.com/maps/place/The+LOT/@32.8102302,-96.7295787,18.87z/data=!4m5!3m4!1s0x864ea1f519e4b4cf:0xb30fbc64b45173e5!8m2!3d32.810335!4d-96.72919	Pay-as-you-go	The Lot: for sure, Elsewhere?: not sure		8:14 PM	Tuesday, April 4, 2017	<br />Tomorrow's DUMB Hash<br />Starting at The Lot start 7:00 pm <br />7530 east Grand ave DT 75214 <br /><br />It's baseball season. And opening series<br /><br />So let’s ride to a few establishments, have some beers, peanuts and Cracker Jacks and/or other ballpark food.<br /><br />Theme: Baseball of course, wear your favorite teams colors or jerseys, maybe even bring your glove and balls. <br /><br />On - DUMB <br />RRR <br />	4/3/17 23:56 (Hopper) 1.31
5	Dallas Urban Hash	ppp.JPG	"Light Your Way" DUHHH	400	Pink Panty Poacher & Jeti Mind Wank	7:00 PM	700 Washington St., Dallas, TX  75210	https://www.google.com/maps/place/700+Washington+St,+Dallas,+TX+75210/@32.7827879,-96.7649535,15z/data=!3m1!1e3!4m2!3m1!1s0x864e9897cb104b1b:0x35e476b3adfd4351?hl=en	$7.00	Trail=No,  On-In=No		8:15 PM	Wednesday, April 5, 2017	*This trail is full of urban shiggy; nothing like those Saturday trails. <br />*I promise not to run you on top of the war-zone parts of Dallas. <br />*With effort, your feet can stay dry. <br />*Bring TWO (2) flashlights with you; if you fall and break one light, you want a second one as a backup.  If you've never put batteries in your flashlights, this is the Hash to do it! SERIOUSLY! 2 F*CK'N FLESHLIGHTS!<br />*We got a new On-In that everyone has been to!<br />*90% of this trail can be run nekkid.<br />*On-In has food.<br /><br />Pack Gather - 6:30pm, Pack Away at 7pm.	4/4/17 14:44 (McGayer) 1.28
6	FU! Thursday is a Drinking Day!	fuBird.png	Dr. Jeckyll's Beer Lab		Katman Goo	6:00 PM		http://www.fuh3.com/?ai1ec_event=fuh3-april-6th				8:16 PM	Thursday, April 6, 2017		4/4/17 9:52 (minimock) 1.28
7	Happy Hour	happy3.png	Deep Ellum Arts Festival		Penis Fly Crap	7:00 PM	3089 Main Street, Dallas (SW Corner of Main & Hall)  gather, and we can wander around from there.	https://goo.gl/maps/nacPWXn7MLo		TURD's are encouraged to attend Sunday.  You can see the Pet Policy on the website.		8:17 PM CDT	Friday, April 7, 2017	Cum on out to Deep Ellum for the 2017 Deep Ellum Arts Festival.  This free event will have six music stages, art vendors, good vibes, positive energy, food, and drinks along six blocks of Main Street in Deep Ellum.  We'll plan on meeting around 7:00, and make our way around the festival as we please.  Check out the website for more information. I'll post updates on FB, or you can text me 903.520.0914    <br />http://deepellumartsfestival.com/	Mon, Apr 3, 2017 at 2:20 PM (Penis Fly Crap<br />)
8	Dallas Hash	dallas.png		981	Cock Free Zone w/ an assist...like y'all didn't know who	2:30 PM Gather, Pack away at 3:00	Grand Prairie Park & Ride (I-30 @ Beltline)<br />1067 I-30 Frontage Rd<br />Grand Prairie	https://goo.gl/maps/ntvDCJ8y7tq	$7.00	Absolutely!		8:17 PM	Saturday, April 8, 2017	Cock Free Zone is busting her cherry!!! With Schweddy's help, of course! After a year of hashing it's about time for her lazy ass to get busy laying a trail of her own. Will it suck? Most likely! Does she have a clue? Fuck no!! Will it be fun? Fuck yes!!! This epic virgin trail will have beer and shots and happiness galore. Cum on, get your asses out and give her hell!!!	Thu, Apr 6, 2017 at 9:23 AM (Penis Fly Crap<br />)
9	Sunday Brunch	Brunch.png	We all love a Bearded Lady	69	M R Dicks	11:00 AM	1229 7th ave, Forth Worth TX, 76104	https://www.google.com/maps/place/The+Bearded+Lady/@32.730847,-97.3439179,17z/data=!3m1!4b1!4m5!3m4!1s0x864e71783bb2ac83:0x9cc0d9a678357746!8m2!3d32.7308425!4d-97.3417238	Pay as you GO	On the Patio Only		8:18 PM	Sunday, April 9, 2017	SUNDAY, SUNDAY, SUNDAY!! WHAT BETTER WAY TO CURE SATURDAYS HANGOVER THAN BRUNCH, BUT THIS TIME Y'ALL DRIVE TO FORT WORTH AND SEE ME!!!	4/6/17 19:25 (Ez) 1.28
11	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team C U  Next Tue	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				8:20 PM	Tuesday, April 11, 2017	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	11/11/16 20:39 (Hopper) 1.30
