DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	YakH3 Happy Hour	YAKH3-HH.png	Happy Hour<br />Martin House Brewing Co.<br />West Fork Trinity River			5:00 PM	Trinity River Trails - Riverside TrailHEAD<br />Fort Worth, TX 76111	https://www.google.com/maps/place/Trinity+River+Trails+Riverside+Trailhead,+Fort+Worth,+TX/@32.7632187,-97.3116234,621m/data=!3m1!1e3!4m12!1m6!3m5!1s0x864e71445c4c9965:0x343dbc44a4763dfc!2sBackwoods+Paddle+Sports!8m2!3d32.7590985!4d-97.3377151!3m4!1s0x864e711951d74b2d:0x54e890c2291bb4ce!8m2!3d32.7623744!4d-97.3108636	BYOB and PAYG	Water TURDs		7:36 PM	Friday, October 1, 2021	<br />Yak Happy Hour - October<br /><br />Join us at Martin House Brewing Company for this months YAK HAPPY HOUR!<br /><br />Yakkers: Meet at the parking lot "Trinity River - Riverside Trailhead" and we'll put in here. Paddle up or downsteam and drink some barleypops before the sun goes down. Then hop on over to Martin House Brewing for more refreshing beverages.<br /><br />Bank Wankers: Meet at the Martin House Brewing Company anytime you want. The Yakkers should be there around 7:30pm (unless it's raining, and we'll be there around 6:30-7pm).<br /><br />Martin HouseBrewing/Riverside Lounge<br />220 S Sylvania Ave. #209<br />Fort Worth, TX 76000<br /><br />The lounge is open until 10PM and they claim to have a food truck on the premises Friday evenings. <br /><br />Year-round beers include:<br />Friday IPA<br />Martin House Pils<br />Bockslider<br />Best Maid Sour Pickle Beer<br />The Imperial Texan<br />Salty Lady <br /><br />Check out their website for more info: https://martinhousebrewing.com/<br /><br />Paddle On~On!	9/29/21 17:25 (Three Strokes) 1.28
2	Fort Worth Hash	ftworth.png	Octoberfest Hash	939	PO/IED	2:00 PM	Railport Brewing Comapny 405 W Madison Street .Waxahachie Tx 7165.		$7.00 &; BYOB prelube beer	Yes		7:35 PM	Saturday, October 2, 2021	Its October, so it's Octoerfest hash time! Dust off or rub off your lederhosen and put on your best beer wench costume and cum run with us through some senic views through Waxahachie, Tx. This will be a "live trail" with beer or shot check. There maybe some shiggy, so bring change of clothes.<br /><br />Bring Virgins, $7 Octoberfest gear if you got em, goo attitude, change of clothes, sunblock, whistles. 	9/21/21 14:44 (Tanned Peaches) 1.28
3	Flour Mound H3	Flour Mound H3-01.png				1:00 PM			BYOB			7:34 PM	Sunday, October 3, 2021		12/17/20 14:02 (BDB) 1.28
5	Dallas Urban Mountain Bike Hash	DUMB.png	Texas Night Out	69	Deflated (sort of)	6:30 pm	Barley House; 5612 SMU Boulevard	https://goo.gl/maps/PTVwr7Vk42UMmv5t7	Pay-as-you-go	nah		7:31 PM	Tuesday, October 5, 2021	Texas Night Out - time to crash Vickery Place's Block Party.  Bring a mug from previous years, or, buy another one for $5 (?) and get free beer from Lakewood Brewing.  Meet at Barley House, ride to the party, and then maybe hit up Blue Goose for some $2 margaritas afterwards.  On-On	10/3/21 15:44 (big_g) 1.28
6	Dallas Urban Hash	DUH.png		614	Bedside Spectator	6:30 PM Gather — 7:00 PM Pack away!	Drink's Saloon<br />13440 T I Blvd #2<br />Dallas, TX 75243	https://www.google.com/maps/place/Drink's+Saloon/@32.9307348,-96.7505914,17z/data=!3m1!5s0x864c1f87e20672c5:0x7fcf60395bb8fbab!4m13!1m7!3m6!1s0x864c1f87e2200ee3:0x24994c06d1e2c2c7!2s13440+T+I+Blvd+%232,+Dallas,+TX+75243!3b1!8m2!3d32.9307348!4d-96.7483974!3m4!1s0x864c1f87e1f63fcb:0xba629b20dc520cdf!8m2!3d32.930619!4d-96.7485231	$7.00	Yes		7:30 PM	Wednesday, October 6, 2021	<br />In keeping with the outside the 635 loop tradition for the DUHHH, I have a beautiful trail planned for you half-minds! <br /><br />Trail is A to A. We'll be hurdling hobos and visiting the deceased with plenty of pavement in between! <br /><br />On-In is turd friendly with a leash (it's indoors). Buckets of beers will be served for down-downs. $7 pays for beer at the beer stop and beer at on-in.<br /><br />On~On!<br />	10/4/21 19:57 (Three Strokes) 1.28
7	Kayak Hash	kayakh3.png	Cook Thrusday Concert			6:30 PM			BYOB			7:29 PM	Thursday, October 7, 2021		7/15/21 20:05 (Ben Dover R My Panties Showin') 1.28
9	Dallas Hash	dallas.png		1097	dude where my white girl/WMFH	2:00 PM	1200 N. Main St Suite #100 Euless 76039	https://goo.gl/maps/8aHXrbNN3LKyhPLRA	$10.00 - https://www.paypal.me/DallasH3DFW	Yes		7:26 PM	Saturday, October 9, 2021	It's a contra hash or a contra college football crowds hash. That or National C60 day or Guayaquil Indpendence Day (Ecuador). What ever is it, it'll be a nice excuse to get out and enjoy some half wits, some turds, fall and some shitty beer.<br /><br />What to bring: Virgins, $10	10/8/21 23:29 (WrongDongThong) 1.28
10	YakH3	YAKH3.png	JOINT HASH WITH BASH	69	Three Strokes	12:00 PM	<br />Panther Island Pavilion<br />480 N. Taylor Street<br />Fort Worth, TX 76102	https://www.google.com/maps/place/480+N+Taylor+St,+Fort+Worth,+TX+76102/@32.759103,-97.3399091,17z/data=!4m5!3m4!1s0x864e7144f7898ac3:0x24a7556c4ab4cdf!8m2!3d32.7590985!4d-97.3377151	BYOB	Water TURDs		7:25 PM	Sunday, October 10, 2021	<br /><br />*** JOINT HASH with BIKE HASH ***<br /><br />Join us for a "joint" trail with the bad-ass BASH (bike hash) as we celebrate Red Rocket's 6th Anal Bike hash. We will meet at Panther Pavilion in Fort Worth at noon and plan to be in the water by 1pm.<br /><br />Then, off to paddle the Clearfork and West Trinity! We'll cruise up to the shoot and see if there's some "action" there then meet the bike hashers at a beer check. We'll casually make our way back to the end for circle. Bring money for on-after at Pather Island Brewery.<br /><br /><br />***Basic Kayak Safety Rules That All Yakkers Should Follow***<br />As with all recreational activities, there is always the possibility of injury or fatality. Always use common sense and follow safety rules at all times.<br /><br />Be aware of swift water currents, water levels, weather conditions and water temperature. Prepare for changes in weather and the possibility of a capsize. In cold water, bring a change of clothes if you get wet. In warm weather, a long sleeve YakH3 shirt can provide sun protection.<br /><br />Beware of off-shore winds that make it difficult to return to shore (especially if you are on a SUP). Always watch for boaters in lakes and creeks nearby lakes. They sneak up on us fast!<br /><br />Brush up on self-rescue first in calm, warm, shallow water, and again in more extreme conditions. Yak hosts several safety events along with other local kayak groups. Please ask an admin if you have questions or concerns.<br /><br />Most importantly, WEAR YOUR PERSONAL FLOATATION DEVICE. Coast Guard regulations require that all kayaks have a lifejacket on board. Wearing your personal floatation device (PFD) will help keep your head above water and add insulation to your body, keeping you warmer in cold water. There are great PFDs designed specifically for paddlers. Buy one that fits well, and always wear it while you paddle. Bringing a whistle is also required. If paddling at night, bring bright lights to attach to your boat or a headlamp so others can see you (party lights are hash-acceptable).<br /><br />Stay hydrated. Always bring plenty of water and food...and beer!<br /><br />HARES: When paddling in a new area, check with the locals regarding currents and shoreline conditions. Plan an "escape" route - an alternative place to get off the water should environmental conditions dictate it. Please check the weather to advise folks what to bring and check the water levels (cfs) at: https://waterdata.usgs.gov/nwis/rt OR riverflows.net (app)<br /><br />Paddle On~On!	10/9/21 22:44 (Three Strokes) 1.28
10	Bike Hash	bikeHash.png	Red Rocket Rider's Beerthday Bash	69	Oral Coral Queef Quaffer (RRR) and Krickets Fly Free	1:00 PM	Panther Island Brwing; 501 N Main St, Fort Worth, TX 76164	https://g.page/pantherisland?share	$3.00	Prolly not		7:25 PM	Sunday, October 10, 2021	Look for a possible joint (joint? who said joint?) hash with the Yak H3	10/9/21 13:46 (big_g) 1.28
11	NODUH Hash	NoDHHH2.png	He's My Boyfriend Joe! 		My Boyfriend Joe	7:00 PM	<br />Farmers Banch Dart Station (address i pulled from parking lot on map)<br />2627 Carrick St<br />Farmers Branch, TX 75234<br />	https://www.google.com/maps/place/2627+Carrick+St,+Farmers+Branch,+TX+75234/@32.921881,-96.8989447,723m/data=!3m2!1e3!4b1!4m5!3m4!1s0x864c27b9d2ada725:0xd27c6f391ba71f19!8m2!3d32.921881!4d-96.896756	$7.00	idk		7:24 PM	Monday, October 11, 2021	<br /><br />My Boyfriend Joe is laying another shitty NODUHHH. CUM OUT	10/6/21 12:50 (BDB) 1.28
