DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	NODUH Hash	NoDHHH2.png	The Joke's On You	231	Blonde Dyke Bar	7:00 PM	<br />Parking lot for Tom Muehenbeck Center and Windhaven Park Trail<br />5801 Parker Rd<br />Plano, TX 75093	https://goo.gl/maps/igCTfS4ZbjK2	$7.00	Yes Jack/Pepper, Ali, Meesa, Gus, Davis, Sugar, Wolfcowski, and all others are welcome!		8:12 PM	Monday, April 1, 2019	<br />This is my VIRGIN LAY!!!!!! No April Fools Joke!!!!!<br /><br />This is a BDB ORIGINAL. Cum out to my virgin lay. There will not be shiggy. There will be no ears being cut off on trail. No tunnels, at least none that you would go in. There will be no water except for hydration. <br /><br />This is not a long trail. <<-- April Fool! The Joke's on YOU trail<br /><br />See you there!! BDB	3/31/19 11:05 (BDB) 1.28
2	Dallas Urban Mountain Bike Hash	DUMB.png	April Fools / April Dumbs	69	Deflated Rubber	7:00 PM	Lake House Bar and Grill 	https://goo.gl/maps/kPMV73utfes	Pay-as-you-go	If they can keep up, although they might not be allowed inside the bars.		8:13 PM	Tuesday, April 2, 2019	Meet at the Lake House at 7pm.  We'll start rolling some time around 7:30pm.	4/1/19 21:43 (big_g) 1.28
2	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team C U  Next Tue	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				8:13 PM	Tuesday, April 2, 2019	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	8/27/18 18:59 (The Hopper) 1.31
3	Hashers Lunch Meetup	frankies.png	Downtown Lunch Meetup		Kinky Candied Ham & Bacon Drippings	12:00 PM	<br />Frankie’s Downtown<br /><a href=https://frankiesbar.com>Website</a><br />1303 Main St. <br />Downtown Dallas<br />	https://www.google.com/maps/place/Frankie's+Downtown/@32.774596,-96.7855645,14z/data=!4m8!1m2!2m1!1sFrankie's!3m4!1s0x0:0xdc1db340a4ca4c94!8m2!3d32.780487!4d-96.800698				8:14 PM	Wednesday, April 3, 2019	Downtown lunch meetup for hashers at Frankie's Downtown.	3/20/19 13:52 (The Hopper) 1.31
3	Dallas Urban Hash	DUH.png	Pony Sexpress	504	Schweddy Ballz	6:30 PM	Strokers<br />9304 Harry Hines Blvd.<br />Dallas, TX 75235	https://www.google.com/maps/place/Strokers+Ice+House/@32.8425848,-96.8722182,17z/data=!4m5!3m4!1s0x0:0x1ddf751880ab5030!8m2!3d32.8420888!4d-96.8705662	$8.00	Yes		8:14 PM	Wednesday, April 3, 2019	The Pony Sexpress started on this day. A quick trail has been laid for y'all to commemorate the quickness. Bing virgins and your usual Hash crap. Let's just Pony Sexpress and hurry up and get to drinking.<br />What/ Where/what/ why and how:<br /><br />Pony Sexpress<br /><br />Strokers: 9304 Harry Hines Blvd, Dallas, TX 75235<br /><br />Pack gather at 6;30, Pack out at 7pm sharp<br />To hurry up and get to drinking<br /><br />w/ minimal effort.<br /><br />Gitty Up	4/2/19 8:28 (Three Strokes) 1.28
4	YakH3	YAKH3-icon2-01.png	White Rock Concert #2		Soggy Bottoms	7:00 PM	T&P Hill Parking Lot<br />32°49'30.6"N 96°43'46.7"W	https://www.google.com/maps/place/T.+%26+P.+Hill/@32.8256531,-96.7331349,15z/data=!4m5!3m4!1s0x864ea1eb6c5ec64b:0x924d6fa3948e05b3!8m2!3d32.8258159!4d-96.7294693	BYOB	Water TURDs		8:14 PM	Thursday, April 4, 2019	We will kayak across the lake to Martin Rutchik Concert Stage. Anchor off shore. <br />BYOB, Bring food to share, Beer, Wine, Crackers, What ever floats your boat. Bring head lamps, boat party lights or flashlights.  Remember to bring a Life Vest and Whistle...it's the law.<br /><br />All concerts are held on the Martin Rutchik Concert Stage & Lawn. <br />Spring concerts are 7:30 - 9:30 p.m., fall concerts 7:00 - 9:00 p.m. The garden closes at the conclusion of each concert.<br /><br />HEADLINER:  King George, A Tribute to George Strait<br /><br />On~On!	1/14/19 23:53 (Three Strokes) 1.28
5	Movie Night	Movie.png	Team America!<br />Bubbles wife is awesome!		Bubble Cumm & Ho Paint	6:30 PM	Bubble Cumm & Ho Paint<br />1210 Killarney St<br />Grapevine, TX 76051 	https://goo.gl/maps/NMiZTMsQduR2				8:15 PM	Friday, April 5, 2019	<br />It’s movie night at Bubbles and Paints. Movie starts at dark. Will be Team America! (Fuck yeah!) drinking starts at 630pm. Please bring chairs, beer and snacks for yourself!!!! We’ll likely have a fire no matter what	4/5/19 13:37 (Three Strokes) 1.28
6	Fort Worth Hash	ftworth.png	Slutty Dress Run	876	I Can't Dive 55 and Wax On, Wax Off	2:00 PM	Pappasito's Cantina<br />2704 West Fwy, Fort Worth, TX 76102	https://goo.gl/maps/byV1C9PHUdL2	The usual $7 to cover BX and food; PAYG for any bar stops	start, trail, and circle - yes; some the bars - no		8:16 PM	Saturday, April 6, 2019	Inaugural Fort Worth H3 Slutty Dress Run <br /><br />(Far side of the parking lot. Look for Dive's CRV and hash marks. Be careful not to park in adjacent lots with tow away signs)<br /><br />Description: It's National Sexual Assault Awareness Month, so don your skimpiest outfits as we romp on Ft. Worth because we deserve it (respect and safety) for dressing this way (which is whatever way we damn well want)! <br /><br />MAKE SURE YOU BRING YOUR ID AND CASH ON TRAIL<br /><br />On after: more bars on 7th!	4/5/19 9:13 (Admin) 1.28
9	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team C U  Next Tue	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				8:18 PM	Tuesday, April 9, 2019	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	8/27/18 18:59 (The Hopper) 1.31
10	Dallas Urban Hash	DUH.png	STRAW HASH	505		6:30 PM	North Parking Lot<br />Studio Movie Grill NW Hwy<br />10110 Technology Blvd<br />Dallas, TX 75220	https://www.google.com/maps/place/Studio+Movie+Grill+Northwest+Highway/@32.8594056,-96.8957473,17.37z/data=!4m5!3m4!1s0x0:0xb25b29632b4293cf!8m2!3d32.8577707!4d-96.8934978	$8.00	Yes		8:19 PM	Wednesday, April 10, 2019	The DUHHH is hare-less! So we will run a straw hash. You may be asking to yourself how this works...<br /><br />The pack will draw straws. Whoever picks the shortest straw begins laying trail. He/she is free to choose the co-hare. They will be given a map of trail and a bag of flour. They will get a ten minute start to lay trail. When the hares get snared, they hand over the map and flour to the hound(s) that caught them and the hounds continue with a 5 minute lead. A beer stop will be marked and if the hares are not caught, we will re-draw straws for the second half of trail.<br /><br />You don't want to miss this team-driven shit-show! Come on out and cheer on your fellow wankers! And if you're lucky, you'll choose the short straw!<br /><br />NOTE: If you arrive late after straws are drawn, you are automatically chosen to lead trail. Please arrive on time. Thanks!<br /><br />~On-On	4/8/19 10:41 (Three Strokes) 1.28
11	YakH3	YAKH3-icon2-01.png	White Rock Concert #3		Soggy Bottoms	7:00 PM	T&P Hill Parking Lot<br />32°49'30.6"N 96°43'46.7"W	https://www.google.com/maps/place/T.+%26+P.+Hill/@32.8256531,-96.7331349,15z/data=!4m5!3m4!1s0x864ea1eb6c5ec64b:0x924d6fa3948e05b3!8m2!3d32.8258159!4d-96.7294693	BYOB	Water TURDs		8:20 PM	Thursday, April 11, 2019	We will kayak across the lake to Martin Rutchik Concert Stage. Anchor off shore. <br />BYOB, Bring food to share, Beer, Wine, Crackers, What ever floats your boat. Bring head lamps, boat party lights or flashlights. Remember to bring a Life Vest and Whistle...it's the law.<br /><br />All concerts are held on the Martin Rutchik Concert Stage & Lawn. <br />Spring concerts are 7:30 - 9:30 p.m., fall concerts 7:00 - 9:00 p.m. The garden closes at the conclusion of each concert.<br /><br />HEADLINER: Desperado, Texas' Premier Eagles Tribute Band<br /><br />On~On!	1/14/19 23:54 (Three Strokes) 1.28
12	Happy Hour	happy3.png			 Anal Adventure & Whacks On Whacks Off	6:00 PM	Mavericks Bar and Grill<br />601 E Main St, Arlington, TX 76010	https://www.google.com/maps/place/Mavericks+Bar+%26+Grill/@32.7365745,-97.1033666,17z/data=!3m1!4b1!4m5!3m4!1s0x864e7d14b44b9831:0xce86d71bf942f69a!8m2!3d32.7365745!4d-97.1011779	sure i will take your money!	Ask The Hares!		8:20 PM	Friday, April 12, 2019	 Looking for a fun costume contest and opportunity to raise money for a good cause? Well, come out to this Selena Birthday Tribute Party to benefit the Boys & Girls Club of Arlington. Come early for half price appetizers and stay for the FUNdraiser event at 7:00. Join us for a night celebrating the birthday of Selena Quintanilla! Special musical performance by Monica Saldivar. Cash prizes given for Karaoke & Costume competition. $10 cover at the door. All proceeds benefit the Boys & Girls Clubs in Arlington on behalf of Hannah Chavez, 2019 Miss Cinderella Candidate.	4/11/19 8:10 (BDB) 1.28
13	Dallas Hash	dallas.png	Warm, Dry, & Short Trail	1033	Ben Dover R My Panties Showin'	3:00 PM	<br />Lake House Bar and Grill<br />7510 E NW Hwy<br />Dallas, TX 75214	https://goo.gl/maps/NwEFMvtrp822	Pay as You Go	This is dog friendly. 		8:21 PM	Saturday, April 13, 2019	<br />MisManagement Change of Plans:<br /><br />Join us at the Lake House. Trail will A-to-A: Our table - to the bar - and back to table. May be repeated.<br /><br />I (Double Dribble) may be on Patio dressed warmly. Perhaps a Snuggy.	4/13/19 11:54 (Double Dribble) 1.28
14	Yak H3	YAKH3-icon2-01.png	Beerthday Paddle		Three Strokes and Yer Done	11:30 AM	E. Main Street<br />Grand Prairie, TX 75051	https://www.google.com/maps/place/E+Main+St,+Grand+Prairie,+TX+75051/@32.7493908,-96.929787,17z/data=!3m1!4b1!4m5!3m4!1s0x864e85297525e9b5:0x676bbddd8157e44e!8m2!3d32.7494172!4d-96.9276543	BYOB	Aqua TURDs		8:22 PM	Sunday, April 14, 2019	Join us for a Sunday paddle in virgin territory! We will kayak up Mountain Creek to West Fork Trinity. Take out is Trammell Crow Park. Due to recent rains, the creek portion may be more swift than the Trinity.<br /><br />What to Bring: BEER, your PFD, and food for the grill! That's right...we are having a cookout lunch on the river! <br /><br />Drop kayak/canoe at the start then take your vehicle to the end (Trammell Crow Park).  Rides will be orchestrated to bring you back to the start :)<br /><br /><br />***Basic Kayak Safety Rules That All Boaters Should Follow***<br />As with all recreational activities, there is always the possibility of injury or death. Always use common sense and follow safety rules at all times.<br /><br />Be aware of weather conditions and water temperature. Prepare for changes in weather and the possibility of a capsize. In warm weather, a long sleeve YakH3 shirt can provide sun protection.<br /><br />Beware of off-shore winds that make it difficult to return to shore.<br />Always follow the boating rules of the area you're in.<br /><br />Brush up on self-rescue first in calm, warm, shallow water, and again in more extreme conditions.<br /><br />Most importantly, WEAR YOUR PERSONAL FLOATATION DEVICE. Coast Guard regulations require that all kayaks have a lifejacket on board. Wearing your lifejacket will help keep your head above water and add insulation to your body, keeping you warmer in cold water. There are great PFDs designed specifically for paddlers. Buy one that fits well, and always wear it while you paddle.<br /><br />Stay hydrated. Always bring plenty of water and food.<br /><br />HARES:  When paddling in a new area, check with the locals regarding currents, shoreline conditions and weather patterns. Plan an "escape" route - an alternative place to get off the water should environmental conditions dictate it. <br /><br />It is important to check conditions such as weather and tides before going out in your kayak. Whether you are going on a multi-day excursion or just paddling for an afternoon, being aware of current conditions can help you plan a more safe and efficient trip. An excellent way to monitor sea conditions is to use the National Marine Forecast located at www.weather.gov/om/marine/home.htm<br /><br />On~On!	4/13/19 19:06 (Three Strokes) 1.28
15	NODUH Hash	NoDHHH2.png	Two Year Hashiversary	232	Bedside Spectator	7:00 PM	101 E. Southwest Pkwy,<br />Lewisville Texas	https://www.google.com/maps/place/101+E+Southwest+Pkwy,+Lewisville,+TX+75067/@33.0199312,-96.9923004,17.84z/data=!4m5!3m4!1s0x864c2e623e963269:0x86918a62dae403ca!8m2!3d33.02013!4d-96.9916851	$7.00			8:23 PM	Monday, April 15, 2019	The NODUHHH is going to Lewisville this week. Come to the city i grew up in, my old stomping grounds. This is my two year analversary of hashing and how about that, just happens to fall with the kennel that named me, Bedside Spectator! So come on out and hash some virgin or long forgotten territory! Bring your usual gear, headlamps, bug spray, etc. Very close on after if trail wasn't enough to satisfy your thirst!	4/15/19 6:07 (Martha) 1.28
16	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team C U  Next Tue	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				8:23 PM	Tuesday, April 16, 2019	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	8/27/18 18:59 (The Hopper) 1.31
17	Dallas Urban Hash	DUH.png	HASHPOCALYPSE 	506	I.I.I., The Four Horsemen of the Apolcalypse	6:30 PM	<br />5908 N. Central Expy. <br />TWIN PEAKS MOCKINGBIRD STATION<br /><br />Covered PATIO outside – between Angelika Theater and Trinity Hall - Park in covered retail garage by “Old Chicago” and take elevator to “Theater Level.” So easy and dry. Meet on the patio. HH until 7, but lots of other specials (below).  	https://goo.gl/maps/WCxHfhT55N72	$8.00	<br />Yes – Patio is TURD-friendly. Enter patio end by going around Trinity Hall’s patio.( dogs are welcome ON TRAIL and at the ON-IN.)		8:24 PM	Wednesday, April 17, 2019	<br />I-I-I must be so loved he’s getting a HASHPOCALYPSE coming our way for his birthday, per the meteor-men. Seems we expect maybe hail, frogs, plagues of locust, water turning to beer.<br /> <br />There will be trail, but probably marked in flagging/surveyors tape.  YAY!<br />We’ll leave from Twin Peaks patio wheN THE WEATHER ALLOWS GOING ON THIS GLORIOUS trail, keeping ahead of the horsemen.<br /> <br />SO – come PARK SAFELY and DRY in Twin Peaks’ covered parking garage!<br />OR –TAKE DART (Red, Blue, or Orange) to Mockingbird Station and leave your car safe in the garage at home or work. <br /> <br />DIRECTIONS: From Mockingbird and Central , drive north on Central access road, PULL INTO GARAGE ENTRANCE JUST PAST “OLD CHICAGO” SIGN and drive into covered garage. Take elevator to “THEATER LEVEL” and go into TWIN PEAKS, all dry<br /> <br />SPECIALS: <br /> <br />ALL DAY:  <br />$7.00 Philly CheeseSteaks<br />** $2.50 - 22 oz. Coors Original Drafts **<br />$3.50 – 22 oz. Drafts: Dirty Blonde, Knotty Brunette, Dropdead Redhead<br />$5.00 – Redemption Rye<br />1/2 price Wine<br />$3.99 Shots – lots of them (ask)<br />$5.00 Mimosas, Mimosas, bloody Marys<br />HAPPY HOUR (4-7):<br />$2.00 Chips/salsa<br />$4.00 Fried MoZZarella, Fried Pickles, Queso/chips<br />$6.00 Quesadillas, Triple Play apps, Boneless Wings	4/17/19 9:56 (Double Dribble) 1.28
18	FU H3 Hash	fuh3.png	TXIH Pre-Lube		MR DICKS & I Can't Dive 55	6:30 PM	Lone Star Taps and Caps<br />6115 Camp Bowie Blvd #114, Fort Worth, TX 76116	https://www.google.com/maps/place/6115+Camp+Bowie+Blvd,+Fort+Worth,+TX+76116/@32.727679,-97.4153964,21z/data=!3m1!5s0x864e731f733ce491:0x7edf0a3a707cbe95!4m13!1m7!3m6!1s0x864e731f734836d1:0xb22d24c88dd50a0c!2s6115+Camp+Bowie+Blvd+%23114,+Fort+Worth,+TX+76116!3b1!8m2!3d32.7277907!4d-97.4152381!3m4!1s0x864e731f734836d1:0xb24ccd3664183c2d!8m2!3d32.7277907!4d-97.4152381	Pay As You Go	Patio Area		8:25 PM	Thursday, April 18, 2019	Twas the night before TXIH and not all of us could get an extra day off to head down early and since FU has been dormant for a while and we have visitors, I Can't M R decided to throw something together. So bring your drinking shoes and some bar money, we gonna get crunk. Depending on how many show do have a short trail planned and possibly additional bar stops in the area!<br /><br />As always, help us keep this kennel alive we will try to do at least one event of some sort a month but need help. If interested in hosting something in the FORT WORTH area (we are Fort Worth Urban after all) let Dive or M R know!!	4/17/19 23:34 (The Hopper) 1.31
18	YakH3	YAKH3-icon2-01.png	White Rock Concert #4		Soggy Bottoms is at TXIH	7:00 PM	T&P Hill Parking Lot<br />32°49'30.6"N 96°43'46.7"W	https://www.google.com/maps/place/T.+%26+P.+Hill/@32.8256531,-96.7331349,15z/data=!4m5!3m4!1s0x864ea1eb6c5ec64b:0x924d6fa3948e05b3!8m2!3d32.8258159!4d-96.7294693	BYOB	Water TURDS		8:25 PM	Thursday, April 18, 2019	There is NO HARE this week. Soggy Bottoms is at TXIH. <br /><br />You will kayak across the lake to Martin Rutchik Concert Stage. Anchor off shore. <br /><br />BYOB, Bring food to share, Beer, Wine, Crackers, What ever floats your boat. Bring head lamps, boat party lights or flashlights. Remember to bring a Life Vest and Whistle...it's the law.<br /><br />All concerts are held on the Martin Rutchik Concert Stage & Lawn. <br />Spring concerts are 7:30 - 9:30 p.m., fall concerts 7:00 - 9:00 p.m. The garden closes at the conclusion of each concert.<br /><br />HEADLINER: Asleep at the Wheel<br /><br />On~On!	4/17/19 23:39 (The Hopper) 1.31
