DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	Dallas Urban Hash	DUH.png	Hangin' with Dogs at the Truckyard	622	I-I-I	6:30 PM Gather — 7:00 PM Pack away!	The Truckyard<br />5624 Sears St, Dallas, TX 75206	https://www.google.com/maps/place/5624+Sears+St,+Dallas,+TX+75206/@32.8143195,-96.7722846,18z/data=!4m5!3m4!1s0x864e9f362b562b09:0xc06a10f494a7314!8m2!3d32.8143195!4d-96.7711903	$3 for prelude and beer check; PAYG at on-in.	Very welcome but need leashes on patio		5:48 PM	Wednesday, December 1, 2021	<br />DUHHH #622 - Hangin' with Dogs at the Truckyard.<br /><br />Wednesday, December 1, 2021<br /><br />Time: 6:30 PM Gather — 7:00 PM Pack away!<br /><br />Start address: The Truckyard<br />5624 Sears St, Dallas, TX 75206 ) behind and across from Trader Joe's, 1/2 block west of Greenville Ave.<br /><br />Map: https://goo.gl/maps/FGvtutizjnnAzBhB7<br /><br />Hares: I-I-I<br /><br />Hash cash: $3 for prelude and beer check; PAYG at on-in.<br /><br />TURDs (Dogs) - Very welcome but need leashes on patio<br /><br />What to Bring: Flashlights, virgins, fun attitude, faith healer for I-I-I's knee. It’ll be a beautiful day and a mild evening. Bring a flashlight and money for on-in.<br /><br />Here's their menu. They're known for their cheesesteaks. https://truckyarddallas.com/menus<br /><br />Also scheduled is a food truck on their patio yard: Avila Arapas Venezuelan food.<br /><br />On~On!	11/30/21 23:01 (Three Strokes) 1.28
2	Dallas Urban Mountain Bike Hash	DUMB.png	DUMB Moves To Thursdays!	69	Deflated Rubber	6:30 PM	Public School 214; 3700 McKinney Ave #148, Dallas, TX 75204	https://g.page/PublicSchool214?share	Pay-as-you-go	Nah		5:48 PM	Thursday, December 2, 2021	Starting at Public School 214 (a pub, not a school) we'll ride to a couple other bars and drink some more.  Note: Public School 214 is just down the block from City Place / Uptown Station.  Charge your lights!	11/30/21 16:19 (big_g) 1.28
3	Dallas Hash	dallas.png	Dallas H3 Winter Campout		BEN DOVER	3:00 PM	Star of the River<br />12045 US-281, <br />Santo, TX 76472	https://www.google.com/maps/place/Star+of+the+River/@32.8161598,-97.9298322,9z/data=!4m9!1m2!2m1!1sStar+on+the+River!3m5!1s0x8651f29d1a4ef161:0x7586535df1555126!8m2!3d32.6384233!4d-98.1018848!15sChFTdGFyIG9uIHRoZSBSaXZlcloTIhFzdGFyIG9uIHRoZSByaXZlcpIBDXdlZGRpbmdfdmVudWU	$59 to $69	yes		5:48 PM	Friday, December 3, 2021	Don’t miss out on this years’ Dallas H3 Winter Campout! The shenanigans begin on Friday. Kegs tapped at 4pm and dinner served at 6. You won’t want to miss the Shooting Star Hash Friday night at 8pm. Bring an extra liver, there are bound to be 6-8 shot-stops on this in-camp trail. A Nekkid Hash at midnight isn’t out of the question either…if you still have stamina.<br />Saturday breakfast will be available to cure your hangover. The afternoon is full of epic trails that will satisfy all. Dinner will be served in the evening leaving you with time to relax and enjoy some quality time with fellow hashers.<br />Saturday breakfast will be served along with mimosas and Bloody Mary’s.<br />Rego includes: Beer (Friday @ 4pm thru Sunday @ 10am), Food (Friday dinner, Saturday breakfast, lunch, and dinner, trails galore.<br />Cap: 40<br />What to bring? Camping gear (tent, air mattress, fleshlite, and camp chair), bug spray, sunscreen, hash clothes, bike (optional), kayak with PFD (optional), floatie, condoms, patches for trade, camp games, and some half-mind friends!<br />Rego cost: $59 October, $69 November.<br />Send $$ to: dallash3dfw@gmail.com via PayPal. (Ben Dover aka Benjamin Casey)<br />TURDs: Yes. Please keep an eye on your TURD. If he/she runs off and gets hurt, bites another hasher or dog, or eats too much orange food…it’s your own fvckin’ fault.<br />Refunds 11-29-21<br />Regos Closed 11-29-21<br />Directions from DFW:<br />Take I-20 West<br />Take Exit 386 toward US-281 N/Stephenville/Mineral Wells<br />Follow US-281 N for about 4 miles<br />Star on the River is located on the right<br />Itineraty:<br />Friday Theme: Onzie<br />Friday:<br />4pm Beer tapped<br />6pm Dinner<br />8pm Rising Star Shot Trail<br />midnight Nakked Trail<br />Saturday Theme: Super Hero<br />Saturday:<br />8am Breakfast<br />9am Bike hash<br />11:30 Lunch<br />12 noon Kayak Hash<br />3pm Running hash<br />5:45pm Hash Photos<br />6pm Dinner<br />Sunday<br />Pack, Clean up and go home<br />Stop at restrraunt for breakfast or lunch	10/15/21 9:42 (BDB) 1.28
4	Dallas Hash	dallas.png	Dallas H3 Winter Campout	1101	BEN DOVER	3:00 PM	Star of Texas<br />12045 US-281, <br />Santo, TX 76472	https://www.google.com/maps/search/Star+on+the+River/@32.8161598,-97.9298322,9z	$59-$69	yes		5:48 PM	Saturday, December 4, 2021	Don’t miss out on this years’ Dallas H3 Winter Campout! The shenanigans begin on Friday. Kegs tapped at 4pm and dinner served at 6. You won’t want to miss the Shooting Star Hash Friday night at 8pm. Bring an extra liver, there are bound to be 6-8 shot-stops on this in-camp trail. A Nekkid Hash at midnight isn’t out of the question either…if you still have stamina.<br />Saturday breakfast will be available to cure your hangover. The afternoon is full of epic trails that will satisfy all. Dinner will be served in the evening leaving you with time to relax and enjoy some quality time with fellow hashers.<br />Saturday breakfast will be served along with mimosas and Bloody Mary’s.<br />Rego includes: Beer (Friday @ 4pm thru Sunday @ 10am), Food (Friday dinner, Saturday breakfast, lunch, and dinner, trails galore.<br />Cap: 40<br />What to bring? Camping gear (tent, air mattress, fleshlite, and camp chair), bug spray, sunscreen, hash clothes, bike (optional), kayak with PFD (optional), floatie, condoms, patches for trade, camp games, and some half-mind friends!<br />Rego cost: $59 October, $69 November.<br />Send $$ to: dallash3dfw@gmail.com via PayPal. (Ben Dover aka Benjamin Casey)<br />TURDs: Yes. Please keep an eye on your TURD. If he/she runs off and gets hurt, bites another hasher or dog, or eats too much orange food…it’s your own fvckin’ fault.<br />Refunds 11-29-21<br />Regos Closed 11-29-21<br />Directions from DFW:<br />Take I-20 West<br />Take Exit 386 toward US-281 N/Stephenville/Mineral Wells<br />Follow US-281 N for about 4 miles<br />Star on the River is located on the right<br />Itineraty:<br />Friday Theme: Onzie<br />Friday:<br />4pm Beer tapped<br />6pm Dinner<br />8pm Rising Star Shot Trail<br />midnight Nakked Trail<br />Saturday Theme: Super Hero<br />Saturday:<br />8am Breakfast<br />9am Bike hash<br />11:30 Lunch<br />12 noon Kayak Hash<br />3pm Running hash<br />5:45pm Hash Photos<br />6pm Dinner<br />Sunday<br />Pack, Clean up and go home<br />Stop at restrraunt for breakfast or lunch	10/15/21 9:46 (BDB) 1.28
5	Dallas Hash	dallas.png	Dallas H3 Winter Campout		BEN DOVER	3:00 PM	Star of the River<br />12045 US-281, <br />Santo, TX 76472	https://www.google.com/maps/place/Star+of+the+River/@32.6917952,-97.9849967,10z/data=!4m9!1m2!2m1!1sstar+on+the+river!3m5!1s0x8651f29d1a4ef161:0x7586535df1555126!8m2!3d32.6384233!4d-98.1018848!15sChFzdGFyIG9uIHRoZSByaXZlcloTIhFzdGFyIG9uIHRoZSByaXZlcpIBDXdlZGRpbmdfdmVudWU	$59-$69	yes		5:48 PM	Sunday, December 5, 2021	Don’t miss out on this years’ Dallas H3 Winter Campout! The shenanigans begin on Friday. Kegs tapped at 4pm and dinner served at 6. You won’t want to miss the Shooting Star Hash Friday night at 8pm. Bring an extra liver, there are bound to be 6-8 shot-stops on this in-camp trail. A Nekkid Hash at midnight isn’t out of the question either…if you still have stamina.<br />Saturday breakfast will be available to cure your hangover. The afternoon is full of epic trails that will satisfy all. Dinner will be served in the evening leaving you with time to relax and enjoy some quality time with fellow hashers.<br />Saturday breakfast will be served along with mimosas and Bloody Mary’s.<br />Rego includes: Beer (Friday @ 4pm thru Sunday @ 10am), Food (Friday dinner, Saturday breakfast, lunch, and dinner, trails galore.<br />Cap: 40<br />What to bring? Camping gear (tent, air mattress, fleshlite, and camp chair), bug spray, sunscreen, hash clothes, bike (optional), kayak with PFD (optional), floatie, condoms, patches for trade, camp games, and some half-mind friends!<br />Rego cost: $59 October, $69 November.<br />Send $$ to: dallash3dfw@gmail.com via PayPal. (Ben Dover aka Benjamin Casey)<br />TURDs: Yes. Please keep an eye on your TURD. If he/she runs off and gets hurt, bites another hasher or dog, or eats too much orange food…it’s your own fvckin’ fault.<br />Refunds 11-29-21<br />Regos Closed 11-29-21<br />Directions from DFW:<br />Take I-20 West<br />Take Exit 386 toward US-281 N/Stephenville/Mineral Wells<br />Follow US-281 N for about 4 miles<br />Star on the River is located on the right<br />Itineraty:<br />Friday Theme: Onzie<br />Friday:<br />4pm Beer tapped<br />6pm Dinner<br />8pm Rising Star Shot Trail<br />midnight Nakked Trail<br />Saturday Theme: Super Hero<br />Saturday:<br />8am Breakfast<br />9am Bike hash<br />11:30 Lunch<br />12 noon Kayak Hash<br />3pm Running hash<br />5:45pm Hash Photos<br />6pm Dinner<br />Sunday<br />Pack, Clean up and go home<br />Stop at restrraunt for breakfast or lunch	10/15/21 9:48 (BDB) 1.28
6	NODUH Hash	NoDHHH2.png	Another Plano Trail		Blonde Dyke Bar	7:00 PM	<br />CityLine/Bush Station<br />1300 N President George Bush Hwy<br />Richardson, TX 75082	https://www.google.com/maps/place/CityLine%2FBush+Station/@33.0038376,-96.7052751,17z/data=!3m1!4b1!4m5!3m4!1s0x864c1926f02d1807:0xb2137e016d3a8f0!8m2!3d33.0038376!4d-96.7030864	$7.00	YES!		5:48 PM	Monday, December 6, 2021	<br /><br />It's about that time of year that again where christmas music will be on ALL radio stations and decorations galour.Also, the weather will be cold or hot, it's Texas who knows. <br /><br />Anywho,  BDB is laying yet another NoDuhhh. The start is the the finish. We will NOT be going by Orangetheory Fitness this time around, I know yall are tired of seeing where BBD aka BDB works out. There will be Miller Lite and some other beers at the START (yes prelube will be provided). <br /><br />Cum out to trail, bring virgins, bring FLASHLIGHTS, bring an extra coat/sweatshirt for ON IN <br /><br />Season's Greetings <br />Blonde Dyke Bar	11/30/21 10:41 (BDB) 1.28
8	Dallas Urban Hash	DUH.png	Christmas Lights in the Slums of Highland Park! 	623	I-I-I	6:30 PM Gather — 7:00 PM Pack away!	4610 N Central Expy. at Knox/Henderson, Dallas, TX 75206	https://www.google.com/maps/place/4610+N+US+75-Central+Expy+1000,+Dallas,+TX+75206/@32.8217351,-96.7851881,17.96z/data=!4m13!1m7!3m6!1s0x864e9f238a1096dd:0x429dae4534335b70!2s4610+N+US+75-Central+Expy+1000,+Dallas,+TX+75206!3b1!8m2!3d32.8220667!4d-96.7852524!3m4!1s0x864e9f238a1096dd:0x429dae4534335b70!8m2!3d32.8220667!4d-96.7852524	$3 for beer check; PAYG at on-in.<br />$3 bottle beers (domestics)!	Sure		5:48 PM	Wednesday, December 8, 2021	<br />Dallas Urban Hash #623<br />Wednesday, December 8, 2021<br /><br />Christmas Lights in the Slums of Highland Park! <br />Time: 6:30 PM Gather — 7:00 PM Pack away!<br />Start address: Dickey's BBQ #1, <br />4610 N Central Expy. at Knox/Henderson, Dallas, TX<br />Map: <br />https://maps.app.goo.gl/G6QCHRzsmobzpx4x8<br /><br />Hares: I-I-I<br /><br />Hash cash: $3 for beer check; PAYG at on-in.<br />$3 bottle beers (domestics)!<br /><br />What to Bring: Christmas sweaters and Christmas lights, flashlights, cameras, virgins, fun attitude.<br />It’ll be a beautiful day and a little cool evening with heaters on the patio.<br /><br />Next week: The Lights of University Park!	12/7/21 22:37 (Three Strokes) 1.28
11	Fort Worth Hash	ftworth.png	Holiday Spirit Hash	944	Whitney Muthafucking Houston & Dude, Where's My White Girl	2:00PM	601 E Aiport Fwy Ste #131 Euless Tx 76039	https://goo.gl/maps/H7DA47mgSSjNTTHc6	$7 Hash cash-PreLube Beer	Yes		5:49 PM	Saturday, December 11, 2021	In the Spirit of the Holiday dress up in your attire representing you favorite holiday of the year.. There will a trail, beer and grub for all hounds after chasing the hares. Bring your chairs, we will have a firepit blazing. Bring Virgins, vessels, happines and your usual hash gear. <br /><br />on-on Putas<br />Whitney MuthaFucking Houston. 	12/10/21 13:08 (Tanned Peaches) 1.28
12	DallasH3	Brunch.png	50th Anniversary BMW Dallas Marathon	5050	Bendover, Wrong Dong Thong	10:00 AM	White Rock Lake Waterfall Parking. 2121 Winsted Dr, Dallas	https://goo.gl/maps/gDSqomAGYFBVb3eP9	Free	yes, on leash		5:49 PM	Sunday, December 12, 2021	50th BMW DALLAS MARATHON FESTIVAL<br />Come join DallasH3 for the Dallas 50th Marathon at White Rock Lake. We will be setting up tents, table, chairs and keg beer and bloody mary's in small cups for the runners/walkers. Please come out and help sponsor/represent DallasH3 beer check. There will be free beer for anyone who would like to volunteer handing beer out to the runners/walkers as they pass by us. Wear you hash clothes, happi-coat etc.<br />We will be setting up at 8 am<br />You can come help set up in the morning<br />or come at 10am as we start passing the beer to the race-ists!<br />The race starts at 8:30, the Elite runners will be by mile marker 19.5 around 10ish. This group will not stop for beer. The typical runner will be by mile 19.5 around 11-ish. These runners are who we need to support.<br /><br />Did I mention NO Hash Cash: FREE KEG BEER & FREE BLOODY MARY<br />Meet at: White Rock Lake Waterfall Parking with 3 porta potties<br />ON-ON!<br /><br />Event Page: https://www.rundallas.com/<br />History:<br />The Dallas Marathon is a nonprofit organization with a focus on promoting health and physical fitness through running events and related activities. Established in 1971, the history of the organization encompasses tremendous growth and produces what has become Dallas’ largest and Texas’ longest running marathon, the BMW Dallas Marathon, as well as several other weekend event options including a Half Marathon, 50K Ultra Marathon, 2-person half marathon relay, 5-person marathon relay, 10K, 5K, the Friday Night Lights Mile and various Kids Races.<br />Running the marathon in Dallas highlights the city’s most vibrant neighborhoods, entertainment districts and iconic Dallas landmarks. Tens of thousands of spectators join in BMW Dallas Marathon Day – the second Sunday of December – lining the streets and neighborhoods to cheer on participants in a race that is recognized as the official marathon of the City of Dallas.<br />Since naming a primary beneficiary in 1997, the Dallas Marathon has donated more than $4 million to Scottish Rite for Children.	12/6/21 16:49 (WrongDongThong) 1.28
12	YakH3	Christmas Yak Icon-01.png	Yak Christmas Party	4th		1:00 PM	3 Nations Brewing<br />1033 E Vandergriff Drive<br />Carrollton, TX 75006	https://www.google.com/maps/place/3+Nations+Brewing/@32.9512277,-96.9086809,17z/data=!3m1!4b1!4m5!3m4!1s0x864c27b575b2e6b1:0xe2aefacb57bd877d!8m2!3d32.9512232!4d-96.9064869	BYOB	Yes on Patio		5:49 PM	Sunday, December 12, 2021	<br />Join us for at the Yak Holiday celebration at 3 Nations Brewery! Pay for your own craft beers and bring a side dish (optional). Yak has your "stocking stuffer".<br />WHITE ELEPHANT: Want to participate in this years White Elephant gift exchange? Bring a wrapped gift (approx. $25 value) for the gift exchange.<br />We'll give you a sneak-peak on what's to cum in Season V!<br />Paddle On~On!	11/26/21 21:27 (Three Strokes) 1.28
