DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
2	NODUH Hash	NoDHHH2.png		343		7:00 PM			$7.00			9:69 PM	Monday, June 2, 2025		12/30/2024 00:29 (G) 1.28
4	Dallas Urban Hash	DUH.png	Welcum to Pride Month Hash	804	Double Deep Throat & Princess Uniporn	6:30 PM  Meet 7:00 PM Pack Away	near Inwood / Love Field DART Station<br />(32.82149° N, 96.83385° W)	https://maps.app.goo.gl/MHMVKZQtZ4Eqeqvf7	$7 hash cash include prelube, beer check, and on-in, with something special wink wink	Assumedly yes		9:69 PM	Wednesday, June 4, 2025	Welcum to Pride Month Hash! Please cum out for Double Deep Throat and Princess Uniporn's debut haring of the DUH! A to A' (3 min walk)<br /><br />Wear anything pride/rainbow/colorful related!<br />	6/4/25 9:18 (kitchen) 1.28
6	YakH3	YAKH3-HH.png	 Rockin' S Bar & Grille at Twin Coves Marina (Grapevine Lake)	 	NA	5:00 PM	4600 Murrell Park Rd. Flower Mound, TX 75022	https://www.google.com/maps/place/4600+Murrell+Park+Rd,+Flower+Mound,+TX+75022/data=!4m2!3m1!1s0x864dd331b5f97ed5:0xcaa9713a5b646e04?sa=X&ved=1t:242&ictx=111	BYOB	NA		9:69 PM	Friday, June 6, 2025	Come on out for another Hash/Yak Happy Hour!<br />Bank wankers, BASH and YAK welcum.<br />Meet at 5, launch at 6pm and paddle around the coves. Not a yakker? Feel free to bank wank, hike or bike.<br />What to Bring: Prelube and activity beers, Money for on-after (bar). Bring your kayak, SUP, canoe, bike, or running shoes.<br />Enter through Murrell Park and drive to the marina. No park fees. Bar should be open until 11pm. Look for the shady bunch parked together and drinking. Cum early if you can!	6/3/25 19:35 (dm365) 1.28
7	Fort Worth Hash	ftworth.png	Play Boy Hash	1034	Bovine Delight	3:00 PM Pack off 3:30	Cannon Parkway Park 750 Cannon Pkwy Roanoke Tx 76262	https://maps.app.goo.gl/jCRUpSTtsxYgnq6S8	$7.00 cash - <A HREF="https://www.paypal.com/paypalme/FWH3/7">Paypal $7</A> - Pay pal (FWH3) or Zelle 817-689-9363 - BYOB prelube beer	Yes 		9:69 PM	Saturday, June 7, 2025	Don your sexy attire for the 16th analversary PlayBoy Hash. Some shiggy, some water, and lots of fun, sun and beer. Please practice safe, social drinking. <br /><br />Bring:  Vessel, Chairs, your normal hash stuff..<br /><br />On-On<br />Bovine Delight<br />~(..)~	6/1/25 20:56 (TannedPeaches) 1.28
8	YakH3	YAKH3.png	FtW Nature Paddle	 	Three Strokes N Yer Done!	12:00 PM	7500-7598 Surfside Dr, Fort Worth, TX 76135	https://maps.app.goo.gl/WvFXyDrapQEXhktn9	BYOB	No		9:69 PM	Sunday, June 8, 2025	Time to head West and invade Fort Worth! Join us for another Sunday Yak at the Fort Worth Nature Center. We'll meet at the end and leave several vehicles there.<br />END: 7500-7598 Surfside Dr, Fort Worth, TX 76135<br />START: 9112 Shoreline Rd, Fort Worth, TX 76135<br />Meet at noon and let's plan to hit the water by 1pm.<br />WHAT TO BRING: Your kayak, canoe, SUP, or inflatable. Don't forget your paddle and PFD. Optional: sunscreen and bug spray. Bring BOOZE and snacks if you get hungry. This is a fun relaxing paddle and the weather looks to be perfect!<br />See you wankers there!<br />Paddle On~On!	6/6/25 13:13 (kitchen) 1.28
11	Dallas Urban Hash	DUH.png	Donnie forgot he volunteered to lay DUHH again	805	My Boyfriend Joe	7:00 PM	2215 Sulphur St, Dallas, TX 75208	https://maps.app.goo.gl/CHNGFinofRB7GBJW6	$7.00			9:69 PM	Wednesday, June 11, 2025		11/10/25 20:18 (kitchen) 1.28
11	Full Moon	06-Strawberry_moon@4x.png	Go to the DUHHH	80	Likes It In the Kitchen	7:00 PM	wherever the DUH is					9:69 PM	Wednesday, June 11, 2025		6/2/25 10:16 (kitchen) 1.28
13	Grapevine Quarterly	GQhash.png	It's a Friday the 13th Hash Putas!	68	Whitney Houston, Wrong Dong Thong	7:00 PM	101 W Glade Rd., Euless, TX (Park behind the 7-11)	https://maps.app.goo.gl/MceR3r9sEJBBoNty7	BYOB			9:69 PM	Friday, June 13, 2025		11/10/25 20:20 (kitchen) 1.28
14	Dallas Hash	dallas.png	Burying the Co-Hare	1199	Par & Vanilla	3:00 PM			$10.00 - Pay Online: <A HREF="https://paypal.me/DallasH3DFW/10">Paypal $10</A>			9:69 PM	Saturday, June 14, 2025		3/23/25 15:36 (WrongDongThong) 1.28
16	NODUH Hash	NoDHHH2.png		344		7:00 PM			$7.00			9:69 PM	Monday, June 16, 2025		12/30/2024 00:29 (G) 1.28
