DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	Dallas Hash	dallas.png	Back to the Basics	1055	A.D.H.D.	2:00 PM	2201 Lakeview Pkwy<br />Rowlett, TX 75088<br />Southwest corner of the Home Depot parking lot<br />32.909219, -96.583298	https://www.google.com/maps/place/The+Home+Depot/@32.9092235,-96.585492,17z/data=!4m13!1m7!3m6!1s0x0:0x0!2zMzLCsDU0JzMzLjIiTiA5NsKwMzQnNTkuOSJX!3b1!8m2!3d32.909219!4d-96.583298!3m4!1s0x864c1d54150b8ca1:0x959d5361c6d350bb!8m2!3d32.910189!4d-96.5824192	$7.00	Yes		6:26 PM	Saturday, February 1, 2020	No mystery coehare bullshit from ADHD this time. This will be a pure, adderall deficient, trail though my old stomping grounds. It’s going to be a beautiful day and a splendid trail – not too urban, not too shiggy – not too wet, not too dry – not too short, not too long.<br /><br />Bring your whistle, my virgins, and a vessel to drink from and lets have a wonderful hash.<br />It is February in Texas, so a warm outfit to change into after trail is advised.<br /><br />ON-ON<br />Adderall Deficient - Hyperactive Dendrophiliac	1/30/20 6:48 (Three Strokes) 1.28
2	Flour Mound H3	Flour Mound H3-01.png	INAUGURAL TRAIL	1	Hunt for Head October<br />Ole Yell Her	11:00 AM	The Flower Mound<br />2450 Flower Mound Rd.<br />Flower Mound, TX 75028<br />(Meet in the Southeast section of the parking lot on-up to the top of the mound)	https://www.google.com/maps/place/2450+Flower+Mound+Rd,+Flower+Mound,+TX+75028/@33.0153045,-97.0691704,17z/data=!3m1!4b1!4m5!3m4!1s0x864c2d1e1355963b:0x1b4e25ffcadedd42!8m2!3d33.0153045!4d-97.0669817	$7	Dog friendly but there will be a need to lift the creature over a fence.  The city requires them to be on a leash.  The On-After has an outdoor area that allows dogs.		6:27 PM	Sunday, February 2, 2020	Sunday is a Hashing Day.  Come to the First running of the Flour Mound H4 Kennel.  A lovely jaunt thru Flower Mound suburbia with maybe a little shaggy thrown in.  We'll take it easy on you for our first trail, but don't get used to it.<br /><br />What to Bring: Hash cash and a change of shoes/clothes.  Parts of trail might be wet and muddy depending on rainfall. <br /><br />On-after will be at Jake's Burgers and Beer.  1141 Flower Mound Rd #630, Flower Mound, TX 75028<br /><br />ON-ON!	1/26/20 11:51 (Three Strokes) 1.28
3	NODUH Hash	NoDHHH2.png	North Carrollton<br />Frankford Station	253	My Boyfriend Joe	7:00 PM	North Carrollton/Frankford Station<br />1717 West Frankford Road<br />Carrollton,,TX 75007	https://www.google.com/maps/place/North+Carrollton%2FFrankford+Station/@32.9915727,-96.9389706,17z/data=!3m1!4b1!4m5!3m4!1s0x864c2f442fb4e22d:0xbae3ce69ab3b2573!8m2!3d32.9915727!4d-96.9367819	$7.00			6:27 PM	Monday, February 3, 2020		2/3/20 9:08 (martha) 1.28
4	Dallas Urban Mountain Bike Hash	DUMB.png				7:00 PM			Pay-as-you-go			6:28 PM	Tuesday, February 4, 2020		12/24/19 13:07 (Three Strokes) 1.28
5	Full Moon	fullmoon.png	Bogus		Test	7:00 PM			BYOB			6:29 PM	Wednesday, February 5, 2020	BTW: This graphic comes from the movie</br><i>Joe Versus The Volcano</i>	3/31/20 23:34 (Clodhopper) 1.28
8	Fort Worth Hash	ftworth.png	Out-Going Admin	899	Tanned Peaches<br />SOAP	2:00 PM	Runner Bear Park<br />2601 S Story Road<br />Irving, TX 75060	https://www.google.com/maps/place/2601+S+Story+Rd,+Irving,+TX+75060/@32.7877186,-96.9818437,17z/data=!3m1!4b1!4m5!3m4!1s0x864e84719b24cd9b:0xcb80493b9cd1ee81!8m2!3d32.7867186!4d-96.9806469	$7.00 &mdash; BYOB prelube beer	um maybe		6:32 PM	Saturday, February 8, 2020	Saturday trail is gonna be a shit show. The Peach family is laying this trail. We have done no scouting for it, hell yall will be lucky if we do a beer check. So good luck you wankers!<br /><br />Start Location Runner Bear Park, 2601 S Story Rd Irving, TX 75060<br /><br />Start time 2 PM park of 230pm<br /><br />Hares The Peach family, Tanned Peaches and Son Of A Peach (SOAP)<br /><br />Hash cash 7$<br /><br />Turds um maybe<br /><br />Bring your usually stuff, this is a SOAP trail. Virigins sure if you dont like them. There will be a beer check if I find a location.	2/6/20 22:15 (Three Strokes) 1.28
9	Full Moon	Calendar Icons-02.png	Full Snow Moon	14	Ovulator	7:00 PM	Allen Walmart Supercenter<br />730 W Exchange Pkwy<br />Allen, TX 75013<br />33.118038, -96.671779	https://www.google.com/maps/place/Walmart+Supercenter/@33.1181662,-96.672994,18z/data=!4m5!3m4!1s0x864c1729712aca7f:0x7b78e993fca0d282!8m2!3d33.1192676!4d-96.6723926	$8	Yes		6:33 PM	Sunday, February 9, 2020	FULL SNOW MOON: Traditionally, the Moon we see in February is called the Snow Moon because usually the heaviest snows fall in February. This name dates back to the Native Americans during Colonial times when the Moons were a way of tracking the seasons. And the Native Americans were right. On average, February is the USA’s snowiest month, according to data from the National Weather Service. Full moon peaks at 1:34am.<br /><br />Hash Cash: $8 includes variety of beer at end (craft beer, light beer, cider, hard seltzer, wine, water, soda, gatorade) Several snacks (bananas, granola bars, peanuts, and MOONPIES). $3 non-alcohol price.<br /><br />Hare: Ovulator<br />Location: Allen, TX<br />Trail: Rain or shine. ~4.8 miles. Expect a campfire/burn barrel at the end to keep warm.<br /><br />What to Bring: Hash gear for cold weather including a headlamp. Money for on-after (if applicable). Vessel, Kilts and Happi Coats for circle.<br /><br />On~On	1/28/20 22:01 (Three Strokes) 1.28
12	Dallas Urban Hash	DUH.png	Contra BLT - 5th Anal	547	…He’s Still Limping	6:30 PM	The Oak Cliff Social Club<br />238 W. Davis St. (Bishop Arts)	https://www.google.com/maps/place/Oak+Cliff+Social+Club/@32.7490435,-96.8283684,17z/data=!3m1!4b1!4m5!3m4!1s0x864e99851b93244f:0x3ad07378951d4791!8m2!3d32.7490435!4d-96.8261797	FREE (PAYG at On-In)	Yes (patio at On-In)		6:35 PM	Wednesday, February 12, 2020	CONTRA HASH - 5th Anal BLT<br /><br />Since the Wednesday before V-Day is an off week for the DUH3, this year's BLT: Black Tie, Lingerie, Toga trail will be a contra. That means free hash cash! That also means beer check and ON-IN are P.A.Y.G. Don't worry though, DOT always has a delicious surprise for you. As with past BLTs, don your favorite black tie apparel, sexy it up with some lingerie, or rock the ever classic Toga.<br /><br />What: Contra BLT Trail<br /><br />When: Wednesday, Feb. 12th - Meet at 6:30 - Pack away at 7:00 - For those of you that can't wait that long, Pre-lube starts at 6:00<br /><br />Where: The Oak Cliff Social Club - 238 W. Davis St. (Bishop Arts) - Trail is A to A Prime<br /><br />What to Bring: Your fabulous outfits, cranium lights, flesh lights, your V-Day Date (for some of you that's just your right hand), Monies, and ID.<br /><br />T.U.R.D.S. - TEATHERED Urban Running Dogs - Allowed on trail and on the patio at Pre-Lube and ON-IN	2/11/20 8:04 (Three Strokes) 1.28
13	FU H3 Hash	fuh3.png	LOVE STINKS.		M R Dicks and I Can't Dive 55	6:30PM	Martin House Brewing Company<br />220 S Sylvania Ave #209,<br />Fort Worth, TX 76111	https://www.google.com/maps/place/Martin+House+Brewing+Company/@32.7636267,-97.312247,17z/data=!3m1!4b1!4m5!3m4!1s0x864e7127c2a3e573:0xc48dcb54f09a22b6!8m2!3d32.7636222!4d-97.3100583	PAYGO	Maybe		6:36 PM	Thursday, February 13, 2020	Change of plans for love stinks tonight gonna do a meetup at Martin House brewery for their pineapple pizza beer release. But M R you never do trails anymore! Fuck that bring your gear I'm going to do a totally live trail from there and see what happens. We will probably be there like 530/6ish (I want one of those sweet vessels), and depending on who is there trail will start at 7. On~on M R Dicks!<br /><br />Martin House is dog friendly outside, from what I remember!	2/13/20 15:26 (BDB) 1.28
14	Happy Hour	happy3.png	Burning Love		Whitney Mother Fucking Houston 	7:00 PM	Brü City<br />13000 Trinity Blvd #150<br />Euless, TX 76040	https://www.google.com/maps/place/Bru+City/@32.8189666,-97.0853282,17z/data=!3m1!4b1!4m5!3m4!1s0x864e809a66323a7f:0x61dc0cd6e78600e8!8m2!3d32.8189666!4d-97.0831395	TBD			6:37 PM	Friday, February 14, 2020	"You gotta do what Whitney MuthaFuckin Houston wants to do man. Let me tell you this, the older you do get the more rules they’re gonna try to get you to follow. You just gotta keep livin’ man, L-I-V-I-N.”<br /><br />"Alright, Alright, Alright"<br /><br />Whitney MuthaFuckin Houston<br />Celebrating 50 yrs of L.I.V.I.N<br /><br />Friday, Friday, Friday this Friday the 14th is the day of Burning Love! So if you love your hash family, love drinking beer and love getting drunk with half-minds like you. Well cum out and celebrate my 50th bday and other hashers lucky enough to be born in the month of the Aquarius(Pisces)!!! So let's burn sum shit or vape haha! We will get this party started at Brü City & crawlin' across the street to the Office On Trinity Bar.<br />On-On WMFH!!!<br /><br />Brü City Growler<br />13000 Trinity Blvd #150, Euless, TX 76040<br /><br />Date: February 14<br /><br />Time 7:00pm	2/11/20 8:07 (Three Strokes) 1.28
