DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	YakH3	YAKH3-icon2-01.png	Labor Day Paddle		MULE	12:00 PM	Westlake Park<br />2000 W Main Street<br />Hickory Creek, Texas	https://www.google.com/maps/place/2000+Main+St,+Hickory+Creek,+TX+75065/@33.1052655,-97.0035798,1387m/data=!3m1!1e3!4m5!3m4!1s0x864c3181f6cb839d:0x8c6729fe9395ae00!8m2!3d33.1061384!4d-97.0016446	$4 park entry fee, BYOB	Water TURDs		8:17 PM	Sunday, September 1, 2019	The Yak H3 will be celebrating Labor Day this year with a short paddle around the old Garza Dam on Lewisville Lake. Beer check at or near party cove. There will be a cook out afterwards with your basics meats. BYOB and feel free to bring any sides or meats for the grill.<br /><br />TIME:  12:00pm (noon).  Paddles in the water around 1:00-1:30pm<br />Grill fired up around 3:30pm.  Explore the old Garza Dam and see ruins of this 1927 structure!<br /><br />There is a $4 per vehicle park entry fee.  There are covered pavilions and a good shoreline for lazy bank wankers that just want to float! Feeling adventurous?  Hike across the peninsula to the party cove where there is bound to be shenanigans going down.<br /><br />What to Bring:  Sunscreen, BEER, water shoes, towel, $4 for parking, sides and snacks, a camp chair, fishing rods, FLOATIES, your TURDs, and friends!<br /><br /><br />***Basic Kayak Safety Rules That All Boaters Should Follow***<br />As with all recreational activities, there is always the possibility of injury or death. Always use common sense and follow safety rules at all times.<br /><br />Be aware of weather conditions and water temperature. Prepare for changes in weather and the possibility of a capsize. In warm weather, a long sleeve YakH3 shirt can provide sun protection.<br /><br />Beware of off-shore winds that make it difficult to return to shore.<br />Always follow the boating rules of the area you're in.<br /><br />Brush up on self-rescue first in calm, warm, shallow water, and again in more extreme conditions.<br /><br />Most importantly, WEAR YOUR PERSONAL FLOATATION DEVICE. Coast Guard regulations require that all kayaks have a lifejacket on board. Wearing your lifejacket will help keep your head above water and add insulation to your body, keeping you warmer in cold water. There are great PFDs designed specifically for paddlers. Buy one that fits well, and always wear it while you paddle.<br /><br />Stay hydrated. Always bring plenty of water and food.<br /><br />HARES:  When paddling in a new area, check with the locals regarding currents, shoreline conditions and weather patterns. Plan an "escape" route - an alternative place to get off the water should environmental conditions dictate it. <br /><br />On~On!	8/28/19 23:25 (Three Strokes) 1.28
2	NODUH Hash	NODUHHSPIT.jpg	Labor Day SPIT HASH	242	12 Below, Over ANALIZED, Martha F. Stewart	1:00 PM	2628 Teakwood, Plano, TX	https://goo.gl/maps/yEi4fMCPb78Mq2E58	$10.00	Not Friendly		8:16 PM	Monday, September 2, 2019	Labor Day SPIT HASH Info (Monday September 2nd, for those that don’t have to work for “the man”)<br /><br />READ THE ADDRESS.  Do NOT just head over to Gets It For Free and Community Skank's house.<br /><br />Virgins: YES!<br /><br />Trail: Not too long, shiggy-free, and A-A.<br /><br />Bring: floats, chairs, food you want to share, towel, food you want to grill, sunscreen.<br /><br />Optional: swimsuits<br /><br />PROVIDED W HASH CASH: Pool, Beer, burgers, brats, Over ANALIZED Sangria<br /><br />Ok you Hasher’s this isn’t a creative write up, so the F what?! If you want to enjoy Labor Day in a cold pool w fellow hasher’s, show up...	9/1/19 23:41 (Martha) 1.28
3	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team C U  Next Tue	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				8:14 PM	Tuesday, September 3, 2019	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	8/27/18 19:02 (The Hopper) 1.31
4	Downtown Dallas Lunch Munch	lunch.png			Kinky Candied Ham<br />Bacon Drippins'	12:30 PM	<br />Enchilada's Restaurant - Elm<br />1304 Elm St<br />Dallas, TX 75202	https://goo.gl/maps/24SyKxZpYpc3TEoN6				8:13 PM	Wednesday, September 4, 2019		9/3/19 13:03 (Double Dribble) 1.28
4	Dallas Urban Hash	DUH.png		526	Just Eric and Lumber Jackoff	6:30 PM	<br />Inwood National Bank<br />7621 Inwood Rd<br />Dallas, TX 75209	https://goo.gl/maps/xXFhLHiWGRgAiHYd9	$1 + (o)$2×HB & PAYG	Yes		8:13 PM	Wednesday, September 4, 2019	<br />So I may have agreed to help Just Eric with his VIRGIN LAY. And if you know me, that means it's going to be LIVE. That's right folks, in fabulous INWOOD this week, there will be a VIRGIN LIVE LAY! Expect a shitty trail and a snared hare. It's going to be great. <br /><br />What to bring:<br />virgins<br />money<br />hash gear<br />virgins<br />whistles <br />race-est shoes<br />virgins<br />sense of humor<br />sense of direction<br />sense of adventure<br />homeless repellent<br />hasher repellent<br />virgins<br /><br />Hash Cash:<br />• $1<br />• $2 for each Hash Beer. This is optional. You are welcome to bring your own beverages for the pre-lube and beer-check.<br />• Pay As You Go at the On-In.	9/3/19 12:44 (Double Dribble) 1.28
5	FU! Thursday is a Drinking Day!	fuBird.png	Oktoberfest Part at Taps & Caps Fort Worth		I Can't Dive 55 & M R Dicks	6:30 PM	Fort Worth Lone Star Taps & Caps<br />6115 Camp Bowie Blvd #114<br />Fort Worth, TX 76116	https://goo.gl/maps/ERVq13BB7PcMgqjTA	PAYGO	NO		8:12 PM	Thursday, September 5, 2019	It's been a bit since FU has done anything and I Can't M R misses you fucking fucks! Come hang out and taste some delicious brews (some of which this will be the only place in DFW to experience them). Who knows if enough show up we might even do a trail. (This is their neck of the woods and M R always has a trail up his sleeves.)	9/4/19 10:25 (BDB) 1.28
6	Happy Hour	happy3.png	Texas Rangers Game		Blonde Dyke Bar	6:00 PM	Sharky's Bar, Grill & Games<br />17453 Preston Rd<br />Dallas, TX 75252	https://goo.gl/maps/fxsPBYHas5xG2hk89	PAYGO	NO		8:10 PM	Friday, September 6, 2019	Texas Rangers play the Baltimore Orioles at 6:05. Sharky's has several tvs so you don't have to watch the game. They have pool tables and an outside patio. Domestic pitchers are $8 and they have great food. I'll be sitting at the bar, if anyone else shows we can move to a table. See Ya later.	9/6/19 9:57 (BDB) 1.28
6	Contra Hash	contra.svg	A Hard's Night's Day 		How Big Is Your Mouth?	7:00 PM	Barley House<br />5612 SMU Blvd<br />Dallas, TX 75206	https://goo.gl/maps/1uVuKPnXdzoyhutc6	$5 Cover PAYGO	NO		8:10 PM	Friday, September 6, 2019	"More fun than a pillow fight right after you realize that you're finally more popular than Gerry and the Pacemakers" "A Hard Night's Day" - perform the music of The Beatles the first Friday of every month at 7pm 	9/6/19 13:10 (BDB) 1.28
7	Fort Worth Hash	ftworth.png		888	SOAP<br />Special Mystery Co-Hare	3:00 PM	Rickel Park<br />Off Hwy 10 and Bluebonnet<br />Hurst, TX	https://www.google.com/maps/place/Unnamed+Road/@32.8132814,-97.1522266,17z/data=!3m1!4b1!4m5!3m4!1s0x864e7eee994b5837:0x1d54979a344d6ad5!8m2!3d32.813083!4d-97.1507212	$7.00 &mdash; BYOB prelube beer	Yes		8:09 PM	Saturday, September 7, 2019	This Saturday will be probably be my last shiggy trail for the next 6 to 8 weeks due to me getting back surgery on the 18th of this month. So with that said I have a special CO Hare coming out to lay this nice shiggy trail in one of my favorite area's, MOISER VALLEY!!!!<br /><br />Now this special co hare of mine hasnt been out to a regular hash in a very long time excluding the occasional campout events, I manged to convince this person to do it cause their work schedule was changed and they are able to come out on the weekends now. So don't miss this wonderful trail I have in mind for you wankers<br /><br />Start address: Rickel Park off hwy 10 and bluebonnet in hurst tx ( someone link the map to the park)<br /><br />Time: 3 pack off at 330, ya ya ya i know its still summer but fuck y'all make me drink for it at circle<br /><br />Hare: Son Of A Peach ( SOAP), Special Mystery Co Hare<br /><br />Bring your normal hash stuff, change of clothes, shoes, socks, virgin to give up to the mighty beer god and any other shit you'll need for a SOAP TRAIL.	9/5/19 22:15 (Three Strokes) 1.28
10	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team C U  Next Tue	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				8:05 PM	Tuesday, September 10, 2019	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	8/27/18 19:02 (The Hopper) 1.31
