DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	Dallas Urban Mountain Bike Hash	DUMB.png	Texas Night Out	69	Deflated Rubber	7:00 PM	Trinity Hall	https://goo.gl/maps/xp5YsqjKdGY6KKkN7	Pay-as-you-go	If they can keep up		7:36 PM	Tuesday, October 1, 2019	It's time again for Texas Night Out  (This is Texas' version of National Night Out; held on the first Tuesday of October instead of the first Tuesday of August, because, you know, Texas summers.)<br /><br />Meet at Triniy Hall at 7pm.  Enjoy a frosty beverage or four.  Ride down to Vickery Place's celebration which includes a band and beer from Lakewood Brewing  Bring some $$, 'cuz it's not like they're just handing out the beer for free.<br /><br />Then, it'll be on to Blue Goose for some dessert in the form of $2 Margaritas.<br /><br />On-On,<br />Deflated	9/30/19 17:29 (big_g) 1.28
1	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team C U  Next Tue	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				7:36 PM	Tuesday, October 1, 2019	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	8/27/18 19:03 (The Hopper) 1.31
2	Triple D Lunch Munch (Downtown Dallas Diners)	lunch13065.png	Triple D Lunch Munch (Downtown Dallas Diners)		Bacon Drippin's	12:00 PM	<br />N Field St & Pacific Ave<br />Dallas, TX 75270 	https://goo.gl/maps/2aB11NEeg4cQQHTE7	Pay As You Go			7:35 PM	Wednesday, October 2, 2019	<br />Lunch this Wednesday Oct 2.<br /><br />Jump on a scooter and meet up at the corner of Field and Pacifc (Dart Line). You can also walk over and grap a scooter in front of Ren Tower.<br /><br />We will be riding scooters to Clyde Warren Park for food truck dining!	9/30/19 12:36 (Double Dribble) 1.28
2	Dallas Urban Hash	DUH.png	Old School	530	My Boy Friend Joe	6:30 PM	<br />Hickory House Barbecue<br />600 S Riverfront Blvd<br />Dallas, TX 75207	https://goo.gl/maps/rKFkNK2jBMHSGwhE6	$8.00	Yes		7:35 PM	Wednesday, October 2, 2019		9/26/19 10:55 (Double Dribble) 1.28
5	YakH3	YAKH3-icon2-01.png	Yak Lakeshore Cleanup			8:00 AM	2121 Rowlett Road<br />Garland, TX 75043	https://www.google.com/maps/place/2121+Rowlett+Rd,+Garland,+TX+75043/@32.8629355,-96.5781137,17z/data=!3m1!4b1!4m5!3m4!1s0x864ea87fb443af89:0x107ee9a658ae7120!8m2!3d32.8629355!4d-96.5759197	BYOB	Yes		7:31 PM	Saturday, October 5, 2019	Keep Dallas Beautiful, Keep Garland Beautiful and Keep Rowlett Beautiful are partnering together to host the 3rd Annual Tri-City Cleanup of Lake Ray Hubbard as part of the Keep Texas Waterways Clean Program. Volunteers from the entire DFW area are invited to join them in cleaning up the litter that flows down Rowlett Creek and washes onto the shoreline.<br /><br />Lake Ray Hubbard, which borders both Garland and Rowlett, is home to over 31 different species of birds and is an important water supply for the City of Dallas.<br /><br />Check-in begins at 8am on Saturday, October 5th, at the Hella Shrine Outdoor Pavilion, 2121 Rowlett Rd, Garland, TX 75043<br /><br />Free event tee shirts will be given to the first 1,500 participants, so pre-registration at https://www.tricitycleanup.org/ is encouraged!<br /><br />***Basic Kayak Safety Rules That All Boaters Should Follow***<br />As with all recreational activities, there is always the possibility of injury or death. Always use common sense and follow safety rules at all times.<br /><br />Be aware of weather conditions and water temperature. Prepare for changes in weather and the possibility of a capsize. In warm weather, a long sleeve YakH3 shirt can provide sun protection.<br /><br />Beware of off-shore winds that make it difficult to return to shore.<br />Always follow the boating rules of the area you're in.<br /><br />Brush up on self-rescue first in calm, warm, shallow water, and again in more extreme conditions.<br /><br />Most importantly, WEAR YOUR PERSONAL FLOATATION DEVICE. Coast Guard regulations require that all kayaks have a lifejacket on board. Wearing your lifejacket will help keep your head above water and add insulation to your body, keeping you warmer in cold water. There are great PFDs designed specifically for paddlers. Buy one that fits well, and always wear it while you paddle.<br /><br />Stay hydrated. Always bring plenty of water and food.<br /><br />On~On!	9/25/19 7:14 (Three Strokes) 1.28
5	Fort Worth Hash	ftworth.png	Saturday is a Hashing Day	890	Whitney MuthaFuckin Houston	3:00 PM<br />Pack out at 3:30PM	Sherwin-Williams<br />601 E Airport Fwy #131<br />Euless, TX 76039	https://www.google.com/maps/place/Sherwin-Williams+Paint+Store/@32.8389908,-97.0762437,17z/data=!3m1!4b1!4m5!3m4!1s0x864e8060d9513e91:0xb8bf3cc3543c9d6!8m2!3d32.8389908!4d-97.0740497	$7.00 &mdash; BYOB prelube beer	Bring them. Bring water. Must be on a leash at On-In.		7:31 PM	Saturday, October 5, 2019	The hare backed out of this hash, so I'm steppin' up & laying this trail for you putas, because Saturday is a hashing day. So cum run with the hare & hunt with the hounds, be part of the craziness! There will be beer, boobs, grub, laughter, accusations, lame accusations, all the madness that makes the hash. Bring your usual hash shit!<br />Vessels, virgins, whistles, chairs and whatever else you want to bring, just show up and get drunk! The weather will be in the 90s, so if y'all want to swim afterwards we can hit up my pool at my apartment complex. It's very close to the the On-in. So bring swimwear just incase.<br /><br />On-On<br />Whitney MuthaFuckin Houston	10/2/19 5:31 (Three Strokes) 1.28
6	YakH3	YAKH3-icon2-01.png	Best Trail of the Year		Pecker Periscope	12:30 PM	Marion Sansom Park<br />2501 Roberts Cut Off Road<br />Fort Worth, TX 76114	https://www.google.com/maps/place/Marion+Sansom+Park/@32.7955904,-97.4154537,17z/data=!3m1!4b1!4m5!3m4!1s0x864e74ea4daf23f5:0x4e19396ab016bc9b!8m2!3d32.7955904!4d-97.4132597	BYOB	Sure		7:30 PM	Sunday, October 6, 2019	Cum out and play at the infamous Marion Sansom Park Yak trail!  Plan for a fun-filled afternoon.  Bring plenty of hydration and some snacks. <br /><br />***Basic Kayak Safety Rules That All Boaters Should Follow***<br />As with all recreational activities, there is always the possibility of injury or death. Always use common sense and follow safety rules at all times.<br /><br />Be aware of weather conditions and water temperature. Prepare for changes in weather and the possibility of a capsize. In warm weather, a long sleeve YakH3 shirt can provide sun protection.<br /><br />Beware of off-shore winds that make it difficult to return to shore.<br />Always follow the boating rules of the area you're in.<br /><br />Brush up on self-rescue first in calm, warm, shallow water, and again in more extreme conditions.<br /><br />Most importantly, WEAR YOUR PERSONAL FLOATATION DEVICE. Coast Guard regulations require that all kayaks have a lifejacket on board. Wearing your lifejacket will help keep your head above water and add insulation to your body, keeping you warmer in cold water. There are great PFDs designed specifically for paddlers. Buy one that fits well, and always wear it while you paddle.<br /><br />Stay hydrated. Always bring plenty of water and food.<br /><br />HARES: When paddling in a new area, check with the locals regarding currents, shoreline conditions and weather patterns. Plan an "escape" route - an alternative place to get off the water should environmental conditions dictate it.<br /><br />It is important to check conditions such as weather and tides before going out in your kayak. Whether you are going on a multi-day excursion or just paddling for an afternoon, being aware of current conditions can help you plan a more safe and efficient trip. An excellent way to monitor sea conditions is to use the National Marine Forecast located at www.weather.gov/om/marine/home.htm<br /><br />On~On!	10/6/19 12:34 (Three Strokes) 1.28
8	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team C U  Next Tue	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				7:27 PM	Tuesday, October 8, 2019	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	8/27/18 19:03 (The Hopper) 1.31
9	Dallas Urban Hash	DUH.png	Not Like Last Week	531	Double Dribble	6:30 PM	<br />The Usual Place<br />32°50'20.3"N 96°46'19.4"W<br />32.838964, -96.772052 <br /><br />DART Mockingbird Station Parking Lot. Northeastern-most corner:<br />Worcola Street & DART Rail Tracks.	https://goo.gl/maps/uhKM3FsQW1EYMSGg7	$1 + (BYOB for Pre-Lube/Beer Check or $2 for each Hash Supplied Pre-Lube/Beer Check) + PAYG at On-In	OK		7:26 PM	Wednesday, October 9, 2019	<br />This week's DUH will be short and shiggiless (Not Like Last Week).<br /><br />You are welcome to bring your own beverages for Pre-Lube and Beer-Check.<br />If you prefer, for $2 each, you can drink the DUH's beers at the Pre-Lube and Beer-Check.<br />Waters are free.<br /><br />Pay As You Go at the On-In.<br /><br />Bring whistle, flashlight, insect repellant, IDentification, and extra money for drinks and food at On-In.	10/8/19 19:02 (Double Dribble) 1.28
11	Happy Hour	happy3.png	POOL HAPPY HOUR!		Community Skank<br />Gets It For Free	6:30 PM	2613 Belmeade Drive<br />Carrolton, TX 75006	https://www.google.com/maps/place/2613+Belmeade+Dr,+Carrollton,+TX+75006/@32.980265,-96.8645803,17z/data=!3m1!4b1!4m5!3m4!1s0x864c269df9092fdb:0x16ae65f015993cdd!8m2!3d32.980265!4d-96.8623863	BYOB	No		7:24 PM	Friday, October 11, 2019	Happy Hour Oct 11th in honor of our special guest "Shut the Fúçk Up Special Fred" and Sally. 630pm. 2613 Belmeade Dr, Carrolton, TX. No turds allowed except for Simon and Sally. BYOB. Bring food/snacks or money for Pizzas to be delivered. The pool is open for whoever dares.	10/8/19 20:09 (Three Strokes) 1.28
