DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	Dallas Hash	dallas.png	NYD Trail & Party	1151	Ovulator & Good Vibrations	12:00PM	1330 Natha Court, Lucas, TX 75002 (Carpooling is recommended)	https://www.google.com/maps/place/1330+Natha+Ct,+Allen,+TX+75002/@33.1024612,-96.5665702,76m/data=!3m1!1e3!4m6!3m5!1s0x864c0fef49192227:0xbc6d4b1fd6e9f928!8m2!3d33.1023971!4d-96.56662!16s%2Fg%2F11c15695h1?authuser=0&entry=ttu	$20.00 - Pay Online: <A HREF="https://paypal.me/DallasH3DFW/20">PayPal $20</A>	Yes TURDs are welcome as long as they are cat friendly.		9:69 PM	Monday, January 1, 2024	<br /><B>12 noon</B> - Prelube / setup<br /><B>1:00 pm</B> - Trail starts<br /><br />Don't miss out on this year's Dallas H3 NYD trail/party! The forecast is unknown. But we have a 50/50 chance of good or cold weather.<br />Ovulator & Good Vibrations are opening their house up for Dallash3 to have our annual NEW YEAR DAY HASH PARTY, January 1st, 2024. This trail is an A to A-prime.<br /><br />Theme: <B>SILVER</B><br /><br />ON-IN has electricity and a real restroom.<br /><br />Fire-Pit will be available afterwards if it is not too windy.<br /><br />DallasH3 will be supplying the Beer, Wine and Champagne. We will be serving up the most delicious, tender, and flavorful Brisket you've ever laid your taste buds on! perfectly seasoned meat, slow-cooked to perfection, and just waiting to be devoured. But that's not all! Our baked beans will be the perfect accompaniment to the star of the show. They'll be smoky, tangy, and bursting with flavor. .<br /><br />There will be prelube, beer checks, Champagne and more. Bring your vessel.<br /><br />*PLEASE BRING A SIDE DISH TO SHARE* to donate<br /><br />OPTIONAL: If you get too drunk or would like to stay the night, BYOE. Camping inside an Ovulator shop which has heating. Bring your Air mattress, Sheets, Pillow, Sleeping bag, bring chair, towel and all the other usual hash crap (but take it back home with you when you leave!).<br /><br />Please RSVP on <A HREF="https://www.facebook.com/events/232161359908112?ref=newsfeed">Facebook</A>. YES or Not Going, Please NO Maybes, So we can judge how much food and beer we will need.<br /><br />ON-ON!	12/29/23 0:05 (Martha) 1.28
3	Dallas Urban Hash	DUH.png	1st DuHHH of the Year!	731	Fruity Pepples	6:30 PM	The Cockpit Bar, 9454 Marsh Lane, Dallas	https://maps.app.goo.gl/aqcChJD91EzBoQFU7	$3.00 BX beer, PAYG OnIn	Yes, on leash		9:69 PM	Wednesday, January 3, 2024	First of the year duhh hash, Wednesday January 3rd will be at cockpit bar. Address 9454 Marsh ln Dallas TX 75220. 630pm. $3.00 hash cash to include beer check. <br />6:30 show, 7:00 Go. 	1/2/24 18:36 (WrongDongThong) 1.28
6	Fort Worth Hash	ftworth.png	Outgoing/Incoming Admin 2024	997	Tanned Peaches 	2:00 PM	309 Maloney Court	https://maps.app.goo.gl/Q8Lk3bGCkTvkotGy6	$7.00 cash - <A HREF="https://www.paypal.com/paypalme/FWH3/7">Paypal $7</A> - Pay pal (FWH3) or Zelle 817-689-9363 - BYOB prelube beer	Yes, must be o n leash		9:69 PM	Saturday, January 6, 2024	Possibly only trail I'll be laying for this year.. No shiggy, no crossing  water, no PI/PO. Simple trail as you can get. There will be jello shot peach,  who doesn't want to have some Peaches. lol. <br /> <br />Bring your regualr hash stuff. This is A-A	1/6/24 8:13 (Tanned Peaches) 1.28
10	Dallas Urban Hash	DUH.png		732	Vanilla Cumsquat	6:30 PM	7701 Lemmon Ave Suite 200, Dallas, TX 75209	https://www.google.com/maps/place/On+Rotation+Brewery+%26+Kitchen/@32.8479779,-96.8416416,17z/data=!4m15!1m8!3m7!1s0x864e9dd3a1779729:0x962d7ac826b419ce!2s7701+Lemmon+Ave,+Dallas,+TX+75209!3b1!8m2!3d32.8479779!4d-96.8416416!16s%2Fg%2F11jt96qzf3!3m5!1s0x864e9defc2e00e4b:0xa4b6628c640d2ca4!8m2!3d32.848472!4d-96.840402!16s%2Fg%2F11nn2b32p2?entry=ttu	$3.00	Yes		9:69 PM	Wednesday, January 10, 2024	Hashcash includes beer check, bar ending.	1/6/24 14:35 (dm36534) 1.28
13	Dallas Hash	dallas.png	Incoming Dallash3 Admin	1152	4-Play & Bacon Drippins'	2:00 PM	<br />Downtown Carrollton Dart Station Parking<br />1013 N Denton Dr<br />Carrollton, TX 75006	https://maps.app.goo.gl/wku2kfrDjhosqVjq8	$10.00 - Pay Online: <A HREF="https://paypal.me/DallasH3DFW/10">Paypal $10</A>	?		9:69 PM	Saturday, January 13, 2024	Cum out before  it  gets too cold to do Shit! Bring chair and wood. We may have a fire we may not. 	1/12/24 19:31 (Tanned Peaches) 1.28
15	NODUH Hash	NoDHHH2.png	Drinking for MLK			7:00 PM	<br />Austin Avenue Grill<br />935 W Parker Rd Suit #410<br />Plano, TX 75023<br />	https://www.google.com/maps/place/Austin+Avenue+Grill+%26+Sports+Bar/@33.0415336,-96.7178176,17z/data=!4m14!1m7!3m6!1s0x864c1850fa2a22b5:0xd3f771e87ec8a05a!2sAustin+Avenue+Grill+%26+Sports+Bar!8m2!3d33.0415291!4d-96.7152427!16s%2Fg%2F1v6l7x05!3m5!1s0x864c1850fa2a22b5:0xd3f771e87ec8a05a!8m2!3d33.0415291!4d-96.7152427!16s%2Fg%2F1v6l7x05?authuser=0&entry=ttu	$7.00	No		9:69 PM	Monday, January 15, 2024	<br />I have a dream... that it will be warm enough to hash, but it doesn't look like it's going to happen.  It's supposed to be 22° F at the start.  That's too cold to lay or run a trail and circle up freezing our asses off, so let's go drink instead.<br /><br />Austin Avenue on Parker and Alma.<br /><br />I know Monday is probably Margarita night.  And there is a <A HREF="https://austinavenue.com/dinner" target="_blank">Dinner Menu</A> with pescatarian choices.<br /><br />I'm sure they'll have the Eagles/Buccaneers game if you care about that.	1/14/24 23:00 (Martha) 1.28
17	Dallas Urban Hash	DUH.png		733	Dot, Dot, Dot, ...<br />Weekend	6:30 Pm gather 7 pack off	Bishop Arts Area-Oak Cliff Social club 238 W Davis St Dallas 75208	https://maps.app.goo.gl/Mf5qqATLAcuA1M4W8	$7.00	Yes<br />		9:69 PM	Wednesday, January 17, 2024	<br />Brace yourselves for a Chicago Style Trail, with some extra flair from Weekend Suckasaurus. Since it's a little chilly down south I figured we'd give you a shortened version of a Chicago style trail... just arrows and whichy ways... gotta keep it simple when it's below freezing. True trail will be about 2.5 miles with atleast one well stocked check. ** It won't even be freezing by tomorrow night so y'all should be fine. <br /><br />Why: Cause Dot brougth the cold from chicago and figured she'd reward you with tasty alcohol from way up north. <br /><br />What to bring: Don't👏forget👏to👏wear👏layers - It's easier to take stuff off than to freeze on trail. Cranium lights wouldn't be a bad idea to see the chalk. Something to sacrifice to the RA before trail to keep it from raining or snowing on us. <br />TURDS: We'll be inside so Turds not welcome at On-In and if you're gonna bring them on trail, make sure they're as well dressed as you are, booties, coats, etc. <br />Notice this Chicago hasher, Snatch, and his layers: Even the guy in shorts is wearing layers.	1/16/24 10:11 (Tanned Peaches) 1.28
20	Fort Worth Hash	ftworth.png		998	Blonde Dyke Bar	2:00 PM	8375 Blue Mound Rd Fort Worth TX 76137	https://maps.app.goo.gl/qpLzUNnQU4EUd3XC8	$7.00 cash - <A HREF="https://www.paypal.com/paypalme/FWH3/7">Paypal $7</A> - Pay pal (FWH3) or Zelle 817-689-9363 - BYOB prelube beer	YES		9:69 PM	Saturday, January 20, 2024	Saturday Saturday Saturday January 20th - trail starts at Northwest Community Park - Blue Mound Road. Planning on starting where the blue circle is … bring a change of shoes and socks …<br />Look for the Blue Truck at the start....<br /><br />Look for tall lights for baseball field to help you not  miss the turn 	1/20/24 1:21 (HGiovanini) 1.28
24	Dallas Urban Hash	DUH.png	Shitty Virgin Trail	734	CamelToe Hooker<br />Penis Blowjob Starwars Name	7:00 PM	<br />Street Parking<br />100 N Trunk Ave<br />Dallas, TX 75226	https://maps.app.goo.gl/ERejt11Wty7ShHvK7	$7.00	NO		9:69 PM	Wednesday, January 24, 2024	TURDs allowed at ON-IN, must stay leashed. ON-IN will be at twilite Lounge Dallas on their patio out back. $7.00 Hashcash to cover for pre-lube and beer check plus something else.<br /><br />Fleshlights are always handy,<br /><br />A-to-A Prime: 12 minute walk back to parking<br />OR you can get in my (CTH) and I'll drive you back.<br /><br />Possible rain, so there's that.	1/24/24 15:30 (dm36534) 1.28
25	Full Moon	01-Wolf_moon@4x.png		63		7:00 PM			BYOB			9:69 PM	Thursday, January 25, 2024		12/29/2023 00:42 (G) 1.28
