DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	Contra Hash	contra.svg	Dallas Wednesday Zen Trail and Circle		EVERYONE	7:30PM	ZOOM MEETING	https://us04web.zoom.us/j/614149764?pwd=VlFndTF4WHdHN2s3OWtuZmZYNlFZdz09	BYOB	SURE		8:12 PM	Wednesday, April 1, 2020	Wednesday Wednesday Wednesday Feels like EVERYDAY<br /><br />Let's get out of our homes and take a walk, a jog, a run and take some pics (if you want). So you have all day to go get some excercise<br /><br />Join the Zoom Meeting Below at 7:30 to get started and we will go from there!<br /><br />Join Zoom Meeting<br />https://us04web.zoom.us/j/614149764?pwd=VlFndTF4WHdHN2s3OWtuZmZYNlFZdz09<br /><br />Meeting ID: 614 149 764<br />Password: 374209<br /><br />One tap mobile<br />+13462487799,,614149764# US (Houston)<br />+16699006833,,614149764# US (San Jose)<br /><br />Dial by your location<br />        +1 346 248 7799 US (Houston)<br />        +1 669 900 6833 US (San Jose)<br />        +1 253 215 8782 US<br />        +1 301 715 8592 US<br />        +1 312 626 6799 US (Chicago)<br />        +1 929 205 6099 US (New York)<br />Meeting ID: 614 149 764<br />Find your local number: https://us04web.zoom.us/u/fcICTFnHVz	4/1/20 10:19 (BDB) 1.28
3	Happy Hour	happy3.png	Virtual Happy Hour		Ben Dover	7:00 PM	Your Quarantined Location		FREE	TURDs are Tethered Urban Running Dogs. “Not Friendly” means that the ON-IN is at a bar and dogs are not allowed. “Friendly” means that dogs are welcome at the ON-IN. SURE		8:14 PM	Friday, April 3, 2020	Join HH at 7pm Virtually<br />All the bars and restaurants are closed for gatherings. <br /><br />We can still gather online. get your favorite booze ready.<br /><br />come and join us for a little drinking and socializing, virtually.<br /><br />Topic: Virtual Happy Hour<br />Time: Apr 3, 2020 07:00 PM Central Time (US and Canada)<br /><br />Join Zoom Meeting<br />https://us04web.zoom.us/j/516659023?pwd=a2d4RXFiS1RPeHpDc3EzbWk1RFFCdz09<br /><br />Meeting ID: 516 659 023<br />Password: 746291<br /><br />One tap mobile<br />+13462487799,,516659023# US (Houston)<br />+16699006833,,516659023# US (San Jose)<br /><br />Dial by your location<br />        +1 346 248 7799 US (Houston)<br />        +1 669 900 6833 US (San Jose)<br />        +1 301 715 8592 US<br />        +1 312 626 6799 US (Chicago)<br />        +1 929 205 6099 US (New York)<br />        +1 253 215 8782 US<br />Meeting ID: 516 659 023<br />Find your local number: https://us04web.zoom.us/u/fcICTFnHVz<br /><br />	4/2/20 13:35 (Ben Dover R My Panties Showin') 1.28
4	Fort Worth Hash	ftworth.png	CANCELLED	903		4:20 PM						8:14 PM	Saturday, April 4, 2020	<br />Given all that's going on, the uncertainly of everyone's schedule, and the restrictions that are likely to get worse, we are cancelling.	3/17/20 12:15 (Double Dribble) 1.28
5	Flour Mound H3	Flour Mound H3-01.png	Solo Hash	3		12:00 PM	Home Depot<br />(SE corner of parking lot)<br />852 Long Prairie Rd<br />Flower Mound, TX 75022	https://www.google.com/maps/place/The+Home+Depot/@32.9927106,-97.0631077,17z/data=!3m1!4b1!4m5!3m4!1s0x864c2ced59acbdf1:0x59c607675851688a!8m2!3d32.9927106!4d-97.060919	BYOB	Yes		8:15 PM	Sunday, April 5, 2020	Our next trail will be this Sunday April 5th. No we will not be getting together. The hares will set trail and you will have from 10:00 AM until 8:00 PM to complete trail. Please take a selfie picture at start and then again at the end for trail credit. BYOB!<br /><br />Post your pics on the "Flour Mound Hash House Harriers" Facebook page.  If you are not a member, please request to join.<br /><br />Start: Home Depot Parking Lot (start is SE corner of Parking Lot)<br />852 Long Prairie Rd<br />Flower Mound<br /><br />Trail A to A prime 3-4 miles<br />Dogs on leash welcomed<br /><br />Stay safe and healthy. ON~ON!	4/4/20 9:44 (Three Strokes) 1.28
7	Dallas Urban Mountain Bike Hash	DUMB.png				7:00 PM			Pay-as-you-go			8:17 PM	Tuesday, April 7, 2020		12/24/19 13:13 (Three Strokes) 1.28
7	Full Moon	Calendar Icons-04.png	Full Pink Moon	16	<br />~YOU~	7:00 PM	Anywhere, TX		BYOB	YES		8:17 PM	Tuesday, April 7, 2020	To support physical health and well-being in our hash community, tonight's hash is "choose-your-own-activity".  Whether you wish to run, walk, bike, hike, or yak...the FM hash supports all outdoor activity!  Go solo or grab a buddy. We just want you to get out and enjoy the Full PINK Moon! Full moon peaks at 9:35pm. Wearing pink is highly encouraged.<br /><br />An event will be created on HHHDFW Facebook page.  Use Strava, Garmin, Relive, or any distance tracking app to show us your trail!  Post a selfie, the moon, or a cool feature discovered on your trail.  We will mail you a FULL MOON PATCH for participation.<br /><br />FULL PINK MOON: April’s Moon is called the Full Pink Moon, heralding the appearance of the “moss pink,” or wild ground phlox—one of the first spring flowers. This moon has also been known as the Sprouting Grass Moon, the Growing Moon, and the Egg Moon. Many coastal tribes called it the Full Fish Moon because this was the time that the shad swam upstream to spawn. This is also the third of four Supermoons for 2020. The Moon will be at its closest approach to the Earth and may look slightly larger and brighter than usual.<br />Full moon peaks at 9:35pm. Wearing pink is highly encouraged.<br /><br />Hash Cash: $8 includes variety of beer at end (craft beer, light beer, cider, hard seltzer, wine, water, soda, gatorade) Several snacks (bananas, granola bars, peanuts, and MOONPIES). $3 non-alcohol price.<br /><br />Hare: TB<br />Location: DFW area. Wherever the hare wants to lay trail.<br />Trail: Rain or shine. 3-6 miles. Preferably off-road trails. Shiggy level 2-4. Expect a campfire/burn barrel at the end if necessary.<br /><br />What to Bring: Typical hash gear including a headlamp. Money for on-after (if applicable). Vessel, Kilts and Happi Coats for circle.<br /><br />On~On<br /><br /><br />NOTE: Trail distance must be 3 or more miles to recieve a patch. Posting your trial stats (speed/time is never an issue...we're not racists here) and posting at least 1 pic of your trail will earn you a patch.	4/4/20 9:54 (Three Strokes) 1.28
8	Dallas Urban Hash	DUH.png	SUSPENDED	551	UNTIL FURTHER NOTICE	4:20 PM			$1.00			8:17 PM	Wednesday, April 8, 2020		3/23/20 12:05 (Double Dribble) 1.28
10	Happy Hour	happy3.png	Virtual Happy Hour		EVERYONE	7:00 PM	Your Quarantine Location		BYOB			8:19 PM	Friday, April 10, 2020	 HHH Happy Hour<br />Time: Apr 10, 2020 07:00 PM Central Time (US and Canada)<br /><br />Join Zoom Meeting<br />https://us04web.zoom.us/j/619534042?pwd=RGRVT2dmdzYzL1pBZ0loT0FuVVQyUT09<br /><br />Meeting ID: 619 534 042<br />Password: 845998<br />One tap mobile<br />+13462487799,,619534042#,,#,845998# US (Houston)<br />+16699006833,,619534042#,,#,845998# US (San Jose)<br /><br />Dial by your location<br />        +1 346 248 7799 US (Houston)<br />        +1 669 900 6833 US (San Jose)<br />        +1 312 626 6799 US (Chicago)<br />        +1 929 205 6099 US (New York)<br />        +1 253 215 8782 US<br />        +1 301 715 8592 US<br />Meeting ID: 619 534 042<br />Password: 845998<br />Find your local number: https://us04web.zoom.us/u/fcICTFnHVz<br />	4/9/20 22:42 (Ben Dover R My Panties Showin') 1.28
11	Dallas Hash	dallas.png	Corona Easter Trail 	1059	Mr. E-hare	11:00 am	Your Quarantine Location		BYOB	Yes		8:20 PM	Saturday, April 11, 2020	Happy Easter!<br />To support physical health and well-being in our hash community, "choose-your-own-activity". Whether you wish to run, walk, hike.... <br /><br />Theme: anything Rabbit or Easter related<br /><br />Use Strava, Garmin, Relive, or any distance tracking app to show us your trail! Post a selfie or a cool feature discovered on your trail. <br /><br />Pack members run the trail on their own anytime between 11am and 6pm<br /><br />Circle will be virtual (on the internet only), at 7pm. Check below<br />If you did not do trail, Please join us for circle.<br /><br />Many other hashes, including the mother hash, have cancelled their runs altogether. We WILL have a run, we are still meeting the objectives, so we got that going for us, which is nice:<br />OBJECTIVES OF THE HASH:<br />To promote physical fitness among our members<br />To get rid of weekend hangovers<br />To acquire a good thirst and to satisfy it in beer<br />To persuade the older members that they are not as old as they feel<br /><br /><br />Topic: DallasH3<br />Time: Apr 11, 2020 07:00 PM Central Time (US and Canada)<br /><br />Join Zoom Meeting<br />https://us04web.zoom.us/j/122826294?pwd=NE1OMWhiaHV3R2lhVGhMV1lhQ1M0UT09<br /><br />Meeting ID: 122 826 294<br />Password: 520689<br />One tap mobile<br />+13462487799,,122826294#,,#,520689# US (Houston)<br />+16699006833,,122826294#,,#,520689# US (San Jose)<br /><br />Dial by your location<br />        +1 346 248 7799 US (Houston)<br />        +1 669 900 6833 US (San Jose)<br />        +1 312 626 6799 US (Chicago)<br />        +1 929 205 6099 US (New York)<br />        +1 253 215 8782 US<br />        +1 301 715 8592 US<br />Meeting ID: 122 826 294<br />Password: 520689<br />Find your local number: https://us04web.zoom.us/u/fcICTFnHVz<br /><br /><br /><br /><br />	4/10/20 12:20 (Ben Dover R My Panties Showin') 1.28
12	Sunday Brunch Virtually	Brunch.png	CUM DRINK WITH US		BDB	12:00 AM	Your Quarantine	https://us04web.zoom.us/j/112884916?pwd=SnIxMG1IbHdvZEpjYmZXVTY4YUNYZz09	BRING YOUR OWN	SURE		8:20 PM	Sunday, April 12, 2020	CUM DRINK WITH ME TOMORROW> WE CAN MAKE BREAKFAST/LUNCH and hang out bc there is nothing else really to do<br /><br />Topic: Sunday Funday<br />Time: Apr 12, 2020 12:00 PM Central Time (US and Canada)<br /><br />Join Zoom Meeting<br />https://us04web.zoom.us/j/112884916?pwd=SnIxMG1IbHdvZEpjYmZXVTY4YUNYZz09<br /><br />Meeting ID: 112 884 916<br />Password: 235348<br />One tap mobile<br />+13462487799,,112884916#,,#,235348# US (Houston)<br />+16699006833,,112884916#,,#,235348# US (San Jose)<br /><br />Dial by your location<br />        +1 346 248 7799 US (Houston)<br />        +1 669 900 6833 US (San Jose)<br />        +1 253 215 8782 US<br />        +1 301 715 8592 US<br />        +1 312 626 6799 US (Chicago)<br />        +1 929 205 6099 US (New York)<br />Meeting ID: 112 884 916<br />Password: 235348<br />Find your local number: https://us04web.zoom.us/u/fcICTFnHVz<br />	4/11/20 20:42 (BDB) 1.28
