DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	Dallas Urban Mountain Bike Hash	DUMB.png	Trinity Hall	13	Deflated Rubber	7:00 PM	<br />Trinity Hall <br />Mockingbird Station<br />5321 E Mockingbird Ln #250, <br />Dallas, TX 75206	https://www.google.com/maps/place/Trinity+Hall+Irish+Pub+%26+Restaurant/@32.8382365,-96.777543,17z/data=!3m1!4b1!4m2!3m1!1s0x864e9f1217d1880f:0xaf13cf8eee6977eb	Pay-as-you-go			5:48 PM CST	Tuesday, December 1, 2015	<br />Yup, another first Tuesday is (almost) here.<br /><br />This is also the first anal-verse-ary of the Dumb H3.<br /><br />Since it's the only Dumb this year that'll be in December, let's go see if any overachievers have already put their Christmas, err, "holiday" lights up.<br /><br />Start:  Trinity Hall / Mockingbird Stn<br />Date:  Tuesday, Dec 1<br />Time: 7pm<br />Hash Cash: $0  (pay as you go)<br /><br />The trail will be both Road and Mt Bike-friendly.<br /><br />Wear something Christmassy if you've got it.<br /><br />On-On,<br />Deflated Rubber	12/15/15 15:18 (Hopper) 1.29
2	Dallas Urban Hash	DUH.png		330	Beer in the Bush	7:00 PM	Northeast corner of DART Mockingbird Station parking lot.	https://goo.gl/maps/BEEUVpfstd72	$7.00	Trail is TURD friendly. Circle is not.		5:48 PM CST	Wednesday, December 2, 2015	<br />On-In: OT Tavern (that means the trail will be A to B)<br /><br />Description: He's foreign, he has an accent, and he's fucked up every trail he's laid before but he keeps cumming back and volunteering to lay like a true wanker! Beer in the Bush will be live laying us a gorgeous trail on a crisp autumn night! Bring flashlights, warm clothes, a paper map(no tech on trail and it's Beer in the Bush that's laying so you will get lost!), VIRGINS, and your best "bro" impersonation as we will be sure to run into plenty of SMU bromosexuals! 	Tue, Dec 1, 2015 at 11:11 PM (Double)
3	FU! Thursday is a Drinking Day!	santakick.png	Santa Kickball		Wear Santa Costumes!	7:00 PM		http://www.fuh3.com/?ai1ec_event=fuh3-thursday-is-a-drinking-day-december-3rd				5:48 PM CST	Thursday, December 3, 2015		Tue, Oct 13, 2015 at 4:50 PM (minimock)
4	Happy Hour	santacon.png	Santacon Fort Worth			6:30 PM		http://www.fuh3.com/?ai1ec_event=fuh3-december-4th-santa-rampage-ft-worth-santacon-fort-worth				5:48 PM CST	Friday, December 4, 2015		Tue, Oct 13, 2015 at 5:24 PM (minimock)
5	Fort Worth Hash	ftworth.png	Santa Hash	787	CockLess Monster & Always Cums Last	3:00 PM	1200 E 2nd St, Fort Worth, TX 76102	https://www.google.com/maps/place/1200+E+2nd+St,+Fort+Worth,+TX+76102/@32.7597045,-97.3243929,240m/data=!3m2!1e3!4b1!4m2!3m1!1s0x864e713bc6e31dcb:0x69a5333ccc4e9cc8?hl=en	$7.00 &mdash; BYOB prelube beer			5:48 PM CST	Saturday, December 5, 2015	Wear your costume again! You went to Santa Kickball Thursday. You went to Santacon Friday. Now it's time to don that red and white costume once more and become the Bad Santa we all know you are. Conquer and slay that hangover at the FWH3 saturday trail. Wear your costume! <br /><br />Park on street.	Wed, Dec 2, 2015 at 1:34 PM (minimock)
8	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team H<sup>3</sup>	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				5:48 PM	Tuesday, December 8, 2015	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	11/30/15 21:49 (Hopper) 1.28
9	Dallas Urban Hash	DUH.png	Naughty Santa Trail	331	PCP & WDT	7:00 PM	3130 N. Harwood St.; Dallas.	https://goo.gl/maps/EYNa3awaxgQ2	$7.00	Yes - leashed, and on patio @ On-In.		5:48 PM CST	Wednesday, December 9, 2015	Be good the other 364 days, today is get naughty time. Wear your sexy Santa, elf, ornament, or garland outfit. Bring virgins and your flesh lights. This is a no shiggy, no mud, no tunnel, not even tall grass trail. You will cum across plenty of boob checks and some dick checks so I'm told. Easy trail for new boots and trail will be well marked. Bring VIRGINS. 	Mon, Dec 7, 2015 at 2:12 PM (Double)
10	FU! Thursday is a Drinking Day!	fuBird.png	Flips Patio & Grill		Stay In Sodomy & You Light Up My Pussy	6:00 PM		http://www.fuh3.com/?ai1ec_event=fuh3-146-december-10th				5:48 PM CST	Thursday, December 10, 2015		Sun, Dec 6, 2015 at 8:57 AM (Mike)
11	Happy Hour	poker.png	X-Mas Themed<br />Texas Hold’em		Clit-e-liquor	7:00 PM						5:49 PM	Friday, December 11, 2015	Planning to have a Texas Hold’em game and pre-XMas get together on Friday 12/11 in Grapevine. RSVP if you think you can make it and I’ll respond with address, time, ect.<br /><br /><a href="mailto:clinthman@yahoo.com">email Clit-e-liquor</a>	12/7/15 4:25 (Hopper) 1.28
12	Dallas Hash	dallas.png	2nd Anal Highschool Hash	946	I Eat Dick<br />EeeyWhore <br />Steaming Total Dickhead	2:00 PM gather, 2:30 PM pack away	<br />301 W Warrior Trail, Grand Prairie, TX 75052<br />(Park in the Way back behind the High School Field House)<br />32.694192, -97.005864	https://www.google.com/maps/place/32°41'39.1%22N+97°00'21.1%22W/@32.694192,-97.005864,17z/data=!3m1!1e3	$7.00			5:49 PM CST	Saturday, December 12, 2015	<br /> Grab your Pom Poms, Letter Jackets, Band Costumes, Football Jerseys or dress up as whatever you were in High School!! There will be no bullying at this hash like back in High School, but there will be a trail and copious amounts of alcohol and shots to keep everyone hydrated!!  Cum Join the fun!<br /><br />ON ON High School Hash!!<br />EeeyWhore, I Eat Dick, Steaming Total Dickhead<br /><br />On After:  Side Tracked Pub and Grub<br />3101 E Division St, Arlington, TX 76011	Tue, Dec 8, 2015 at 11:39 AM (Penis Fly Crap<br />)
