DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	NODUH Hash	NoDHHH2.png	5<sup>th</sup> Analversary	132	Martha F. Stewart<br />Little Ring Riding Hood	7:00 PM	<br />South end of Home Depot Parking lot<br />2020 W. Parker Rd<br />Plano, TX 75075	https://www.google.com/maps/place/WOGA+Gymnastics+Academy/@33.0394189,-96.7359007,17z/data=!4m2!3m1!1s0x0000000000000000:0xa5de6283b95cd706	<strong>$10.00</strong>	On trail, fine.  Not sure about on-in.  If your dog jumps up on the table to eat food, leave it at home or in the car.		8:59 PM CDT	Monday, June 1, 2015	5 years ago, 8 Second Ride had a dream of a night-time hash for those of us in the northern suburbs.  And building on the foundations of the DUH and My Boyfriend Joe’s Monday night contra hashes, he started the NoDUH.<br /><br />It was a little shaky at first when 8 Second Ride quit on the 5th NoDUH.  But he passed the torch on to a very capable Free Ho Lay who led us for the next 3 years.<br /><br />We’ve had trails I the heat and in the cold.  We’ve had trails through tunnels, creeks, malls, homeless camps, and nursing homes.  We’ve had good hares and bad.  Short trails, long trails, and Condom Mint trails.  But we survived them all.<br /><br />Now it’s time for the NoDUH to celebrate.<br /><br />Monday night we’re going to be starting in Plano, on the NE corner of Parker and Custer.  There will be a trail.  There will be beer.  And the on-in is going to have much better food than you’re used to.<br /><br />Note that the price has bumped up a bit to help cover the food costs and other gimmies.<br /><br />So cum out tonight.<br /><br />	Mon, Jun 1, 2015 at 2:27 PM (clodhopper)
2	Trivia Tuesdays	WeWon-1st.gif	Malarkey’s Tavern		Team H<sup>3</sup>	7:00 PM	<br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				8:59 PM CDT	Tuesday, June 2, 2015	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight.	Thu, Jun 4, 2015 at 11:19 PM (clodhopper)
2	Dallas Urban Mountain Bike Hash	DUMB.png	June Moon	7	Deflated Rubber	7:00 PM	<br />Lake House Bar & Grill<br />Bar & Grill<br />7510 E Northwest Hwy, Dallas, TX 75214	https://www.google.com/maps/search/the+lake+house/@32.854797,-96.73207,17z/data=!3m1!4b1	Pay-as-you-go			8:59 PM CDT	Tuesday, June 2, 2015	<br /><br />And now for something completely different...<br />... err, completely DUMB.<br /><br />Something that's been going on for a number of years is a group that celebrates the June Moon at White Rock Lake.  There could be hundreds of people at T&P Hill, complete with guitars, grills, guys, and girls all singing moon-related songs.<br /><br />The DUMB thing about it is they do this *at* the lake, where alcoholic beverages aren't allowed and police have been known to empty out any open containers they see.<br /><br />So, let's meet up at the Lake House (NW Hwy and W Lather) at 7pm this Tuesday (June 2) for Texas Pint Night, get some cheap beverages, then ride to the picnic (full moon is scheduled to rise at 8:31 pm), and then make out way to another drinking establishment, get some more refreshments, and then return to the Lake House (maybe passing by T&P Hill again to see if anyone is still there).<br /><br />Yes, it's a DUMB idea, but not as dumb as standing around looking at the full moon without any alcohol!<br /><br />(Hidden Flasks are not necessarily encouraged, but definitely not discouraged.)<br /><br /><em >Road bike:</em> Friendly	Mon, Jun 1, 2015 at 9:21 AM (clodhopper)
3	Dallas Urban Hash	DUH.png	Oh Shit! It's a Just Laying His Virgin Trail	304	In Your Face & Just Joel	7:00 PM	1919 Skillman Street, Dallas	https://goo.gl/maps/jtIbL	$7.00	OK on Trail, Probably Not at On-In		9:00 PM CDT	Wednesday, June 3, 2015	Well, here goes another Just trying to lay his virgin trail again.  Even with the assistance of an experienced international hasher (In Your Face), this is probably going to prove to be a shitty trail.  From Just Joel:<br /><br />- This week's hash will be at <**location redacted, he's not supposed to tell you the name of the bar**> on Skillman Street in Dallas.  <br /><br />- <**whole next sentance redacted because he's again giving away the start and end location**><br /><br />- They have a large lot in the back where you can park.  There is also additional parking in the surrounding shopping centers. <**Editors note:  I bet he didn't check to see if they tow.  We'll find out**><br /><br />- It will be hot, so bring water to balance out the booze. <**Editor's Note:  Another rookie mistake, he's supposed to bring the water and beer for the beer check**><br /><br />- The <**location name redacted**> serves food along with a good deal on Miller Hi Life drafts and a full bar.  <Editor's note:  Probably the best line he wrote in the whole description, and we still had to edit shit out><br /><br />Start Location:  1919 Skillman Street, Dallas<br />Pack gather:  6:30, Pack away around 7:00<br />Hash Cash:  $7<br />TURDS:  OK on Trail, Probably Not OK at On-In<br />Bring:  Who the hell knows, it's a Just laying his virgin trail.  Be prepared.<br />	Tue, Jun 2, 2015 at 10:43 PM (TimCarr)
4	FU! Thursday is a Drinking Day!	fuBird.png			The Red Menace	7:00 PM		http://www.fuh3.com/?ai1ec_event=fuh3-thursday-is-a-drinking-day-june-4th				9:00 PM CDT	Thursday, June 4, 2015		Sun, May 31, 2015 at 9:44 AM (Mike)
5	Movie Night	Movie.png	Poltergeist<br />8:20 Showing		Anal Thrax<br />I-I-I	6:30 PM	<br />Los Lupes & AMC 14<br />Irving Mall<br />3644 Irving Mall<br />Irving, TX 75062	https://www.google.com/maps/place/Irving+Mall/@32.8403959,-96.9966674,17z/data=!3m1!4b1!4m2!3m1!1s0x864e822d65725267:0xc2134946d94956ad				9:01 PM CDT	Friday, June 5, 2015	Anal Thrax – Movie HH at Los Lupes at 6:00 or sooner.  HH prices until 7:00.  <br /><br />(same location as Fuddruckers). This place is busy, it’s hopping. A great place.<br /><br />Then see “Poltergeist” at Irving Mall AMC!  	Fri, Jun 19, 2015 at 3:28 PM (clodhopper)
5	Full Moon Hash	fullmoon.png	Dam Joe Pool		Gets It For Free	7:00 PM	The Oasis<br />5700 LakeRidge Pkwy<br />Grand Praire, TX	https://www.google.com/maps/place/5700+Lake+Ridge+Pkwy,+Grand+Prairie,+TX+75052/@32.6334797,-97.0285274,14z/data=!4m2!3m1!1s0x864e8973168ee8cb:0x821b72104f143383	BYOB			9:01 PM CDT	Friday, June 5, 2015	Full Moon Hash June 5th<br /><br />Come bare it all on a slow group Hash with people you love! We will be walking the Joe Pool dam this time. Park your car in The Oasis parking lot. The Oasis has food and usually a live music. <br /><br />For more general information, please check out <a href="http://blog.rdstokes.com/?page_id=375">this FAQ</a><br /><br /><em>START:</em> 5700 LakeRidge Pkwy, Grand Praire, TX<br /><br /><em>Expect to bring:</em><ol><li>Sarong or Towel</li><li>Appropriate foot wear for a 2 mile road walk</li><li>BYO beer and wine</li><li>Bring a light or headlamp</li><li>Bring a backpack to carry your car keys and to stash your clothes in as we will have to wear them from the parking lot.</li></ol><br /><em>Schedule:</em><ul><li>11 pm—gather</li><li>11:15 pm—start walking</li><li>12:30 am—dance party on the dam with full moon howl</li><li>1:00 am—walk back to cars</li><li>3:00 am—be home safe</li></ul><br /><em>NO RSVP</em> required if you don't want your Facebook friends to see how cool and accepting you are with your body.<br /><br /><em>CAUTION:</em> Upon return to your car, always be alert in case our empty cars have attracted attention.	Wed, Jun 3, 2015 at 1:50 PM (clodhopper)
6	Fort Worth Hash	ftworth.png	Saturday is a Hashing Day!	774	Three’s a Crowd<br />Queen Ebola III	3:00 PM	<br />North Park (location change)<br />200 East Dove Road<br />Southlake, TX 	https://www.google.com/maps/place/200+E+Dove+Rd,+Southlake,+TX+76092/@32.9717866,-97.1461209,15z/data=!4m2!3m1!1s0x864dd38f7be12bf7:0x8dbc874c104fa636	$7.00 &mdash; BYOB prelube beer			9:01 PM CDT	Saturday, June 6, 2015	<br />Saturday is a hashing day!<br />6/6/15<br /><br />Hares: Three's a Crowd and Queen Ebola III <br />Start: North Park (location change)<br />200 East Dove Road<br />Southlake, TX <br />Gather: 3:00P <br />Away: 3:30P<br /><br />It's summertime! The rain is gone, the sun will be hot, and the beer will be cold! Bring an extra pair of shoes for a possible water crossing; the hares will provide cold water for drinking. TURDS are welcomed on trail and On In (just keep them in X). Don't forget bug spray, sunscreen, a chair, virgins, and an extra liver, if you have one. <br /><br />🍻 TAC & QE3<br /><br />Sent from my iPhone	Fri, Jun 19, 2015 at 5:44 PM (clodhopper)
7	Kayak Hash	kayak.png	Kayak Hash		Monar & Limpy	11:00 AM	Start will be at, "from George bush and miller, go east on miller for 1.1 mile, once crossed over water immediately look for public parking on the North side of miller. It is a kayak/canoe insert placement parking area."	https://www.google.com/maps/place/32°53'31.4%22N+96°32'12.1%22W/@32.8917792,-96.5367859,497m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0!6m1!1e1				9:02 PM CDT	Sunday, June 7, 2015	don't let the rain get ya down, row row row ya boat!!! Kayak hash, June 7, Sunday Sunday Sunday 11a somewhere near lake lavon, details later...will there be a beer stop?!?! Hellya!!! " monar &limpy<br /><br />a sandBAR as well, with gimme...say WHAT??!!<br /><br />since this will be my analversary,  "Cum in PURPLE"	Mon, Jun 1, 2015 at 12:54 PM (clodhopper)
7	Spit Hash	spit.png	Crawfish Mimosa & Bloody Mary Brunch/SPIT Hash		Huzzah H3	11:00 AM	<br />Dirty Deed’s Villa<br />821 Allen St.<br />Dallas, TX 75204	https://www.google.com/maps/place/821+Allen+St,+Dallas,+TX+75204/@32.7912248,-96.7904963,17z/data=!3m1!4b1!4m2!3m1!1s0x864e98d85f232bc5:0x2903fae5a8a49e45	$7.00 — and a dish to share			9:02 PM CDT	Sunday, June 7, 2015	<br />Huzzah H3 invites you to join us poolside at Dirty Deed’s Villa for 4 tasty crawfish dishes prepared for you by Huzzah hashers.  We’ve got a case of champagne ready to become mimosas, and there will be a Bloody Mary Bar.  Please bring a dish to share and any extra booze you want.  Mimosas are only as bottomless as you make them!  There’s a club room, 4 poolside grills, and a sink available.	Fri, Jun 5, 2015 at 1:43 PM (clodhopper)
9	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team H<sup>3</sup>	7:00 PM	<br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				9:03 PM CDT	Tuesday, June 9, 2015	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight.	Mon, Jun 8, 2015 at 4:53 PM (clodhopper)
10	Dallas Urban Hash	DUH.png	The Foundry	305	Analthrax	7:00 PM	<br />The Foundry<br />2303 Pittman Street<br />Dallas, TX 75208	https://www.google.com/maps/place/The+Foundry/@32.772744,-96.831685,17z/data=!3m1!4b1!4m2!3m1!1s0x864e9963bc379b1b:0x3ff3e8f07cd35b1b	$7.00	Friendly		9:03 PM CDT	Wednesday, June 10, 2015	During a time of deep intoxication I agreed to hair this trail. I'm engrossed in my new job and tragically its HOT! join me for a simple trail it might be dam near a live lay depending on when I get out of the office. No surprises this will be A to A and a location we all love.<br /><br />Bring virgins, vessels , new shows and used condoms.<br /><br />ON ON	Tue, Jun 9, 2015 at 5:14 PM (clodhopper)
11	FU H3 Hash	fuh3spit.png			CockLess Monster	7:00 PM		http://www.fuh3.com/?ai1ec_event=fuh3-133-june-11th&instance_id=3395				9:04 PM CDT	Thursday, June 11, 2015		Fri, Jul 17, 2015 at 11:01 AM (minimock)
