DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
3	Dallas Hash	may3 (Custom).png	May the 4th Be With You!	1196	Back that Ass Up, No No Square, Wenis This Day our Daily Bread, Tater Tits, Just Cathy	2:00 PM Pack off 2:30 PM	Katie’s Woods Park<br />Grapevine 76051<br /><br /><br />There are 2 entrances to the parking area. If you enter the one that says “Fee Area,” that is for the boat ramp. Just take a left into the free parking. 	https://maps.app.goo.gl/Mg6icoWovYvp2gr16?g_st=com.google.maps.preview.copy	$10.00 - Pay Online: <A HREF="https://paypal.me/DallasH3DFW/10">Paypal $10</A>	Yes on trail but not NO for On-In		9:69 PM	Saturday, May 3, 2025	May the Fourth(eve) Be With You, Hashers!<br /><br />Prepare for a Star Wars-themed trail with the Dallas Hash House Harriers on Saturday, May 3rd, at 2:00 PM Central Time in Grapevine, TX!<br /><br />Join us as we chase the hare through the local galaxy, encountering classic hashing checks and maybe a false trail or two. Costumes are highly encouraged – come as your favorite Star Wars character!<br /><br />Expect thirst stops (including an out of this world shot check) to keep your energy levels up and the traditional hash circle afterwards for Down Downs and good times. There's options for no shiggy and mild shiggy. <br />	4/29/25 17:40 (kitchen) 1.28
5	NODUH Hash	NoDHHH2.png		341		7:00 PM			$7.00			9:69 PM	Monday, May 5, 2025		12/30/2024 00:29 (G) 1.28
7	Dallas Urban Hash	DUH.png	Vanilla's On Third Base!	800	Vanilla Cumsquat	7:00 PM	Reverchon Park, 3505 Maple Ave, Dallas, TX 75219	https://www.google.com/maps/place/Reverchon+Park,+3505+Maple+Ave,+Dallas,+TX+75219/data=!4m2!3m1!1s0x864e9934fc609a8b:0xb78076b9c0332ebe?sa=X&ved=1t:155783&ictx=111	$7.00	Yes		9:69 PM	Wednesday, May 7, 2025	Park behind the baseball field, not at the recreation center.  Hashcash includes prelube, beer check and On-in.	5/4/25 18:58 (dm365) 1.28
10	Contra Hash	contra.svg			Undercover 	2:00 Pm Pack Away 2:30	California Crossing Park 5198 Riverside Drive, Irving Tx 	https://maps.app.goo.gl/1t8sDqqtbvyJdsB77	BYOB	?		8:42 PM	Saturday, May 10, 2025	A to A' trail, 3-4 miles, minimal shiggy, dog friendly<br />BRING: 6 pack of your favorite beer/seltzer/beverage, change of shoes, chairs, whistle, virgins, NO HASH CASH!	5/8/25 10:34 (TannedPeaches) 1.28
10	Fort Worth Hash	ftworth.png	Forth Worth H3 Spring Camp Out	1032		4:00 PM	12045 US-281 Santo, Tx 76472	https://maps.app.goo.gl/n3gPd9nxWrwx7c858	$79.00	Yes		9:69 PM	Saturday, May 10, 2025	Description: Fort Worth H3 SPRING CAMP OUT!!!<br />May 8th-11th 2025<br />Star of the River<br />12045 US-281, Santo, TX 76472<br />Hash cash: $79.00<br />Turds: Yes ( as long they get along w/other dogs)<br />Description:<br />Welcome back to "Star of the River" for another Fabulous Ftwh3 Spring Camp Out 2025. You won’t want to miss this wonderful 4 days event. . And there will be lots of things happening. Such as Shot trail, Nekkid trail, etc.<br />Saturday afternoon is full of awesome trails that will satisfy all. 9am will be a Bike trail. 1pm will be a kayak trail (Bring your floating vessel) will let you know ahead of time if the river is accessible to do kayak trail (Thursday will post). 3pm will be a running trail.<br />Leaving you with time to relax and enjoy some quality time with fellow friends. We will be close to the Brazos river, Bring floats to enjoy the cool river.<br />-weekend camping (showers, real potties, Washer and Dryer)<br />-Refrigerator to keep Hash food stay cold and fresh.<br />-beer (keg tapped at 4pm Friday)<br />-4 trails. Bike, Kayak, Soap Trail, Never leave Camp<br />-Food (need Volunteers)<br />-Thursday BYOE (early Bird Camping)<br />-River access (bring your fishing gear and kayaks)<br />-electricity in the gazebo (not at the campsites)<br />What to bring? Camping gear (tent, air mattress, fleshlite, and camp chair), bug spray, sunscreen, hash clothes, bike (optional), kayak with PFD (optional), floatie, patches for trade, camp games, and some half-mind friends!<br />*IMPORTANT*<br />Please be respectful to hashers personal space, be reasonable.<br />***Itinerary***Ftwh3 Spring Camp out!!!<br />Thursday: Early Bird Camping<br />MM, and a few half minds<br />You are responsible for your BYOB, Thursday dinner/Friday breakfast-Lunch.<br />Friday 4 pm Keg tapped<br />Friday Theme: Super Hero's (Marvels)<br />Friday Dinner: 6-7:30 PM<br />Shot Check Hash Trail 8pm. (Need Hare) Bring an extra liver, shoes, hash cloths, your drinking vessel, maybe a flashlight.<br />We have ? shot checks. It going to be a great trail!<br />If you would like to represent your kennel bring liqueur and create a shot check stop for trail.<br />Friday Night: Midnight Nekkid Trail (Need Hare).<br />Saturday Events<br />BIKE HASH TRAIL: 9am.(Just kneed and Bob) ( Bring a mountain Bike, helmet, shoes, water bottles and fancy bike cloths, (topless optional)<br />Canned beer will be provided for beer check.<br />Lunch: 11-1230PM<br /><br />KAYAK HASH TRAIL: 1:00Pm (Chew Toy) Bring Kayak, Paddle, Life Vest, Whistle, small cooler, your drinking vessel.)<br />Canned beer will be provided for beer check<br />Start Location: near camp at the shoreline<br />Soap Trail - 3 PM<br />Never Leave Camp Trail: 3 pm : Need Hare<br />Saturday Theme: 70's custom<br />Group pictures at 6:15pm<br />Dinner: 6:30- 8:00 Pm<br />Leaving you with time to relax and enjoy some quality time with fellow friends.<br />Ftworthh3@gmail.com or Zelle 817 689 9363<br />Rego date line: 4/27/2025<br />Refund date line: 4/27/2025<br />Capping: 50<br />Use friends and family because no one likes fees.<br />When you Rego, please included your Hash Name, if your Vegetarian, any allergies on Food.<br /><br />	12/30/24 1:07 (TannedPeaches) 1.28
11	YakH3	YAKH3.png		 	Three Strokes n Yer Done	12:00 PM	One Eleven Ranch Park at 2121 E Brand Rd, Garland, TX 75044	https://maps.app.goo.gl/gQogpbJH9DhRNojn6	BYOB			9:69 PM	Sunday, May 11, 2025	Join the Yak for a paddle down Rowlett Creek! As long as there is no more rain this week, the water levels should be suitable for an enjoyable ride.<br />Meet at the parking lot located before the Garland Gun Range. This is our "get-out" spot. We'll pile up kayaks, paddleboards, and canoes into fewer vehicles and head up to the start to drop in at One Eleven Ranch Park at 2121 E Brand Rd, Garland, TX 75044.<br />Rowlett Creek is one of DFW's BEST kept kayaking secrets. We'll float past a golf course, scenic views where we may interrupt a nude photo shoot, Shamerica Falls, abandon bridge (if it's still there), and the Three Tiers! <br />Don't forget to bring a PFD and sunscreen...and most importantly BOOZE!<br />Paddle On~On!	5/9/25 10:41 (kitchen) 1.28
12	Full Moon	05-Flower_moon@4x.png	Full Flower Moon Hash	79	4-Play	6:30 PM	Farmers Branch Dart Station - 12800 Denton Dr., Farmers Branch	https://maps.app.goo.gl/oHzst2WeizbRnBwq6	BYOB	Yes		9:69 PM	Monday, May 12, 2025	Full Flower Moon Hash!<br /> Gather 6:30, pack off at 7:00<br />Bring a 5-pack of your favorite beverage. Hares will have coolers of ice. <br />	5/11/25 12:06 (WrongDongThong) 1.28
14	Dallas Urban Hash	DUH.png	Hash w/ Pool Ending	801	Blondyke Bar and Community Skank	6:30 pm Meet, 7:00 pm pack away	291 Renner Pkwy Ste 104, Richardson, TX 75080	https://www.google.com/maps/place/291+Renner+Pkwy+%23104,+Richardson,+TX+75080/@32.9965914,-96.7162903,738m/data=!3m2!1e3!4b1!4m6!3m5!1s0x864c19eed0a27119:0x3bf045f39946a05!8m2!3d32.9965914!4d-96.7162903!16s%2Fg%2F11s5v0r251!5m1!1e2?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoASAFQAw%3D%3D	$7.00 (cover pre lube, bx, circle beverages plus snacks)	No		9:69 PM	Wednesday, May 14, 2025	A to B Trail.  <br /><br />ON IN has a pool- clothing optional, so bring eyeballs at your own risk.<br /> Being repectful not an option<br /><br />Bring Virgins!	5/13/25 9:24 (kitchen) 1.28
17	Dallas Hash	dallas.png	"The Roast of Double Dribble" 80th B-Day Celebration 	1197	3 Strokes 'n Yer Done!	2:00 PM	Baylor Scott Hospital<br />6800 Scenic Drive<br />Rowlett, TX 75088	https://maps.app.goo.gl/pYEG6Kt38ExUXdkS9	$10.00 - Pay Online: <A HREF="https://paypal.me/DallasH3DFW/10">Paypal $10</A> (donations for pig appreciated)	Yes. All turds MUST be leashed at the On-In. There'll be barbeque about!		9:69 PM	Saturday, May 17, 2025	Join us as we "ROAST" Double Dribble on his big 80th Birthday!<br />Trail starts at the Baylor Scott parking lot near the corner of Scenic and Heritage. Trail is A to A' with a pool ending.<br />What to Bring: Hash gear, your fondest memories and stories of Double Dribble, bath suit (or birthday suit), camp chair, hash cash, and an empty stomach.<br />The PIG ROAST will follow after trail. Cum hungry and feast on pork as we celebrate Double Dribble. Bring your wreckollections and mammorable stories of Double to share as he parks his ass on the ice and drinks many down-down's.<br />Dogs are allowed on trail but must be leashed at on-in (pig-roast).<br />OiNk~OiNk!	5/12/25 21:27 (kitchen) 1.28
19	NODUH Hash	NoDHHH2.png		342		7:00 PM			$7.00			9:69 PM	Monday, May 19, 2025		12/30/2024 00:29 (G) 1.28
