DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	Flour Mound H3	Flour Mound H3-01.png				1:00 PM			BYOB			8:52 PM	Sunday, August 1, 2021		12/17/20 13:58 (BDB) 1.28
2	NODUH Hash	NoDHHH2.png		262	Just Amye, Martha F. Stewart	7:00 PM	<br />Downtown Carollton DART Station<br />1199 N. Broadway St.<br />Carrollton, TX 75006	https://www.google.com/maps/place/32%C2%B057'18.3%22N+96%C2%B054'27.8%22W/@32.9550905,-96.9088197,250m/data=!3m1!1e3!4m5!3m4!1s0x0:0x0!8m2!3d32.955086!4d-96.90772?hl=en&authuser=2	$7.00	Yes		8:52 PM	Monday, August 2, 2021		8/1/21 17:50 (Martha) 1.28
3	Dallas Urban Mountain Bike Hash	DUMB.png				7:00 PM			Pay-as-you-go			8:51 PM	Tuesday, August 3, 2021		12/15/20 16:58 (The Hopper) 1.31
4	Dallas Urban Hash	DUH.png	DUH 12th Anal-Versary	605	Double Dribble & Clodhopper 	6:30 PM Gather — 7:00 PM Pack away!	<br />The Usual Place<br /><br />Mockingbird DART Station Parking Lot<br />Northeasten-most corner, where DART rails cross Worcola St	https://goo.gl/maps/fnG5memdNqYceZX5A	Zero	OK		8:50 PM	Wednesday, August 4, 2021	<br />It's the 12th Anal-Versay of the DUH.<br />Thank you 71-1 & Sucks 4 U.<br />Some hashers at Run #1 (Aug 4, 2009) thought it would last 3 months.<br /><br />Back to Basics: No sitting on ice, no gimmees, no complaining.<br /><br />Free Beer-Check Beer.<br />BYOB for Pre-Lube.<br />Pay-As-You-Go at the On-In.<br /><br />Bring flashlight, insect repellant, money for On-In, ID for On-In.<br /><br />A-to-A'.<br />Double Dribble likes short trails.	8/1/21 17:37 (Double Dribble) 1.28
6	YakH3	YAKH3.png	Chickasaw Campout		Just Richie	6:00 PM	Buckhorn Campground<br />109 W Muskogee Ave<br />Sulphur, OK 73086	https://www.google.com/maps/dir/32.8892416,-96.6393856/34.5070258,-96.9690823/@33.6968859,-97.4599804,9z/data=!3m1!4b1!4m4!4m3!1m1!4e1!1m0	BYOB	Yes		8:48 PM	Friday, August 6, 2021	<br />Cum camping on the beautiful Buckhorn Campground on lake of the Arbuckles!<br />pin to location: Buckhorn Campground, Oklahoma 73086<br /><br />Directions<br />From I35, take Exit #55 and drive towards the city of Davis, OK. Once in Davis, go east on Highway 7 to the Chickasaw National Recreation Area you desire. Watch for the Chickasaw National Recreation Area signs to direct you to your selected area:<br />Buckhorn Campgrounds, Pavilion, and Picnic Area - Drive approximately 8 miles east of Davis to the only 4 way STOP (Jct Hwy 7 and Hwy 177) in the city of Sulphur. Turn south (right) for approximately 5 miles on Hwy 177. Turn west (right) at Buckhorn Road and drive approximately 3 miles west. Follow the directional signs. This loop is the southeast corner of Arbuckle Lake.<br /><br />What to Bring: We reserved several campsites that are equip with water. Bring primitive camping gear, kayak, SUP, or canoe, PFD, hash attire (there will be a trail), sunscreen and big spray, food you plan to eat, and ALL THE BOOZE YOU WILL NEED.<br /><br />***Basic Kayak Safety Rules That All Yakkers Should Follow***<br />As with all recreational activities, there is always the possibility of injury or fatality. Always use common sense and follow safety rules at all times.<br /><br />Be aware of swift water currents, water levels, weather conditions and water temperature. Prepare for changes in weather and the possibility of a capsize. In cold water, bring a change of clothes if you get wet. In warm weather, a long sleeve YakH3 shirt can provide sun protection.<br /><br />Beware of off-shore winds that make it difficult to return to shore (especially if you are on a SUP). Always watch for boaters in lakes and creeks nearby lakes. They sneak up on us fast!<br /><br />Brush up on self-rescue first in calm, warm, shallow water, and again in more extreme conditions. Yak hosts several safety events along with other local kayak groups. Please ask an admin if you have questions or concerns.<br /><br />Most importantly, WEAR YOUR PERSONAL FLOATATION DEVICE. Coast Guard regulations require that all kayaks have a lifejacket on board. Wearing your personal floatation device (PFD) will help keep your head above water and add insulation to your body, keeping you warmer in cold water. There are great PFDs designed specifically for paddlers. Buy one that fits well, and always wear it while you paddle. Bringing a whistle is also required. If paddling at night, bring bright lights to attach to your boat or a headlamp so others can see you (party lights are hash-acceptable).<br /><br />Stay hydrated. Always bring plenty of water and food...and beer!<br /><br />HARES: When paddling in a new area, check with the locals regarding currents and shoreline conditions. Plan an "escape" route - an alternative place to get off the water should environmental conditions dictate it. Please check the weather to advise folks what to bring and check the water levels (cfs) at: https://waterdata.usgs.gov/nwis/rt OR riverflows.net (app)<br /><br />Paddle On~On!	8/5/21 10:44 (Three Strokes) 1.28
7	Fort Worth Hash	ftworth.png	Play Boy Hash	935	Bovine Delight	4:00 PM	412 S. FM 156  Justin Tx  (Justin State Bank est. 1904 )	https://goo.gl/maps/DBRP2WocYPX5a4iG8<br />	$7.00 -  BYOB prelube beer	Yes: 		8:47 PM	Saturday, August 7, 2021	Turds: are Tethered Urband Running Dogs. "Not Friendly" means that the ON-IN at a bar and dogs are not allowed. "Friendly" means that dogs are welcome at the ON-ON.<br /><br />Don your sexy attire for the 13th Analversary Playboy hash. Some shiggy, some wter, and lots of fun, sun and beer. Please practice safe, social distancing. <br /><br />On-on<br />bovine Delight 	7/30/21 13:19 (Tanned Peaches) 1.28
8	YakH3	YAKH3.png	Doris Campground Trip, OK		Just Richie	12:00 PM			BYOB			8:46 PM	Sunday, August 8, 2021	Friday - Sunday, August 6-8.<br /><br />Cum camping on the beautiful Doris Campground on Quanah Lake in the Wichita Mountains!<br /><br />More details cumming!<br /><br />***Basic Kayak Safety Rules That All Yakkers Should Follow***<br />As with all recreational activities, there is always the possibility of injury or fatality. Always use common sense and follow safety rules at all times.<br /><br />Be aware of swift water currents, water levels, weather conditions and water temperature. Prepare for changes in weather and the possibility of a capsize. In cold water, bring a change of clothes if you get wet. In warm weather, a long sleeve YakH3 shirt can provide sun protection.<br /><br />Beware of off-shore winds that make it difficult to return to shore (especially if you are on a SUP). Always watch for boaters in lakes and creeks nearby lakes. They sneak up on us fast!<br /><br />Brush up on self-rescue first in calm, warm, shallow water, and again in more extreme conditions. Yak hosts several safety events along with other local kayak groups. Please ask an admin if you have questions or concerns.<br /><br />Most importantly, WEAR YOUR PERSONAL FLOATATION DEVICE. Coast Guard regulations require that all kayaks have a lifejacket on board. Wearing your personal floatation device (PFD) will help keep your head above water and add insulation to your body, keeping you warmer in cold water. There are great PFDs designed specifically for paddlers. Buy one that fits well, and always wear it while you paddle. Bringing a whistle is also required. If paddling at night, bring bright lights to attach to your boat or a headlamp so others can see you (party lights are hash-acceptable).<br /><br />Stay hydrated. Always bring plenty of water and food...and beer!<br /><br />HARES: When paddling in a new area, check with the locals regarding currents and shoreline conditions. Plan an "escape" route - an alternative place to get off the water should environmental conditions dictate it. Please check the weather to advise folks what to bring and check the water levels (cfs) at: https://waterdata.usgs.gov/nwis/rt OR riverflows.net (app)<br /><br />Paddle On~On!	1/22/21 9:09 (Three Strokes) 1.28
11	Dallas Urban Hash	DUH.png	It Is within I-635	606	Undercovers	6:30 PM Gather — 7:00 PM Pack away!	<br />Undercovers' New Digs<br />		$5.00 includes Pre-Lube Beer, Beer-Check Beer, Circle Beer, & Snacks.	Dog Friendly		8:43 PM	Wednesday, August 11, 2021	A to A'	9/28/21 14:05 (BDB) 1.28
12	KayakH3	kayakh3.png	Kayak Trail - California Crossing		Just Frankie	6:30 PM	California crossing Park<br />32.8685240, -96.9236340	https://goo.gl/maps/SfZAQBwV1QEr7kop6	BYOB	yes		8:42 PM	Thursday, August 12, 2021	We Putin at California crossing before the spillway. Kayak upstream to Royal Ln. and back.<br />Putin & take-out: (32.8685240, -96.9236340)<br />A to A Trail<br />Watch the sunset, after it getting dark, star gaze, Socailize, just have fun.<br />BYOB, Bring food to share, Beer, Wine, Crackers, What ever floats your boat. Bring head lamps, boat party lights or flashlights. Remember to bring a Life Vest and Whistle...it's the law.<br />Ben Dover<br />Has a canoe and extra kayaks. For who would like to come, but don’t have kayak. all are welcome. Please confirm contact Benjamin 24-48hours before event. Seats fill fast.<br /><br />If you have any questions, please contact Benjamin<br /><br />***Kayak Safety Rules That All Boaters Should Follow***<br />As with all recreational activities, there is always the possibility of injury or death. Always use common sense and follow safety rules at all times.<br />Be aware of weather conditions and water temperature. Prepare for changes in weather and the possibility of a capsize.<br />Beware of off-shore winds that make it difficult to return to shore.<br />Always follow the boating rules of the area you're in.<br />Brush up on self-rescue first in calm, warm, shallow water, and again in more extreme conditions.<br />Most importantly, WEAR YOUR PERSONAL FLOATATION DEVICE. Coast Guard regulations require that all kayaks have a lifejacket on board. Wearing your lifejacket will help keep your head above water and add insulation to your body, keeping you warmer in cold water. There are great PFDs designed specifically for paddlers. Buy one that fits well, and always wear it while you paddle.<br />Stay hydrated. Always bring plenty of water and food.<br />HARES: When paddling in a new area, check with the locals regarding currents, shoreline conditions and weather patterns. Plan an "escape" route - an alternative place to get off the water should environmental conditions dictate it.<br />It is important to check conditions such as weather and tides before going out in your kayak. Whether you are going on a multi-day excursion or just paddling for an afternoon, being aware of current conditions can help you plan a more safe and efficient trip. An excellent way to monitor sea conditions is to use the National Marine Forecast located at www.weather.gov/om/marine/home.htm<br />On~On!	3/2/21 17:36 (Ben Dover R My Panties Showin') 1.28
13	YakH3	YAKH3-HH.png	Happy Hour<br />Rockin' S Bar and Grill<br />Lewisville Lake			5:00 PM	Hidden Cove Park<br />20400 Hackberry Creek Road<br />Frisco, TX 75034	https://www.google.com/maps/place/20400+Hackberry+Creek+Park+Rd,+Frisco,+TX+75034/@33.1242225,-96.9418409,14.02z/data=!4m12!1m6!3m5!1s0x864c3090c6347d75:0xda125bc1750aa3a7!2sRockin'+S+Bar+and+Grill+at+Hidden+Cove+Park!8m2!3d33.128477!4d-96.9319983!3m4!1s0x864c3097ce790f3b:0x7415046232b0863a!8m2!3d33.1325229!4d-96.933983	PAYG	Water TURDs		8:40 PM	Friday, August 13, 2021	<br />Let's paddle and drink at the other Rockin S Bar and Grill in Frisco!<br />Located next to the boat ramp at Hidden Cove Park.<br /><br />NOTE: There is a $15/vehicle park entrance fee. So plan to carpool or coordinate with wankers on piling up into fewer cars. There is a Chick-Fil-A located on 423 and W Stonebrook Pkwy that can be a good spot to meet up and load trucks. <br /><br />Yakkers: Meet between 5-6pm and paddle around the cove until 7-7:30pm<br />Bank Wankers: Cum whenever you'd like! We'll see you there around 7-7:30pm.<br /><br />What to bring: Kayak or SUP. Life vest, whistle, a night light (although the bar is right next to the boat ramp and we'll be off the water before dark). Bring bug spray and prelube beer. And bring money. Again, the park charges a fee, so check with your fellow yakkers to arrange for fewer cars in so we don't go broke ;)<br /><br />They appear to have SUP and kayak rentals at the park.<br />SamsDock.com - 469-777-5338<br /><br /><br />Paddle On~On!<br />	8/12/21 22:44 (Three Strokes) 1.28
