DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	Fort Worth Hash	ftworth.png	Leather &  Lace	1027	Bunny Cumm & Mystery Hare	2:00 PM	Oak Grove Softball Complex	https://maps.app.goo.gl/2t8r5317i8c2yx3t7	$7.00 cash - <A HREF="https://www.paypal.com/paypalme/FWH3/7">Paypal $7</A> - Pay pal (FWH3) or Zelle 817-689-9363 - BYOB prelube beer	Yes		9:69 PM	Saturday, March 1, 2025	Start at the north parking lot of baseball field  at the end of Dove Loop Rd, Hare's in old Lace, and Harrietts in old leathe's in. <br /> <br /> Saturday will be 79 degrees, lovely weather. There might  be shiggy, swim , who know's what the hare's got on there sleeves. Never trust the hares. <br /><br />On-In ! Bunny will be grilling hot dogs/burgers for y'all. <br /><br />What to bring: Virgins, chairs, change of clothes/shoes. 	3/1/25 11:03 (TannedPeaches) 1.28
2	Pickleball H3	contra.svg	PIckle Ball H3		4 Play	11:00 Am	Rhoton Park 2250 Ridgedale Dr Carrollton 	https://maps.app.goo.gl/jFNjFCip6wweWpNJ6	BYOB	No		6:50 PM	Sunday, March 2, 2025	  No experience necessary.  Bring lawn chairs and water (or hash beverage of choice,) pickle  ball paddles and balls if you have them.  Maybe a late brunch afterwards if you are up for it.  They have 4 courts, I don't think they are very busy as the park is tucked away in a neighborhood. I have two paddles and 4 balls.	3/3/25 19:21 (kitchen) 1.28
5	Dallas Urban Hash	DUH.png	On Rotation Brewery	791	Bunny Cum?	6:30 PM	7701 Lemmon Ave Suite 200, Dallas, TX 75209	https://www.google.com/maps/dir//7701+Lemmon+Ave+Suite+200,+Dallas,+TX+75209/@32.848472,-96.8429769,740m/data=!3m1!1e3!4m8!4m7!1m0!1m5!1m1!1s0x864e9defc2e00e4b:0xa4b6628c640d2ca4!2m2!1d-96.840402!2d32.848472!5m1!1e2?entry=ttu&g_ep=EgoyMDI1MDIyNS4wIKXMDSoASAFQAw%3D%3D	$3.00	Yes		9:69 PM	Wednesday, March 5, 2025		2/27/25 18:24 (dm365) 1.28
8	Fort Worth Hash	ftworth.png	Toga Hash	1028	Son of a peach	2:00 PM pack off 2:30	Meadowbrook Recreation Center 1400 Dugan St Arlington Tx 76010	https://maps.app.goo.gl/EErTXYGyk3RicHuT7	$7.00 cash - <A HREF="https://www.paypal.com/paypalme/FWH3/7">Paypal $7</A> - Pay pal (FWH3) or Zelle 817-689-9363 - BYOB prelube beer	Yes		9:69 PM	Saturday, March 8, 2025	TOGA, TOGA,TOGA!!!!!!! Yes that right, it's time for the TOGA hash again! The very few times I don't try to drag y'all through mud, the nasty Trinity river, fight through all the shiggy, get stampede by bison or almost get a heat stroke. This is the 11th year of the TOGA hash. So dawn on those toga or come dress up as a Roman Goddess or God and come run this URBAN trail!<br /><br /><br />This is a nice little trail to bring virgins out to before they really hate you for bringing them to a real SOAP trail. Bring y'all normal stuff for the hash. Yes the weather may be shitty, sorry can't control that, I will try to find a somewhat covered area just in case it does rain	3/6/25 16:13 (TannedPeaches) 1.28
10	NODUH Hash	NoDHHH2.png		337		7:00 PM			$7.00			9:69 PM	Monday, March 10, 2025		12/30/2024 00:29 (G) 1.28
12	Dallas Urban Hash	DUH.png	Sleazy's Lakeridge Village Hash	792	Sleazy Rider	6:30 PM Pack away by 7:00pm	9961 Audilia Rd, Dallas, TX 75238 (se corner of audelia and walnut hill)	https://maps.app.goo.gl/mtGFhoUby6Nu3Ke86	FREE Beer Check   	Yes		9:69 PM	Wednesday, March 12, 2025	Bar ending. Free beer check.	3/10/25 18:30 (big_g) 1.28
13	Grapevine Quarterly	GQhash.png		67	How big is your Mouth	6:30 PM (or ealier if you want)	Chill Bar & Grill Grapevine 814 S Main St. Grapevine, Tx 76051	https://maps.app.goo.gl/vFxrTS2rvyxuB6vH7	Pay as you go	No 		9:69 PM	Thursday, March 13, 2025	How Big is Your  Mouth?!? Has managed to stay alive another year! Come celebrate with a short jaunt through historical grapevine. A to A ,Shot check , Allman Brothers Tribute band on-after at Tolberts. 	3/10/25 20:53 (TannedPeaches) 1.28
14	Full Moon	03-Worm_moon@4x.png	Worm Moon-Pi Day	77	Ovulator and Blondyke Bar	7:00 PM	487M+3X8 Allen, Texas<br /><br />which is near<br /><br />1120 N Cedar Dr,<br />Allen, TX 75002<br /><br /><br />Parking lot in: when you drive in you will pass the softball fields on the left and then you will see railroad ties making a gravel parking lot on the right hand side. The map link will take you there!	https://www.google.com/maps/place/33%C2%B006'45.6%22N+96%C2%B039'54.1%22W/@33.112317,-96.6650739,198m/data=!3m1!1e3!4m4!3m3!8m2!3d33.112652!4d-96.665035?entry=ttu&g_ep=EgoyMDI1MDMwOC4wIKXMDSoASAFQAw%3D%3D	BYOB	Yes		9:69 PM	Friday, March 14, 2025	Friday Friday Friday BDB & Ovulator are your Full Moon hares! It’s BYOB aka my boyfriend Joe bring you’re own beer !	3/14/25 10:38 (kitchen) 1.28
15	Dallas Hash	dallas.png	ST. PADDY'S PARADE DRINKIN' & WATCHIN FEST!!! (then a hash)	1192	Pink Panty Poacher & mystery co-hookers	11:00 AM Parade start<br />1:30 PM Hash start (estimated)	Park your car at <a href="https://maps.app.goo.gl/32usXXKDrYYpiKXbA">"The Usual Place":</A> near Mockingbird DART station, or take DART.<br /><br />The Usual Place is 4400 Worcola St, Dallas, TX 75206. NO PARKING AT KROGER – If you don't know by now -- They will tow!	https://maps.app.goo.gl/32usXXKDrYYpiKXbA	$10.00 - Pay Online: <A HREF="https://paypal.me/DallasH3DFW/10">Paypal $10</A>	Not recommended but possible		9:69 PM	Saturday, March 15, 2025	<i>This is an event with three stages marked 1), 2), 3). We recommend you park in the Usual Place and make your way down to the parade location. The walk is 10-15 min or 0.7 mi</i><br /><br /><p style="color:green;">----- 1) ST. PADDY'S PARADE DRINKIN’ & WATCHIN’ FEST!!!</P><br /><b>Time</b>: 11:00 AM - 1:00 PM<br /><b>Location</B>: <a href="https://maps.app.goo.gl/6GQd9B2aQTUgNFWk9"">East side of Greenville Ave @ Dyer, 4600 Greenville Ave, Dallas, TX 75206</a><br /><br /><b>HASH CASH:</B> Get your hasher wristband from BenDover.<br />If you pay at the parade, keep your wristband—it covers your Hash Trail entry!<br /><B>What’s Included</B>: Mobile cart with a cooler full of cold beer and water.<br /><B>Potty Options</B>: Wait in line for the parade-provided porta-potties. Or, responsibly squat in the bushes (out of sight of the cops!).<br /><B>Chairs</B>: Yes, bring them! You can drop them off at your car before the trail.<br /><br /><p style="color:green;">----- 2) ST. PADDY'S DAY HASH – FOLLOWING THE PARADE!</P><br /><B>Type</B>: A to B'<br /><B>Time</B>: Immediately after the parade, estimated between 1-2 P.M.<br /><B>Location</B>: Leaving from the parade viewing spot <a href="https://maps.app.goo.gl/6GQd9B2aQTUgNFWk9"">East side of Greenville Ave @ Dyer, 4600 Greenville Ave, Dallas, TX 75206</a><br /><B>HASH CASH</B>:If you didn’t pay at the parade, get your wristband from BenDover at the first Beer Check. If you already paid, you’re covered!<br /><B>Trail Details</B>:On-On marks will pass by <a href="https://maps.app.goo.gl/32usXXKDrYYpiKXbA">The Usual Place </A>, so:<br />Trail-Only Hashers can join there.  Parade Hashers can BX at their car. SHAME on those who leave after the parade! <br /><B>Important Note!: If you get to The Usual Place and DON’T see hash marks—WAIT! for the pack to arrive </B><br /><b>Potty Options</b>:Be prepared to climb all the stairs to the top bathroom.<br /><b>Getting Back to <a href="https://maps.app.goo.gl/32usXXKDrYYpiKXbA">The Usual Place </A> (after circle)</B>: Walk, Run, Uber, Join a Pay-As-You-Go Beer Walk with your fellow Hashers! (see next stage)<br /><br /><p style="color:green";>----- 3) OPTIONAL POST-CIRCLE PAY-AS-YOU-GO BEER WALK BACK TO CARS</P><br /><b>Type</b>: B' to A<br /><b>Time</b>: After Circle, once we’ve stuffed ourselves with spuds & Guinness chili!<br /><B>HASH CASH</b>: Bring cash for Pay-As-You-Go drinks.<br /><B>Trail Details</B>: Walk back to <a href="https://maps.app.goo.gl/32usXXKDrYYpiKXbA">The Usual Place </A> with your fellow Hashers.<br />Stop at various Green establishments for beer along the way!<br /><br /><p style="color:green;">Remember:</p><br />1) Parade? Wear your wristband & bring a chair.<br />2) Hash Trail? Keep your wristband on, or pay $10 at the first Beer Check.<br />3) Want more beer? Stick around for the Pay-As-You-Go Trail! Bring cash.<br /><br /><p style="color:green;">On-On to a legendary St. Paddy’s Day!</P>	3/13/25 11:57 (kitchen) 1.28
17	St Paddy's Day Pub Crawl	paddiecrawl.png	St Paddy's Day Pub Crawl	69	Big O'Gulp	6:30 PM	Truck Yard; 5624 Sears St; 75206	https://maps.app.goo.gl/zjKf5ypZC55AR3x4A	Pay As You Go	OK at least for the 1st bar.  (Remember, "T" stands for 'teathered'.)		9:69 PM	Monday, March 17, 2025	Standard St Paddy's Day Pub Crawl: Wear Green, Go to Bars, Drink.	3/10/25 18:37 (big_g) 1.28
