DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	Dallas Hash	dallas.png	DFW HHH AGM NYD	974	Penis Fly Crap (Dallas Hare Raiser)	12:00 PM	<br />New venue for us!<br /><br />VFW Post 9190<br />G.W. Halton II Memorial Post<br />5001 Old Denton Road<br />Halton CIty, TX 76117	https://goo.gl/maps/1SskH8H2oNx	$20 if you drink keg beer (Pabst Blue Ribbon & Miller Light)<br />Less $5 if you bring a side dish to share (a bag of potato chips or equivalent is not good enough)<br />Less $5 if you won't drink any keg beer (there is a full cash bar).	OK on trail; not OK for On-In		5:59 PM CST	Sunday, January 1, 2017	<br />Doors open and Kegs tapped at Noon.<br />Trail at about 3:20 PM, after Cowboy game.<br /><br />Dallas / Fort Worth Hash House Harriers<br />Annual General Meeting<br />New Years Day, January 1, 2017<br /><br />Must be at least 21 years old<br /><br />Old Admins to be thanked. New Admins to be announced.<br /><br />Colors for the Day: Black & White<br /><br />There will be a beer check and a champagne check (unless the Hare gets a hair up his ass!!).<br /><br />No outside alcohol allowed into the VFW Hall.<br /><br />Hash will provide meat barbecue main dish, beer check beer, and champage check champagne.<br /><br />Please bring a side dish to share and save $5!! There will be outlets to plug in your crock pot; you might want to bring an extra extension cord and power strip.<br /><br />We suggest that you attach some identification to your pots, pans, lids, serving utensils, power strips, etc.<br /><br />So let’s get gussied up in your best Black & White dress/outfit/toga/tutu…so get shopping!<br /><br />P.S. If you are interested in being apart of the Dallas Mis-Management team, we have the following positions open – just contact BTAU and let me know what you are interested in:<br />• Beer-Meister – brings the beer, ice and pitchers<br />• Grub-Meister – brings snacks<br />• Religious Advisor – attempts to control circle<br /><br />P.P.S. If any of you have any Lost & Found items that you have collected over the years, please bring them to the hash to see if their owners can be found.	Thu, Dec 29, 2016 at 11:55 AM (Double Dribble)
2	FU! Thursday is a Drinking Day!	kickballhh.png	New Years Kickball!			1:00 PM		http://www.fuh3.com/?ai1ec_event=fuh3-january-2nd				6:00 PM	Monday, January 2, 2017		1/1/17 11:56 (minimock) 1.28
3	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team C U  Next Tue	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				6:01 PM	Tuesday, January 3, 2017	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	11/11/16 20:30 (Hopper) 1.30
3	Dallas Urban Mountain Bike Hash	DUMB.png	Trinity Hall<br />Mockingbird Station	26	Deflated Rubber	7:00 PM — roll out at 7:30pm	Mockingbird Station<br />5321 E Mockingbird Ln<br />#250<br />Dallas, TX 75206	https://www.google.com/maps/place/Trinity+Hall,+Mockingbird+Station,+5321+E+Mockingbird+Ln+%23250,+Dallas,+TX+75206/@32.8382305,-96.7754041,16z/data=!4m2!3m1!1s0x864e9f1217d1880f:0xaf13cf8eee6977eb	Pay-as-you-go			6:01 PM	Tuesday, January 3, 2017	<br />Tomorrow'll be 2017's first "First Tuesday of the Month" - time for the Dallas Urban Mountain Bikers.<br /><br />The start will seem a lot like 2016's last "First Tuesday of the Month", but, we're actually going to ride this time.<br /><br /><br />Start: Trinity Hall at Mockingbird Station<br /><br />Time: January 3, 2017 at 7pm, roll out at 7:30pm (no, really, I mean it this time)<br /><br />Hare: Deflated Rubber<br /><br /><em>Official Theme:</em> Look at all the procrastinators' Christmas lights.<br /><br /><em>Real Theme:</em>  Let's see if Blue Goose still has $2 Margaritas on Tuesdays<br /><br /><br />On-On,<br /><br />Deflated	1/3/17 0:20 (Hopper) 1.30
4	Dallas Urban Hash	DUH.png	First DUHHH of 2017!	387	Three Strokes and Yer Done	7:00 PM	2600 North Stemmons Freeway	https://goo.gl/maps/BbHAWxrkBin	$7.00			6:01 PM	Wednesday, January 4, 2017	<br />Wednesday Wednesday Wednesday!<br /><br />Things to bring: $7 cash for beers, your flashlight, warm clothes, hobo repellent, and thirst for craft beer.<br /><br />Perks: Beer stop consists of craft beers brought back from Atlanta....and this is 3 Strokes first Dallas lay ;)	Tue, Jan 3, 2017 at 8:06 AM (Penis Fly Crap<br />)
5	FU! Thursday is a Drinking Day!	fuBird.png			Random Manhole & Red Menace	6:00 PM		http://www.fuh3.com/?ai1ec_event=fuh3-january-5th&instance_id=4084				6:02 PM CST	Thursday, January 5, 2017		1/5/17 21:53 (minimock) 1.28
6	Happy Hour	happy3.png	Clodhopper's 70th BDay		Blonde Dyke Bar	6:30 PM	<br />Go 4 It Sports Grill<br />10677 Northwest Hwy<br />Dallas, TX 75238	https://goo.gl/maps/waMkaYyX3882				6:03 PM CST	Friday, January 6, 2017	<br />This is Clodhopper's favorite place to drink.<br />Cum out and celebrate 70 years of Clodhopper's day of birth!!!	Fri, Jan 6, 2017 at 1:08 PM (Double Dribble)
6	Happy Hour	happy3.png	Erectional Officer's 40th BDay			7:00 PM	<br />Marina's Restaurant & Bar<br />1509 W Euless Blvd<br />Euless, Texas 76040	https://goo.gl/maps/8ZHuUsFh6AJ2				6:03 PM CST	Friday, January 6, 2017	<br />Cum clelbrate Erectional Officer turning the BIG 40.<br /><br />There will be an after party at an Adult CLub nearby, so BYOB if you are going to the club.	Fri, Jan 6, 2017 at 1:04 PM (Double Dribble)
7	Fort Worth Hash	ftworth.png		816	TitCock TitCock & Just Keith (a.k.a. Jesus Keith)	3:00 PM	<br />1155 N Main St<br />Euless, TX 76039	https://goo.gl/maps/2tjNJtBhQhL2	$7.00 &mdash; BYOB prelube beer	Yes. The woof woof kind, not the little person kind.		6:04 PM	Saturday, January 7, 2017	<br />SATURDAY SATURDAY SATURDAY!<br /><br />This Saturday you and I have a date.<br />That's right, me and you.<br />What are we doing? We're going to go see Jesus.<br />Just meet me at this address at 3 PM this Saturday.<br />Go around to the back of the grocery store and wait.<br />(EDIT: We're meeting out front)<br /><br />It seems legit. Just be careful and be ready to run as soon as I say so.<br /><br />We're start off a new year with a new president so let's grab 2017 by the pussy and start it off right with some Hashy blasphemy.<br />Let's celebrate his first lay and show up in whatever comes to mind when you say "what would jesus do?"<br /><br />So ask yourself, what would Jesus do? He'd go lay a fucking trail is what he would do.<br />Usually Jesus can't go hashing but this weekend Jesus CAN go hashing.<br />He's not just hashing, he's going to lay a virgin...a virgin trail.<br /><br />Theme: What would Jesus do? (or what would Jesus wear)<br /><br />P.S.<br />We're not going to leave you in the cold. Ya'll can come snuggle up with me for warmth.<br />And in my usual fashion we will have Blackheart in a bottle for shotcheck.	Fri, Jan 6, 2017 at 2:34 PM (Double Dribble)
9	NODUH Hash	NoDHHH2.png	No Theme - No Costumes	173	4Play	7:00 PM	Vista Ridge Athletic Complex<br />2950 Lake Vista Drive<br />Lewisville<br />DON'T GET ON THE 121 TOLLWAY!   Use the next exit which is maybe 20 yards past the Tollway.	https://www.google.com/maps/place/32%C2%B059'23.6%22N+96%C2%B057'36.2%22W/@32.989901,-96.9606142,173m/data=!3m2!1e3!4b1!4m5!3m4!1s0x0:0x0!8m2!3d32.989901!4d-96.960067?hl=en	$7.00	Trail and Circle is TURD friendly.<br />I think the on-after patio is TURD friendly, not sure.  But we'll probably be inside anyway.		6:05 PM	Monday, January 9, 2017	Bring: Flashlights, virgins!	1/9/17 1:16 (joel) 1.28
