DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	KayakH3	kayakh3.png	Full Moon - White Rock Lake		Ben Dover	6:30 PM	White Rock Boat House <br />2920 White Rock Road Dallas, TX 75214	https://goo.gl/maps/bMH9kecGm6AcJzoy5	BYOB	Friendly		7:36 PM	Thursday, October 1, 2020	We will kayak across the lake to Martin Rutchik Concert Stage. also kayak different parts of the lake. Watch the sunset, after it getting dark veiw the Skyline of dallas, star gaze and view the full moon, after that we kayak back across the lake.<br />Watch the sunset, after it getting dark, star gaze, Socailize, just have fun.<br />BYOB, Bring food to share, Beer, Wine, Crackers, What ever floats your boat. Bring head lamps, boat party lights or flashlights. Remember to bring a Life Vest and Whistle...it's the law.<br />Ben Dover<br />Has a canoe and extra kayaks. For who would like to come, but don’t have kayak. all are welcome. Please confirm contact Benjamin 24-48hours before event. Seats fill fast.<br /><br />If you have any questions, please contact Benjamin<br /><br />***Kayak Safety Rules That All Boaters Should Follow***<br />As with all recreational activities, there is always the possibility of injury or death. Always use common sense and follow safety rules at all times.<br />Be aware of weather conditions and water temperature. Prepare for changes in weather and the possibility of a capsize.<br />Beware of off-shore winds that make it difficult to return to shore.<br />Always follow the boating rules of the area you're in.<br />Brush up on self-rescue first in calm, warm, shallow water, and again in more extreme conditions.<br />Most importantly, WEAR YOUR PERSONAL FLOATATION DEVICE. Coast Guard regulations require that all kayaks have a lifejacket on board. Wearing your lifejacket will help keep your head above water and add insulation to your body, keeping you warmer in cold water. There are great PFDs designed specifically for paddlers. Buy one that fits well, and always wear it while you paddle.<br />Stay hydrated. Always bring plenty of water and food.<br />HARES: When paddling in a new area, check with the locals regarding currents, shoreline conditions and weather patterns. Plan an "escape" route - an alternative place to get off the water should environmental conditions dictate it.<br />It is important to check conditions such as weather and tides before going out in your kayak. Whether you are going on a multi-day excursion or just paddling for an afternoon, being aware of current conditions can help you plan a more safe and efficient trip. An excellent way to monitor sea conditions is to use the National Marine Forecast located at www.weather.gov/om/marine/home.htm<br />On~On!	9/1/20 20:11 (Ben Dover R My Panties Showin') 1.28
1	Full Moon	Calendar Icons-10.png	 Full Hunter's Moon<br />NOTE LOCATION UPDATE<br />(GQ Invasion!)		Whitney MuthaFuckin Houston<br />Mystery hare on sight	6:30 PM; Pack away 7:00 PM	Glade Crossing Plaza<br />7-Eleven<br />101W. Glade Road<br />Euless, TX 76039<br /><br />Note: This is about ½ mile from earlier posted start.	https://goo.gl/maps/d4Vz7Fb66f8NKR3q9	$8	Fuck yea		7:36 PM	Thursday, October 1, 2020	"Hey putas cum get muthafuckin drunk under the Full Hunter's Moon. Pick your poison...there will be craft beer, cider, seltzer, wine, shots, amd more.<br />Bring virgins, vessels, fleshlights, chairs, and your usual hash shit. See you there you fuckin fucks!"<br /><br />FULL HUNTER'S MOON: One of TWO Full Moons this month! This is the time of year when the leaves are falling and the game is fattened. Now is the time for hunting and laying in a store of provisions for the long winter ahead. October’s Moon is also known as the Travel Moon, Dying Moon or Blood Moon.<br />Full moon "peaks" at 4:06pm. <br /><br /> Hash Cash: $8 includes variety of beer at end (craft beer, light beer, cider, hard seltzer, wine, water, soda, gatorade) Several snacks (orange food, granola bars, peanuts, and MOONPIES). $3 non-alcohol price.<br /><br />Hare: Whitney MF Houston<br /> Location: 7-11 on Glade Road in Euless<br />Trail: Rain or shine. 3-6 miles. Preferably off-road trails. Shiggy level 2-4. <br />What to Bring: Typical hash gear including a headlamp. Money for on-after (if applicable). Vessel, Kilts and Happi Coats for circle.<br /><br />On~On<br />	10/1/20 17:54 (Double Dribble) 1.28
3	YakH3	YAKH3-icon2-01.png	4th Annual  Tri-City Lakeshore Cleanup			8:00 AM	Hella Shrine Pavilion<br />2121 Rowlett Road<br />Garland, TX 75043	https://www.google.com/maps/place/Hella+Shrine/@32.865406,-96.5772142,17z/data=!4m13!1m7!3m6!1s0x864ea87bbfafe3cf:0x750459fc7336c8bf!2s121+Rowlett+Rd,+Garland,+TX+75043!3b1!8m2!3d32.8689025!4d-96.5714635!3m4!1s0x0:0x7f090ff20993c7c!8m2!3d32.8629606!4d-96.5758773	BYOB			7:34 PM	Saturday, October 3, 2020	<br />Join us for the 4th Annual Tri-City Lakeshore Cleanup! YakH3 does some good for the community every now and again. Bring your largest boat...canoes are awesome, but it's OK if you don't have one. We'll be paddling back to shore to dump garbage found along Lake Ray Hubbard's shoreline. Bring BOOZE! Morning mimosas will also be available courtesy of YakH3.<br /><br />Start:<br />Saturday, October 3, 2020 from 8:00 AM to 1:00 PM<br />Hella Shrine Pavilion<br />2121 Rowlett Road<br />Garland, Tx 75043<br /><br />Free t-shirt and "Hashers Not Trashers" patch!  Here's what you need to do:<br /><br />1)  Go to the eventbrite website to register (Free event. Free t-shirt)<br />https://www.eventbrite.com/e/4th-annual-tri-city-lakeshore-cleanup-tickets-120245163521<br /><br />2)  Register under the group: YakH3<br /><br />3)  Choose Site 3A - 66 Bridge (This is where we will launch and clean up the shoreline...it's a familiar drunk spot for YakH3) <br /><br />4)  Fill out the necessary information and t-shirt size.<br /><br />5)  Embrace the fact that YOU ARE AWESOME!<br /><br />About the Event:<br /><br />Keep Texas Beautiful affiliates Keep Dallas Beautiful, Keep Garland Beautiful, and Keep Rowlett Beautiful will come together at Lake Ray Hubbard on Saturday, October 3rd, 2020 for the 4th annual Tri-City Cleanup event.<br /><br />Volunteers from across the Dallas-Fort Worth area will work to clean up litter along Lake Ray Hubbard shoreline and down Rowlett Creek. Lake Ray Hubbard borders Garland and Rowlett, and is an important water supply for the City of Dallas.<br /><br />This year, we have set up multiple sites where groups of 10 people can sign up. Choose your site, sign up your group and we will be there with supplies!<br /><br />We will have a gift for each volunteer and a bag full of fun and exciting things!<br /><br /><br />***Basic Kayak Safety Rules That All Boaters Should Follow***<br />As with all recreational activities, there is always the possibility of injury or death. Always use common sense and follow safety rules at all times.<br /><br />Be aware of weather conditions and water temperature. Prepare for changes in weather and the possibility of a capsize. In warm weather, a long sleeve shirt can provide sun protection.<br /><br />Beware of off-shore winds that make it difficult to return to shore.<br />Always follow the boating rules of the area you're in.<br /><br /><br />Most importantly, WEAR YOUR PERSONAL FLOATATION DEVICE. Coast Guard regulations require that all kayaks have a lifejacket on board. Wearing your lifejacket will help keep your head above water and add insulation to your body, keeping you warmer in cold water. There are great PFDs designed specifically for paddlers. Buy one that fits well, and always wear it while you paddle.<br /><br />Stay hydrated. Always bring plenty of BEER.<br /><br />Paddle On~On!	9/24/20 22:19 (Three Strokes) 1.28
3	Fort Worth Hash	ftworth.png	Not Hot as Hell hash	916	Chewtoy	3:00 PM	Location: 32.741463, -97.357922	https://goo.gl/maps/gXJaEHvBxvQNMpv86	$7 and BYOB prelube	yes if you want to		7:34 PM	Saturday, October 3, 2020	This is a  parking lot in Forest Park on Trinity Park Ct. Use the GPS coordinates  and it should drop a pin in the parking lot.<br /><br />Cum out and help Chewtoy celebrate 15 years of hashing and another trip around the sun as well, help me get that 5 drunk and roll upside down so it looks like a 2 because 27 sounds way better. <br />Location will be in the parks and cultural district area so as much as I would like to drag you all through dense shiggy we'll have to settle for the lighter urban version instead. You might get your feet wet though. <br />Undecided between live lay and pre lay because there's a good chance I will be bringing virgins. Leaning hard towards a live lay though if you halfminds can keep up with any virgins I may bring.	9/29/20 17:52 (Ben Dover R My Panties Showin') 1.28
4	Flour Mound H3	Flour Mound H3-01.png	Flower Mound Gone Contra!	9	Worst Lesbian Ever & Dickbag	1:00 PM	<br />Spring Meadow Park<br />Flower Mound, TX 75028	https://www.google.com/maps/place/Spring+Meadow+Park,+Flower+Mound,+TX+75028/@33.0382897,-97.0567122,17z/data=!3m1!4b1!4m5!3m4!1s0x864c2d74bd2efdf9:0xfec1ca0b8245c8c8!8m2!3d33.0382617!4d-97.0543815	$7 hash cash<br />Pre Lube: BYOB	YES		7:32 PM	Sunday, October 4, 2020	Do you have a contra name? If not, who cares, cum out. WLE and Dickbag will be taking you through Flower Mound on a lovely jaunt. We could be lying. <br /><br />Please be mindful that we are in a pandemic and that social distance is important and please wear a mask when in close proximity of each other.<br /><br />	9/28/20 13:43 (BDB) 1.28
6	Dallas Urban Mountain Bike Hash	DUMB.png	National/Texas Night Out	69	Miss Tree Hare | Mr E Hare	7:00 PM	Lake House Bar and Grill	https://goo.gl/maps/5rXHqmtXD6DSPpFf9	Pay-as-you-go	If they can keep up		7:30 PM	Tuesday, October 6, 2020	The first Tuesday in October is Texxas Night Out.<br />Normally we'd crash (umm, not crash, crash) Vickery Place's anal party and then go to the Blue Goose, but K Rona is suggesting we do something else.	9/30/20 12:33 (big_g) 1.28
7	Dallas Urban Hash	DUH.png	Catch the Hare	565	Fruity Pebbles	6:30 PM	Kalita Humphreys Theater<br />3636 Turtle Creek Blvd.<br />Dallas, TX 75204<br />(Park on Lemmon entrance)	https://www.google.com/maps/place/Kalita+Humphreys+Theater,+3636+Turtle+Creek+Blvd,+Dallas,+TX+75204/@32.810921,-96.8028841,17z/data=!4m13!1m7!3m6!1s0x864e9ed19b9ef82d:0x9d643587376fdb70!2sKalita+Humphreys+Theater,+3636+Turtle+Creek+Blvd,+Dallas,+TX+75204!3b1!8m2!3d32.810921!4d-96.8006901!3m4!1s0x864e9ed19b9ef82d:0x9d643587376fdb70!8m2!3d32.810921!4d-96.8006901	$1.00	Yes		7:29 PM	Wednesday, October 7, 2020	Wednesday Oct 7 6:30pm at Kalita Humphreys Theater.<br /><br />Address is 3636 Turtle Creek Blvd, Dallas, TX 75204. Park on Lemmon entrance.<br /><br />A to A live trail $5 for beer drinkers or BYOB. Water, Gatorade and some chips provided.<br /><br />The weather is AWESOME!!! So cum out and play with the DUHHH!<br /><br />On~On!	10/26/20 23:18 (The Hopper) 1.31
8	KayakH3	kayakh3.png	California Crossing		Ben Dover	6:30 PM	California Crossing<br />1775 California Crossing Rd<br />Dallas, TX 75220<br />(32.8685240, -96.9236340)	https://goo.gl/maps/X7BdVDyVxGLAqYSi9	BYOB	Friendly		7:27 PM	Thursday, October 8, 2020	We Putin at California crossing before the spillway. Kayak upstream to Royal Ln. and back.<br />Putin & take-out: (32.8685240, -96.9236340)<br />A to A Trail<br />Watch the sunset, after it getting dark, star gaze, Socailize, just have fun.<br />BYOB, Bring food to share, Beer, Wine, Crackers, What ever floats your boat. Bring head lamps, boat party lights or flashlights. Remember to bring a Life Vest and Whistle...it's the law.<br />Ben Dover<br />Has a canoe and extra kayaks. For who would like to come, but don’t have kayak. all are welcome. Please confirm contact Benjamin 24-48hours before event. Seats fill fast.<br /><br />If you have any questions, please contact Benjamin<br /><br />***Kayak Safety Rules That All Boaters Should Follow***<br />As with all recreational activities, there is always the possibility of injury or death. Always use common sense and follow safety rules at all times.<br />Be aware of weather conditions and water temperature. Prepare for changes in weather and the possibility of a capsize.<br />Beware of off-shore winds that make it difficult to return to shore.<br />Always follow the boating rules of the area you're in.<br />Brush up on self-rescue first in calm, warm, shallow water, and again in more extreme conditions.<br />Most importantly, WEAR YOUR PERSONAL FLOATATION DEVICE. Coast Guard regulations require that all kayaks have a lifejacket on board. Wearing your lifejacket will help keep your head above water and add insulation to your body, keeping you warmer in cold water. There are great PFDs designed specifically for paddlers. Buy one that fits well, and always wear it while you paddle.<br />Stay hydrated. Always bring plenty of water and food.<br />HARES: When paddling in a new area, check with the locals regarding currents, shoreline conditions and weather patterns. Plan an "escape" route - an alternative place to get off the water should environmental conditions dictate it.<br />It is important to check conditions such as weather and tides before going out in your kayak. Whether you are going on a multi-day excursion or just paddling for an afternoon, being aware of current conditions can help you plan a more safe and efficient trip. An excellent way to monitor sea conditions is to use the National Marine Forecast located at www.weather.gov/om/marine/home.htm<br />On~On!	9/1/20 20:15 (Ben Dover R My Panties Showin') 1.28
9	Movie Night	Movie.png	Young Frankenstein<br />& Fire		Bubble Cumm & Ho Paint	6:30 PM	<br />Bubble Cumm & Ho Paint<br />1210 Killarney St<br />Grapevine, TX 76051 	https://goo.gl/maps/G9ASUZzp3DYKdJpq8	Please bring you drinks and a chair.			7:26 PM	Friday, October 9, 2020	Friday, Friday, Friday! Movie and a fire night is back! Movie is Young Frankenstein! <br /><br />A story about a simple man who just wants to be loved.<br /><br />Gather time 630pm. Movie starts just after dark (7pm ish).<br /><br />We will also have a fire for those that can’t follow a movie.<br /><br />As always please maintain social distances and such.<br /><br />Please bring you drinks and a chair.	10/7/20 13:10 (Double Dribble) 1.28
10	Dallas Hash	dallas.png	Oak Cliff H3 Hash	1072	How Big Is Your Mouth & Hammer Hasher	2:00 PM	<br />Casa Alfaro<br />2110 S. Tyler St.<br />Dallas, TX 75224	https://www.google.com/maps/place/2110+S+Tyler+St,+Dallas,+TX+75224/@32.7248055,-96.8398692,17z/data=!3m1!4b1!4m5!3m4!1s0x864e9a1d20c1a705:0x7c807bf63d226d3d!8m2!3d32.724801!4d-96.8376752	$7.00	YES		7:25 PM	Saturday, October 10, 2020	<br />Come out to celebrate the return of cooler weather with a jaunt through the lively neighborhood of Oak Cliff!<br /><br /><br /><br /><br />Update for Dallas Hash Trails:<br /> DH3 Mismanagement is making the following changes to the hash ASAP.<br />Until further notice: <br /> Hare will lay an A-to-A or A-to-B trail by 3pm The hare can choose any A-to-A or A-to-B location.<br />Trail should be laid with much easier checks to allow for 1 or 2 people to solve on their own. Chalk talk and trail will start at 3pm. Hare choose a theme for the pack. <br />pre-lube, Beer checks and circles will be cans only Until further notice.<br />We will have circle at the end of trail with state of Texas mandate 6ft apart. <br />We will provide a virtual circle live, as well for those who would like to be a part of circle but not there physically. Due to Covid.<br />On~On!	10/8/20 10:12 (BDB) 1.28
