DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
2	Dallas Urban Hash	DUH.png	Spring Fling Hash	795	Vanilla Cumsquat	6:30 PM Pack off at 7:00	Weichsel Park 5823 Cedar Spring Rd Dallas	https://maps.app.goo.gl/FYomUDL98Wjpaafm9	$7.00 prelube, BX,  Circle libations and snacks	Sure , why not!		9:69 PM	Wednesday, April 2, 2025	Bring virgins and flashlights. Can't promise not to send you in a tunnel or alley.	3/30/25 23:04 (TannedPeaches) 1.28
3	Dallas Urban Mountain Bike Hash	DUMB.png	April Showers bring Wankers	69	Deflated Rubber	7:00 PM	Lake House Bar and Grill; 7510 E NW Hwy	https://maps.app.goo.gl/EQv37v1sYvG7fp8RA	Pay-as-you-go	If it rains - sure.  The Lake House has a porch.  (Actually, 2 porches.)		8:14 PM	Thursday, April 3, 2025	0-10 mile ride to 0-2 bars in the dry-rainy weather.	3/31/25 9:16 (big_g) 1.28
4	Texas Interhash	mosquito.jpg	TexAss InterHash Begins	6969		3:00 PM			Rego is now $200 per person			8:14 PM	Friday, April 4, 2025	See <a href="https://hashrego.com/events/mosquitoh3-texas-interhash-2025">HashRego entry </A> or Mosquito H3 Facebook for the latest <br />	4/1/25 13:48 (kitchen) 1.28
5	Dallas Hash	dallas.png	Double Header Texas Interhash and Contra Hash	1194	Principals Bitch	2:00 PM  On out 2:30	White Rock Stationed  7333 E NW HWY Dallas	https://maps.app.goo.gl/AfCF5CeUnXVUQHfC7	$10.00 - Pay Online: <A HREF="https://paypal.me/DallasH3DFW/10">Paypal $10</A>	Yes		9:69 PM	Saturday, April 5, 2025	You will be at my mercy<br /><br />Potentially a super shitty trail. Ideally not shiggy.<br />Love you long time!<br />On on	4/3/25 15:07 (TannedPeaches) 1.28
7	NODUH Hash	NoDHHH2.png		339		7:00 PM			$7.00			9:69 PM	Monday, April 7, 2025		12/30/2024 00:29 (G) 1.28
9	Dallas Urban Hash	DUH.png	My Boyfrend Jo	796	My Boyfriend Joe	6:40 PM	Trinity Groves parking lot, near the Margaret Cunt Hill Bridge actually closer to Ronald Kirk Pedestrian Bridge.	https://maps.app.goo.gl/LuRYnB7WVmQfXAih6 	?	?		9:69 PM	Wednesday, April 9, 2025	 It will start at the Trinity Groves parking lot, near the Margaret Cunt Hill Bridge.  I just wanted to say that...  actually closer to Ronald Kirk Pedestrian Bridge https://maps.app.goo.gl/LuRYnB7WVmQfXAih6  Look for free parking and hashers.  I'll need help with the beer check.  Trail will be 3.5 miles if you don't run any blowjobs,	4/7/25 18:32 (dm365) 1.28
11	Happy Hour	happy3.png	Impromptu Hash Happy Hour (IH3)		Back That Ass Up	7:00 PM	5910 N MacArthur Blvd #157, Irving, TX 75039	https://www.google.com/maps/place/Chop+Sports+Las+Colinas/@32.8925816,-96.9602548,696m/data=!3m2!1e3!4b1!4m6!3m5!1s0x864c2949b16dfd51:0xd37547f3a7596ab0!8m2!3d32.8925816!4d-96.9602548!16s%2Fg%2F11vc82z5z2?entry=ttu&g_ep=EgoyMDI1MDQwOC4wIKXMDSoASAFQAw%3D%3D	PAYG	No		8:20 PM	Friday, April 11, 2025	Back that Ass Up is Hosting MUSIC BINGO. You get a $25 gift card each time you win! Join me. ON ON <br /><br />$10 for round 1, $20 for round 2, $30 for round 3, and $40 for round 4!! Their happy hour is until 7, so get there early for better prices and a good table!! And it’s free to play!! Yay!!<br /><br />Also, from Nice Spread:<br />But wait, there's more!  Captain & Camille is celebrating their <a href="https://www.facebook.com/events/1881627705917804">10th anniversary </a>with smooth sounds of the '70s at Barley House. The show starts at 9 so you can come after music bingo. $5 cover.<br />	4/11/25 13:50 (kitchen) 1.28
12	Fort Worth Hash	ftworth.png	3 Amigo's 	1030	Son of a Peach & Little Chicken Choker & Bubble Cumm	2:00 PM Pack off 2:30 PM	The softball fields at Oak Grove Park Grapevine 76051	https://maps.app.goo.gl/sDzZYCs4qTrseUdB6	$7.00 cash - <A HREF="https://www.paypal.com/paypalme/FWH3/7">Paypal $7</A> - Pay pal (FWH3) or Zelle 817-689-9363 - BYOB prelube beer	Yes, if they behave		9:69 PM	Saturday, April 12, 2025	Holy shit Bubble’s going to retire! To celebrate we will have a 3 amigos hash, with SOAP, Chicken and Bubble as your hares. We will have a crawdad boil after circle.<br />IF YOU ARE COMING PLEASE MARK AS COMING IN THE EVENT, SO WE CAN HAVE ENOUGH FOOD!<br /><br />Special instructions: bring a chair, if you want special beer BYOB, post circle, we’ll have a variety of yellow (PBR, Miller Lite) and good beer (Costco variety packs). We might have a fire, if it’s cool enough. 	4/9/25 19:58 (kitchen) 1.28
13	Full Moon	04-Pink_moon@4x.png	Red Rocket to the Pink Moon	78	Red Rocket Rider	5:30 PM Pack Away 6:00 PM	Lake Highlands Park<br />9500 E Lake Highlands Dr, Dallas, TX 75218	https://maps.app.goo.gl/m6rsRBrSKLMit8tV9	BYOB	Yes		9:69 PM	Sunday, April 13, 2025	BYOB and Join Red Rocket Rider to the Pink Moon!	4/11/25 12:44 (kitchen) 1.28
16	Dallas Urban Hash	DUH.png	Flippen Park Hash	797	Fruity Pebbles	6:30 PM	4421 N Versailles Ave, Dallas, TX 75205	https://www.google.com/maps/place/Flippen+Park/@32.8310153,-96.813679,1480m/data=!3m2!1e3!4b1!4m6!3m5!1s0x864e9eeb6e1e8fc5:0x920e8042b820ac6d!8m2!3d32.8310153!4d-96.8111041!16s%2Fg%2F1vpq7967!5m1!1e2?entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D	$5.00	Yes		9:69 PM	Wednesday, April 16, 2025	Hashcash $5 to include beer check, on-in.  Includes light snack mixture of beer, water and seltzers.  Keep an eye out for angry cougers taking easter picture of their kids.	4/13/25 9:55 (dm365) 1.28
19	Dallas Hash	resized_image.png	Crown of Thorns Hash	1195	3 Strokes 'n Yer Done	2:00 PM On-Out at 2:30 PM	Lake ay Hubbard Transit Center Park & Ride<br />6151 Duck Creek Drive<br />Garland, TX 75043	https://maps.app.goo.gl/8tYoBvqe8TBzo4rN9	$10.00 - Pay Online: <A HREF="https://paypal.me/DallasH3DFW/10">Paypal $10</A>	YES. They’ll love it! Dress them in cute bunny ears.		9:69 PM	Saturday, April 19, 2025	Jesus can't go hashing because he's stuck behind a rock!<br /><br />Cum out and run the third Crown of Thorns Easter Hash! There will be sunshine, bluebonnets, a shitty trail and an Egg Hunt!<br /><br />Bring the typical hash gear: Sunscreen, bug spray, poison ivy block, hobo repellent, shiggy socks, band-aids, drugs, your TURDs, visiting family and virgins, and for Christ’s sake, bring your thirst for frosty barley pop!<br /><br />Trail is under 5 miles. A to B. Shiggy-level low to moderate (your choice).<br /><br />Jesus Saves!	4/16/25 13:14 (kitchen) 1.28
20	YakH3	YAKH3.png	2025 Season Opener	 	3 Strokes N Yer Done!	12:00 PM	McInnish Park Boat Ramp (North or Sandy Lake Road) <br />32.967411, -96.942605	https://maps.app.goo.gl/GdS71Pr6CeeRjaPH6	BYOB	If you want to take them kayaking?		9:69 PM	Sunday, April 20, 2025	Who's ready to hit the water?<br />Cum out and play Easter Sunday (4-20). It's the Yak's 7th Anniversary!<br />Bring your kayak, canoe, or SUP and meet at McInnish Park Boat Ramp (this is the get-out). We'll pile up into few cars and drive to the start. Expect to be on water by 1pm. Trail should take approximately 3-4 hours depending on the current and how many times we beer-check.<br />Don't forget to bring a PFD and sunscreen...and most importantly BOOZE!<br />Paddle On~On! 	4/18/25 17:26 (kitchen) 1.28
21	NODUH Hash	NoDHHH2.png		340		7:00 PM			$7.00			9:69 PM	Monday, April 21, 2025		12/30/2024 00:29 (G) 1.28
23	Dallas Urban Hash	DUH.png	Bunny Dummm	798	Bunny Cumm	6:30 PM pack away 7:00 PM	Strokers Ice House<br />9310 Harry Hines Blvd, Dallas, TX 75235<br />	https://www.google.com/maps?q=Strokers+Ice+House,+9310+Harry+Hines+Blvd,+Dallas,+TX+75235&ftid=0x864e9c53af9c6201:0x1ddf751880ab5030&entry=gps&lucs=,94224825,94227247,94227248,94231188,47071704,47069508,94218641,94203019,47084304,94208458,94208447&g_ep=CAISEjI1LjE1LjAuNzQ0OTgzNDA2MBgAINeCAypjLDk0MjI0ODI1LDk0MjI3MjQ3LDk0MjI3MjQ4LDk0MjMxMTg4LDQ3MDcxNzA0LDQ3MDY5NTA4LDk0MjE4NjQxLDk0MjAzMDE5LDQ3MDg0MzA0LDk0MjA4NDU4LDk0MjA4NDQ3QgJVUw%3D%3D&skid=0cfd491e-7ba3-4a97-8a43-a43ae8f5454d&g_st=com.google.maps.preview.copy	I assume $5 covers beer check and its PAYG starrt finish at the bar, but I don't know anything	yeah probably in courtyard at least, not in bar		9:69 PM	Wednesday, April 23, 2025	Cumm out for Bunny Cumm da dummm duhh duuumb	4/22/25 23:10 (kitchen) 1.28
26	Fort Worth Hash	ftworth.png	Analversary Hashing 23 yrs	1031	Tanned Peaches 	2:00 PM pack off 2:30	309 Maloney Court  Eules Tx 76040	https://maps.app.goo.gl/5tuYBka8fsywELS3A	$7.00 cash - <A HREF="https://www.paypal.com/paypalme/FWH3/7">Paypal $7</A> - Pay pal (FWH3) or Zelle 817-689-9363 - BYOB prelube beer	Yes on leash 		9:69 PM	Saturday, April 26, 2025	Wow, is it been 23 yrs. Let me see, those yrs I have been hashing. I have been hash cash, GM,BM, Snack/Food Bitch(lol) layed couple of trails, I have travel outside  US  for World Interhash and InterAmerica Hash, Done about 15 or more RDR, 3 Green Dress Run. I think 6 or 7 Txih. I have meet so many wonderful hashers. I have been part of Admin to 2 great kennels: Fort Worth H3 & Dallas H3. <br /><br />So come join me and celebrate my hashing yrs!! If you have any story like to share that you have'd know me for the past  23 yrs. Be glad to hear it. LOL. <br /><br />Special Instruction: Please wear something purple for The National Pancreas Foundation  month. <br /><br />What to bring: Virgins, chairs, sun screen/hat, mosquito Repel. <br /><br />A-A trail. 	4/23/25 10:27 (TannedPeaches) 1.28
30	Dallas Urban Hash	DUH.png	Hashing in the Rain	799	Fruity Pebbles	6:30 Pm pack off 7:00	9454 Marsh Ln, Dallas, TX 75220	https://www.bing.com/maps?q=The+Cockpit+Bar%2C+9454+Marsh+Ln%2C+Dallas%2C+TX+75220&cvid=5d3f395e56ee49bf9e9e1673fbe1cf59&gs_lcrp=EgRlZGdlKgYIABBFGDkyBggAEEUYOdIBCDEwMDNqMGo0qAIIsAIB&FORM=ANAB01&PC=U531	No hashcash 	No		9:69 PM	Wednesday, April 30, 2025	Cockpit Bar in Dallas (9454 Marsh Ln, Dallas, TX 75220).  In light of rain and probable thunderstorms, there will be no beer check to include hash cash. There will be a simple 3-mile trail unless there is hail or lightning. Not Turd Friendly.<br /><br />A to A+	4/29/25 17:39 (dm365) 1.28
