DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
2	NODUH Hash	NoDHHH2.png	Vitruvian Park	142	Tongue Slut<br />Just Michelle	7:00 PM	Vitruvian Park, specifically the parking lot behind Addison Ice House and next to the sand volleyball courts/roundabout. Ice House address: 3875 Ponte Ave #250, Addison, TX 75001	https://www.google.com/maps/place/3875+Ponte+Ave+%23250,+Addison,+TX+75001/@32.9354262,-96.8530236,17z/data=!3m1!4b1!4m2!3m1!1s0x864c272756df7fef:0x73ec055caf6633df	$7.00			6:01 PM	Monday, November 2, 2015	Minimal shiggy, TURD friendly unless it's raining (in which case On-in will likely be moved indoors). Bring a flashlight.	11/1/15 20:02 (Hopper) 1.28
3	Happy Hour	happy3.png	Yet Another First Tuesday Thang		Wrong Dong Thong	7:00 PM	<br />200 N Mesquite St<br />Arlington, TX 76011	https://www.google.com/maps/place/The+Grease+Monkey/@32.7384088,-97.1081569,17z/data=!3m1!4b1!4m2!3m1!1s0x864e7d77196f9101:0xf8c390412c97f3eb	Pay-as-you-go	Friendly, on patio.		6:00 PM	Tuesday, November 3, 2015	<br />For those who can't make it out to Malarkey's on Tuesdays, we are starting a 1st Tuesday drinking practice @ Grease Monkey in Arlington.<br /><br />Date: 1st Tuesdays<br />Time: 7:00<br />Hash cash: Pay as you go.<br />Beer: $1 PBR, $1 Ziegs<br />Hare: WDT<br />TURD friendly, on patio.<br /><br />Be at the inaugural 1st Tuesday hash today at Grease Monkey for cheap beer and good food.  Bring virgins!<br /><br />See you there,<br />WDT	11/3/15 12:45 (Hopper) 1.28
3	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team H<sup>3</sup>	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				6:00 PM	Tuesday, November 3, 2015	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	9/28/15 10:46 (Hopper) 1.28
3	Dallas Urban Mountain Bike Hash	DUMB.png	Dumb Election Day	12	Deflated Rubber	7:00 PM	<br />White Rock Lake Spillway Parking Lot<br />2115 Winsted Dr<br />Dallas, Tx 75214	https://www.google.com/maps/place/2115+Winsted+Dr,+Dallas,+TX+75214/@32.8136424,-96.7283476,339m/data=!3m2!1e3!4b1!4m2!3m1!1s0x864ea18b54fb6cf9:0xd6f64631bf4b1018	Pay-as-you-go			6:00 PM CST	Tuesday, November 3, 2015	<br />Dumb Election Day.<br /><br />No, that’s *not* Elections for the Dumb H3, it’s just dumb that hashers must be planning on voting in this non-presidential-election-year instead of signing up to lay the Dumb H3 tomorrow.<br /><br />So, after you’re done voting, grab your bike and get to the White Rock Spillway at 7pm for November’s Dumb Hash.<br /><br />Wear red, white, and/or blue if it helps you feel more patriotic.<br /><br />Bring money for beers along the way, and at the end.<br /><br /><picture some clever remark here><br /><br />On-On,<br />Deflated Rubber<br /><br />P(m)S: Speaking of Elections for the Dumb H3; I’m pretty sure we can’t find a better GM than Clitoral Damage, but anyone wanting to relieve the Yellow and/or Red Jersey of their Hare Raiser position, just let us know.  As CD can tell you, you don’t need to be present to “win”.<br />	11/2/15 11:30 (Hopper) 1.28
4	Dallas Urban Hash	DUH.png		326	Pink Panty Poacher	7:00 PM	Gurley Ave & S Pacific Ave, Dallas, TX 75223	https://goo.gl/maps/ncXGcsWK8vC2	$7.00	TURD friendly depending on it's courage to be picked up and put around fences or tight confined spaces.		5:59 PM CST	Wednesday, November 4, 2015	Your feet will get wet but the water is actually pretty warm.<br /><br />Bring TWO (2) flashlights with you. If you fall and break one light, you want a second as a backup. If you've never put new batteries in your flashlights, this is the Hash to do it!<br /><br />Dress in layers. Even though you'll be cool at the start, by the time we run through the middle of The Fair grounds, you will be hot enough to do trail Naked!<br /><br />Pack Gather at 6:30, Pack Away at 7:00	Wed, Nov 4, 2015 at 12:56 AM (TimCarr)
5	FU! Thursday is a Drinking Day!	fuBird.png			ACL	6:00 PM		http://www.fuh3.com/?ai1ec_event=fuh3-thursday-is-a-drinking-day-november-5th				5:58 PM CST	Thursday, November 5, 2015		Wed, Nov 11, 2015 at 6:15 PM (minimock)
6	Happy Hour	Movie.png	The Martian		Anal Thrax	7:00 PM	AMC Irving Mall / Los Lupes	https://www.google.com/maps/place/AMC+Irving+Mall+14/@32.8410576,-97.0656928,12z/data=!3m1!5s0x864e822d6e6fd919:0x7edf0a3afc8b26c0!4m15!1m12!4m11!1m3!2m2!1d-96.9942816!2d32.8463938!1m6!1m2!1s0x864e8232f41b9e85:0x2c5ed94a28656c2b!2samc+irving+mall!2m2!1d-96.9956526!2d32.8410771!3m1!1s0x864e8232f41b9e85:0x2c5ed94a28656c2b	12$ tickets pay as you go drinks	No		5:58 PM CST	Friday, November 6, 2015	We will be meeting at Los Lupes Bar/Patio area depnding on weather. <br /><br />Join us for 1$ beers and nachos before the show.<br /><br />Seating is reserved with ticket - if you <a href="mailto:elitime@gmail.com">let me know</a> your cuming I can pre buy our tickts in a group.<br /><br />Drinking : 5:00<br /><br />Show  : 7:55<br /><br />During a manned mission to Mars, Astronaut Mark Watney (Matt Damon) is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive. Millions of miles away, NASA and a team of international scientists work tirelessly to bring 'the Martian' home, while his crewmates concurrently plot a daring, if not impossible rescue mission. As these stories of incredible bravery unfold, the world comes together to root for Watney's safe return. Based on a best-selling novel, and helmed by master director Ridley Scott, THE MARTIAN features a star studded cast that includes Jessica Chastain, Kristen Wiig, Kate Mara, Michael Pena, Jeff Daniels, Chiwetel Ejiofor, and Donald Glover.	11/6/15 16:47 (Hopper) 1.28
7	Fort Worth Hash	ftworth.png	Marine Corps<br />Birthday Hash	785	Son Of A Peach Gangrene Hose<br />Jockdock	2:33 PM	Rickel Park, Bluebonnet Drive, Hurst, TX	http://binged.it/1MePj5P	$7.00 &mdash; BYOB prelube beer			5:57 PM CST	Saturday, November 7, 2015	Again HydroWar threatens the peaceful, sleepy, creepiness of Mosier Valley. Pickelvania is up to it's old tricks; namely illegal gherkin plantations in the disputed valley.<br />Klopstokia has been staging cage dachshund death matches within the territory.<br />Freedonia is actively training love terrorists (nothing less than sexual world domination) in secret lust facilities, also in the valley.<br />Lichtenstein continues to urge caution and beer. Each country should gird their loins for unrestricted use of H2O weapons.<br />What to bring: Patriotic Zeal, Your own self, Volunteers, Hydro Weapons, cigarettes, rope, and flares. Good Hunting!	Tue, Nov 3, 2015 at 9:58 AM (Penis Fly Crap)
10	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team H<sup>3</sup>	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				5:55 PM	Tuesday, November 10, 2015	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	9/28/15 10:46 (Hopper) 1.28
11	Dallas Urban Hash	DUH.png		327	Double Dribble & Moldy Ho	7:00 PM	<br />The World Famous Hickory House Barbecue<br />600 S Riverfront Blvd<br />Dallas, TX 75207	https://goo.gl/maps/Ci4mzyPnw8r	$7.00	OK		5:54 PM CST	Wednesday, November 11, 2015	<br />Bring flashlights.<br />BYOB pre-lube.<br /><br />Double Dribble: (972) 849-2038	Tue, Nov 10, 2015 at 6:22 PM (Double)
