DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
2	Dallas Urban Hash	DUH.png	Ron's Place	770	Principal's Bitch	6:30 PM	4145 Belt Line Rd, Addison, TX 75001 	https://www.google.com/maps/place/4145+Belt+Line+Rd,+Addison,+TX+75001/data=!4m2!3m1!1s0x864c26cbe13001b9:0xf92aef41ef98f930?sa=X&ved=1t:242&ictx=111	$3.00 Beer @ check beer only	Not turd friendly. Sorry turds!		9:69 PM	Wednesday, October 2, 2024	Meet at 6 pm at Ron's Place because 6:30 isn't enough time for hugs and humps!<br /><br />A massive selection of beer is available at Ron's place. Beer price is between 6 and 10 dollars. Bring ID, I guess.<br /><br />Bring flash light. Something warm to wear. It is getting colder at nights. Also for fuck sake- Bring a fucking virgin for me! No charge for virgin! <br /><br />The back of Ron's is hash shenanigan friendly but only one way to really find out. 	9/28/24 12:35 (dm365) 1.28
4	Happy Hour	happy3.png			Whitney/Dude	5:00 PM	900 Airport fwy, Ste 166 Hurst Tx 76054	https://maps.app.goo.gl/HHH4sjWbj6B8beAc8	Pay as you 	nope 		7:32 PM	Friday, October 4, 2024	Happy Hour this Friday at Bronco's Sports Bar and Grill at Hurst. Join Whitney and Dude to celebrate there special day. Time: 5 pm, address: 900 Airport Fwy Ste 166, Hurst, TX 76054<br />	10/2/24 23:23 (Tanned Peaches) 1.28
5	Dallas Hash	dallas.png	4-cum-strokes	1180	Three Strokes, 4-play, and Vanilla Cumsquat 	2:00 PM pack away 2:30	Founders Park, 851 Hensley Ln, Wylie	https://maps.app.goo.gl/8MPaHG7hVJy81Xga7	"$10 - Pay Online: <A HREF=https://paypal.me/DallasH3DFW/"">Paypal</A>" hash cash covers prelube, BX and on-in	Yes - Welcome on trail		9:69 PM	Saturday, October 5, 2024	 Planning met reality so your half-mind hares needed to make changes on the fly. Same start. Now A to B. May have trouble parking at start due to event nearby so leave extra time. Bring vessels, virgins, change of shoes. It’s goin to be a shitty trail.<br /><br />; Autocorrected from 1171 to 1180 on 2024-09-11	10/5/24 9:51 (Tanned Peaches) 1.28
6	Bike Hash	bikeHash.png	Octo-Beers-Fest		Oral Coral Queen Queef (red rocket rider w/ a helmet ⛑️ on) & Krickets Fly Free 	1:00 PM	2417 San Medina Ave Dallas	https://maps.app.goo.gl/oX5mxqC4vfritrZs9	$5.00	Probably not		7:30 PM	Sunday, October 6, 2024	  "9th Anal Beerthday Bike Hash "      : German Fest theme.<br />Wear your lederhosens, drindls, or any Germanfest attire. <br />(Comfortable to ride in)<br />Build your own brat (brawt) at the On-In<br />Bring:<br />-Water bottle w/ a bike wrapped around it.<br />- Helmet<br />- Lawn chair, for On-In<br />- Cousy (for the beer checks)<br />- Smiles<br />- No bike 🚲 ?? , No problem! Cum anyways and auto Wank with 1 of the Hares 🚙<br />On-In:<br />Bratwursts 🌭<br />German Fest treats 🥨 🧀 🥣<br />Beers 🍺🍺🍺 Prost 🍻 <br />On-on<br />OCQQ<br /><br />Pls Bring Whistle. A-A trail, Trail will be 15ish miles<br />	9/29/24 17:18 (Tanned Peaches) 1.28
7	NODUH Hash	NoDHHH2.png	HARE NEEDED	336		7:00 PM			$7.00			9:69 PM	Monday, October 7, 2024		10/7/24 0:40 (Martha) 1.28
9	Dallas Urban Hash	DUH.png	Any Place Other Than Ron's Hash at Prather Park	771	Fruity Pebbles	6:30 PM	3853 Lexington Ave, Dallas, TX 75205	https://www.bing.com/search?q=3853+Lexington+Ave%2C+Dallas%2C+TX+75205&qs=n&form=QBRE&sp=-1&lq=0&pq=3853+lexington+ave%2C+dallas%2C+tx+75205&sc=10-36&sk=&cvid=00DA33DB85EE4596865429E0DA1EFD01&ghsh=0&ghacc=0&ghpl=	$5.00	Yes		9:69 PM	Wednesday, October 9, 2024	Hash cash Covers Beer Check and On In.  Careful! While smokey may not be hot on your trail this week, highland park cougars will about.	10/4/24 14:50 (dm365) 1.28
12	Fort Worth Hash	ftworth.png	Deadhead B-Day Hash 	1017	Deadhead and Puta Mystery Hare	12:30 PM gathering Pack off at 1;00 PM	309 Maloney Court	https://maps.app.goo.gl/y8g2C9z6aERZQmcG6	"$7.00 cash - <A HREF=""https://www.paypal.com/paypalme/FWH3/7"">Paypal $7</A> - Pay pal (FWH3) or Zelle 817-689-9363 - BYOB prelube beer"	Yes 		9:69 PM	Saturday, October 12, 2024	Trail will be shiggy level 1 (on a scale of 1 to 5 ). There will be a Turkey/Beagle split. It should allow 'certain' people to run trail, do circle, and go home to clean up so they can do another thing by 5. (putas). The good news is my Medicare started up this month!	10/9/24 21:25 (Tanned Peaches) 1.28
16	Dallas Urban Hash	DUH.png	Pretty in Pink Live Lay	772	Giggle Dick & Lumber Jackoff	6:30 PM Gather, Pack Away 7:00 PM	Weischel Disc Golf Park<br />5823 Cedar Springs Road<br />Dallas, TX 75235	https://maps.app.goo.gl/a6ZCBmq3ZW7J78Dd8	$7 covers pre-lube, BX, on-in, and snacks	probably OK, but the hares advise against it.		9:69 PM	Wednesday, October 16, 2024	Bring: vessels, fleshlights, and wear pink!<br /><br />One in the pink, two in the … Giggle and Lumber are teaming up again to live lay a short A to A trail for you wanks. We’re theming this “Pretty in Pink” because boobies, and we want to crunch in on the DFW Pink Dress weekend hype. If you don’t wear pink, it means you don’t like tacos or boobies.<br /><br />In case that description doesn’t make you want to cum, here are some recent reviews of our starting location:<br /><br />“Always a lot of litter.”<br /><br />“You can see some shady activity at this park on occasion.”<br /><br />“No-frills park [translation: no bathroom] tucked away between the Medical District and Love Field. It can feel a bit sketchy, but … I would consider it a safe space during daylight hours for anyone who follows reasonable precautions. (Wear a rubber!)"<br />	10/10/24 11:24 (kitchen) 1.28
17	Full Moon	10-Hunters_moon@4x.png	Not the Pink Moon	72	Likes It in the Kitchen	6:30 PM Meet, Pack Away 7:00 PM	Trader Joe's, 2001 Greenville Ave, Dallas, TX 75206	https://maps.app.goo.gl/QvcKyUhRmjsSrE2s7	BYOB for prelube and beer check. Suggest shopping at Trader Joe's if you want to park there, keeping your receipt and moving your car after the run. On-In, bring cash.	Yes		9:69 PM	Thursday, October 17, 2024	<br /><br />Wear something pink if you're in the mood. BYOB, A to A trail. possibly a live lay. <br /><br />For parking, suggest street parking in the Avenues, or if you park at Trader Joe's, buy your beer there, keep your receipt, and move your car to a new spot when you get back for the On-In. 	10/10/24 11:21 (kitchen) 1.28
18	Dallas Hash	dallas.png	Pink Dress Run Friday,  Day - 1  State Fair of Texas	PDR 001	Pink Dress Admin	7:00 PM	State Fair of Texas<br />4206 Gurley Ave., Dallas Texas (but it's better to take the Green line to Fair Park)	https://maps.app.goo.gl/hCNJuJPw1QCi6rou8	PAYG	No		7:15 PM	Friday, October 18, 2024	Hashers on the full weekend rego, we will start at the hash hotel. Details are on hash rego. <br /><br />For hashers not rego'd for the full weekend:<br />Your day starts at the State Fair of Texas. The hash will be there NLT 7pm. Have your phone avail as the hares will post locations. <br />Buy your own State Fair ticket online and meet us there. <br />Hash Cash: PAYG<br />After the State Fair, we will see y'all tomorrow for the Pink Dress Run!<br />If you want to participate in the full weekend shenenigans, please rego for a full weekend! it is worth the cost. Full details on HashRego.<br /><br />Full weekend regos are available untill Tuesday, Oct 15th, on HashRego:<br />https://hashrego.com/events/pink-dress-run-2024	10/10/24 23:20 (WrongDongThong) 1.28
