DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	Happy Hour	happy3.png	Friday Night Block Party		How Big iz your Mouth?!?	5:00 PM	Rex's Seafood at the Dallas Farmers Market	https://goo.gl/maps/1W2VYNchGD32	PAYG			8:17 PM	Friday, September 1, 2017	Oyster Happy Hour! Monday-Friday 3-7PM $1 Gulf | $2 Premium | $3 Craft Beer<br /><br />HH starts at 5pm, hare will be there by 6pm	8/30/17 15:13 (Lumber) 1.28
1	Happy Hour	happy3.png	HH #2		WDT	9:00 PM	Lee Harvey's - 1807 Gould St, Dallas, TX 75215	https://goo.gl/maps/KKWUeskQnJw	PAYG			8:17 PM	Friday, September 1, 2017	But wait, there's more...<br />After hash happy hour #1, we will relocate to Lee Harvey's for hash happy hour #2. No cover, turds welcum and Captain and Camille will be on stage. I saw them last month at Barley House and they're great.<br />Location: Lee Harvey's<br />Time 9:00<br />PAYG	9/1/17 16:03 (Lumberjack Off) 1.28
2	Fort Worth Hash	ftworth.png	WAX ON WAX OFF	834	Peter Out & I.E.D.	2:00 PM	1305 W. Jefferson, Waxahachie, Tx 75165<br />Parking lot directly across the street. Look for Hashers	https://www.google.com/maps/place/1305+W+Jefferson+St,+Waxahachie,+TX+75165/@32.3946063,-96.8657529,17z/data=!3m1!4b1!4m5!3m4!1s0x864eef1d944c540d:0xe83a791b81641c7a!8m2!3d32.3946018!4d-96.8635588	$7.00 &mdash; BYOB prelube beer	Yes, MUST BE ON LEASH		8:16 PM	Saturday, September 2, 2017	Wax on Wax off... Cum join IED and Petered Out for some shenanigans.. Alright all you wankers... We cum to you all the time, now it's time for you to cum on.. I mean cum to us.. There will be beer, there will be shots and of course a great trail. Cum check out the sites of Waxahachie (no.. it's not that far) we will make it worth the drive... What to bring, the usual of course vessels, virgins.. you know the drill... Trail is turd friendly but I must stress there are parts of trail that dogs MUST BE ON A LEASH, on in is turd friendly, on after is not.. Start time 2:00.. 1305 W. Jefferson, Waxahachie, Tx 75165.. parking lot directly across the street, look for hashers... ON ON	8/21/17 5:45 (Anthony) 1.28
3	FU H3 Hash	fuh3.png	3 PM<br />Special sunday hash 30th Analversary Hash for HoPaint,Joc Doc, Clodhopper, 4Play, Beaver Breath		HoPaint and Joc Doc	3:00 PM	Dove Park, immediately west of Dove Elementary School, 1932 Dove Rd., Grapevine	https://goo.gl/maps/NuXrbVBXQDU2	$7			8:14 PM	Sunday, September 3, 2017	30 Years of HASHING!<br /><br />2017 FWH3 celebrated 30 years, and now Beaver Breath, HoPaint, Joc Doc, Clod Hopper and ForePlay are celebrating 30 years of being half minds!<br /><br />Trail starts at Dove Park, immediately west of Dove Elementary School, 1932 Dove Rd., Grapevine<br />Sunday, September 3, 3pm.<br /><br />Party to follow Hash Cash $7, includes food and PBR ( we couldn't get MeisterBrau).<br /><br />Bring your vessel and swim wear or birthday suit . Might be a slip-n-Slide & $7<br /><br />You might get WET.<br /><br />Jock Doc is bringing 50 , or so, vintage hash XL T-shirts he got from from Bilbo Baggins' estate sale. First cum, first served.<br /><br />On On!!!!	9/1/17 16:12 (Double Dribble) 1.28
4	NODUH Hash	NoDHHH2.png	Labor Day Hash & SPIT	190	Martha F. Stewart	2:00 PM	Southwest corner of Parker and Custer in Plano<br />2929 Custer Rd.<br />Plano, TX 75075	https://www.google.com/maps/place/33%C2%B002'25.1%22N+96%C2%B044'05.0%22W/@33.0403,-96.7369187,672m/data=!3m2!1e3!4b1!4m5!3m4!1s0x0:0x0!8m2!3d33.0403!4d-96.73473?hl=en	$10.00	Yes		8:13 PM	Monday, September 4, 2017	You are in a maze of twisty little neighborhoods, all alike.  N, S, E, or W?<br /><br />I can't guarantee and adventure.  But there will be a trail and there will be a SPIT at the on-in.  With burgers and sausages, sides, and the other NoDUH goodies.  Note the raised hash cash.<br /><br />There may or may not be shiggy.  If there is, prepare to be hosed down before going in the pool. <br /><br />Bring: chairs, towels, sunscreen, bug spray, and a swim suit if you're so inclined.<br /><br />If gas is still an issue, ride the orange or red line to Parker Road Station and let me know so we can arrange shuttles.  Or, it's only about a 2 1/4 mile run to the start.	9/3/17 9:45 (joel) 1.28
5	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team C U  Next Tue	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				8:12 PM	Tuesday, September 5, 2017	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	11/11/16 20:42 (Hopper) 1.30
5	Dallas Urban Mountain Bike Hash	DUMB.png		34	Red Rocket Rider🚀<br />Krickets Fly Free	7:00 PM	<br />The Lake House<br />7510 Northwest Hwy<br />Dallas TX 75214	https://www.google.com/maps/place/Lake+House+White+Rock+Bar+%26+Grill/@32.8551661,-96.7322554,13.75z/data=!4m8!1m2!2m1!1sThe+Lake+House!3m4!1s0x864ea0348c2f9485:0x571f3af835cc5079!8m2!3d32.8548073!4d-96.7320724	Pay-as-you-go			8:12 PM	Tuesday, September 5, 2017	It's that time again!!<br />1st Tuesday of the month <br />So in honor of National Cheese Pizza Day on Tuesday and National Beer 🍻 Day on Thursday, what better way to celebrate this week with margaritas and nachos. DUMB<br />HARES: Red Rocket 🚀 Rider and<br />Krickets Fly Free<br />WHERE: Lake House — 7510 Northwest Hwy<br />WHEN: 7:00pm<br />WHAT to bring: <br />—water bottle with a bike around it <br />—helmet<br />—cash 💰<br /><br />On - On<br />Red Rocket Rider<br />	9/3/17 6:21 (Hopper) 1.31
6	Dallas Urban Hash	DUH.png	A Shitty Trail	422	He Got It In My Mouth	7:00 PM	Humperdinks - 6050 Greenville Ave, Dallas, TX 75206	https://goo.gl/maps/kN8dNDtNNxQ2	$7.00	Kinda		8:10 PM	Wednesday, September 6, 2017	There will be beer! <br /><br />Dogs are allowed if you say they are service dogs. There is no way for them to look that up and will be shamed if they turn away a service dog.<br /><br />**DISCLAIMER** The DUHHH does not condone lying to the establishment that will be housing our drinking. **END DISCLAIMER**	9/5/17 13:08 (Lumber) 1.28
7	FU! Thursday is a Drinking Day!	fuBird.png	Im not Legal		Ana L. Thrax	7:00 PM	Legal Draft <br />500 E Division St<br />Arlington, TX 76011<br />USA	https://www.google.com/maps/place/Legal+Draft+Beer+Co./@32.7385417,-97.1047478,17z/data=!3m1!4b1!4m5!3m4!1s0x864e7d79c194e7bb:0xdf685c21889e7f90!8m2!3d32.7385417!4d-97.1025591	Pay me in cash grass or ass	not today, Carol is not here		8:09 PM	Thursday, September 7, 2017	Cum out and drink with us at this fine establishment. The weather will be nice and the beer will be better! CUM one CUM all to the drinking festival of the week. The FU HAPPIST HOUR!!!!!<br /><br /> <br /><br />Bring Virgins and Money	9/6/17 7:02 (Ez) 1.28
8	Happy Hour	happy3.png	Special Fred's Happy Hour		STFU Special Fred	4:30 PM until ???	Richardson Food Truck Park - 522 Bishop Ave, Richardson, TX 75081	https://goo.gl/maps/oCmrpEC2hun	PAYG			8:08 PM	Friday, September 8, 2017	Special Fred wants to host Happy Hour	9/6/17 7:52 (Lumberjack Off) 1.28
