DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	Contra Hash	contra.svg	Dia de los Muertos	6969	4-Play, My Boyfriend Joe	6:30 PM	Jimmy Porter Disc Golf Course, Josey Ln, Carrollton,  75006.	https://maps.app.goo.gl/SxC6Vvik7pTkBPfV8	none, zero, zip, nada	yes, on leach		7:02 PM	Monday, November 1, 2021	COOONTRA HASH!!!!!!!!!!!!                 <br />Dia de los Muertos.             <br />Monday, Nov 1.                           <br />Gather 6:30, pack off at 7.                  <br />Start:  Jimmy Porter Disc Golf Course, Josey Ln, Carrollton,  75006.                                                    <br />Join us for  Dia de los Muertos as we cruise through a cemetery and celebrate the Day of the Dead with our Mexican friends.  Dress up as Dia de los Muertos or priest, nun or angel.  Please be respectful and no devils.  Turds on leash in cemetery.  I will be making a witches brew to share.            <br />* option: bring battery operated candles to run with or real candles for the cemetery.      <br />** Beers: bring your favorite 6 pack, MBFJ will provide coolers. MBFJ is not going to schlep 25 coolers around. :)            <br />I will be making a witches brew to share.	10/29/21 18:34 (WrongDongThong) 1.28
2	Dallas Urban Mountain Bike Hash	DUMB.png				7:00 PM			Pay-as-you-go			7:01 PM	Tuesday, November 2, 2021		12/15/20 16:59 (The Hopper) 1.31
3	Dallas Urban Hash	DUH.png	Live Lay!	618	Fruity Pebbles	6:30 PM Gather — 7:00 PM Pack away!	Highland Park Pool parking lot<br />3801 Lexington Avenue<br />Dallas, TX 75205	https://www.google.com/maps/place/3801+Lexington+Ave,+Dallas,+TX+75205/@32.8265885,-96.7991648,17z/data=!4m13!1m7!3m6!1s0x864e9ede1b55ff99:0xab338cc6344c1d0b!2s3801+Lexington+Ave,+Dallas,+TX+75205!3b1!8m2!3d32.8265885!4d-96.7969761!3m4!1s0x864e9ede1b55ff99:0xab338cc6344c1d0b!8m2!3d32.8265885!4d-96.7969761	$5.00	Yes		7:00 PM	Wednesday, November 3, 2021	<br />Wednesday, November 3 6:30 gather; 7:00pm Pack out.<br /><br />Hare: Fruity Pebbles<br /><br />Live trail, A to A, and covered on-in if it rains.<br /><br />Hashcash $5 for drinkers which includes beer check, on in,  and some snacks.<br /><br />Turd Friendly.<br /><br />Address is Highland Park Pool parking lot on 3801 Lexington Ave, Dallas, TX 75205.<br /><br />On~On!	11/1/21 0:34 (Three Strokes) 1.28
6	Dallas Hash	dallas.png	Pig Roast	1099	Bedside Spectator & Just Richie	1:30 PM	2420 N. Shiloh Rd, Garland, TX 75044. Its the West parking lot closest to Shiloh Road.	https://goo.gl/maps/tnzyc6gFfdcTmiu99	FREE	Yes		6:58 PM	Saturday, November 6, 2021	<br />Join us for another Pig Roast! This year, we are roasting I-I-I and Jack...For his years of service as Hash Flash for DFW.<br /><br />Hares: Bedside Spectator and Just Richie (for the love of GOD, we need to name this wanker).<br /><br />Trail will start at 2420 N Shiloh Rd, Garland Tx 75044. Its the west parking lot closet to Shiloh. Meet at 1:30, pack out at 2PM.<br /><br />Pig Roast: Will be hosted at Just Richie and Just May's home is Garland. They graciously opened their home to allow us to roast a pig and burn a hole in their yard (I owe you some sod after this).<br />The Roast Master will conduct the roasting portion of circle as the honorary parks his ass on the ice! So, the more stories and jokes you have, the better!<br /><br />Hash Cash: FREE! That's right, hash cash is free. We are only asking for donations to help pay for the pig and beer. Pay for what you feel. If you don't drink the booze provided, or are a vegan...you shouldn't have to pay, butt we will have a tit jar out by the pig.<br /><br />What to Bring:<br />Hash clothes, camp chair, a light jacket, jokes and stories to share about I-I-I and Jack, good hash songs, virgins, money for tip, an empty stomach, and a thirst for BEER!<br /><br /><br />On~On!	11/5/21 16:06 (Three Strokes) 1.28
8	NODUH Hash	NoDHHH2.png	Peeking Under the Sheets 		Undercovers	7:00 PM	<br />Sam Houston Trail Park<br />101 I-635<br />Irving, TX 75038	https://www.google.com/maps/place/Sam+Houston+Trail+Park/@32.9157853,-96.9417283,17z/data=!3m1!4b1!4m5!3m4!1s0x864c286691683b23:0x968961508a605f2a!8m2!3d32.9157808!4d-96.9395396	$7.00	Yes		5:56 PM	Monday, November 8, 2021	<br />Cum out and play .... bring virgins, bring flashlights, bring bugspray 	11/4/21 12:36 (BDB) 1.28
10	Dallas Urban Hash	DUH.png	Veterans Day Hash	619	Edibiles Doo Doo Me, Wrong Dong Thong	6:30 PM Gather — 7:00 PM Pack away!	Lee Harvey's 1807 Gould St, Dallas 75215	https://goo.gl/maps/FR1f5a7PGD8qAc629	$1.00 (BX beer)	yes, on leash while on trail		5:55 PM	Wednesday, November 10, 2021	* Edibles will be co-hare! Servicing those who serve the military !!<br /><br />Let's raise our glass to the men and women who served in our military branches!  Wear your BDUs, camo's, or regular hash shit.  Shiggy level .09.  Do bring your headlamp/flesh light.  Great trail to introduce virgins to the hash!<br /><br />Your BX beer is covered with your $1 hash cash. Pay as you go for circle/OnIn beer. <br /><br />"To the men and women in uniform, past, present, and future, God bless you and thank you."	11/10/21 12:01 (WrongDongThong) 1.28
11	KayakH3	kayakh3.png	Upper White Rock Creek 		Just Robert	6:30 PM	389 E Lawther Dr, Dallas, TX 75218, United States	https://goo.gl/maps/TVu1Nhi6dSSKsuHd6	BYOB	yes		5:54 PM	Thursday, November 11, 2021	Meet at the White rock boat ramp.<br />We will kayak up White Rock Creek. Watch the sunset, after it getting dark, star gaze, Socailize, just have fun<br />BYOB, Bring food to share, Beer, Wine, Crackers, What ever floats your boat. Bring head lamps, boat party lights or flashlights. Remember to bring a Life Vest and Whistle...it's the law.<br />Ben Dover R My Panties Showin'<br />Has a canoe and extra kayaks. Fits 4 extra people. For who would like to come, but don’t have kayak. all are welcome.<br />***You must contact Ben Dover 24 hours before the kayaking event if your interested in using one of his canoe or kayaks. Seat fill fast***	7/15/21 20:14 (Ben Dover R My Panties Showin') 1.28
13	Fort Worth Hash	ftworth.png	Marine B-Day Hash	942	Soap/ Deadhead	2:30 PM	1 Briecroft Ct Carrolton TX 75006	https://goo.gl/maps/dEb4gLmH6teWjZjf7	$7.00  hash cash/ BYOB prelube beer	Yes go for it. 		5:53 PM	Saturday, November 13, 2021	This Ssturday is the Marine Corp trail!!! Yall know what that means!!! It will be a but did you die trail!<br /><br />Bring  your usually hash stuff for a SOAP but did  you die trail! Virgins are welcome	11/12/21 5:58 (Tanned Peaches) 1.28
17	Dallas Urban Hash	DUH.png		620	Sleazy Rider & Wong Queef	6:30 PM Gather — 7:00 PM Pack away!	Lake House Bar & Grill<br />7510 E NW Hwy<br />Dallas, TX 75214<br />(across from the White Rock Station)	https://www.google.com/maps/place/Lake+House+Bar+and+Grill/@32.8547841,-96.7342563,17z/data=!3m2!4b1!5s0x864ea03492fdf53b:0xba1e2d462c3dbb7d!4m5!3m4!1s0x864ea0348c2f9485:0x571f3af835cc5079!8m2!3d32.8548154!4d-96.7319864	$3	Yes		5:51 PM	Wednesday, November 17, 2021	<br />Wednesday DUHH<br />Lakehouse bar and grill across the street from white rock station.  Turd friendly.  3 dollar hash cash for<br />Beer check only.  Probably less than 10 miles.<br />Hare’s Sleazey Rider and whoever….	11/15/21 20:07 (Three Strokes) 1.28
19	Full Moon	Calendar Icons-11.png	Full BEAVER Moon<br />*Founders Hash*		Beaver Breath	6:30PM	Redbird Square (in front of H&R Block)<br />3107 W Camp Wisdom Road<br />Dallas, TX 75237	https://www.google.com/maps/place/3107+W+Camp+Wisdom+Rd,+Dallas,+TX+75237/@32.6638107,-96.8730585,17z/data=!3m1!4b1!4m5!3m4!1s0x864e9102462c7bb5:0x3f86906ddcaadf78!8m2!3d32.6638107!4d-96.8708698	$8	Yes		5:50 PM	Friday, November 19, 2021	<br />FULL BEAVER MOON: For both the colonists and the Algonquin tribes, this was the time to set “beaver“ traps before the swamps froze, to ensure a supply of “warm winter furs”. This full moon was also called the Frost Moon.<br /><br />Full moon "peaks" at 2:59am. <br /><br />Hash Cash: $8 includes variety of beer at end (craft beer, light beer, cider, hard seltzer, water, soda, gatorade) Several snacks (chips, granola bars, nutz, and MOONPIES). $3 non-alcohol price. (Hash cash is always free when raining or snowing)<br /><br />Hare: Beaver Breath<br /><br />Start: ***6:30pm gather; on-out at 7:00pm***<br /><br />Location: Redbird Square (in front of H&R Block)<br />3107 W Camp Wisdom Road, Dallas, TX 75237 <br /><br />Trail: Rain or shine. 3-5 miles. Preferably off-road trails. Shiggy level 2-4. Expect a campfire/burn barrel at the end. It may be a bit chilly in the evening.<br /><br />What to Bring: Hash gear for cold weather including a headlamp. Money for on-after (if applicable). Vessel, Kilts and Happi Coats for circle.<br /><br />Need a hash-crash room? The Royal Inn & Suites is located across the street at 6950 Marvin D. Love Fwy., Dallas, TX 75237. 214-330-6381. $60-$80/night depending on the room size. You can check in before the hash if you'd like. It's first cum first serve.<br /><br />On~On	11/18/21 16:25 (Three Strokes) 1.28
20	Dallas Hash	dallas.png		1100	Reluctant  Pump-Her/Deadhead	2:00 pm	Marine Creek Boat Ram. Ten Mile Bridge Rd Ft worth 76135	https://goo.gl/maps/PBN2ibn4T1hq7PDF9	$10.00 - https://www.paypal.me/DallasH3DFW	Yes		5:50 PM	Saturday, November 20, 2021	Cum on Cum all. It's time to survive a trail laid by a virgin hare who once was a  virgin. Only Until he ran into Village!!! SOOOooo let it RAIN VIRGINS who wouldn't  know whether Pump-HER was a good lay or not. <br /><br />Bring Pig Spears, Deer Rifle, Cammo, and floaties. 	11/18/21 19:23 (Tanned Peaches) 1.28
21	KayakH3	kayakh3.png	Last Trail of the Season?		Just Kristin	10:00 AM			BYOB			5:50 PM	Sunday, November 21, 2021		3/2/21 17:44 (Ben Dover R My Panties Showin') 1.28
21	Bike Hash	bikeHash.png	Bugs, Bikes and Beers	69	Deflated Rubber	12:00 PM	White Rock Alehouse and Brewery; 7331 Gaston	https://g.page/White-Rock-Alehouse-and-Brewery?share	PAYG	If they shortcut straight to Four Corners Brewing		5:50 PM	Sunday, November 21, 2021	Since everyone seemed to like last month's ride starting and ending at a brewery, we'll try to do even better by starting at a brewery, riding to another brewery, and then finishing up at a brewery.<br />Noon Start: White Rock Alehouse and Brewery - 7331 Gaston<br />Bugs, Bikes, and Beers at Four Corners Brewing - 1311 S Ervay	11/19/21 11:17 (big_g) 1.28
22	NODUH Hash	NoDHHH2.png		270	Martha F. Stewart	7:00 PM	33.06035, -96.69505<br />In the lot behind 99 Ranch Market (off Maroon Ln). But not 99 Ranch Market's property.<br />See map link or above GPS coordinates.<br />Enter from Wagner Way & Maroon Ln. Or Maroon Ln. & 75 access road.<br />	https://www.google.com/maps/place/33%C2%B003'37.3%22N+96%C2%B041'42.2%22W/@33.0603511,-96.6955972,166m/data=!3m2!1e3!4b1!4m5!3m4!1s0x0:0x2b462d0c7a3f6559!8m2!3d33.06035!4d-96.69505	$7.00	OK on trail and on-in		5:49 PM	Monday, November 22, 2021	Fairly short trail for walkers, an extra mile for eagles.<br /><br />A-A'<br /><br />	11/22/21 1:30 (Martha) 1.28
24	Dallas Urban Hash	DUH.png	Drunksgiving	621	Three Strokes and Yer Done	6:30 PM Gather — 7:00 PM Pack away!	Samuell-Grand Park<br />2810 Samuell Blvd (Parking lot across from the Bev Depot)<br />Dallas, TX 75223	https://www.google.com/maps/place/Beverage+Depot/@32.7929744,-96.7479404,17z/data=!4m13!1m7!3m6!1s0x864ea2092188d411:0x674e6712b136956f!2s2810-2824+Samuell+Blvd,+Dallas,+TX+75223!3b1!8m2!3d32.7929739!4d-96.7457516!3m4!1s0x864ea2091af57c0b:0xd45ba648ffd1eb33!8m2!3d32.7927462!4d-96.74603	$3 for prelude and beer check; PAYG at on-in	Yes		5:49 PM	Wednesday, November 24, 2021	<br />BLACKOUT WEDNESDAY, also known as “Drunksgiving” is one of the booziest nights of the year! So spend it with your hash family at the DUHHH.<br /><br />Start: Samuell-Grand Park at the corner of Samuell Blvd and Winslow Avenue. The map link will take you to the Beverage Depot. Park across Samuell Blvd at the unmarked parking lot beside the soccer field. Trail is A to A’ and approximately 4 miles with a beer check (maybe two). <br /><br />What to Bring:  Typical hash clothes. It’ll be a beautiful day and a mild, but chilly evening. Bring a flashlight and money for on-in. The mystery bar will have food and a patio for circle and your turds.<br /><br />If you are traveling this weekend, please be safe. We love you and wish you all a very Happy Thanksgiving.<br /><br />On~On!<br />	11/23/21 9:16 (Three Strokes) 1.28
27	Fort Worth Hash	ftworth.png	16 years Hash Analversary 	943	Chew Toy	2:00 PM	Z Boaz  Park, South Z Boaz Park drive fw Tx 	https://goo.gl/maps/HTBXyLHy9RtwWWBj6	$7.00 &; BYOB prelube beer	Yes		5:48 PM	Saturday, November 27, 2021	16 yrs of hashing analversary for me. This trail is going to cover ground where there's a lot of hash memories although I don't think we've run in this area for many years now.. <br /><br />Bring the regular hash bag with a thirst for beer	11/24/21 16:48 (Tanned Peaches) 1.28
