DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
2	Dallas Urban Hash	DUH.png	Three Frozen Peckers and a Dog	635	Fruity	6:30pm	Strokers Ice House - 9304 Harry Hines Blvd., Dallas	https://g.page/strokers-ice-house-dallas?share	$3	yes		6:08 PM	Wednesday, March 2, 2022	Since last Duhh hash was nothing more than three frozen peckers and a dog discussing their h0m0-er0tic fantasies, lets start this one over! Next one will be at Strokers bar at 9304 Harry Hines Blvd, Dallas, TX 75235. Wednesday March 2nd 6:30pm meet-up. Hashcash $3.00 for beer check.<br />PAYGO at OnIN	2/27/22 16:48 (WrongDongThong) 1.28
5	Fort Worth Hash	ftworth.png	In Admin/Out Admin	949	fwh3 Admin	2:00 PM	Rickel Park, Bluebonnet Dr. Hurst TX 760563 off hwy 10	https://goo.gl/maps/C1fM79YLcsKj1e317	$7.00 hash Cash -BYOB Prelube Beer	Yes		6:05 PM	Saturday, March 5, 2022	Saturday is the outgoing admin trail for fwh3, kinda sort of. Which mean SOAP is involved but I will be nice-ish and not try to kill y'all.  Bring change of clothes, socks, shoes and bring your vessel. and chairs. <br /><br /> **The start is at the playground parking lot area off 10 and Bluebonnet**	3/4/22 20:26 (WrongDongThong) 1.28
9	Dallas Urban Hash	DUH.png	An Undercovers trail!	636	Undercovers	6:30pm	BoomerJack's Grill and Bar, 10250 Technology Blvd. E, Dallas, TX	https://goo.gl/maps/uAn7o87CMhDZAyRh9	$3 (for beer near)	Yes, on patio		6:08 PM	Wednesday, March 9, 2022	<br />Description: some pavement and urban shiggy. A to A trail, between 3 and 4 miles. Pay as you go prelube and circle beer. Boomer Jack's has all day happy hour prices - $2.50 domestic bottles and $3.50 14 oz Modelo drafts.	3/8/22 18:48 (WrongDongThong) 1.28
12	Dallas Hash	dallas.png	St. Patrick's Day Parade & Festival - HASH	1107	III/Fruity Pebbles	11:00 AM	III's; 5644 Winton St., Dallas	https://goo.gl/maps/vdXirhc7oJP2rxZv6	$20.00 (see below)	yes, leased while on parade route		611 PM	Saturday, March 12, 2022	<br />Dallas Hash<br />2022 Dallas Mavs St. Patrick's Day Parade & Festival<br />https://www.dallasstpp.com/<br />St. Paddy’s Parade, Festival & “Hash”<br />Saturday, March 12, 2022<br />HASH CASH:<br />$15.00 Non-drinkers<br />$20.00 Drinkers<br />PAYPAL: Dallash3dfw@gmail.com<br />INCLUDES:<br />a place to party, Bud Lite/Miller Lite Beer kegs, Cider 2 cases, food, water, potta-potty with lock and Urinal Cones!<br />SETTING UP:<br />8:00 AM<br />5644 Winton at Greenville.<br />VOLUNTEERS:<br />Setup tent, BBQ, and yard fencing, etc.<br />Temporary Hash Cash to take money and put wristbands on.<br />WHAT WE NEED:<br />- SETTING UP tent, yard chairs, BBQ, Yard Fencing from 8:00-10:00<br />- FOLDING TABLES, Folding chairs – Please reply to this if you can bring a table with what size. Please LABEL your tables, chairs with sharpie, labels, whatever works.<br />- COOKS for grilling the Burgers, Hot dogs, etc.<br />- GAMES for the yard. We need JENGA, Hula Hoops, Other Yard Games. Please reply here if you can bring games! We want/need them!<br />- VESSELS – bring them!<br />- CAMERAS, Phone Chargers (plug in on porch), Sunscreen.<br />KIDS are required to be in presence of parent or guardian, and are their responsibility.<br />HASHER FRIENDS of legal age are welcome, provided they can prove their hash-connection and pay hash-cash.<br />TURDS (dogs) must be tethered and can't roam free.<br />SUNDAY - Take down tent, BBQ, and yard fencing, etc. - BRUNCH AFTER<br /><br />*PARADE MEET*<br />11am- meet for the parade. Location will be posted on HHH DFW page.<br />We will have mobile beer/water in a cart.<br />we will also offer wristbands at the parade.<br />AT PARADE: Bring food for your own breakfast, shot booze, mimosas, bloody marys, VESSEL and CHAIR etc. <br />https://goo.gl/maps/Rv1ggEm99gMswUWF6<br />TRAIL:<br />3pm- Hare: (hare III/Fruity Pebbles)<br />Start location:<br />https://goo.gl/maps/G3s2LJML3qAHRQnRA<br />NEVER LEAVE:<br />8am-?<br />All-day St. Pat’s Party.<br />5644 Winton at Greenville.<br />https://goo.gl/maps/G3s2LJML3qAHRQnRA<br />PARKING:<br />Park at Mockingbird Station if driving. – OR -<br />Take DART Red, Blue, or Orange Line Rail to Mockingbird Station;<br />if on Red or Orange and going to Parade, you can ride one more stop north to Lovers Ln. station.<br />Best Recommendation for getting there:<br />- Take DART Rail to Mockingbird Station, or up to Lovers station if taking Red or Orange Line.<br />- Take Uber or Lyft, or even one of those scooters – just be careful!<br />Parking in the area is minimal so plan to park at Mockingbird Station (anywhere around “The Usual Place”) and walk over or up to the parade.<br />NO PARKING AT KROGER – They will tow.<br />OPTIONAL:<br />St. Paddy's Dash Down Greenville 5K at Central Market<br />6:30-8:00 Registration<br />8:00 – 5K start<br />Registration link (suggested to pre-register): https://www.runproject.org/events/dash-down-greenville-race<br />ST. PADDY'S DAY HASH FOLLOWING PARADE!!!<br />Time: Right after parade<br />Turds: Yes<br />Virgins: Yes, LOTS<br />If you are at the parade. Walk straight down Greenville to Mockingbird. III house is a few blocks down Greenville. This will be guarantied safest way to get to ON-IN! <br /><br />LOOKING FORWARD TO SEEING EVERYONE – ALL DAY!!<br />Ben Dover (GM) 512-680-0759 or I-I-I 214-649-3879<br />	3/9/22 9:35 (WrongDongThong) 1.28
14	NODUH Hash	NoDHHH2.png	Alright, Alright, Alright	278	Casting Cooch	7:00 PM	<br /><B>Tom Thumb</B><br />4112 N Josey Ln<br />Carrollton, TX 75007	https://www.google.com/maps/place/33%C2%B001'26.1%22N+96%C2%B053'03.9%22W/@33.023922,-96.8849572,19z/data=!4m5!3m4!1s0x0:0x5b6018d2834601d1!8m2!3d33.0239167!4d-96.8844167	$7.00				Monday, March 14, 2022	<br />It's 3.14, Pi (π) day. Alright.<br />It's finally CDT. Alright !!<br />It's your hare's 8th hashing analversary week and there will be cake. ALRIGHT !!!!<br />Let's celebrate all the above.<br />The hare swears it's a different trail than last time. But have no fear, while it may be a different trail, it will still be a 9 of 10 on the shitty scale. And it will be daylight at the start for the first time since the beginning of F'ing CST, but you'll still need your flashlights, so bring 'em, plus virgins, and a hunger for analversay cake (which honestly sounds terrible, but who knows.)	3/13/22 21:19 (Martha) 1.28
16	Dallas Urban Hash	DUH.png	St Patrick's Day Eve	637	Double Dribble	6:30pm	<br />Bryan Street Tavern<br />4315 Bryan St<br />Dallas, TX 75204	https://g.page/Best-Pizza-In-Dallas-TX?share	$3. PAYG for Pre-Lube, Circle, Food.	Of course		6:08 PM	Wednesday, March 16, 2022	Ignore incorrect date at top of page.<br /><br />It is really St Patrick's Day Eve, March 16.<br />All 16 oz on the 16th!	3/16/22 16:16 (Double Dribble) 1.28
17	St Paddy's Day Pub Crawl	happy3.png	St Paddy's Day Pub Crawl	69	Big O'Gulp	6:45 PM	Lakewood Landing; 5818 Live Oak St; 75214	https://goo.gl/maps/XNaUAYybjEYc1j3Y6	Pay As You Go	Maybe		8:01 PM	Thursday, March 17, 2022	Standard Pub Crawl; Wear Green, Go to Bars, Drink.	3/13/22 10:10 (big_g) 1.28
18	Full Moon	Calendar Icons-03.png	Full WORM Moon	40	Back That Ass Up<br />No No Square	6:30pm	<br />Chill <br />814 S Main Street, <br />Grapevine, TX 	https://www.google.com/maps/place/814+S+Main+St,+Grapevine,+TX+76051/@32.9330918,-97.0809083,17z/data=!3m1!4b1!4m5!3m4!1s0x864c2b24ef37625d:0xc45e2c01bb7aab4a!8m2!3d32.9330873!4d-97.0787196	PAYGO	no		6:48 PM	Friday, March 18, 2021	<br />Well Saint Patrick's Day Parade was this past weekend and St. Patrick's Day is Thursday so why not have a St. Panties Day Pub Crawl the day after St. Paddy's Day!! <br />Wear your kilts (panties optional), wear green, bring virgins, a good attitude, and your flesh-lights so you can see chalk marks to go to the next pub. <br />We'll stumble along Main Street in Grapevine, cum to 1 or 2 of the stops or ALL of the stops, it's been a minute since No No and BTAU have laid a trail, so this is what you get. <br /><br />FULL WORM MOON: At the time of this spring Moon, the ground begins to soften and earthworm would reappear, inviting the return of robins. This moon has also been known as the Full Crow Moon, the Full Crust Moon, the Full Sap Moon, and the Lenten Moon.<br /><br />Full moon “peaks” at 2:20am.<br /><br />On~On!	3/15/22 16:47 (BDB) 1.28
19	Fort Worth Hash	ftworth.png	Toga Hash	950	Soap	2:00 PM	1400 Dugan St Arlington 76010	https://goo.gl/maps/45MrwsTZ6E4xLGAX8	$7.00 hash cash - BYOB Prelube Beer	Yes		6:05 PM	Saturday, March 19, 2022	This is gonna be a friendly  virgin trail, bring flash light, wear that toga outfit, be a nice stroll thru Arlington, some site seeing	3/18/22 12:25 (Tanned Peaches) 1.28
20	YakH3	YAKH3.png	Season Opener	S5E1	NEW YAK ADMIN	10:00AM	River Legacy Park<br />Canoe/Kayak Launch<br />N. Collins Street<br />Euless, TX 76040	https://www.google.com/maps/place/Canoe%2Fkayak+Launch/@32.7886294,-97.0982752,17.98z/data=!4m8!1m2!2m1!1sriver+legacy+park!3m4!1s0x864e7e077b2a1b31:0xd046938209c09d7c!8m2!3d32.7882261!4d-97.1003303	BYOB	Water TURDs		8:03 PM	Sunday, March 20, 2022	<br />Cum join us for the YakH3 Season 5 Opener!<br />Season 5 is here, Sunday March 20th we will kick off the season of shenanigans at 11:00 am at the River Legacy Park, Canoe/Kayak Launch and pile up boats to take fewer vehicles to the start, the starting location is near River Bottom Pub, (Randol Mill and Precinct Line Road)<br /><br />TIME:  We will begin prelubing and loading at 10am. Cum early to socialize and stuff your face with breakfast tacos and mimosas. We plan on loading up and hitting the water by noon.<br /><br />LOCATION: River Legacy Park - Canoe/kayak Launch<br />N. Collins Street, Euless, TX 76040<br /><br />WHAT TO BRING:  BOOZE! Kayak, canoe, or SUP, face mask (optional), PFD, sunglasses sun block, whistle, towel, and dry clothes. Money for on after (optional)<br /><br />We look forward to seeing ye ole wankers and some new recruits!<br />Remember this is a Sunday so get your booze Saturday!!<br />Should be a real shit show.<br /><br />ON~ON!<br /><br />***Basic Kayak Safety Rules That All Yakkers Should Follow***<br />As with all recreational activities, there is always the possibility of injury or death. Always use common sense and follow safety rules at all times.<br />Be aware of weather conditions and water temperature. Prepare for changes in weather and the possibility of a capsize. Dress appropriately.<br />Always follow the boating rules of the area you're in.<br />Brush up on self-rescue first in calm, warm, shallow water, and again in more extreme conditions.<br />Most importantly, WEAR YOUR PERSONAL FLOATATION DEVICE. Coast Guard regulations require that all kayaks have a lifejacket on board. Wearing your lifejacket will help keep your head above water and add insulation to your body, keeping you warmer in cold water. There are great PFDs designed specifically for paddlers. Buy one that fits well, and always wear it while you paddle. <br /><br />Paddle On~On!	3/7/22 7:40 (Three Strokes) 1.28
