DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	Happy Hour	cbc.png	Cold Beer Company		STFU Special Fred	7:00 PM	<br />Cold Beer Company<br />3600 Main St<br />Dallas, TX 75226	https://www.google.com/maps/place/Cold+Beer+Company/@32.785539,-96.774509,17z/data=!3m1!4b1!4m2!3m1!1s0x864e98c1a49b387f:0x5c420cf5068fe99c		TURD-friendly, but only if they are kept on a leash at your feet.   The manager is pretty anal about that — makes a big scene.<br /><br />They cannot meet other dogs (unless that other owner’s feet are next to yours), and cannot walk the distance of the leash.<br /><br />Seems he wishes they weren’t there. Then again, he always acts like he wishes the people weren’t there either. (Scowl!)<br /><br />		8:35 PM CDT	Friday, May 1, 2015	<br /><br /><a href="http://www.coldbeerco.com">Cold Beer Company</a><br />3600 Main St, Dallas, TX 75226<br /><br />Local beer, cocktails, food, TURD friendly, and easy drunken stagger distance from Fair Park Station and the Brew Mile. <br /><br />Your humble host tried to negotiate a deal at Pizza Lounge. But NOOO. Greedy bastards. Craft and Growler - no food and only beer.  Oh well. <br /><br />I will be there at 6:00 to prelub for the Brew Mile, get you non-Brew-Mile drunks started, and then join my fellow beer mile competitors at Fair Park:<br /><ul><li>Bangers & Snatch</li><li>Naked Kenny</li><li>Gay Bob</li><li>Analthrax</li><li>Mouth Full of Cock</li><li>Who the Fuck is Chip</li></ul><br />We will meet up with you at CBC after. <br /><br />It is going to be perfect weather. See you there. <br /><br />Shut the Fúçk Up, Special Fred<br /><br />214 649 2713<br /><br /><br />	Fri, May 1, 2015 at 1:44 PM (clodhopper)
2	Dallas Hash	dallas.png	Stinko De Mayo	930	Schweddy Balls	3:00 PM	Buckner Rail Station  <br />8008 Elam Road<br />Dallas	https://goo.gl/maps/aMl0R	$7.00	Friendly		8:36 PM CDT	Saturday, May 2, 2015	There will be shiggy. Bring an extra pair of clothes.  There will be urban shiggy.  Be ready to run.  It will be the Stinko de Mayo hash, so be prepared to cross water. Grab your favorite pair of huaraches and your favorite machete, and come ring in the Stinko de Mayo.	Sat, May 23, 2015 at 4:04 PM (clodhopper)
3	Kayak Hash	kayak.png	Inaugural  Cruise		Porta Hottie,<br />Schweaty Balls, <br />& Eeeywhore	10:00 AM — Pack off at 11:00	<br />Scott's Landing Marina<br />2500 Oak Grove Loop S<br />Grapevine, TX 76051	https://www.google.com/maps/place/Scott's+Landing+Marina/@32.960709,-97.078,17z/data=!3m1!4b1!4m2!3m1!1s0x864c2b5b981632a9:0x43a928413fc254d0	BYOB and snacks/water/life jacket/kayak/canoe/whatever floats your boat. 			8:37 PM CDT	Sunday, May 3, 2015	Several of us are wanting to start a kayak hash on Sundays called OAR-U we want to have the first official one be on 5/3. This will be with myself (Porta Hottie, Schweaty Balls, and Eeeywhore) as hares. Start address is Scott's Landing at Lake Grapevine. Time is 10:00. Take off at 11:00. <br /><br />BYOB and snacks/water/life jacket/kayak/canoe/whatever floats your boat. <br /><br />There will be several beer checks around the lake. This is not a float. This will take work, but lots of fun. <br /><br />We would like to have this on Sundays where there is not a bike hash or other conflict through September. <br />	Wed, Feb 25, 2015 at 5:56 PM (cwinborn)
4	NODUH Hash	NoDHHH.png	Happy Birthday<br />Go Away	130	TitCock TitCock<br />Casting Cooch	7:00 PM	<br />Tom Thumb<br />3411 Custer Pkwy.<br />Richardson, TX 75080	https://www.google.com/maps/place/Tom+Thumb/@32.99882,-96.73064,17z/data=!3m1!4b1!4m2!3m1!1s0x864c18b7e96222c5:0x27cbb119c9156928	$7.00	 Trail is “friendly”, on-after is not		8:38 PM CDT	Monday, May 4, 2015	Description: It's my birthday and the Bobs are in town so it's time to hand over the job to the new guys from India. And it's Casting Cooch's 1 year anal!!!<br /><br />It was the best of times it was the worst of times...fuck it let's just drink and celebrate newness, new beginnings and a new adventure in a new part of town.<br /><br />The trail will be short and dirty, there may or may not be shiggy and there may be a shot check with some dark spiced rum.<br /><br />Note: I still haven't figured out this poison ivy thing so I will try not to put beer check on a patch of PI again but eehh who knows be prepare	Sat, May 23, 2015 at 8:16 PM (clodhopper)
5	Trivia Tuesdays	WeWon-1st.gif	Malarkey’s Tavern		Team H<sup>3</sup>	7:00 PM	<br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				8:38 PM CDT	Tuesday, May 5, 2015	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight.	Tue, May 5, 2015 at 10:47 PM (clodhopper)
6	Dallas Urban Hash	DUH300.png	Holy Shit, We've Done 300 Runs!	300	Silver Fux<br />Condom Mint<br />No I’m Not<br />Back That Ass Up<br />MILF Shake	7:00 PM	600 S Riverfront Blvd<br />Dallas, TX 75207	https://goo.gl/maps/ulODh	$7.00	OK for run, On-In is not TURD friendly		8:39 PM CDT	Wednesday, May 6, 2015	300.<br /><br />When you think of that number, powerful and magnificent images come to mind.<br /><br />A few, foolhardy souls, standing up against impossible odds.  We’ve done that — and then drank our beer.<br /><br />Marching an impossible distance to get to our destination.  We’ve done that — well over 1200 miles.  To get to our beer.<br /><br />Finding terrain to hole up in — we’ve done that — to drink our beer.<br /><br />Legions of the opposition — cops, homeless, other drunkards — trying to stop us from drinking our beer.  They’ve failed.  We laughed in their faces and drank our beer.<br /><br />The very gods themselves throwing every weather obstacle they had in their arsenal against us.  Thunderstorms and lighting.  Unbearable heat.  Angry undertakers.  Floods.  Swarms of tow trucks.  Hail.  Mudslides.  Power outages.  Hell, even tornadoes.  We raised our middle finger to those fuckers while raising our glasses to our lips and then sung our victory songs.<br /><br />300.<br /><br />It’s coming, this Wednesday.  <br /><br />We are HASHERS — to the BEER!  To the down-down!  <br /><br />So, prepare your togas or your leather armor – yes, this is going to be a themed hash - and your livers for the final stand (until next week, at least).  There will be shots, beer, and maybe even a gimme.  There will be old faces there you’ve not seen in a while.<br /><br />TL;DR:<br />Pack gather at 6:30, run starts around 7:00.<br />Wear togas or leather armor.<br />We're running rain or shine.<br />There will be shots, beer check, and gimmes. <br />Show up or else.	Tue, May 5, 2015 at 2:43 PM (TimCarr)
7	FUH3 Hash	fuh3.png			Poop Chute Luge 	7:00 PM		http://www.fuh3.com/?ai1ec_event=fuh3-may-7th				8:40 PM CDT	Thursday, May 7, 2015		Sat, May 23, 2015 at 8:46 PM (clodhopper)
8	Happy Hour	711is.png	Willhoite's<br />Grapevine		711	6:59 PM	<br />Willhoite's Restaurant<br />432 S Main St<br />Grapevine, TX 76051	https://www.google.com/maps/place/Willhoite's+Restaurant/@32.936545,-97.078569,17z/data=!3m1!4b1!4m2!3m1!1s0x864c2b3b11488daf:0xb0e0816333f445e8				8:41 PM CDT	Friday, May 8, 2015	711 was four hours late to his own 300th DUH run, and so we did not get to fuck with him as much as we would have liked. Fortunately, he will be in town until Saturday, so let’s meet at Willhoite’s on Main St. in Grapevine and have a beer with him.<br />	Thu, May 7, 2015 at 12:12 PM (clodhopper)
8	Happy Hour	happy3.png	DFW & Huzzah HH		Kane In The Arse<br />Deodorcunt<br />Just Adrienne	7:00 PM	<br />Buffalo Wild Wings<br />2315 I-20 West<br />Grand Prairie, TX 75052<br />972-641-9464	https://www.google.com/maps/place/Buffalo+Wild+Wings/@32.6865775,-97.0474931,15z/data=!4m2!3m1!1s0x864e88f277b37be9:0x9a6862ba06a1307f				8:41 PM CDT	Friday, May 8, 2015	<br />Cum join us as we welcome some of the Huzzah Hashers to DFW & kick off an amazing "You Know You Love Hashing More Than You Love Your Mother" weekend of FUN!!!  There are drink & appetizer specials from 2 - 7pm and 9 -11pm:  $3 appetizers, $3 tall domestics, $4 -$5 tall imports, and $3 Jack Daniels, Absolute & Captain Morgan.  Then join us at the Huzzah Beer Meister’s house for continued shenangians 😜	Mon, May 4, 2015 at 12:55 PM (clodhopper)
9	Fort Worth Hash	ftworth.png	Quanah Parker Park	772	Chew Toy	3:00 PM friendly	<br />Quanah Parker Park,<br />5401 Randol Mill Rd<br />Fort Worth, TX 76103<br />GPS: 32.772041, -97.246663<br />Turn north on Woodhaven Blvd from Randall Mill Blvd into park and look for only parking lot with hashers.	https://www.google.com/maps/place/32°46'19.4%22N+97°14'48.0%22W/@32.7720556,-97.2466667,17z/data=!3m1!4b1!4m2!3m1!1s0x0:0x0	$7.00 &mdash; BYOB prelube beer	 Probably not friendly or at your own risk at best		8:42 PM CDT	Saturday, May 9, 2015	<br />What to expect:<br /><ul><li>Thunderstorms: Hopefully</li><li>Floodwater: Hopefully</li><li>Mosquitos: For sure</li><li>Shiggy: Duh</li><li>Good Beer: Of course!</li></ul><br />This is virgin hashing territory to me but it looks good on the satellite so I have no idea what we're in for. Scouting has been and will be minimal, laying will be at least partially live. It could be epic, it could be shitty, it could be epically shitty for all I know but it will be a Chew Toy trail and most of you know what that means. The only thing I promise is BEER!<br />	Fri, Jun 19, 2015 at 5:45 PM (clodhopper)
