DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	Dallas Urban Hash	DUH.png	hASH Wednesday	395	Queen Ebola III	6:30PM Gather. 7:00 PM Start	DART Station: White Rock Lake	https://goo.gl/maps/Jt37vbFhCHJ2	$7.00	Trail and On-In, YES		6:49 PM	Wednesday, March 1, 2017	It's Ash Wednesday. We have a trail -- that's probably about as much as I can say. But, there will be food at ON IN!<br /><br />What to Bring: virgins, flashlights, bug spray, hash cash, and water.	3/1/17 10:16 (Lumberjack Off) 1.28
2	FU! Thursday is a Drinking Day!	fuBird.png	Dr. Jeckylls Beer Lab			6:30 PM		http://www.fuh3.com/?ai1ec_event=happy-hour&instance_id=4099				6:50 PM CST	Thursday, March 2, 2017		Thu, Mar 2, 2017 at 12:46 PM (Mike)
3	Happy Hour	happy3.png	Opening of Irish Fest		Faming Flaggot	7:00 PM						6:51 PM	Friday, March 3, 2017	Everyone in line gets in free before 7 pm. After 7 pm, there is a $10 cover. Meet at the big outside Shannon stage which is near the outside food and beer stands. There will be a Celtic Rock band playing that night.	2/26/17 20:58 (Lumberjack Off) 1.28
4	Fort Worth Hash	ftworth.png	<span style="color:red;">2:00 PM pack away!</span>	820	Wrong Dong Thong	2:00 PM pack away!	<br />JW Dunlop Sports Center<br />1500 NW Green Oaks Blvd<br />Arlington, TX 76012	https://www.google.com/maps/place/J.W.+Dunlop+Sports+Center/@32.7787342,-97.130937,918m/data=!3m2!1e3!4b1!4m5!3m4!1s0x864e7dd1bbf85361:0x390803648912b725!8m2!3d32.7787297!4d-97.1287483	$7.00 &mdash; BYOB prelube beer	Friendly!		6:51 PM	Saturday, March 4, 2017	Saturday FWH3 trail<br />When: Sat 4/4<br />Where: JW Dunlop Sports Center<br />1500 NW Green Oaks Blvd, Arlington 76012<br />Time: 1:30 show<br />2:00 pack off<br />Hash cash: $7<br />Hare: Wrong Dong Thong<br />Dress ass? Your badass self<br />Shiggy level - 2<br />Turds: trail-yes, OnIn-yes. OnAfter-yes<br /><br />What to bring: Virgins, vessel, whistle, dry bag. And one more virgin.<br /><br />Wrong Dong Thong<br />6823043346<br /><br />Shiggy level ? Yes. 👍<br />TURDS? yes 👍<br />PI? No ⛔<br />Virgins? Yes 👍<br />Dry bag 💰? Yes <br /><br />Like<br /><br />Comment<br />	3/2/17 23:44 (Hopper) 1.31
6	NODUH Hash	NoDHHH2.png	Remember the Alamo!	177	Martha F. Stewart, Powered Pussy Play	7:00 PM	725 Synergy Park Blvd<br />Richardson, TX 75080	https://www.google.com/maps/place/32%C2%B059'45.4%22N+96%C2%B044'39.0%22W/@32.9959444,-96.7461604,700m/data=!3m1!1e3!4m5!3m4!1s0x0:0x0!8m2!3d32.99595!4d-96.74417?hl=en	$7.00	On-trail: iffy.<br />On-in: OK<br />On-after: IDK		6:53 PM	Monday, March 6, 2017	OK, this trail has nothing to do with the Alamo (or it's replica in Plano).  But since the battle of the Alamo was finally lost on March 6th, you can shout "Remember the Alamo" or just shout "On On".<br /><br />Bring:<br />flashlights<br />an extra pair of shoes and socks<br />virgins<br /><br />And since I'll probably forget to mention it at chalk talk, the trail is laid in both flour and pink construction tape.	3/5/17 18:28 (joel) 1.28
7	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team C U  Next Tue	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				6:54 PM	Tuesday, March 7, 2017	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	11/11/16 20:35 (Hopper) 1.30
7	Dallas Urban Mountain Bike Hash	DUMB.png	The Lake House	28	Pedals and Pints Meet-Up Group	7:00 PM	<br />The Lake House parking lot<br />7510 E. NW Hwy<br />Dallas, 14 Texas	https://www.google.com/maps/place/Lake+House+White+Rock+Bar+%26+Grill/@32.8547977,-96.7320757,18z/data=!4m8!1m2!2m1!1sThe+Lake+House!3m4!1s0x864ea0348c2f9485:0x571f3af835cc5079!8m2!3d32.8548073!4d-96.7320724	Pay-as-you-go			6:54 PM	Tuesday, March 7, 2017	March 7th is the first Tuesday of March, time for a DUMB Hash.<br /><br />(Note: Tomorrow is also the last Tuesday of CST this winter - remember: Winter Forward, Autumn Back.)<br /><br />Normally I don't like to talk about crashing and bikes in the same sentence, but...  let's crash another beer drinking group with a biking problem's ride.<br /><br />There's a Pedals and Pints meet-up group that meets at the Lake House on Tuesdays and rides a loop or two around the lake and then gets food and drinks at the Lake House.  We don't have to ride *with* them, but we can check out if they can hang with us, umm, drink-wise.<br /><br />Hash Time:  Tuesday, March 7, 7pm<br /><br />Hash Start:  The Lake House (NW Hwy and Lawther - same as the start of DUMB #1)<br /><br />Hash Cash: Pay as you go<br /><br />Hash Hare:  Pedals and Pints Meet-Up Group<br /><br /><br /><br />On-On,<br /><br />Deflated<br /><br />	3/6/17 23:39 (Hopper) 1.31
8	Dallas Urban Hash	DUH.png	2nd Anal St. Panties Day Hash	396	MILF Shake and Back That Ass Up	7:00 PM	<br />1520 Greenville Ave<br />Dallas, TX 75206 	https://goo.gl/maps/rWQSUZ2qEKU2	$7.00	Welcome on trail and on patio at On In		6:55 PM	Wednesday, March 8, 2017	 Dust off your pretty panties!!! This Wednesday is the DUH3 - 2nd Anal St. Panties Day Hash!!!<br /><br />Pre-Lube: 6:30 pm, On Out: 7:00 pm<br /><br />This will be the only time you can wear panties under your kilt!! So dust off your prettiest panties and wear them to this hash. You may also wear them over your shorts if you are shy.<br /><br />There will be MILF Jello shots, there will be a beer check and there will be panties!!! The weather is supposed to be nice with a high of 74!!<br /><br />Things you'll need: Fleshlight, panties, some running shoes, a virgin or two, your hash cash, a whistle and a great attitude!!<br /><br />On On!!	Sun, Mar 5, 2017 at 7:32 PM (Double Dribble)
9	St. Patrick’s Kickbal	stpkickballhh.png	St. Patrick’s Kickball			6:30 PM		http://www.fuh3.com/?ai1ec_event=st-patricks-kickball&instance_id=4101				6:55 PM CST	Thursday, March 9, 2017		Thu, Mar 2, 2017 at 12:43 PM (Mike)
10	Happy Hour	barleyhouse.png	The Barley House		Closet Porn Star	6:00 PM	<br />The Barley House<br />5612 SMU Boulevard<br />Dallas, TX 75206	https://www.google.com/maps/place/Barley+House/@32.8417876,-96.7722116,19.98z/data=!4m5!3m4!1s0x864e9f0d23059775:0x79c43d8402129b9e!8m2!3d32.8417767!4d-96.7719833				6:56 PM	Friday, March 10, 2017	Closet Porn Star will be hosting HH at The Barley House on SMU Blvd (formerly Yale Blvd.) near Greenville and people will also be camping out or visiting the campers at the Parade Location. <br />6:00 pm at Barley House.	3/6/17 12:15 (Hopper) 1.31
11	Dallas Hash	dallas.png	St. Paddy’s Dash Down Greenville	979	Double Dribble	8:00AM - Parade starts at 11:00AM	Fit180, 4908 Greenville Ave, Dallas, TX 75206	https://www.google.com/maps/place/Fit180/@32.847045,-96.769936,19z/data=!4m5!3m4!1s0x0:0xee72635b4e54bceb!8m2!3d32.8472106!4d-96.7698143	$10	YES		6:57 PM	Saturday, March 11, 2017	Parade Day - March 11th<br />Get there early before they block Greenville!! <br />Time: 8:00 a.m. Parade starts at 11:00 a.m. Greenville should be blocked by 9:00 a.m. if not before.<br /><br />You get Porta Potty access, beer, mimosas and snacks<br />Bring your vessel!!!<br /><br />We will be on the East (Northbound) side of Greenville Avenue.<br />If you are arriving from the West (e.g., DART), you must arrive before Greenville Avenue crossings get blocked - probably 9:00 a.m. if not before.<br />Give Double Dribble a call, (972) 849-2038, before you cum and see if he needs anything.<br /><br />After Parade between 12-1 p.m., we will be headed down Greenville to III's <br />Hash Cash: $10<br />You will get porta potty access, hot dogs/hamburgers/veggie burgers, chips, and more BEER!!!<br />On In: 4015 Greenville Ave, Dallas, TX 75206	2/25/17 12:44 (Lumberjack Off) 1.28
11	Dallas Hash On-After	dallas.png	After-Parade		I-I-I	12:30 PM	4015 Greenville Ave, Dallas, TX 75206	https://goo.gl/maps/N5ZpcwVy3sM2	$10.00	Probably		6:57 PM	Saturday, March 11, 2017	After Parade between 12-1 p.m., we will be headed down Greenville to III's <br />Hash Cash: $10<br />You will get porta potty access, hot dogs/hamburgers/veggie burgers, chips, and more BEER!!!<br />On In: 4015 Greenville Ave, Dallas, TX 75206	2/25/17 12:46 (Lumberjack Off) 1.28
12	Sunday Brunch	Brunch.png	Cleanup and Brunch		BTAU	9:00 AM	4015 Greenville Ave, Dallas, TX 75206	https://goo.gl/maps/N5ZpcwVy3sM2	PAYG			7:58 PM	Sunday, March 12, 2017	Clean up at III's then Brunch somewhere on Greenville <br />Time: 9:00 a.m.<br />Where: 4015 Greenville Ave, Dallas, TX 75206<br />On On	2/25/17 12:48 (Lumberjack Off) 1.28
13	Grapevine Quarterly	GQhash.png	Whisky Girls World Tour Birthday Bash Hash	42	Pipe Sloth, Doctor Whorvian	7:00 PM	3600 Country Place Dr<br />Plano 75023<br />Park along the street behind the tennis courts	https://www.google.com/maps/place/33%C2%B002'38.2%22N+96%C2%B043'31.1%22W/@33.0439541,-96.7258592,162m/data=!3m2!1e3!4b1!4m5!3m4!1s0x0:0x0!8m2!3d33.043953!4d-96.725312?hl=en	In true GQ style bring what you’re putting in your mouth (or what you want to put in someone elses)	On trail- if they can’t cross a pipe don’t bring them<br />On-in not welcome		7:58 PM	Monday, March 13, 2017	Dust off your St. Patties Day parade hangover, don your hard won beads and cum on out for an evening guaranteed to make Tuesday miserable. After a little un-intended plagiarism Dr. Whorvian and Pipe Sloth will NOT be doing St. Panties Day. Which is a probably a good thing as not only is it a full moon (and there will DEFINITELY be a check to reflect that and panties would just get in the way), but Dr. Whorvian wears REALLY big panties and Pipe Sloth probably doesn’t wear any. Who wants to see that? So instead we have decided to treat your mouths to a tour of Irish inspired whisky checks! Mmmmmm. Dangerously delicious! Because it’s our birthdays there will definitely be a cake. Will it rival last year’s super scary porcupine cake? Who the hell knows! If you’d like to bring a snack to share for the on-in we’d love the hell out of that! On On to whatever the hell happens on a Monday night filled with running and whisky…	3/10/17 15:18 (joel) 1.28
14	Trivia Tuesdays	triviaTuesdays.png	Malarkey’s Tavern		Team C U  Next Tue	7:00 PM	<br /><br /><a href="http://www.malarkeystavern.com/">Malarkey's Tavern</a><br /><br />4460 Trinity Mills Rd<br />Dallas, TX 75287	https://www.google.com/maps/place/Malarkey%27s+Tavern/@32.989746,-96.831213,17z/data=!3m1!4b1!4m2!3m1!1s0x864c23f9148e0fcb:0x3d508e132e71713d				7:59 PM	Tuesday, March 14, 2017	Tonight is Trivia Tuesday at Malarkey's off Tollway and Trinity Mills. Starts at 7:30. Cum play with us. Also get there early if you can. Hope to see you tonight!	11/11/16 20:35 (Hopper) 1.30
15	Dallas Urban Hash	DUH.png	Beware the Ides of March	397	My Little Tranny	6:30pm Gather.  7:00 pm Pack away	2831 W Davis St, Dallas, TX 75211	https://goo.gl/maps/vnkJP3BNyjM2	$7.00	Trail:Yes; On-In:Patio		8:00 PM	Wednesday, March 15, 2017	<br />Cum out to My Little Tranny’s virgin DUHHH trail.  Guaranteed a virgin trail (for the Hare), with 0% scouting (as of writing), and also a live lay to boot!  Cum out to this Oak Cliff A to A trail and grab yourself a Hare Snare!  <br /><br />Bring virgins, fleshlamps, ID, and Cash ( On in may want to see IDs and if you buy beer, there is a $10 minimum on cards).  <br /><br />Trail should be TURD friendly and ON IN said they will allow TURDS in the Patio, but be aware there are stray alley cats that hang around.  <br /><br />Food will be available from a taco joint a couple doors down that you can bring in to the bar.<br /><br />Parking: Directly east of Tradewinds Social Club, there is a lot off of Westmount Ave. and Davis, park there or the neighboring streets.<br />Come out and join Tranny for a Live, Shitty trail.  <br /><br />And under no circumstances OFFER BEER TO ANY LOCALS.  Automatic Hash Shit Award!	3/14/17 8:38 (Lumberjack Off) 1.28
