DAY	KENNEL	ICON	TITLE	RUN	HARES	TIME	START	MAP	HASHCASH	TURDS	TWEET	TWILIGHT	DATE	DESC	UPDATE
1	KayakH3	kayakh3.png	Kayak Trail - McInnish Park		Just Sam	6:30 PM	Sandy Lake Cricket Practice<br />32.967370, -96.942546	https://goo.gl/maps/ZqDaN7XXmzMWkoJu9	BYOB	yes		9:08 PM	Thursday, July 1, 2021	Start Location:<br />32.967370, -96.942546<br />Sandy Lake Cricket Practice<br />https://goo.gl/maps/ZqDaN7XXmzMWkoJu9<br />Meet at the park, Kayak up river and back<br />A to A trail.<br />Come out and join us!!!<br />Watch the sunset, after it getting dark, star gaze, Socailize, just have fun.<br />BYOB, Bring food to share, Beer, Wine, Crackers, What ever floats your boat. Bring head lamps, boat party lights or flashlights. Remember to bring a Life Vest and Whistle...it's the law.<br />Ben Dover<br />Has a canoe and extra kayaks. For who would like to come, but don’t have kayak. all are welcome. Please confirm contact Benjamin 24-48hours before event. Seats fill fast.<br /><br />If you have any questions, please contact Benjamin<br /><br />***Kayak Safety Rules That All Boaters Should Follow***<br />As with all recreational activities, there is always the possibility of injury or death. Always use common sense and follow safety rules at all times.<br />Be aware of weather conditions and water temperature. Prepare for changes in weather and the possibility of a capsize.<br />Beware of off-shore winds that make it difficult to return to shore.<br />Always follow the boating rules of the area you're in.<br />Brush up on self-rescue first in calm, warm, shallow water, and again in more extreme conditions.<br />Most importantly, WEAR YOUR PERSONAL FLOATATION DEVICE. Coast Guard regulations require that all kayaks have a lifejacket on board. Wearing your lifejacket will help keep your head above water and add insulation to your body, keeping you warmer in cold water. There are great PFDs designed specifically for paddlers. Buy one that fits well, and always wear it while you paddle.<br />Stay hydrated. Always bring plenty of water and food.<br />HARES: When paddling in a new area, check with the locals regarding currents, shoreline conditions and weather patterns. Plan an "escape" route - an alternative place to get off the water should environmental conditions dictate it.<br />It is important to check conditions such as weather and tides before going out in your kayak. Whether you are going on a multi-day excursion or just paddling for an afternoon, being aware of current conditions can help you plan a more safe and efficient trip. An excellent way to monitor sea conditions is to use the National Marine Forecast located at www.weather.gov/om/marine/home.htm<br />On~On!	3/2/21 17:33 (Ben Dover R My Panties Showin') 1.28
2	YakH3 Happy Hour	YAKH3-HH.png	Happy Hour<br />The Point on Lake Worth			5:00 PM	Arrow S Park - Boat Ramp<br />8200 Cahoba Drive<br />Fort Worth, TX 76135	https://www.google.com/maps/place/Arrow+S+Park/@32.795472,-97.4555821,17z/data=!3m1!4b1!4m5!3m4!1s0x864e0b398ab2d1db:0x98034746ffa3ab0!8m2!3d32.7954675!4d-97.4533881	PAYG	Water TURDs		9:08 PM	Friday, July 2, 2021	<br />Join us for another YakH3 Happy Hour!<br /><br />START: Arrow S Park - Boat Ramp<br />8200 Cahoba Road<br />Fort Worth, TX 76135<br />(under 820 bridge)<br /><br />Have a beer or two while we wait for the group to gather. We then will paddle off into the sunset under the 820 bridge and across the lake toward the bar fighting off alligators along the way.<br /><br />The Point has a NEW boat dock for us to "park" our kayaks. Order catfish burgers and margaritas before we paddle on back to Arrow S Park boat ramp. The paddle is less than a mile each way. If the wind is in our favor, this should be an easy paddle. Of we get too drunk and it's too late to paddle back, we will provide car-backs to your vehicle.<br /><br />What to Bring: Kayak, canoe, or SUP. Your PFD, whistle, and party lights for your boat or self (it may start getting dark on the way back). Booze for the journey to the bar. Money for beers and food at the bar.<br /><br />On-In: The Point on Lake Worth<br />1349 Bomber Road<br />Fort Worth, TX 76108<br /><br />BANK-WANKERS welcum! Don't like getting wet? Meet us on the patio or yard at The Point. We had a blast here last year and can't wait to do it again!<br /><br />Here's a link to their website:<br />https://www.thepointonlakeworth.com/<br /><br />***Basic Kayak Safety Rules That All Yakkers Should Follow***<br />As with all recreational activities, there is always the possibility of injury or fatality. Always use common sense and follow safety rules at all times.<br /><br />Be aware of swift water currents, water levels, weather conditions and water temperature. Prepare for changes in weather and the possibility of a capsize. In cold water, bring a change of clothes if you get wet. In warm weather, a long sleeve YakH3 shirt can provide sun protection.<br /><br />Beware of off-shore winds that make it difficult to return to shore (especially if you are on a SUP). Always watch for boaters in lakes and creeks nearby lakes. They sneak up on us fast!<br /><br />Brush up on self-rescue first in calm, warm, shallow water, and again in more extreme conditions. Yak hosts several safety events along with other local kayak groups. Please ask an admin if you have questions or concerns.<br /><br />Most importantly, WEAR YOUR PERSONAL FLOATATION DEVICE. Coast Guard regulations require that all kayaks have a lifejacket on board. Wearing your personal floatation device (PFD) will help keep your head above water and add insulation to your body, keeping you warmer in cold water. There are great PFDs designed specifically for paddlers. Buy one that fits well, and always wear it while you paddle. Bringing a whistle is also required. If paddling at night, bring bright lights to attach to your boat or a headlamp so others can see you (party lights are hash-acceptable).<br /><br />Stay hydrated. Always bring plenty of water...and beer!<br /><br />HARES: When paddling in a new area, check with the locals regarding currents and shoreline conditions. Plan an "escape" route - an alternative place to get off the water should environmental conditions dictate it. Please check the weather to advise folks what to bring and check the water levels (cfs) at: https://waterdata.usgs.gov/nwis/rt OR riverflows.net (app)<br /><br />Paddle On~On!	6/26/21 12:46 (Three Strokes) 1.28
3	Dallas Hash	dallas.png	Burthday Hash	1090	SOAP & 3D	3:00 PM	Northwest Community Park. 32.891277, -97.354482	https://goo.gl/maps/2jXESgQw9rPBx6tC8	$7.00 - https://www.paypal.me/DallasH3DFW	Yes, leashed		9:08 PM	Saturday, July 3, 2021	Saturday, Saturday, Saturday is my birthday trail! Y'all know what that mean's! Time for another but did you die trail, maybe. So come out and help me celebrate it! With all that crap said here is the info<br /><br />Start: 32.891277, -97.354482, sorry the park name is Northwest Community Park, there is a small park just to the south of the main park, that's actually the start. Hopefully those cord's work, or someone can actually post it. YES THIS IS FAR WEST DALLAS!!! <br />(NOTE: if you are at the baseball fields, you are too far north. This parking lot has its own entrance just south of the main park.)<br /><br />Time: gather 3 pm, pack off 330ish<br />Hare's: SOAP and 3D<br />Hash cash: 7$<br /><br />TURD's: Yes but it is a SOAP Trail, pick up your dog's poop, we are ending at someone's house.<br /><br />Ya good luck, it may be a nice stroll thru the park or it maybe a painful experience, we haven't decided the outcome yet. Bring change of clothes, shoe's, Y'all should know the routine by now. Virgin's sure if you don't mind them hating you after trail. Also may or may not be a pool at on in. But please be respectful to the owner property!!!!!	7/2/21 10:45 (WrongDongThong) 1.28
4	YakH3	YAKH3.png	Fourth of July Lake Party<br />Lake Ray Roberts<br /><OVERNIGHT OPTION>			12:00 PM	Ray Roberts Lake State Park - Jordan Unit<br />2202 FM 1192<br />Pilot Point, TX 76258		BYOB	Yes		9:07 PM	Sunday, July 4, 2021	<br />Join the YakH3 this Fourth of July weekend for another fun overnighter on the island of Yakistan! Where the bad-idea bears cum out to play. We'll paddle across Lake Ray Roberts to a remote island we claim as "Yakistan" for both Saturday and Sunday nights. There, we'll set up camp, build campfires, cook ourselves a meal (low-country boil Saturday night), and drink all day into the night. The sandy beach on the South side of the island provides us with a fun play space. There may be muggles stopping off with their fancy boats for a brief swim during the afternoon, but we plan to claim our space early, allowing for evening shenanigans to happen :)<br /><br />Location: Park and put it at Ray Roberts State Park (Jordan Unit). Be sure to park in the overflow lot. We wont have to pay a boat ramp fee if we drop in at the cove. Cum whenever you'd like. The first fleet departs on Saturday (July 3) at noon. More details and coordination is on the Facebook event page.<br /><br />Time: Saturday, July 3 @ 12:00pm - Sometime on Monday. Wanna cum after the hash? No problem...just paddle on over whenever you'd like. You can't miss us ;)<br /><br />What to Bring: Anything you may want ot need for a night of debauchery! Fireworks, party lights, and all. Also bring your own booze, food, fishing gear (optional), hammock or tent, bug spray, sunscreen, TP and a shovel, and floaties. Bring a PFD and whistle.<br /><br />Food will be served Saturday evening (low-country boil) and breakfast burritos Sunday morning. (FREE...no REGO. Because we love you fvckin wankers)<br /><br />Contact Bedside Spectator if you have questions: 903-819-1617<br /><br />***Basic Kayak Safety Rules That All Yakkers Should Follow***<br />As with all recreational activities, there is always the possibility of injury or fatality. Always use common sense and follow safety rules at all times.<br /><br />Be aware of swift water currents, water levels, weather conditions and water temperature. Prepare for changes in weather and the possibility of a capsize. In cold water, bring a change of clothes if you get wet. In warm weather, a long sleeve YakH3 shirt can provide sun protection.<br /><br />Beware of off-shore winds that make it difficult to return to shore (especially if you are on a SUP). Always watch for boaters in lakes and creeks nearby lakes. They sneak up on us fast!<br /><br />Brush up on self-rescue first in calm, warm, shallow water, and again in more extreme conditions. Yak hosts several safety events along with other local kayak groups. Please ask an admin if you have questions or concerns.<br /><br />Most importantly, WEAR YOUR PERSONAL FLOATATION DEVICE. Coast Guard regulations require that all kayaks have a lifejacket on board. Wearing your personal floatation device (PFD) will help keep your head above water and add insulation to your body, keeping you warmer in cold water. There are great PFDs designed specifically for paddlers. Buy one that fits well, and always wear it while you paddle. Bringing a whistle is also required. If paddling at night, bring bright lights to attach to your boat or a headlamp so others can see you (party lights are hash-acceptable).<br /><br />Stay hydrated. Always bring plenty of water and food...and beer!<br /><br />Paddle On~On!	6/26/21 12:36 (Three Strokes) 1.28
5	NODUH Hash	NoDHHH2.png		260	Blonde Dyke Bar	7:00 PM	<br />CityLine/Bush Station (75 & George Bush Turnpike)<br />1300 E President George Bush Hwy<br />Richardson, TX 75082	https://www.google.com/maps/place/33%C2%B000'14.5%22N+96%C2%B042'21.8%22W/@33.004036,-96.7082567,838m/data=!3m2!1e3!4b1!4m5!3m4!1s0x0:0x0!8m2!3d33.004036!4d-96.706068?hl=en&authuser=0	$7.00	Unknown		9:07 PM	Monday, July 5, 2021	Cum work off your holiday BBQs.<br /><br />DART accessible, so there's no excuse not to be there!	7/3/21 9:53 (Martha) 1.28
6	Dallas Urban Mountain Bike Hash	DUMB.png				7:00 PM			Pay-as-you-go			9:07 PM	Tuesday, July 6, 2021		12/15/20 16:57 (The Hopper) 1.31
7	Dallas Urban Hash	DUH.png	4106 Amherst	601	Fruity Pebbles	6:30 PM Gather — 7:00 PM Pack away!	<br />4106 Amherst<br />Dallas, TX 75225	https://www.google.com/maps/place/4106+Amherst+Ave,+Dallas,+TX+75225/@32.8523257,-96.806932,1110m/data=!3m2!1e3!4b1!4m5!3m4!1s0x864e9e59b11058c9:0x9defa30a4e1a7ac1!8m2!3d32.8523257!4d-96.8047433?hl=en&authuser=0	$5.00	Yes		9:07 PM	Wednesday, July 7, 2021	A2A Hash Cash includes On-In Beer, water, and snacks.	7/7/21 9:33 (The Hopper) 1.31
10	Fort Worth Hash	ftworth.png		933	4 Play, just Zeke and mystery hare	2:30 Pm gather/ 3pm pack out	Lavon Dr,  Galand Tx 75041	https://goo.gl/maps/d3fARDkS8JydhsCo9	$7.00  & BYOB prelube beer	Yes		9:06 PM	Saturday, July 10, 2021	Shitty Trail, It Suck! Come out and judge for yourself on who lays the best trail, 4-play or Soap. What to bring, shiggy pants, a change of clothes, bug spray. <br /><br /> Pack gathers 2:30 pack out 3	7/9/21 20:14 (Tanned Peaches) 1.28
11	Flour Mound H3	Flour Mound H3-01.png				1:00 PM			BYOB			9:06 PM	Sunday, July 11, 2021		12/17/20 14:01 (BDB) 1.28
14	Dallas Urban Hash	DUH.png	Rescheduled 6th Anal B.L.T. trail and Dot's Dirty 30 	602	••• He's Still Limping	6:30 PM Gather — 7:00 PM Pack away!	<br />Dot's Hop House <br />2645 Commerce St<br />Dallas, TX 75226<br /><br />Free Parking on N Trunk Ave between Elm St and Main St.<br /><br />this isn't our usual hash bar but th y have plenty of space outside and they Bougie. I love bougie. 	https://www.google.com/maps/place/2645+Commerce+St,+Dallas,+TX+75226/@32.7831532,-96.7866031,17z/data=!3m1!4b1!4m5!3m4!1s0x864e98dd83ec264b:0xa884d0c73779539b!8m2!3d32.7831532!4d-96.7844144	$5	YES		9:04 PM	Wednesday, July 14, 2021	Rescheduled the BLT trail that was cancelled from the winter storm.<br /><br />This will be a fundraiser trail.<br /><br />Rescheduled 6th Anal B.L.T. trail and Dot's Dirty 30 <br />Since the winter storm ruined the usual valentine's date for my anal black tie, lingerie, and toga trail, I've rescheduled to my actual 30th birthday. While this one will be hotter than the usual February trail everything else is the same. This means there will be plenty of trail beverages and a delicious surprise for you. As with past BLTs, keep it classy with your favorite black tie apparel, sexy it up with some lingerie, or rock the ever classic Toga. Even though it's my birthday, I'll have a present for the best dressed Hasher. <br />What: 6th anal BLT Trail and birthday trail<br />When: Wednesday, July 14th - Meet at 6:30 - Pack away at 7:00 <br />Where: Dot's Hop House - 2645 Commerce St, Dallas, TX 75226 - this isn't our usual hash bar but th y have plenty of space outside and they Bougie. I love bougie. <br />What to Bring: Your fabulous outfits, $5 cash Monies for trail beer, birthday presents for the hare, virgins to sacrifice for my eternal youth... <br />T.U.R.D.S. - TEATHERED Urban Running Dogs - Allowed on trail and on the patio at ON-IN<br /><br />This also happens to be the Hare's 30th birthday.<br /><br />More info to come in the write up.<br />	7/14/21 10:22 (Double Dribble) 1.28
